GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001EA,C08101_001MA,C08101_002EA,C08101_002MA,C08101_003MA,C08101_003EA,C08101_004MA,C08101_004EA,C08101_005EA,C08101_005MA,C08101_006EA,C08101_006MA,C08101_007EA,C08101_007MA,C08101_008MA,C08101_008EA,C08101_009MA,C08101_009EA,C08101_010MA,C08101_010EA,C08101_011EA,C08101_011MA,C08101_012EA,C08101_012MA,C08101_013EA,C08101_013MA,C08101_014MA,C08101_014EA,C08101_015MA,C08101_015EA,C08101_016MA,C08101_016EA,C08101_017MA,C08101_017EA,C08101_018EA,C08101_018MA,C08101_019MA,C08101_019EA,C08101_020EA,C08101_020MA,C08101_021MA,C08101_021EA,C08101_022MA,C08101_022EA,C08101_023MA,C08101_023EA,C08101_024EA,C08101_024MA,C08101_025MA,C08101_025EA,C08101_026MA,C08101_026EA,C08101_027MA,C08101_027EA,C08101_028MA,C08101_028EA,C08101_029EA,C08101_029MA,C08101_030MA,C08101_030EA,C08101_031MA,C08101_031EA,C08101_032MA,C08101_032EA,C08101_033EA,C08101_033MA,C08101_034MA,C08101_034EA,C08101_035EA,C08101_035MA,C08101_036MA,C08101_036EA,C08101_037MA,C08101_037EA,C08101_038EA,C08101_038MA,C08101_039MA,C08101_039EA,C08101_040EA,C08101_040MA,C08101_041EA,C08101_041MA,C08101_042MA,C08101_042EA,state
0400000US13,4295479,20805,179934,7421,406566,9215,2102589,14647,957553,9411,344554,7825,304283,8014,3360210,23388,113962,5437,290719,8662,1657496,16564,771337,10236,278850,7709,247846,7946,495940,14551,35783,3980,64906,4839,253406,9582,89909,5675,28445,2890,23491,2558,102465,6648,5010,1334,12508,2081,45459,4719,25103,3011,9444,1761,4941,1309,154331,7726,16305,2217,24711,2654,68607,4865,26127,2689,10483,1766,8098,1730,182533,7137,8874,1364,13722,1927,77621,4813,45077,3414,17332,1890,19907,2536,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629113,6949,25093,2010,66075,2814,280191,4230,142830,3132,55422,2613,59502,2879,421604,8801,11566,1527,38798,2964,196739,5574,98476,3304,37265,2427,38760,2579,100904,6505,4942,1235,13010,2205,43556,4146,24316,2238,8204,1344,6876,1205,33929,3244,2233,685,4583,1152,11852,1606,7089,1299,2857,754,5315,1236,45514,3135,5654,1106,8270,1615,18433,2069,6190,1092,3371,857,3596,862,27162,2434,698,342,1414,518,9611,1538,6759,1367,3725,929,4955,949,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,674920,6270,38624,2378,77776,2937,296748,4490,154682,3659,57076,2869,50014,2901,521018,7170,26839,2209,58458,3145,231890,4160,121401,3592,44164,2390,38266,2490,78670,4528,6600,1369,11293,1988,37071,3183,15386,1829,4925,970,3395,842,5575,1168,412,296,588,437,2301,730,1150,368,879,456,245,199,35783,3290,4335,883,5649,1157,13935,2150,6286,1138,2993,874,2585,686,33874,2970,438,269,1788,856,11551,1821,10459,1441,4115,971,5523,989,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5990729,17717,260804,6412,588141,7818,2747505,15248,1396842,8206,516002,9099,481435,8143,4448322,21922,180710,5672,409619,8775,2032543,15297,1064208,9641,398423,8032,362819,7525,558193,13085,32706,2468,64332,5063,267662,8402,115435,5943,41973,3078,36085,2808,506191,11595,15211,2059,58359,4283,258577,8753,108843,5647,37249,2839,27952,2388,259804,8784,26442,2687,45888,3371,99903,5824,49620,3508,16859,1942,21092,1825,218219,5775,5735,1259,9943,1576,88820,4562,58736,3462,21498,1863,33487,2329,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2951039,15265,136427,5112,284193,6102,1321931,9551,710454,6719,261811,6837,236223,6130,2431018,15623,98301,4461,220072,5371,1092997,10672,602585,7358,220204,5797,196859,5640,291072,8525,20178,1911,35932,3451,138146,6155,61360,3273,20113,2371,15343,2014,30578,2785,2049,803,3573,979,14566,2292,5736,1288,2680,765,1974,699,104113,4981,13022,1834,18791,2216,37022,3303,19258,2076,8100,1352,7920,1224,94258,4901,2877,671,5825,1025,39200,3808,21515,2148,10714,1581,14127,1668,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1505469,9309,85897,3291,164812,4220,614624,5731,358955,3484,135201,3387,145980,4368,1181155,9402,63364,3202,121720,4284,485078,6790,291443,3836,109082,3406,110468,3814,162656,6188,10373,1335,20180,2694,75281,3923,33460,2587,12236,1442,11126,1317,14967,1750,608,324,3474,994,6348,1266,3139,886,752,374,646,271,75198,3806,9168,1100,15847,1489,23278,2556,14059,1532,5213,801,7633,1082,71493,3075,2384,626,3591,743,24639,2091,16854,1746,7918,1375,16107,1308,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,75964,3261,153753,4616,578917,6374,323973,3258,116553,3856,127959,3982,1126064,12103,58423,3183,120337,4678,473957,7449,273698,4177,98793,3617,100856,3528,127183,5980,7736,1150,17111,2148,61513,3958,24987,2259,7191,999,8645,1432,7852,1644,587,459,1190,735,3371,919,1529,572,661,355,514,296,56569,4064,6657,1092,8914,1433,21209,2866,9794,1375,4799,1061,5196,881,59451,3586,2561,745,6201,1237,18867,2003,13965,1662,5109,929,12748,1362,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,82280,3657,174958,5581,858494,10965,425184,5906,151085,4694,145224,5091,1497770,15761,55474,3165,133316,5514,705146,10994,360058,5921,126675,4334,117101,4279,206857,7783,16256,1989,24179,2545,104215,5314,39749,2371,12796,1748,9662,1752,18677,2674,831,362,1682,675,8592,2114,4178,966,1608,660,1786,611,54940,3996,6444,1204,11110,1541,20195,2633,8209,1236,3477,821,5505,957,58981,4174,3275,716,4671,999,20346,2563,12990,1735,6529,1145,11170,1381,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,87006,4205,195243,5467,808676,8363,417431,6874,150706,5157,148696,4982,1474301,15778,61779,3668,152071,5283,660978,8816,349152,6454,127755,4988,122566,5213,210265,7683,15374,2220,29788,2732,99182,5336,40842,3576,13405,1601,11674,1696,20323,2487,1901,775,1941,733,9017,1828,4509,1371,1785,641,1170,469,63171,3999,7410,1263,10512,1953,24536,3024,12158,1790,3957,752,4598,1174,39698,3507,542,238,931,434,14963,2200,10770,1501,3804,941,8688,1518,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,30068,1670,57276,2399,266829,4074,168694,2989,66931,2378,59247,2642,503356,7001,19577,1543,39928,2209,207397,4995,137636,3272,53466,2404,45352,2353,71364,4198,5160,1093,8424,1536,32619,2837,14622,1749,6227,1220,4312,1071,4789,1266,264,231,714,401,2177,773,1119,481,295,200,220,193,37944,2750,4727,1016,7348,1237,12941,1935,6825,1088,2804,643,3299,770,31592,2352,340,188,862,425,11695,1644,8492,1165,4139,814,6064,954,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,121420,4700,256290,5528,1270906,9768,676043,6377,246707,6203,241976,6112,2049298,17462,67669,4112,169531,5536,931062,11963,511943,7169,188812,5685,180281,5625,300038,10022,24081,2381,34002,3607,140467,6909,59920,3473,19787,1921,21781,2665,248203,8859,11770,1861,28415,3283,117175,6584,56238,3998,20275,1992,14330,2097,113187,5797,15779,1984,21007,2294,41777,3534,18811,2370,7057,1455,8756,1374,102616,5905,2121,718,3335,1042,40425,3365,29131,2879,10776,1659,16828,1885,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,135130,4882,290222,6261,1409037,11258,764032,5927,285843,5988,289152,7200,2339080,19166,75328,3487,182902,6179,1032707,12021,597602,6770,228332,6784,222209,5954,270033,9159,23895,1988,31296,3013,119879,6366,60483,4787,17287,2225,17193,1866,272089,8486,10229,1624,37464,3183,140140,5998,49700,3732,18225,2319,16331,1760,178296,8152,23526,2504,32793,3043,71972,4740,25252,2682,9911,1668,14842,2266,113918,4956,2152,572,5767,1321,44339,3486,30995,2369,12088,1483,18577,1861,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,198337,6216,434437,6593,1986920,11236,1105692,8076,383149,7675,324790,6908,3675973,20500,139592,5119,344099,6994,1661665,12367,939148,7648,328284,7517,263185,6294,403383,10322,28984,2750,45912,3624,194910,6569,84622,4170,26505,2236,22450,2107,52258,3836,4936,933,9188,1899,19975,2219,12120,1757,2902,789,3137,830,149195,6123,19845,2032,27363,2654,52623,3763,29274,2085,9171,1199,10919,1329,152516,5319,4980,1067,7875,1256,57747,3776,40528,2552,16287,1787,25099,1756,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2670719,12142,135970,3787,274798,4434,1169890,7329,647002,5180,226979,5140,216080,4472,2087120,13546,94220,3374,204812,4689,922696,8294,518404,5375,183075,4628,163913,4120,249560,7953,18123,1859,29974,2422,117906,4795,51579,3218,15934,1665,16044,1786,80634,4668,3777,824,9899,1989,38880,2740,16866,1653,6499,1113,4713,937,122351,4365,15853,1605,23803,2533,41455,3014,23447,1749,7643,1258,10150,1410,131054,4893,3997,701,6310,1082,48953,2652,36706,2626,13828,1401,21260,1618,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178470,11227,53534,3764,120158,5471,532671,7664,273208,5527,99479,4779,99420,4332,968128,13164,39956,3357,90981,5198,439652,7968,230610,5226,86314,4709,80615,4263,142868,6227,8889,1566,19469,2883,67030,4154,29204,2682,9138,1571,9138,1517,4750,1406,136,184,885,1071,2004,727,1058,531,148,161,519,362,38525,3808,3789,1059,6116,1507,15612,2402,7819,1349,1445,528,3744,1063,24199,2369,764,353,2707,713,8373,1432,4517,871,2434,775,5404,1139,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741377,16240,131566,4850,283831,5381,1205517,10378,644473,6231,239082,6100,236908,6575,2215467,17131,95610,3993,220022,4758,979427,10041,534987,7049,196940,5510,188481,5512,286396,8626,16352,2040,39498,3289,137844,5491,56013,3408,19565,2240,17124,1760,37909,3204,2725,753,3870,1080,14583,2227,9028,1430,5028,1023,2675,688,88589,3983,11142,1643,13992,1715,31254,2546,15283,1675,6640,1298,10278,1501,113016,5182,5737,1084,6449,1375,42409,3502,29162,2784,10909,1496,18350,2021,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
