GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001EA,B25013_001MA,B25013_002MA,B25013_002EA,B25013_003EA,B25013_003MA,B25013_004EA,B25013_004MA,B25013_005MA,B25013_005EA,B25013_006EA,B25013_006MA,B25013_007EA,B25013_007MA,B25013_008EA,B25013_008MA,B25013_009EA,B25013_009MA,B25013_010EA,B25013_010MA,B25013_011MA,B25013_011EA,state
0400000US13,3376763,13781,2285179,17167,302170,7465,610810,10932,601746,11513,770453,11894,1091584,16605,238113,8540,346603,10612,307604,7715,199264,7138,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,257599,4950,20684,1547,62997,3182,77117,3357,96801,4078,175033,4748,18951,2085,51104,3729,57951,4017,47027,3234,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,390982,4444,37790,2386,107050,4269,136910,4406,109232,3999,157573,4661,25651,2600,47928,3267,59283,3414,24711,2639,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,3301367,17286,357181,9599,866610,12995,944932,11899,1132644,13059,1422885,14359,259153,8411,408437,10740,431194,10332,324101,6718,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,1756328,13334,204133,5269,622592,9958,481590,9786,448013,9156,678946,11714,131720,6269,243589,7022,199249,7030,104388,4605,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,80595,3142,308035,6544,262937,6893,234402,5666,322796,6591,48390,3864,103431,4442,108598,5228,62377,3563,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,67116,3131,213957,5418,231841,6248,248108,5431,327266,6238,44776,3048,101185,4611,113778,5019,67527,3811,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,212060,5926,387681,7836,291462,6717,275878,7340,484830,8729,114219,5376,161778,5360,136955,6498,71878,4286,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,183636,6334,356560,7576,268184,6902,263287,7159,493311,9057,118486,6465,165322,6252,135940,5713,73563,4417,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,36438,2254,133593,3839,110293,3874,118752,4121,149171,5616,23621,2731,55263,3390,42834,3178,27453,2545,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,1450411,12170,128881,4889,325646,7368,371532,9039,624352,10097,638620,10342,105232,4496,184217,7129,181381,6471,167790,5863,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,1588359,10560,118285,4945,376144,6550,385639,8664,708291,9109,858126,11260,155788,6888,258223,8173,199202,7598,244913,7256,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,297130,6568,847067,10451,930059,10698,834017,11855,960844,12074,161653,5200,317457,8128,314042,7878,167692,5984,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,106738,3570,415620,6505,505932,7348,529916,8926,484091,8037,71591,3956,145168,4943,162863,5099,104469,4228,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,144412,5454,233458,6305,216894,6584,165554,6170,315203,7259,80858,4483,97839,5718,88735,5153,47771,3247,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,202256,6249,500717,9105,462638,8859,463227,8205,676189,11052,130346,5953,228324,7419,198178,5591,119341,5407,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,19224,1859,77770,3249,82192,2974,80951,3465,112053,4325,15191,1801,35895,3219,40001,2736,20966,2325,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,37661,2157,139763,4497,150905,4572,147570,3907,224989,5571,31271,3003,69391,3564,81579,3977,42748,2544,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,67249,3274,152676,5702,200634,5497,160146,5289,356123,7805,65305,3748,119866,5671,117134,5799,53818,4108,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,25414,2054,97182,3739,103581,4367,137475,4846,140851,4453,22168,2522,47537,3383,39927,3514,31219,3089,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,188292,5373,549175,9112,505275,9629,867566,10370,1025182,12171,205687,7734,340136,8898,228154,7405,251205,8373,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,505915,5858,77590,4054,125155,4717,150025,4643,153145,4670,220118,5904,43854,2989,54235,3631,74962,4569,47067,2899,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,3940942,17812,364179,8018,1070381,14071,1018657,11718,1487725,13856,3147434,19475,653889,14014,894783,13471,720501,12641,878261,12234,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,2350798,17193,328523,9970,641322,9901,673245,12001,707708,10552,1103270,15595,240258,8184,327379,10658,334166,8962,201467,7417,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,181666,3052,19405,1610,51015,2511,60361,2411,50885,2747,90686,2873,11666,1317,26477,2324,33667,2525,18876,1602,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,3150239,16219,328570,7066,1085542,11660,863760,12759,872367,10760,1349267,13947,247484,8502,495074,10882,393479,8902,213230,5270,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,950407,8873,119212,4181,293193,6189,283461,6631,254541,6755,434893,9173,79222,4077,148923,5952,138709,6425,68039,4289,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,939123,9326,78172,4385,214163,5802,324474,8387,322314,7687,510539,10385,75107,5017,143241,5922,186009,6834,106182,5341,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,3475105,13987,383993,7386,1276476,12290,792378,9663,1022258,10472,1370498,14597,240585,7933,520447,10331,338558,7455,270908,6701,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,255495,5187,28886,2741,65254,3173,66785,3462,94570,4427,150132,5239,35338,2873,43856,3151,38861,3259,32077,2410,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,1165464,11139,180191,5371,345042,8913,323339,8424,316892,7217,491514,10697,114411,5624,163576,7000,136599,6030,76928,4310,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,216212,3987,18297,1511,69417,2646,67577,3444,60921,2949,96265,3813,16836,1787,32348,2774,30016,2524,17065,2086,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,1660152,13597,258946,6756,531387,10030,429097,9957,440722,8568,714971,11826,158720,5791,249204,8052,199696,7175,107351,5217,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,5291045,25916,881098,11416,1251928,16942,1514916,17589,1643103,16493,2818343,22848,662261,13944,772865,17905,853795,14914,529422,11377,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,585929,6614,39348,2601,132876,4470,209733,5485,203972,4287,228099,5261,28952,3034,59340,4132,96130,4864,43677,3618,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,182389,3488,14777,1281,52539,2409,46539,2562,68534,3099,71419,3250,9186,1332,24858,2199,20858,1872,16517,1638,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,2030284,16101,237144,6938,483287,9637,524257,10375,785596,10495,874787,13816,148765,6187,251026,7892,249260,7990,225736,6889,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,1620052,11516,108135,4272,359508,8328,550879,10025,601530,9562,851860,10603,118547,5614,218567,7371,312011,8033,202735,6272,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,554791,7537,96014,4819,227165,5886,125072,4558,106540,4209,188273,6081,41820,3011,73144,4169,48445,3544,24864,2341,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,1571129,10169,138333,4037,513732,8070,464808,8215,454256,6808,658931,9105,106120,4071,227579,6449,209721,6516,115511,5021,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,144117,3462,10624,1281,43591,3024,53485,2767,36417,2105,63185,2936,7428,1301,20789,2340,23874,2280,11094,1548,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1240456,7941,919418,7934,315716,5847,212018,5870,173032,5321,218652,6634,321038,7568,109947,4840,93099,4238,78473,4280,39519,2639,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
