GEO_ID,B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,NAME,B25091_001MA,B25091_001EA,B25091_002MA,B25091_002EA,B25091_003MA,B25091_003EA,B25091_004EA,B25091_004MA,B25091_005EA,B25091_005MA,B25091_006MA,B25091_006EA,B25091_007MA,B25091_007EA,B25091_008MA,B25091_008EA,B25091_009EA,B25091_009MA,B25091_010EA,B25091_010MA,B25091_011EA,B25091_011MA,B25091_012MA,B25091_012EA,B25091_013MA,B25091_013EA,B25091_014MA,B25091_014EA,B25091_015EA,B25091_015MA,B25091_016EA,B25091_016MA,B25091_017MA,B25091_017EA,B25091_018MA,B25091_018EA,B25091_019MA,B25091_019EA,B25091_020EA,B25091_020MA,B25091_021EA,B25091_021MA,B25091_022EA,B25091_022MA,B25091_023MA,B25091_023EA,state
0400000US23,399076,5723,259926,5287,13125,1542,33546,2290,48555,2925,45755,3124,31595,2224,24519,2313,16049,1481,17292,1839,28930,2196,560,253,139150,4037,46365,2312,27499,2183,19069,1786,11687,1400,9244,1219,5675,914,4591,843,4404,793,9077,1463,1539,617,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1450411,12170,1116382,12573,52700,3385,138722,4881,196340,6696,185788,6463,148677,5240,103267,4947,74088,3845,82101,4197,131247,5553,3452,822,334029,6141,141264,4795,65531,3685,35038,2535,23260,2262,17901,1902,9865,1384,7670,1250,10142,1445,20678,1984,2680,801,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1588359,10560,1144780,10855,44644,2809,111767,4998,167701,5337,181244,6114,157356,5659,116172,4551,83742,4822,99497,4815,178927,6384,3730,1071,443579,6770,121665,4389,88588,3909,59519,3746,39341,2757,27302,2203,19899,2042,17118,1996,22566,2301,44404,3097,3177,836,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2908273,13927,2008547,14038,82326,4054,243061,6337,347108,6963,354706,7858,264881,7280,180249,5000,121954,4223,143956,5006,261616,8109,8690,1476,899726,9380,298885,5809,188206,5203,118944,3911,79341,3983,49313,2920,34654,2617,24957,2122,29972,2283,67194,2934,8260,1370,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1558206,8771,1118573,9743,49729,2428,132564,3850,202264,5736,195683,5619,157124,4652,110102,4170,71183,3798,82027,3531,115750,4733,2147,508,439633,5793,182633,4565,90776,2660,49031,2707,33913,2171,20997,1649,13664,1162,10891,1072,13123,1380,22732,1916,1873,527,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,760318,9031,433951,8347,25697,2344,65879,4260,83172,4606,67197,3881,45608,2853,32061,2903,22024,2582,28734,2725,60896,4117,2683,855,326367,6633,124464,4228,64553,4091,37452,2747,24653,2427,16142,1765,13508,1773,8275,1496,9508,1262,23169,1979,4643,1089,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1628838,12691,1087651,10809,62939,3569,167438,5709,222654,5875,185342,6046,134045,4318,83204,4574,55894,3907,61211,3893,111505,4503,3419,930,541187,8301,231361,5983,115891,4481,63050,3207,37727,2602,24928,2075,15314,1746,9665,1394,11917,1617,27019,2315,4315,1034,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,260137,4603,155331,4086,9112,1194,19930,1824,26125,1967,26808,2513,19066,1768,15191,1443,10050,1181,10695,1491,17933,1699,421,290,104806,3756,41475,2350,20965,2060,13212,1394,8408,1063,5286,948,3289,748,2298,545,2998,736,5896,1202,979,451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475899,6003,308112,5675,15517,1423,45713,2503,64017,3038,58828,3126,38212,2752,24186,2134,17136,1567,17317,1642,26201,2049,985,460,167787,4212,63382,2847,34238,1961,21572,1496,13430,1127,9764,1163,6342,940,3861,661,4518,708,9464,1121,1216,347,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,580705,7586,453471,7044,17504,1925,37517,2668,61048,4207,68433,4086,60829,3845,45924,2992,38398,2855,47888,3274,73701,3819,2229,781,127234,4547,53301,2882,24230,1860,14411,1548,9141,1547,5301,997,4279,888,3560,987,2801,776,8326,1301,1884,781,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,363652,5321,258769,4866,9259,1257,23704,2044,40136,2560,47406,3122,36946,2529,27909,2269,19531,2096,22640,2005,30822,2435,416,254,104883,3834,27466,2461,22469,2078,13740,1467,10534,1461,6959,871,5645,1102,3607,713,4158,817,9878,1488,427,226,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2110308,15499,1504931,13704,62039,3685,131706,4540,208386,6674,227092,6885,199607,6071,158295,6394,116741,5373,140382,5702,256677,8046,4006,1003,605377,8574,123992,5132,114009,4578,84830,3275,65227,3619,43700,2975,33139,2668,24938,2055,33765,2879,77540,3887,4237,959,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,505915,5858,314458,6199,20238,1993,44842,2715,60403,3084,54144,3033,36033,2824,25058,2479,16342,1739,19529,1776,36446,2934,1423,517,191457,5265,93918,4323,33282,2608,20634,1792,12011,1541,7473,1094,5651,1087,2907,708,4353,1108,9501,1288,1727,653,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3940942,17812,2583675,16271,139468,5343,283438,6933,394463,8539,377663,8851,321939,7299,227401,6501,168511,5605,212161,6843,449543,11076,9088,1363,1357267,13841,389909,8767,258552,7060,179894,5741,119972,4946,86436,4145,60027,3038,47914,2836,61709,3680,141522,5693,11332,1630,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2350798,17193,1590612,17071,89573,4582,225877,6595,312325,9386,264724,7766,193835,7411,126130,5275,91036,5619,101557,5045,178764,7033,6791,1280,760186,10210,319775,6920,146233,5668,89542,4427,52091,3192,39088,3071,24808,2240,16056,2034,22312,2608,43015,3586,7266,1450,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,181666,3052,99022,3045,7137,975,16791,1619,21817,1706,17453,1645,12657,1576,6847,1124,4300,1029,4906,912,6770,975,344,211,82644,2599,36384,2044,15831,1373,9894,970,5506,709,3866,693,2064,494,1584,445,2458,695,4574,731,483,238,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3150239,16219,2164919,15701,102006,4018,277451,7740,417366,8335,390441,9509,280652,6910,190374,6112,123710,4503,139104,5647,235803,7363,8012,1286,985320,11901,326715,6941,211695,6038,134688,4853,88688,4485,57120,3321,36875,2861,25508,2092,34240,2143,61668,3376,8123,1357,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950407,8873,570396,8414,40471,3004,99990,4412,117144,4164,93510,4699,63363,3344,42206,3152,26698,2155,31598,2184,52593,3101,2823,839,380011,6807,156846,5237,78259,3941,45453,2708,29449,1822,17491,1581,11874,1658,8485,1231,8460,1220,19080,1909,4614,908,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,939123,9326,665086,8771,27868,2427,69846,3141,106988,4456,106354,4094,91983,4756,69350,3751,45675,3183,56377,3705,88585,4367,2060,725,274037,6518,108529,4501,55695,2880,32531,2297,21253,1975,13683,1685,9010,1069,6467,873,6721,1281,16583,2077,3565,841,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3475105,13987,2179484,14721,110100,4677,294435,7152,404144,7673,376953,8103,276448,6684,188760,6475,132325,5569,140874,5053,247750,6915,7695,1302,1295621,12661,416620,8271,264694,6210,169247,4985,117355,4958,80041,3398,52810,3118,42254,2762,51935,3240,90080,3366,10585,1458,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255495,5187,180009,5326,7426,1231,16589,1813,25571,1965,27635,2560,23913,2157,18138,1919,14513,1688,17150,2206,28476,2613,598,353,75486,2793,19650,1798,14350,1724,9620,1178,6685,1147,5898,1179,3006,742,3591,738,3768,1060,8645,1432,273,234,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1165464,11139,756519,10922,41984,3252,117096,5187,146161,5251,121935,4971,85022,4245,61252,4439,40792,3114,48217,3619,89994,4325,4066,1108,408945,7227,178697,5817,74556,4001,47116,2910,31372,2380,16504,1717,12115,1449,8929,1466,11696,1858,23277,1974,4683,1059,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216212,3987,126239,3991,7073,1197,17682,1704,27060,2014,25121,1947,15165,1533,10257,1424,5564,996,6596,935,11457,1457,264,160,89973,3285,38350,2555,18861,1680,11948,1362,6187,992,3989,729,2145,448,1961,451,1853,486,4337,754,342,193,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660152,13597,1053410,12356,54927,3236,149883,5329,210307,6330,176221,6764,124492,5325,85782,4228,53269,3461,68942,4257,123706,4713,5881,1086,606742,8931,276851,7384,118701,4686,64697,2944,39012,2794,25764,1997,17219,1771,12216,1470,15252,1698,29355,2777,7675,1344,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5291045,25916,3368890,22263,147312,4926,439058,9445,637241,12131,582007,11052,428029,9764,285084,7229,197814,6537,234254,8355,404759,10880,13332,1958,1922155,15913,658665,11281,411604,8756,255117,7700,156759,5472,104008,4479,68651,4113,49905,3276,66112,3387,134028,4914,17306,1853,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,585929,6614,435186,6524,20498,1909,49644,2832,79973,3827,79176,3699,60405,3531,40491,3066,28086,2240,30785,2736,44828,3203,1300,524,150743,3826,77676,2815,28415,2175,15787,1496,7724,1291,5120,886,3519,797,2423,779,3479,932,6015,1016,585,417,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,182389,3488,123706,3280,4581,918,12199,1079,22188,1690,21160,1664,18219,1975,11660,1369,8327,1084,8717,1141,16404,1646,251,146,58683,2280,15142,1462,12366,1278,8584,1065,5920,833,3507,607,3273,651,1500,415,2714,473,5390,863,287,170,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2030284,16101,1483836,14119,79958,4505,184903,5468,264766,7269,255241,7801,185887,6478,141000,5739,92126,4331,104739,4166,169741,6863,5475,1308,546448,9160,250772,6516,107203,4840,61443,3797,32966,2260,23028,2319,16227,1949,10175,1369,14824,1622,24812,2277,4998,974,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1620052,11516,1193804,11749,46961,3401,116421,4982,186039,5706,195985,5810,169763,6334,127149,5110,88172,4835,106433,4651,153046,5940,3835,965,426248,7691,173922,5198,88623,3737,52136,3279,29093,2210,21984,2285,12322,1549,8700,1428,12012,1495,23979,2200,3477,779,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,554791,7537,273458,6514,25818,2681,51558,2984,57046,4093,42871,2855,28191,2305,16023,1832,12604,1306,15118,1878,23205,2448,1024,563,281333,6304,141363,5138,53571,3308,29980,2334,14841,1669,11549,1489,7516,1268,4182,1154,4715,958,11657,1474,1959,619,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1571129,10169,1081631,9230,38155,2516,115771,3949,194187,5020,206265,4391,162643,5396,102139,4024,69609,3304,75310,3461,114657,4044,2895,819,489498,6075,151460,3875,108686,3543,69126,2672,42116,2438,29102,2233,19957,1694,14545,1373,18410,1707,33880,2079,2216,490,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,144117,3462,87345,3352,5341,997,14258,1516,17606,1582,15557,1647,10948,1578,6122,1242,5260,1110,4281,820,7816,1521,156,143,56772,2878,31392,2641,9131,1058,5705,964,2670,561,3000,855,1291,437,969,354,562,243,1831,620,221,212,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,919418,7934,362646,6916,11024,1526,31097,2265,50960,3454,49823,3406,44118,3000,33615,2347,24590,2360,33983,2764,78839,3909,4597,959,556772,7040,245142,4627,95471,3875,54251,2652,34996,2658,23944,1823,15551,1766,9040,1311,13675,1711,38220,2950,26482,2278,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
