GEO_ID,B18003_001E,B18003_001M,B18003_002E,B18003_002M,B18003_003E,B18003_003M,B18003_004E,B18003_004M,B18003_005E,B18003_005M,B18003_006E,B18003_006M,B18003_007E,B18003_007M,B18003_008E,B18003_008M,B18003_009E,B18003_009M,B18003_010E,B18003_010M,B18003_011E,B18003_011M,B18003_012E,B18003_012M,B18003_013E,B18003_013M,B18003_014E,B18003_014M,B18003_015E,B18003_015M,B18003_016E,B18003_016M,B18003_017E,B18003_017M,B18003_018E,B18003_018M,B18003_019E,B18003_019M,B18003_020E,B18003_020M,B18003_021E,B18003_021M,B18003_022E,B18003_022M,B18003_023E,B18003_023M,B18003_024E,B18003_024M,B18003_025E,B18003_025M,B18003_026E,B18003_026M,B18003_027E,B18003_027M,B18003_028E,B18003_028M,B18003_029E,B18003_029M,B18003_030E,B18003_030M,B18003_031E,B18003_031M,B18003_032E,B18003_032M,B18003_033E,B18003_033M,NAME,B18003_001MA,B18003_001EA,B18003_002EA,B18003_002MA,B18003_003EA,B18003_003MA,B18003_004MA,B18003_004EA,B18003_005EA,B18003_005MA,B18003_006MA,B18003_006EA,B18003_007EA,B18003_007MA,B18003_008EA,B18003_008MA,B18003_009MA,B18003_009EA,B18003_010MA,B18003_010EA,B18003_011EA,B18003_011MA,B18003_012MA,B18003_012EA,B18003_013EA,B18003_013MA,B18003_014EA,B18003_014MA,B18003_015MA,B18003_015EA,B18003_016EA,B18003_016MA,B18003_017MA,B18003_017EA,B18003_018EA,B18003_018MA,B18003_019EA,B18003_019MA,B18003_020MA,B18003_020EA,B18003_021MA,B18003_021EA,B18003_022EA,B18003_022MA,B18003_023MA,B18003_023EA,B18003_024EA,B18003_024MA,B18003_025EA,B18003_025MA,B18003_026MA,B18003_026EA,B18003_027EA,B18003_027MA,B18003_028MA,B18003_028EA,B18003_029EA,B18003_029MA,B18003_030EA,B18003_030MA,B18003_031MA,B18003_031EA,B18003_032MA,B18003_032EA,B18003_033MA,B18003_033EA,state
0400000US13,8455369,4186,4093402,6087,752883,4523,7004,1605,745879,4719,343998,7982,4008,1110,339990,7896,2635934,8119,96227,5180,2539707,9398,227013,2523,31093,2476,195920,3423,133574,2373,37425,2370,96149,2778,4361967,5579,721204,4769,7973,1407,713231,5004,343181,7724,3881,1108,339300,7546,2786723,7626,80368,5159,2706355,9663,272298,2742,28487,2585,243811,3897,238561,1895,62389,3629,176172,4123,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1151598,2607,560590,2273,91703,1375,1725,756,89978,1550,40848,2253,949,629,39899,2126,352361,2643,11813,1613,340548,3030,38613,487,3949,864,34664,993,37065,586,9756,1213,27309,1327,591008,1411,82948,1287,1244,660,81704,1246,40614,2277,159,127,40455,2303,368152,2159,5553,1242,362599,2200,45687,488,2904,774,42783,894,53607,659,11275,1404,42332,1493,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,2196,825,119488,1848,54018,2886,796,469,53222,2775,414233,2713,17998,2040,396235,3174,42824,738,6585,1151,36239,1330,31255,588,10256,1163,20999,1140,664462,1962,115966,1840,1557,485,114409,1891,55685,2104,681,304,55004,2021,406575,2225,12064,1722,394511,2860,45647,874,4097,921,41550,1133,40589,866,9635,1113,30954,1174,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,11483,1723,989682,5621,481563,7477,4290,868,477273,7561,3660540,7227,94557,4502,3565983,8279,343887,1338,34128,2289,309759,2566,262950,1957,61076,3175,201874,3345,6001266,3408,957870,3832,8559,1695,949311,4153,446911,6024,3319,835,443592,6157,3752095,6115,73410,4106,3678685,7148,414431,1834,29768,2312,384663,3128,429959,2504,89950,3860,340009,4235,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,8522,1630,481451,3977,237211,4420,2635,798,234576,4343,1794943,4521,65781,3590,1729162,5857,178566,1152,22384,1998,156182,2249,131556,1170,34752,2013,96804,2047,2950677,4055,469969,3005,5636,1436,464333,3268,225634,4265,2314,562,223320,4421,1829865,5229,50403,3097,1779462,6473,211625,1468,17865,1747,193760,2137,213584,1537,46537,2663,167047,2890,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,3126,977,219214,2289,116913,3232,799,372,116114,3196,835764,3445,25824,1802,809940,3886,93233,760,9713,1204,83520,1522,78991,1095,19125,1502,59866,1708,1392755,2656,214353,2238,2360,726,211993,2387,105819,2452,1084,433,104735,2483,837989,3007,17846,1936,820143,3305,109292,1142,6474,999,102818,1174,125302,1211,24884,1785,100418,1730,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,2192,692,213306,2064,104773,3166,1466,591,103307,3159,771402,4085,25108,2144,746294,4454,77679,1126,9725,1186,67954,1592,64110,1594,17994,1646,46116,1689,1274176,2981,204380,2524,2179,635,202201,2562,96503,2958,862,362,95641,2880,783512,3296,18901,2188,764611,3715,89219,1133,6284,1006,82935,1582,100562,1534,21797,1915,78765,2145,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,5630,1274,303021,3358,146415,4288,3340,1081,143075,4229,1196231,4295,67003,3286,1129228,5485,127731,1107,22897,2025,104834,2080,86579,1142,29709,2042,56870,2143,1985091,3555,296014,2774,4556,1073,291458,3086,141879,3893,3018,938,138861,3800,1251685,4605,52359,3393,1199326,5437,153762,1387,17386,1803,136376,2062,141751,1654,35735,2354,106016,2583,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,5183,1049,331336,3736,162229,4848,3976,1012,158253,4809,1152384,5179,60022,4139,1092362,6429,122986,1756,18824,1704,104162,1999,85214,1471,24749,1783,60465,2097,2030593,4224,324196,4593,3463,978,320733,4745,169713,4800,2817,887,166896,4660,1247749,4660,42740,3342,1205009,6033,150197,1766,16771,2151,133426,2382,138738,1726,35279,2384,103459,2610,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,1283,586,87115,1462,45597,1801,820,459,44777,1757,383838,2116,19248,2042,364590,2753,45807,419,6112,1099,39695,1180,34357,444,9598,1159,24759,1180,635223,1368,85319,1419,1027,468,84292,1389,45104,1869,430,298,44674,1871,400259,1931,12874,1767,387385,2603,51436,471,5048,851,46388,949,53105,604,13848,1299,39257,1328,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,2874,774,418721,3434,203763,5123,2053,1024,201710,5221,1571103,4960,38841,3092,1532262,6160,153522,1285,14299,1736,139223,2006,108394,1198,25094,2022,83300,2145,2691371,2492,404787,2466,2933,839,401854,2558,200239,4194,1557,667,198682,4336,1726849,3952,30846,2748,1696003,4562,183750,1472,13170,1743,170580,2114,175746,1689,33538,2479,142208,3028,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,4454,1266,447715,3125,229174,4731,3688,1167,225486,4945,1856269,5024,49643,3996,1806626,6746,183726,1344,18538,2090,165188,2158,152822,1550,36408,2793,116414,2934,3085436,2422,432290,2869,2809,1103,429481,2984,231566,4582,1958,622,229608,4582,1951580,4499,37967,3215,1913613,5776,221935,1389,15361,1877,206574,2139,248065,1504,54573,3408,193492,3594,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,9775,1548,770196,3229,380769,5443,4530,1119,376239,5441,2873637,5204,100608,4391,2773029,6330,290879,1409,35235,2729,255644,2766,226696,1378,56894,2822,169802,2945,4771094,3240,746409,3381,8022,1490,738387,3477,366792,6397,5577,1196,361215,6314,2962283,4699,73929,3597,2888354,6606,342955,1693,24445,1934,318510,2481,352655,1674,80460,3068,272195,3580,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,3165,802,385193,2646,189294,3569,2466,637,186828,3554,1521375,3640,47238,2807,1474137,5022,144429,1184,12810,1356,131619,1815,110333,1154,26091,1485,84242,1746,2397802,2746,371299,2686,2838,730,368461,2851,184979,3976,1896,471,183083,4023,1509274,4257,25393,1873,1483881,4770,162769,1095,7486,948,155283,1519,169481,1391,34533,1942,134948,2121,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,4781,1169,234302,2418,113120,4994,2497,1012,110623,5034,767093,4629,48649,3428,718444,5365,85641,2360,16033,1884,69608,2682,55307,1803,19671,1795,35636,2147,1378991,3403,224808,2395,2832,777,221976,2471,114462,4327,1276,634,113186,4371,838881,4159,39290,3412,799591,5092,103755,1459,14346,1495,89409,1766,97085,1626,29129,2317,67956,2655,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,5046,1039,431091,3260,212510,4346,3183,893,209327,4330,1623364,4800,69644,3617,1553720,6070,178317,1308,23307,2124,155010,2288,134696,1271,38832,2333,95864,2680,2755764,3553,422740,2827,5242,1012,417498,3003,202305,4715,1835,675,200470,4802,1705953,4477,46584,3179,1659369,5507,211764,1105,18321,1899,193443,2153,213002,1414,51817,2719,161185,2928,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,712,301,66707,1434,36975,1918,571,420,36404,1849,270775,1991,16573,1903,254202,2603,32671,746,4426,865,28245,920,24262,554,7702,1016,16560,1048,438852,2102,64281,1386,848,433,63433,1424,35290,2418,929,776,34361,2320,271623,1863,7427,1292,264196,2332,34277,708,2687,598,31590,937,33381,642,8991,1278,24390,1369,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,2056,665,132172,1764,68722,2744,947,381,67775,2725,498792,2661,17926,1751,480866,3325,51209,840,7052,892,44157,1078,41865,676,10494,1037,31371,1092,812861,1782,130358,1623,1156,476,129202,1728,63640,2228,663,311,62977,2262,495930,2193,9770,1239,486160,2536,59127,709,3626,789,55501,960,63806,936,13525,1338,50281,1596,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,1894,797,194697,2341,77416,3496,849,469,76567,3410,753479,3864,20457,2317,733022,4213,76090,777,9167,1190,66923,1348,50256,866,8808,1252,41448,1399,1127538,2860,183758,2066,619,354,183139,2033,78570,3592,656,368,77914,3591,721313,3542,15068,1925,706245,3587,79514,859,6713,1080,72801,1473,64383,962,15428,1772,48955,1902,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,772,352,94670,1708,47876,2209,551,328,47325,2236,392426,2614,13186,1644,379240,3180,39648,600,5114,1069,34534,1188,27671,498,6988,898,20683,975,622954,2057,90458,1641,839,472,89619,1784,46666,2230,438,256,46228,2301,400790,2575,8951,1601,391839,3308,42749,420,3195,788,39554,855,42291,602,9631,1170,32660,1237,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,5616,1264,650345,3094,297498,5192,2821,932,294677,5264,2500131,5100,56009,4057,2444122,6624,248956,1852,21420,2034,227536,2456,197304,1819,39350,2554,157954,2989,4145655,2630,627670,3311,4609,972,623061,3478,280743,4899,3095,911,277648,4943,2607728,5272,45468,3833,2562260,6435,304096,1729,21147,2114,282949,2675,325418,1851,65840,3377,259578,3554,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,2546,1089,155150,2607,78121,3709,1815,777,76306,3580,528103,3939,25663,2820,502440,4632,59684,1311,9475,1269,50209,1385,44190,1142,14872,1374,29318,1394,913793,2101,150310,2145,1749,728,148561,2282,74168,3221,1094,687,73074,3241,558785,3071,17983,2180,540802,3727,66694,1367,6986,1271,59708,1492,63836,1338,16414,1733,47422,1852,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,16619,2192,1385158,5283,708762,7055,8704,1726,700058,7199,5449684,7298,136220,5567,5313464,9253,556319,2069,52057,2950,504262,3245,436554,2287,92470,3988,344084,4081,9254297,5144,1340983,3941,12892,1884,1328091,4690,695128,8091,7319,1337,687809,7887,5809008,6298,122749,5053,5686259,7774,692126,1867,56013,3043,636113,3796,717052,4385,155897,5230,561155,6137,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,8632,1646,663051,5436,312507,6292,4781,1117,307726,6358,2486164,7690,94573,4910,2391591,9634,256723,2288,34685,2625,222038,3251,170341,2110,46697,2621,123644,2749,4161584,5759,631222,5279,8602,1712,622620,5279,300858,6492,4389,1263,296469,6766,2632763,6583,76310,4772,2556453,7462,311177,2110,30635,2311,280542,3071,285564,2429,68905,3291,216659,3918,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581315,1256,287547,1628,45271,1147,458,252,44813,1215,26287,1675,259,179,26028,1671,178651,1826,6053,927,172598,1892,20086,417,2442,504,17644,632,17252,429,4921,738,12331,806,293768,1589,42029,1044,328,172,41701,1070,26157,1808,40,52,26117,1811,176613,1727,3288,770,173325,2006,22372,414,1528,426,20844,561,26597,534,5405,683,21192,809,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
