GEO_ID,B18014_001E,B18014_001M,B18014_002E,B18014_002M,B18014_003E,B18014_003M,B18014_004E,B18014_004M,B18014_005E,B18014_005M,B18014_006E,B18014_006M,B18014_007E,B18014_007M,B18014_008E,B18014_008M,B18014_009E,B18014_009M,B18014_010E,B18014_010M,B18014_011E,B18014_011M,B18014_012E,B18014_012M,B18014_013E,B18014_013M,B18014_014E,B18014_014M,B18014_015E,B18014_015M,B18014_016E,B18014_016M,B18014_017E,B18014_017M,B18014_018E,B18014_018M,B18014_019E,B18014_019M,NAME,B18014_001EA,B18014_001MA,B18014_002EA,B18014_002MA,B18014_003MA,B18014_003EA,B18014_004MA,B18014_004EA,B18014_005MA,B18014_005EA,B18014_006EA,B18014_006MA,B18014_007EA,B18014_007MA,B18014_008MA,B18014_008EA,B18014_009MA,B18014_009EA,B18014_010MA,B18014_010EA,B18014_011EA,B18014_011MA,B18014_012EA,B18014_012MA,B18014_013MA,B18014_013EA,B18014_014MA,B18014_014EA,B18014_015MA,B18014_015EA,B18014_016EA,B18014_016MA,B18014_017EA,B18014_017MA,B18014_018MA,B18014_018EA,B18014_019MA,B18014_019EA,state
0400000US01,1019143,4401,12499,2061,1360,692,661,437,699,529,11139,1847,4833,1266,3594,898,2576,831,136,137,1006644,4921,276860,7862,46767,3524,230093,7734,729784,7594,138931,5448,268521,8786,197843,6875,124489,6055,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,157743,2210,1088,592,374,324,167,165,207,267,714,484,247,355,322,298,145,183,0,235,156655,2262,40655,2900,10308,1579,30347,2747,116000,3189,15511,2193,44339,2975,35211,3421,20939,2593,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1446643,4048,9741,1898,1776,610,973,498,803,457,7965,1727,2149,1067,3572,1135,1577,705,667,573,1436902,4006,354375,10904,57858,3547,296517,11849,1082527,12440,234081,9075,359212,11872,294884,11600,194350,8668,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,619891,4369,9232,1705,511,335,335,290,176,153,8721,1756,2999,972,4477,1233,1000,553,245,293,610659,4871,154588,6416,23606,2275,130982,5791,456071,6185,69888,4158,197031,6407,116645,4984,72507,4530,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8768514,7402,68851,5686,16096,2599,7326,1762,8770,1881,52755,4844,21955,2698,17953,2595,8741,1892,4106,1119,8699663,9409,2496885,22031,345793,8590,2151092,21828,6202778,20764,1401231,21852,1978918,27050,1448660,21235,1373969,17567,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1142203,4340,6531,1267,1165,563,585,357,580,378,5366,1215,1032,402,2569,875,1193,597,572,429,1135672,4706,294425,8782,41895,2911,252530,8199,841247,9529,152274,6850,260072,9385,210136,6860,218765,6323,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,710546,2586,3974,1072,678,350,429,293,249,180,3296,966,938,509,1370,667,788,357,200,190,706572,2993,227884,5669,28820,2339,199064,5617,478688,5891,50681,3518,164423,7193,114530,5690,149054,5765,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,188453,1532,2367,1061,103,182,0,261,103,182,2264,1012,1447,835,636,487,181,182,0,261,186086,1982,56758,3112,6754,1419,50004,2914,129328,3309,20187,2677,44771,3692,29273,2463,35097,3026,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,168088,4025,1135,580,358,419,358,419,0,292,777,464,160,263,548,369,12,20,57,96,166953,4017,52193,4374,6224,1089,45969,4420,114760,3067,12936,2258,23198,2720,14057,1911,64569,2853,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3738983,7294,33993,3754,5022,1158,3473,1001,1549,548,28971,3573,9525,1571,13211,2582,4171,1203,2064,884,3704990,8224,972878,18442,160332,7442,812546,17020,2732112,18043,474409,14614,1025908,18309,693207,14971,538588,11439,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2177181,7365,17582,2738,3174,1100,1955,946,1219,651,14408,2599,4463,1434,6946,1721,2056,845,943,571,2159599,8018,557080,10894,100152,6499,456928,10464,1602519,13270,323059,11466,559655,12637,379621,10983,340184,11264,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268508,2661,1656,761,256,206,49,83,207,225,1400,736,709,593,676,464,15,24,0,267,266852,2741,66999,3959,9283,1569,57716,3610,199853,4094,14543,1931,80734,4742,59497,3761,45079,3711,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,344240,2498,3738,876,545,359,311,290,234,211,3193,851,1479,521,1481,628,123,131,110,133,340502,2727,88524,4141,15709,1818,72815,3877,251978,4414,36751,2974,96981,4412,77819,4301,40427,3108,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3006391,4573,23557,2306,4292,1141,1659,677,2633,953,19265,2179,8447,1699,6950,1249,2811,879,1057,498,2982834,4850,874998,11225,132193,5449,742805,11693,2107836,12071,320755,11718,675871,14304,554798,11820,556412,11655,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1434263,4336,12309,1864,1730,605,1196,559,534,301,10579,1762,4722,1237,3565,1155,1508,473,784,436,1421954,4293,401806,8076,68079,3900,333727,7553,1020148,8923,166045,6217,372135,8761,281423,8550,200545,7784,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,659855,2612,4628,924,721,394,226,204,495,336,3907,836,795,418,2528,692,574,347,10,15,655227,2896,207436,5991,31199,2835,176237,5668,447791,6640,47771,3342,142427,5992,144576,5247,113017,4732,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
