GEO_ID,B10051A_001E,B10051A_001M,B10051A_002E,B10051A_002M,B10051A_003E,B10051A_003M,B10051A_004E,B10051A_004M,B10051A_005E,B10051A_005M,B10051A_006E,B10051A_006M,B10051A_007E,B10051A_007M,NAME,B10051A_001EA,B10051A_001MA,B10051A_002MA,B10051A_002EA,B10051A_003MA,B10051A_003EA,B10051A_004MA,B10051A_004EA,B10051A_005EA,B10051A_005MA,B10051A_006EA,B10051A_006MA,B10051A_007MA,B10051A_007EA,state
0400000US27,38104,2804,16025,2080,11282,1799,4743,1002,22079,1911,12815,1749,9264,1198,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37608,3961,22806,3154,14300,2453,8506,1847,14802,2500,7566,1652,7236,1655,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,72070,4625,31118,3291,21868,2827,9250,1382,40952,3759,22837,2652,18115,2241,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,9533,1566,4085,1009,3276,983,809,379,5448,1202,1930,669,3518,1029,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,15575,1908,6883,1213,5451,1016,1432,494,8692,1456,5028,961,3664,1075,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,32387,3009,14296,2431,9324,1784,4972,1420,18091,2338,8170,1782,9921,1825,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16788,2382,5354,1480,4516,1396,838,555,11434,1948,4918,1263,6516,1317,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,103364,6213,27889,3044,17439,2311,10450,1913,75475,5449,25146,3249,50329,3961,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,24063,2829,11397,1952,7135,1518,4262,1056,12666,2016,6505,1556,6161,1424,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,185791,8348,52316,4481,32716,3551,19600,2742,133475,6995,46123,4190,87352,5206,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,92254,5781,41617,3779,29364,3089,12253,1936,50637,4140,26631,2993,24006,2663,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,3054,752,1295,519,862,460,433,207,1759,587,1098,493,661,371,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,144603,6314,67223,4312,46452,3631,20771,2190,77380,4287,41238,3102,36142,3273,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,52752,3795,30637,2823,17931,2299,12706,1724,22115,2412,12713,1699,9402,1591,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,44162,3433,19889,2697,13067,2310,6822,1343,24273,2535,12149,1977,12124,1941,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,140300,6766,53524,4218,35667,3388,17857,1994,86776,4925,39745,3094,47031,3349,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15863,2527,4281,1175,3113,1115,1168,535,11582,2214,5173,1583,6409,1390,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,53060,5148,30528,3828,19973,3248,10555,2096,22532,2982,11840,2056,10692,1647,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5366,1278,2547,796,1774,610,773,500,2819,852,1835,731,984,487,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,87157,5233,46795,4139,33127,3602,13668,1715,40362,3676,21972,3355,18390,2168,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,387453,10511,174862,8328,120282,7164,54580,4683,212591,8796,114458,7366,98133,5718,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,36731,3322,13160,1980,8580,1581,4580,1184,23571,2693,11312,1723,12259,1950,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7079,1267,2030,594,1204,419,826,355,5049,1155,2462,776,2587,795,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,76790,4153,31741,2749,20856,2358,10885,1448,45049,3299,17870,2305,27179,2807,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,69813,4879,30338,3535,20780,2747,9558,1836,39475,3412,22727,2958,16748,2294,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31977,3135,19746,2917,12994,2148,6752,1469,12231,1829,6994,1476,5237,1154,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,40640,3199,15693,1942,12445,1773,3248,755,24947,2367,13290,1703,11657,1504,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,6357,1511,3605,1096,2515,901,1090,542,2752,980,1668,772,1084,626,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,89569,3766,42976,2863,27333,2483,15643,1926,46593,3088,21602,1971,24991,2479,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
