GEO_ID,B25102_001E,B25102_001M,B25102_002E,B25102_002M,B25102_003E,B25102_003M,B25102_004E,B25102_004M,B25102_005E,B25102_005M,B25102_006E,B25102_006M,B25102_007E,B25102_007M,B25102_008E,B25102_008M,B25102_009E,B25102_009M,B25102_010E,B25102_010M,B25102_011E,B25102_011M,NAME,B25102_001EA,B25102_001MA,B25102_002MA,B25102_002EA,B25102_003MA,B25102_003EA,B25102_004MA,B25102_004EA,B25102_005EA,B25102_005MA,B25102_006EA,B25102_006MA,B25102_007EA,B25102_007MA,B25102_008MA,B25102_008EA,B25102_009MA,B25102_009EA,B25102_010EA,B25102_010MA,B25102_011EA,B25102_011MA,state
0400000US13,2285179,17167,1656735,15936,435097,9958,476779,10332,705753,10365,39106,2825,628444,9440,310699,7290,128462,4416,144723,5162,44560,2614,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,257599,4950,176714,5060,52205,3479,51968,3295,67144,3414,5397,1000,80885,3025,26626,1900,22310,1932,30490,1978,1459,516,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,390982,4444,274449,4960,49491,2791,114497,4220,106219,3980,4242,807,116533,3352,32242,2051,40996,2827,37208,2098,6087,1002,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3301367,17286,2297517,15198,136755,4605,255847,6985,1886103,13599,18812,2139,1003850,12741,164315,5723,153062,4816,652183,10750,34290,2239,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1756328,13334,1237171,11421,372983,8464,379473,8177,468669,7312,16046,2111,519157,8753,215524,5738,138141,5457,146627,4145,18865,2172,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885969,8474,561392,7808,104188,3682,166754,4953,283137,6037,7313,1192,324577,5097,90804,3486,99248,3668,126777,3927,7748,1023,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,761022,7416,495047,7294,83682,3484,154074,5388,251116,6035,6175,1213,265975,5350,88190,3306,75988,3051,95122,3631,6675,1125,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167081,10490,727606,8390,298660,7079,236413,6799,169757,4806,22776,2418,439475,6964,254722,5768,86012,4352,54944,3058,43797,2775,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1071667,10774,603964,9975,275448,7523,88428,4323,81087,3676,159001,6638,467703,8460,207015,6210,30158,2463,29439,2217,201091,6428,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,399076,5723,259926,5287,25775,1731,68579,2998,163635,4401,1937,655,139150,4037,29007,1865,33646,2299,72822,2928,3675,818,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1450411,12170,1116382,12573,43028,2821,173731,5676,885761,10353,13862,1811,334029,6141,30161,2077,61869,3471,224373,5946,17626,2158,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1588359,10560,1144780,10855,20325,2072,77990,4371,1037957,11805,8508,1505,443579,6770,10949,1509,29472,2419,389190,6470,13968,1559,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2908273,13927,2008547,14038,152393,4994,413268,7525,1385001,12062,57885,3629,899726,9380,134251,4525,219914,5272,466128,7815,79433,3666,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1558206,8771,1118573,9743,147335,3913,249871,5510,713408,8493,7959,1136,439633,5793,103816,2934,108776,3129,218762,4633,8279,1111,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,760318,9031,433951,8347,215946,7430,100827,3976,54212,3667,62966,3667,326367,6633,165648,6029,40208,3006,22077,2134,98434,3877,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1628838,12691,1087651,10809,323683,6688,321087,7810,421639,7344,21242,2066,541187,8301,219140,5175,150815,5447,149559,4765,21673,2013,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,260137,4603,155331,4086,23182,1908,54720,2436,73384,3090,4045,846,104806,3756,26429,1828,32976,2045,39239,1951,6162,1002,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475899,6003,308112,5675,23887,1713,54573,2808,225015,4586,4637,886,167787,4212,32940,1764,35043,1915,90244,3267,9560,1004,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,580705,7586,453471,7044,57715,3424,140872,5060,244014,5087,10870,1493,127234,4547,29350,2582,35560,2655,51782,3171,10542,1418,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,363652,5321,258769,4866,3070,687,11303,1665,243098,4945,1298,411,104883,3834,7811,1203,8585,1285,85800,3344,2687,656,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2110308,15499,1504931,13704,10601,1556,20963,2016,1461300,13589,12067,1486,605377,8574,9764,1384,15914,1781,554481,8543,25218,2276,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,505915,5858,314458,6199,129240,5227,96801,3780,73647,3504,14770,1575,191457,5265,99456,3798,39321,2638,26135,1909,26545,2307,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3940942,17812,2583675,16271,85682,4061,236260,6816,2166388,15653,95345,4326,1357267,13841,102052,3472,167060,5197,970492,11322,117663,4617,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2350798,17193,1590612,17071,468826,10377,564569,10639,529860,9258,27357,2753,760186,10210,341611,8508,225158,6613,162400,5718,31017,2823,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,181666,3052,99022,3045,17116,1400,20467,1777,58902,2904,2537,760,82644,2599,30470,1617,16847,1056,28476,1933,6851,773,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3150239,16219,2164919,15701,257785,8463,588179,11510,1299387,13987,19568,1969,985320,11901,212005,5725,271920,5788,481812,8423,19583,1944,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950407,8873,570396,8414,264936,6857,169813,4824,118965,4411,16682,1902,380011,6807,239607,5691,73975,3243,45019,2686,21410,2082,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,939123,9326,665086,8771,44368,2947,132085,5529,479637,8083,8996,1428,274037,6518,50727,3477,54125,3484,153739,4501,15446,1909,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3475105,13987,2179484,14721,234801,6635,422608,8715,1510600,10659,11475,1498,1295621,12661,274940,6538,288039,5791,713342,10498,19300,1413,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255495,5187,180009,5326,2181,562,5870,1152,171534,5037,424,268,75486,2793,2912,690,4814,1081,67089,2935,671,294,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1165464,11139,756519,10922,346258,8305,219362,6379,165418,4968,25481,2464,408945,7227,247382,7010,72278,3861,55039,2767,34246,2227,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,216212,3987,126239,3991,18317,1618,34260,2133,71427,3215,2235,536,89973,3285,28970,1762,22819,1777,34148,2265,4036,603,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660152,13597,1053410,12356,420252,8910,327562,7865,282725,6848,22871,1784,606742,8931,304884,6222,162350,5631,110897,4359,28611,2926,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5291045,25916,3368890,22263,384742,10906,466461,9533,2437260,20240,80427,4577,1922155,15913,645251,9862,365782,8406,776025,11886,135097,5822,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,585929,6614,435186,6524,80480,3985,216267,5099,132617,4381,5822,1006,150743,3826,41087,2353,62597,3157,40981,2700,6078,988,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,182389,3488,123706,3280,2351,431,9397,1459,111766,3085,192,133,58683,2280,4615,906,5338,664,48066,2391,664,292,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2030284,16101,1483836,14119,267276,7276,342362,7570,850889,11025,23309,2609,546448,9160,198644,6270,126447,4597,192813,5587,28544,2906,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1620052,11516,1193804,11749,71346,3924,180402,5848,924506,10397,17550,1832,426248,7691,74957,4051,64748,3146,261342,7046,25201,2161,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,554791,7537,273458,6514,174124,6142,54860,3422,23790,1943,20684,2179,281333,6304,191245,5572,30243,2032,11671,1546,48174,2820,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1571129,10169,1081631,9230,26931,1985,94426,3843,953729,8627,6545,864,489498,6075,31573,2182,53619,2286,390297,5702,14009,1427,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,144117,3462,87345,3352,40606,2501,32851,2308,12213,1388,1675,673,56772,2878,28753,2055,18019,1683,7967,1022,2033,526,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,919418,7934,362646,6916,31542,2281,11672,1376,11989,1625,307443,6764,556772,7040,33868,2360,8826,1254,7496,1100,506582,6734,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
