GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,B24082_019E,B24082_019M,B24082_020E,B24082_020M,NAME,B24082_001MA,B24082_001EA,B24082_002EA,B24082_002MA,B24082_003EA,B24082_003MA,B24082_004EA,B24082_004MA,B24082_005MA,B24082_005EA,B24082_006MA,B24082_006EA,B24082_007MA,B24082_007EA,B24082_008EA,B24082_008MA,B24082_009EA,B24082_009MA,B24082_010MA,B24082_010EA,B24082_011MA,B24082_011EA,B24082_012MA,B24082_012EA,B24082_013EA,B24082_013MA,B24082_014EA,B24082_014MA,B24082_015EA,B24082_015MA,B24082_016MA,B24082_016EA,B24082_017MA,B24082_017EA,B24082_018MA,B24082_018EA,B24082_019EA,B24082_019MA,B24082_020EA,B24082_020MA,state
0400000US13,34974,379,34796,587,32919,626,52396,2453,34881,2531,35924,888,34352,2192,51225,1087,29419,2588,13827,11038,25190,277,23436,493,23075,527,31589,1324,28105,1126,30553,719,30074,1058,41615,1117,15830,1148,9814,6849,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37044,823,35096,1180,33724,1441,61262,6121,37601,4684,41532,1009,41614,2176,46717,4087,30447,5188,2901,1992,27400,711,25217,769,24928,883,35121,6728,31777,2319,38107,4186,33735,3003,40375,3029,21790,3572,18678,6198,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31474,423,30637,490,29885,718,45103,4532,27688,4657,38189,3585,35579,3717,48207,3669,31061,1111,3516,2532,20347,505,19155,618,18943,610,30463,8979,25371,2384,27208,1480,29238,3091,31726,2974,11866,1048,7260,5700,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,39632,586,38803,651,37245,307,57459,4510,35177,1476,46858,1063,45713,1420,51594,1055,31243,654,15934,9636,25989,218,24470,423,24184,410,32416,3102,29630,720,33372,1100,34414,1519,45810,1444,15510,1144,8617,3494,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35922,264,36025,292,35494,312,51911,1667,32676,1682,37386,1153,36545,1574,52259,2331,28333,2595,21050,12921,23089,327,22170,265,22067,265,27262,2132,26534,684,27918,1192,29153,1382,39083,2086,12558,1531,8030,5645,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,32782,540,32525,544,32102,333,46182,2298,25920,2616,38830,1638,37750,3209,51053,1299,27036,1113,13960,11727,22139,273,21456,301,21418,306,24050,3356,23543,1372,27078,1587,34123,1587,39662,3659,11852,695,8952,3502,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,33740,790,34210,894,33091,942,50552,2128,35614,2666,35735,1434,30431,1992,46376,1310,27490,3449,8873,10542,22504,412,21966,406,21886,394,25135,2380,24283,1524,26848,1572,25714,1319,39282,2277,11761,803,6968,2568,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32756,716,33120,776,32324,482,50085,3281,32754,2299,34255,2999,36125,1751,43626,2056,26451,1272,7114,1207,22341,307,21202,321,21115,323,27054,2966,26118,883,27159,1507,29280,1562,36883,2605,12412,1228,13750,7881,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,34004,563,34008,768,32873,783,50264,4904,27548,3266,33783,1351,36320,3376,45821,2075,31235,1160,28900,26315,20157,365,18013,537,17782,543,25847,4335,22111,1200,27056,1308,28496,1306,32267,3986,11809,869,12912,17635,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,32863,953,32306,625,31764,559,41884,3156,32485,3305,37011,2513,36902,2608,50594,4520,29673,3117,11458,12160,22393,468,21291,492,21176,512,30181,3941,27315,1313,26794,2545,27968,1895,41451,1880,12275,1039,9594,7902,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,44961,691,41474,436,40668,459,61004,2640,46934,2358,47361,2763,44619,3139,71752,1283,37865,4546,15426,8177,32865,588,28447,691,27963,712,40552,1575,36624,898,38986,1299,39226,2269,61418,1992,20336,985,15948,3819,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,44837,734,43863,1102,42319,469,61880,2936,43796,2168,51140,909,49465,2699,52130,1931,38424,3074,13194,14748,30416,298,28056,879,27854,857,35343,4578,33999,1142,34969,1343,40109,2155,47407,2553,20791,797,12409,14126,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,39234,638,39073,703,37840,714,52598,2133,35571,1896,46122,740,45631,1844,51410,1759,26758,1084,17900,5001,23794,256,22101,210,21950,213,30690,1660,28536,837,32450,876,35303,773,43853,2559,12056,455,11248,1187,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,39835,503,39972,514,38620,724,54038,2756,37431,1862,43693,2031,45559,1691,50452,1449,30499,626,11340,4220,26423,235,25415,258,25291,259,31423,2056,29957,763,31887,687,35166,1331,43986,1981,14685,1398,7433,1776,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30555,454,30148,612,29473,923,50928,1737,29719,4286,28999,1706,32009,1118,47726,3662,30349,2180,22382,13725,20253,359,18335,609,18145,630,26501,3201,24940,2425,24036,1633,24532,1650,30444,2319,16519,1559,10597,5946,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33128,532,33184,603,32307,298,52312,2214,32888,2478,36547,1253,33439,2186,50585,1318,26088,927,14392,7829,22750,358,21640,322,21529,335,28636,4878,26407,748,28528,1056,27090,992,41695,1088,11811,898,6359,1285,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,30747,584,30344,848,29049,1496,43528,4538,32184,4503,35125,2901,35311,2459,40109,4049,25918,1234,12885,4845,18915,780,16755,684,16532,708,21915,3029,21807,1689,23716,1257,25757,1890,35707,2269,13740,2793,12964,9163,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32071,388,31900,438,31361,462,46947,4076,35774,1988,36122,1765,36177,1896,49281,2756,22911,1418,18340,10460,21974,351,21285,378,21204,384,24329,3225,22257,1162,27422,1348,27469,2273,40095,5411,11497,770,12103,4016,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36539,615,35309,639,34401,960,62090,3769,35116,6444,56380,4768,46112,2271,49079,3274,32962,4032,12137,12797,27170,375,25961,413,25821,435,45433,11301,28626,4267,36336,1272,36477,3094,40887,3156,22869,3396,17948,33400,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41203,543,41102,720,40429,728,60750,3015,36151,3705,41145,2362,41650,2830,61783,8060,40305,2540,12833,131951,26578,447,25195,663,25069,728,32061,5008,31086,1003,30429,1849,31931,1891,46839,5983,16429,2386,9558,12661,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,46437,352,45596,445,43968,1173,62262,3561,41707,1270,52335,1367,55366,2418,56983,3322,41510,1334,13725,9808,31400,307,29497,576,29280,571,34523,4244,34528,1389,41022,518,44230,1546,46640,1136,20027,1207,16926,6050,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30626,645,28281,1273,27089,891,51282,1719,31915,2708,34445,2307,37476,3417,52525,4049,23045,2528,9458,6742,20825,546,18066,764,17627,686,29575,3158,25533,2798,25736,2541,29987,1639,41406,1614,12388,1247,11193,9014,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,39206,507,36886,279,36017,278,54568,3161,36679,960,50001,917,51478,709,51033,892,30450,480,11917,2705,28609,284,26255,211,26070,211,34140,3091,31197,435,36760,613,38504,1058,45329,992,16331,629,10143,2651,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31901,220,31702,278,31028,275,51335,964,33357,2178,32801,1491,33697,1693,45708,2920,28039,2121,9074,6233,23443,289,22013,196,21862,196,28413,2749,27301,1014,28871,1115,30188,730,36153,2158,13661,1378,14006,3713,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,32486,1021,32520,1135,31946,803,50807,4253,38267,3479,31434,2675,35110,3506,46177,4511,27418,3678,10943,1362,19968,721,18202,1034,18269,1095,15417,6576,21303,1631,26020,1969,26636,2584,36051,4639,11596,954,7748,3228,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,35954,265,35602,312,35052,368,52074,1304,35239,1127,41919,763,41469,1280,52190,1277,27376,1186,8995,4923,23419,273,21885,190,21827,188,26091,2106,26776,454,31252,587,34060,1060,43142,1845,13300,1000,5660,2133,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31026,392,30807,449,30124,560,50490,2188,30213,2541,30990,1424,33683,1933,48242,1913,24243,1969,7542,13697,20720,359,18803,482,18533,488,26709,3667,21685,1054,28049,918,28769,1355,39407,2825,11845,679,9533,2800,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,33701,891,32175,404,31573,398,48769,2710,31761,1382,48154,2191,41523,2002,51280,2833,28078,3439,12180,20141,23167,500,21938,408,21671,401,32074,3016,27073,1435,30260,1821,30085,1496,42929,2844,16038,1484,11302,9877,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,36997,198,36454,247,35883,253,54623,3193,36681,1096,42314,808,43240,1275,52201,918,30452,546,11609,10143,24653,215,22509,234,22425,193,27601,2444,28603,660,31965,632,33358,1211,42359,1553,14989,1267,16210,4490,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,37637,1373,35239,1486,33894,1880,52214,7442,39944,5245,51898,3759,50322,4233,56346,6499,34957,4119,32526,25696,25878,856,23554,1023,23355,1071,31547,6942,32009,1809,35045,4831,37518,5733,44294,6205,14973,3357,3831,1106,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31720,302,31550,380,30930,379,51824,2280,31594,2002,32344,1198,37119,2133,45517,3939,26087,1425,9678,6951,22292,257,21387,277,21168,276,31642,1609,23800,1958,27736,1381,28570,1200,31865,2650,14759,1576,14472,13678,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30189,542,30257,621,29500,948,43477,6292,31432,3143,29510,2620,31839,2798,42488,8186,25540,1846,14719,9829,21864,449,21033,561,20828,554,30278,4985,25979,2210,24203,1921,24318,2939,34932,3596,11250,1017,8709,3086,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32219,226,31565,287,31081,288,59873,6354,34454,2431,36272,1025,36732,1466,51651,1819,29151,2379,8932,6772,22682,301,21708,248,21613,255,31068,4147,25709,753,28729,1588,28838,1921,40693,1747,13008,1597,10442,5118,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31973,159,31376,192,30790,191,59223,4591,31947,827,37406,579,37089,911,49583,1070,28227,1365,8733,4771,22786,216,21480,178,21294,181,31187,1131,25244,677,30853,657,30534,519,41596,910,14023,832,12086,3124,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,33994,943,32131,523,31129,538,56425,7251,40147,8284,37720,2174,39742,1983,50704,980,30956,1667,2499,0,19142,606,17601,516,17375,440,24354,3627,20713,1395,21893,1860,29925,2073,39217,3403,10323,1084,5884,3053,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"2,500-",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,33259,1482,33715,1742,32042,894,50021,6577,33505,5968,37532,3325,41953,1737,43737,6354,26313,1222,5284,7197,24068,763,22739,954,22492,960,28069,5039,26377,1004,26412,2933,29565,3047,41238,4972,13992,3091,9657,7873,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,40700,282,38035,909,36935,431,57444,5280,45178,3869,39476,991,37450,2372,72363,2331,31940,1320,7006,12291,27821,524,25244,345,25061,373,32412,3352,30966,850,33564,962,30715,753,57035,2781,16233,1073,5465,3002,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,40449,288,39354,929,37705,847,54063,3585,36897,2038,50898,1058,45072,1981,48384,1970,32620,3144,10251,3899,25987,351,24334,445,24047,444,30998,1507,28978,1466,34336,1580,33839,1527,44704,3500,15719,1297,9766,3638,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31645,571,31542,602,31293,597,46508,7521,30554,3582,33316,2664,30290,1707,53801,5993,21959,2260,4356,1337,19694,544,17054,549,16922,554,27942,9527,21758,1334,26432,1412,26428,1336,41852,2103,10510,1438,10659,994,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,36798,276,36546,297,36153,304,48840,3419,35655,1348,45070,1086,42517,1413,51087,1573,28064,1712,9130,1450,23772,309,22359,263,22252,262,27324,2204,26703,558,31686,777,32105,1589,40279,1773,11786,455,7895,1730,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36361,1081,36192,1309,35552,1608,60392,19473,26305,3733,40780,2410,38320,4210,52957,6080,30124,5316,9354,15569,20876,690,18931,1411,17820,1303,36172,11048,23993,2915,25426,3323,26862,3692,37404,3853,12244,2761,6106,15205,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,15664,311,14285,311,14004,312,19962,1977,16028,2386,13537,573,23629,630,35435,2425,11704,559,5090,2284,15344,305,12969,334,12900,330,16910,3420,15162,1070,14772,596,22915,547,21625,3025,10215,846,12238,10086,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
