GEO_ID,C21001H_001E,C21001H_001M,C21001H_002E,C21001H_002M,C21001H_003E,C21001H_003M,C21001H_004E,C21001H_004M,C21001H_005E,C21001H_005M,C21001H_006E,C21001H_006M,C21001H_007E,C21001H_007M,C21001H_008E,C21001H_008M,C21001H_009E,C21001H_009M,C21001H_010E,C21001H_010M,C21001H_011E,C21001H_011M,C21001H_012E,C21001H_012M,C21001H_013E,C21001H_013M,C21001H_014E,C21001H_014M,C21001H_015E,C21001H_015M,NAME,C21001H_001EA,C21001H_001MA,C21001H_002MA,C21001H_002EA,C21001H_003EA,C21001H_003MA,C21001H_004MA,C21001H_004EA,C21001H_005EA,C21001H_005MA,C21001H_006EA,C21001H_006MA,C21001H_007MA,C21001H_007EA,C21001H_008EA,C21001H_008MA,C21001H_009EA,C21001H_009MA,C21001H_010EA,C21001H_010MA,C21001H_011EA,C21001H_011MA,C21001H_012EA,C21001H_012MA,C21001H_013MA,C21001H_013EA,C21001H_014MA,C21001H_014EA,C21001H_015MA,C21001H_015EA,state
0400000US20,1709629,2154,825097,1686,687162,1714,113553,3987,573609,4160,137935,329,82183,2153,55752,2143,884532,1181,692942,1176,10800,1451,682142,1770,191590,139,2863,707,188727,708,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2858217,1503,1369897,1331,1161141,1309,176438,5513,984703,5446,208756,131,111826,2846,96930,2837,1488320,639,1195200,634,16644,2080,1178556,2097,293120,83,4017,826,289103,835,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2077882,2218,1002776,1675,839395,1669,127643,5513,711752,5705,163381,77,100602,2432,62779,2434,1075106,1306,850513,1152,8931,1493,841582,1733,224593,395,3215,774,221378,915,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,995122,1920,477391,1333,396673,1299,78170,3340,318503,3442,80718,168,50281,1682,30437,1667,517731,1014,409273,1020,6833,1153,402440,1501,108458,226,2229,448,106229,489,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2558228,2113,1224509,1773,1024031,1760,169050,5221,854981,5371,200478,109,125980,2742,74498,2739,1333719,1020,1060508,997,17609,2163,1042899,2284,273211,172,4722,842,268489,865,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4049006,5189,1918696,3098,1601475,3101,203294,5849,1398181,5888,317221,296,195818,3911,121403,3868,2130310,3056,1666746,2928,13901,1986,1652845,3858,463564,702,8687,1153,454877,1314,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6069403,1973,2959237,1435,2494620,1440,367000,6873,2127620,6877,464617,123,261509,4645,203108,4635,3110166,900,2477102,860,22385,2073,2454717,2072,633064,175,8486,1106,624578,1137,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3445960,1746,1684824,1209,1428881,1195,211006,5737,1217875,5720,255943,116,155697,2644,100246,2667,1761136,885,1415284,868,15989,1519,1399295,1625,345852,192,4978,878,340874,889,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1331518,1569,639915,1492,529490,1579,80902,4019,448588,3992,110425,348,67068,2322,43357,2357,691603,525,534733,550,6645,1296,528088,1405,156870,254,2398,719,154472,730,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3716888,1988,1790699,1735,1496193,1741,253815,6074,1242378,6424,294506,105,181731,3587,112775,3585,1926189,1060,1517795,930,22496,2350,1495299,2509,408394,527,6760,1175,401634,1255,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,653903,1294,323468,1240,267837,1251,52805,2535,215032,2573,55631,101,36397,1250,19234,1250,330435,421,261690,420,4889,1204,256801,1234,68745,29,1550,494,67195,502,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1148783,1223,557080,879,463996,841,74754,3290,389242,3284,93084,238,56306,1897,36778,1846,591703,840,462129,802,7876,1242,454253,1556,129574,128,2176,614,127398,639,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1166540,1736,586159,1325,484170,1330,110193,5126,373977,5096,101989,79,68409,2671,33580,2679,580381,989,465175,984,9474,1393,455701,1716,115206,71,2427,642,112779,636,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,957964,1094,465560,639,397604,639,72126,3588,325478,3621,67956,251,45892,1622,22064,1622,492404,733,402168,293,6110,1088,396058,1169,90236,672,3283,732,86953,1102,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4262133,3802,2037240,2393,1674032,2304,187718,5634,1486314,6081,363208,526,223563,3621,139645,3637,2224893,2125,1703906,1940,10975,1668,1692931,2462,520987,535,6970,1084,514017,1294,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,667670,2204,320314,1495,254809,1613,58486,2949,196323,3187,65505,479,45353,1858,20152,1806,347356,1359,265664,1347,6849,1154,258815,1655,81692,478,1236,438,80456,699,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9209169,5171,4402306,3113,3621092,2910,428268,8996,3192824,9400,781214,633,438414,6049,342800,6171,4806863,2869,3700782,2577,28886,2094,3671896,3428,1106081,820,12536,1241,1093545,1464,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4667320,3404,2224205,2696,1858879,2766,329971,6717,1528908,7118,365326,338,220499,3809,144827,3771,2443115,1806,1934095,1807,30460,2818,1903635,3192,509020,245,8578,1307,500442,1331,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,448289,908,221224,901,182880,908,29355,1882,153525,2106,38344,21,20396,1072,17948,1071,227065,399,175016,400,2432,688,172584,712,52049,16,1216,519,50833,519,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7353215,2113,3538039,1535,2972689,1501,464768,8755,2507921,9014,565350,152,336473,4905,228877,4927,3815176,1118,3010734,1037,33679,2898,2977055,3036,804442,331,11243,1571,793199,1621,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2007070,1339,963958,1256,792853,1247,149310,3917,643543,4023,171105,92,106547,2639,64558,2622,1043112,565,808114,572,13676,1769,794438,1691,234998,101,3827,877,231171,874,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2372316,1306,1151415,982,957604,957,176273,5023,781331,4978,193811,220,128216,2629,65595,2620,1220901,811,970081,734,16476,1818,953605,1813,250820,268,6045,1010,244775,1026,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8091371,2125,3871289,1711,3172699,1679,485374,9438,2687325,9751,698590,287,438213,4893,260377,4894,4220082,1154,3209137,1002,34160,2531,3174977,2603,1010945,447,14568,1294,996377,1446,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,678314,1621,319589,1017,264816,961,37912,2318,226904,2470,54773,310,33720,1651,21053,1640,358725,1016,277499,828,2611,697,274888,1086,81226,504,1177,462,80049,627,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2202829,1594,1057424,1400,875153,1333,163466,5325,711687,5553,182271,438,118053,2609,64218,2718,1145405,841,898802,896,11867,1428,886935,1856,246603,411,4779,1118,241824,1272,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,523328,693,257425,653,211920,652,36702,1987,175218,2058,45505,86,26551,1338,18954,1334,265903,217,204996,204,3811,855,201185,888,60907,79,1311,466,59596,477,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3649013,2041,1754218,1725,1472356,1738,240304,6028,1232052,6051,281862,143,160620,3959,121242,3967,1894795,880,1502549,831,21940,2239,1480609,2330,392246,218,5481,991,386765,967,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8804685,4951,4264009,3612,3577999,3548,650494,11424,2927505,12330,686010,1248,444547,5557,241463,5577,4540676,3013,3617609,2940,68328,4447,3549281,5716,923067,1096,15733,1663,907334,1910,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1481994,1312,729340,922,636360,927,76504,2974,559856,2933,92980,90,57964,1961,35016,1968,752654,941,636947,941,6826,1224,630121,1404,115707,7,1858,492,113849,492,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,470048,457,228089,431,193379,431,30018,2159,163361,2131,34710,3,20711,910,13999,910,241959,151,195460,151,2321,761,193139,759,46499,3,858,325,45641,324,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3993259,4371,1911327,3608,1610968,3589,334275,7761,1276693,8108,300359,268,191824,3774,108535,3740,2081932,1699,1677143,1702,46624,3896,1630519,4253,404789,324,7160,1023,397629,1061,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3820076,3092,1863306,2656,1576086,2657,321444,8116,1254642,8217,287220,295,191793,3153,95427,3084,1956770,1169,1587931,1179,33288,2717,1554643,2542,368839,300,8374,1062,360465,1084,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1350115,1177,649936,803,537141,757,93213,3348,443928,3569,112795,174,67279,1975,45516,1925,700179,603,544580,570,6063,1131,538517,1330,155599,146,2201,700,153398,666,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3727076,1570,1825445,1190,1533976,1198,224629,4931,1309347,5001,291469,122,169046,3088,122423,3088,1901631,757,1505637,761,17903,1815,1487734,2085,395994,52,6022,753,389972,761,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,348806,1112,174492,1003,147744,1003,30276,2257,117468,2388,26748,7,17113,1013,9635,1014,174314,651,142093,651,3181,915,138912,1029,32221,8,507,324,31714,324,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,28324,2836,15401,1816,12891,1637,2050,610,10841,1558,2510,621,605,276,1905,643,12923,1746,11386,1690,245,242,11141,1631,1537,514,0,275,1537,514,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
