GEO_ID,B18026_001E,B18026_001M,B18026_002E,B18026_002M,B18026_003E,B18026_003M,B18026_004E,B18026_004M,B18026_005E,B18026_005M,B18026_006E,B18026_006M,B18026_007E,B18026_007M,B18026_008E,B18026_008M,B18026_009E,B18026_009M,B18026_010E,B18026_010M,B18026_011E,B18026_011M,B18026_012E,B18026_012M,B18026_013E,B18026_013M,B18026_014E,B18026_014M,B18026_015E,B18026_015M,B18026_016E,B18026_016M,B18026_017E,B18026_017M,B18026_018E,B18026_018M,B18026_019E,B18026_019M,B18026_020E,B18026_020M,B18026_021E,B18026_021M,B18026_022E,B18026_022M,B18026_023E,B18026_023M,B18026_024E,B18026_024M,B18026_025E,B18026_025M,B18026_026E,B18026_026M,B18026_027E,B18026_027M,B18026_028E,B18026_028M,B18026_029E,B18026_029M,B18026_030E,B18026_030M,B18026_031E,B18026_031M,NAME,B18026_001MA,B18026_001EA,B18026_002MA,B18026_002EA,B18026_003MA,B18026_003EA,B18026_004MA,B18026_004EA,B18026_005EA,B18026_005MA,B18026_006MA,B18026_006EA,B18026_007MA,B18026_007EA,B18026_008MA,B18026_008EA,B18026_009MA,B18026_009EA,B18026_010MA,B18026_010EA,B18026_011EA,B18026_011MA,B18026_012MA,B18026_012EA,B18026_013MA,B18026_013EA,B18026_014MA,B18026_014EA,B18026_015MA,B18026_015EA,B18026_016EA,B18026_016MA,B18026_017MA,B18026_017EA,B18026_018MA,B18026_018EA,B18026_019MA,B18026_019EA,B18026_020MA,B18026_020EA,B18026_021MA,B18026_021EA,B18026_022EA,B18026_022MA,B18026_023EA,B18026_023MA,B18026_024EA,B18026_024MA,B18026_025MA,B18026_025EA,B18026_026MA,B18026_026EA,B18026_027EA,B18026_027MA,B18026_028EA,B18026_028MA,B18026_029EA,B18026_029MA,B18026_030EA,B18026_030MA,B18026_031MA,B18026_031EA,state
0400000US13,6109836,7200,2979932,6442,343998,7982,7524,1581,891,536,6633,1446,336474,8012,128227,5999,208247,7516,2635934,8119,194343,7226,34142,2920,160201,6594,2441591,10822,2099753,13608,341838,10633,3129904,5865,343181,7724,6031,1312,808,524,5223,1191,337150,7762,125033,5541,212117,6710,2786723,7626,222048,7095,28712,2984,193336,6846,2564675,9870,1811664,12926,753011,12688,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,801975,3569,393209,2532,40848,2253,819,497,142,180,677,450,40029,2166,15418,1984,24611,2188,352361,2643,21564,2184,4836,1084,16728,1982,330797,3284,281302,4468,49495,3102,408766,1987,40614,2277,607,363,205,205,402,267,40007,2311,16231,1863,23776,2024,368152,2159,18845,2104,4867,899,13978,1807,349307,2925,260433,4312,88874,3921,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,930511,2620,468251,2720,54018,2886,1560,576,338,328,1222,512,52458,2815,25522,2527,26936,2126,414233,2713,30667,2661,6535,1101,24132,2422,383566,3551,335864,4135,47702,3207,462260,1999,55685,2104,1109,574,0,253,1109,574,54576,2138,28377,2193,26199,1664,406575,2225,30868,2144,5798,1170,25070,2035,375707,3017,266317,4222,109390,4519,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8341109,6406,4142103,5491,481563,7477,10234,1531,1927,810,8307,1327,471329,7571,188202,6189,283127,5856,3660540,7227,223454,6587,50886,3534,172568,5686,3437086,9214,2929857,13040,507229,10474,4199006,4688,446911,6024,7913,1510,1536,681,6377,1292,438998,6244,184681,6079,254317,5989,3752095,6115,224119,6268,39725,3293,184394,6211,3527976,8460,2534871,13214,993105,14271,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4087653,4336,2032154,4175,237211,4420,5685,1149,535,320,5150,1110,231526,4496,99627,4125,131899,4575,1794943,4521,132701,5877,29982,2672,102719,5346,1662242,6940,1426616,8927,235626,7912,2055499,4368,225634,4265,5498,1197,777,366,4721,1140,220136,4435,97969,4232,122167,4965,1829865,5229,156740,6199,25748,2314,130992,5613,1673125,8041,1240597,11309,432528,10043,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1896485,2715,952677,2471,116913,3232,2977,748,570,340,2407,630,113936,3347,62469,3307,51467,2876,835764,3445,54926,3034,15369,1669,39557,2618,780838,4441,692855,4834,87983,3908,943808,2377,105819,2452,2348,575,1074,367,1274,415,103471,2431,60260,2627,43211,2116,837989,3007,59395,3727,13410,1580,45985,3484,778594,4471,623878,6763,154716,5088,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1756190,3397,876175,3091,104773,3166,2147,731,436,280,1711,636,102626,3252,51610,2667,51016,2681,771402,4085,51559,2919,11681,1369,39878,2713,719843,4592,642306,5607,77537,3770,880015,2536,96503,2958,2052,670,581,396,1471,531,94451,2898,50348,2658,44103,2669,783512,3296,53017,3514,11717,1692,41300,2740,730495,4794,561993,6105,168502,5468,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2736210,4684,1342646,4173,146415,4288,5834,1231,785,386,5049,1165,140581,4356,58259,3325,82322,3749,1196231,4295,154147,6026,18732,2231,135415,5357,1042084,7147,881020,9264,161064,6798,1393564,4024,141879,3893,4481,1021,681,409,3800,916,137398,4062,55933,2680,81465,3674,1251685,4605,170097,5468,17914,1808,152183,4943,1081588,7433,774851,9733,306737,7717,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2732075,5364,1314613,4208,162229,4848,6899,1513,1169,611,5730,1474,155330,4689,62418,3858,92912,4463,1152384,5179,129239,5529,20355,2549,108884,5019,1023145,7002,853306,7738,169839,5822,1417462,3719,169713,4800,5357,1119,832,489,4525,972,164356,4879,60761,3735,103595,3786,1247749,4660,116199,5705,17300,1979,98899,5308,1131550,7576,768401,9289,363149,9331,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,874798,2300,429435,1843,45597,1801,1277,467,322,188,955,423,44320,1752,21306,1718,23014,1725,383838,2116,38170,2454,7553,1225,30617,2035,345668,3191,302347,3717,43321,2542,445363,1566,45104,1869,1331,426,84,105,1247,404,43773,1912,23004,1780,20769,1456,400259,1931,43315,2812,7470,1419,35845,2548,356944,3356,275457,4172,81487,3341,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3701954,4420,1774866,4191,203763,5123,5290,1192,887,454,4403,1124,198473,5341,85552,4389,112921,4184,1571103,4960,92572,5073,19170,2218,73402,4129,1478531,6393,1298668,8816,179863,6637,1927088,3079,200239,4194,3098,899,668,480,2430,800,197141,4334,84638,4839,112503,5093,1726849,3952,97365,4762,19904,2390,77461,4116,1629484,6366,1254669,9670,374815,7575,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4268589,3903,2085443,3224,229174,4731,8374,1578,1452,692,6922,1447,220800,4901,89419,4463,131381,4251,1856269,5024,122778,5514,23344,2399,99434,5184,1733491,7316,1500348,10032,233143,8354,2183146,3315,231566,4582,5626,1288,1074,485,4552,1124,225940,4510,106542,3758,119398,4225,1951580,4499,131118,5133,25449,2771,105669,4408,1820462,5431,1397734,8926,422728,9076,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583481,5392,3254406,4314,380769,5443,10824,1367,1260,426,9564,1326,369945,5139,144075,4523,225870,4902,2873637,5204,244750,7397,39935,2647,204815,7231,2628887,8596,2139938,11446,488949,9679,3329075,4334,366792,6397,9176,1509,1938,724,7238,1186,357616,6657,148766,5405,208850,5403,2962283,4699,266436,7504,39655,2724,226781,6357,2695847,9082,1919401,12629,776446,10462,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3404922,3624,1710669,2760,189294,3569,5285,1006,1746,660,3539,766,184009,3460,92206,3416,91803,3229,1521375,3640,88660,4097,26624,2289,62036,3378,1432715,4858,1260741,6939,171974,5293,1694253,3053,184979,3976,3080,786,656,309,2424,742,181899,3945,101200,3624,80699,3126,1509274,4257,87097,4068,22843,1913,64254,3430,1422177,5355,1133579,7670,288598,7474,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1833556,4030,880213,4344,113120,4994,4248,975,272,252,3976,934,108872,4785,38320,3429,70552,4181,767093,4629,96843,4738,10646,1404,86197,4699,670250,6410,554531,8276,115719,5930,953343,3275,114462,4327,3017,805,623,359,2394,717,111445,4386,37161,3244,74284,4056,838881,4159,111371,4724,13089,1856,98282,4635,727510,5704,504831,7510,222679,6609,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3744132,4536,1835874,4263,212510,4346,7125,1266,632,372,6493,1260,205385,4334,92223,3919,113162,4077,1623364,4800,143291,5853,27287,2321,116004,4984,1480073,7837,1283393,10033,196680,7053,1908258,3602,202305,4715,5019,1183,944,426,4075,1066,197286,4754,95611,4313,101675,3546,1705953,4477,162249,5165,27143,2457,135106,4634,1543704,5934,1162139,10143,381565,8603,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,614663,2208,307750,1782,36975,1918,1345,529,536,265,809,486,35630,1969,17075,1641,18555,1694,270775,1991,24867,2851,6251,1080,18616,2542,245908,3260,210185,3729,35723,2662,306913,2087,35290,2418,613,358,237,287,376,210,34677,2479,16235,1737,18442,2175,271623,1863,21126,1850,4957,1194,16169,1738,250497,2351,192068,3462,58429,3560,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1127084,2273,567514,1994,68722,2744,1388,382,419,298,969,298,67334,2765,36075,2417,31259,1904,498792,2661,29277,2100,7193,1149,22084,1824,469515,3508,424124,4410,45391,2778,559570,1671,63640,2228,1039,512,255,213,784,455,62601,2298,34364,2031,28237,2108,495930,2193,29552,2262,6618,1087,22934,2062,466378,3255,373675,4703,92703,3909,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1630778,2730,830895,3177,77416,3496,1623,574,386,280,1237,514,75793,3458,33577,3018,42216,2641,753479,3864,47649,3262,10746,2084,36903,2856,705830,4755,610545,6797,95285,4681,799883,3211,78570,3592,960,469,236,237,724,396,77610,3541,31844,2634,45766,3070,721313,3542,45688,3471,7823,1448,37865,2850,675625,4524,482790,6841,192835,6808,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,887758,2003,440302,1960,47876,2209,1544,623,96,120,1448,614,46332,2061,21637,2038,24695,1957,392426,2614,25245,2470,5207,960,20038,2275,367181,3626,331246,4193,35935,2463,447456,1828,46666,2230,741,381,77,126,664,361,45925,2254,23517,1993,22408,1621,400790,2575,29285,2698,6182,1073,23103,2585,371505,3901,290874,4073,80631,3313,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5686100,4835,2797629,3487,297498,5192,6633,1416,1505,690,5128,1177,290865,5181,105325,4825,185540,5622,2500131,5100,143733,5855,28292,3338,115441,5349,2356398,8167,2031915,11022,324483,6723,2888471,3504,280743,4899,5167,1093,873,387,4294,1023,275576,4892,108043,4572,167533,4558,2607728,5272,149368,5760,27720,2790,121648,5474,2458360,7649,1789983,13014,668377,13176,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239177,3348,606224,2889,78121,3709,1516,619,216,198,1300,591,76605,3730,31479,3176,45126,3133,528103,3939,43637,3186,9044,1483,34593,2871,484466,4648,405965,6256,78501,4667,632953,2333,74168,3221,1417,717,211,225,1206,654,72751,3310,28990,2735,43761,2711,558785,3071,42170,3006,8063,1283,34107,2848,516615,4216,356713,6004,159902,5693,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12662582,7936,6158446,6158,708762,7055,20695,2318,2291,718,18404,2190,688067,7354,220447,6022,467620,7247,5449684,7298,375733,9562,63054,4237,312679,8588,5073951,11225,4235524,14913,838427,14453,6504136,5364,695128,8091,13835,2015,2209,677,11626,1872,681293,8114,237479,6781,443814,8219,5809008,6298,412860,10067,62855,4451,350005,8936,5396148,12435,3839069,18930,1557079,16873,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732292,7173,2798671,5843,312507,6292,8534,1678,1324,589,7210,1552,303973,6035,121040,5647,182933,4862,2486164,7690,223416,8475,41811,3538,181605,7462,2262748,12361,1941239,13919,321509,8772,2933621,5850,300858,6492,6992,1336,1931,875,5061,1082,293866,6549,117830,5012,176036,6152,2632763,6583,250937,8219,38612,4064,212325,7247,2381826,10916,1742548,10101,639278,11683,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,407708,1756,204938,1628,26287,1675,469,279,11,21,458,275,25818,1691,12617,1420,13201,1340,178651,1826,8681,1342,2558,763,6123,1030,169970,2150,151494,2498,18476,1625,202770,1629,26157,1808,410,270,301,243,109,97,25747,1738,14392,1564,11355,1293,176613,1727,9833,1211,2126,557,7707,1087,166780,2054,136089,3228,30691,2247,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,3633051,5170,411931,7095,12503,1568,2053,701,10450,1503,399428,7125,170292,6123,229136,5673,3221120,6734,265283,8476,52381,3815,212902,7423,2955837,9732,2518596,12904,437241,10132,3776048,4791,414296,5644,10112,1728,1509,571,8603,1648,404184,5495,192968,6021,211216,5772,3361752,5773,291313,7025,48377,3359,242936,6402,3070439,8096,2282641,14026,787798,11693,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,1105835,3572,132050,4572,4522,1028,877,486,3645,987,127528,4550,56567,3145,70961,3336,973785,4688,102908,3920,20160,2087,82748,3534,870877,6075,751716,7605,119161,5504,1146637,3780,123967,4018,3811,916,882,458,2929,798,120156,3938,55836,3260,64320,3151,1022670,3806,111070,4299,16677,1917,94393,3944,911600,5544,651988,7602,259612,7324,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
