GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001EA,B17010_001MA,B17010_002EA,B17010_002MA,B17010_003EA,B17010_003MA,B17010_004MA,B17010_004EA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007EA,B17010_007MA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012EA,B17010_012MA,B17010_013EA,B17010_013MA,B17010_014EA,B17010_014MA,B17010_015MA,B17010_015EA,B17010_016MA,B17010_016EA,B17010_017MA,B17010_017EA,B17010_018EA,B17010_018MA,B17010_019EA,B17010_019MA,B17010_020EA,B17010_020MA,B17010_021MA,B17010_021EA,B17010_022MA,B17010_022EA,B17010_023EA,B17010_023MA,B17010_024EA,B17010_024MA,B17010_025EA,B17010_025MA,B17010_026MA,B17010_026EA,B17010_027MA,B17010_027EA,B17010_028MA,B17010_028EA,B17010_029EA,B17010_029MA,B17010_030EA,B17010_030MA,B17010_031EA,B17010_031MA,B17010_032MA,B17010_032EA,B17010_033MA,B17010_033EA,B17010_034MA,B17010_034EA,B17010_035MA,B17010_035EA,B17010_036EA,B17010_036MA,B17010_037EA,B17010_037MA,B17010_038EA,B17010_038MA,B17010_039MA,B17010_039EA,B17010_040MA,B17010_040EA,B17010_041EA,B17010_041MA,state
0400000US13,2296694,17833,254447,8999,77579,5080,46345,3898,9505,2080,17619,2662,19221,2549,31234,2634,176868,7016,24868,2993,18365,2585,4274,1327,3517,844,10574,2137,6503,1548,152000,6255,134967,6471,25799,2860,35236,3344,73932,4437,17033,2318,2042247,16550,1561800,17647,737545,12459,142114,5943,145882,6035,449549,9969,824255,12530,480447,11130,140115,5580,73509,4299,15873,2287,9845,1974,47791,4194,66606,3973,340332,8360,222912,7652,28781,2895,30759,3663,163372,5824,117420,4559,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,21376,2564,8593,1588,4009,924,294,189,2063,684,1652,677,4584,1132,12783,1967,1588,644,966,538,260,318,0,267,706,394,622,368,11195,1834,9262,1710,1614,691,2977,905,4671,1101,1933,831,279726,5264,214132,4338,98274,3928,19188,2320,22551,2314,56535,2815,115858,4086,65594,3376,22678,2130,11333,1562,1797,822,3114,1039,6422,1247,11345,1628,42916,2891,22639,2260,4501,1134,4702,1174,13436,1772,20277,1764,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,35602,2629,18299,2010,11567,1737,2811,953,4607,1203,4149,1018,6732,1167,17303,1875,3887,1059,3131,1018,944,561,210,206,1977,729,756,448,13416,1742,11869,1766,2747,931,2887,1053,6235,1239,1547,704,347084,5517,295696,5972,133940,5011,28039,2454,33435,2283,72466,3595,161756,4113,51388,3713,17674,1916,11287,1593,1794,716,1370,545,8123,1428,6387,1181,33714,3100,22371,2568,3006,1108,2975,883,16390,2171,11343,1491,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,92059,5082,58793,4468,8700,1419,23759,2868,26334,2885,33266,2653,193673,6502,27116,2645,21213,2548,5251,1274,6667,1516,9295,1424,5903,1223,166557,5649,149460,5281,29046,2781,42550,3394,77864,4093,17097,2078,2860610,18614,2263392,16515,1068802,12496,212165,7187,218083,6198,638554,9535,1194590,11960,597218,13032,176406,6155,88789,4855,21150,2613,11793,1842,55846,3956,87617,4536,420812,10658,254296,8303,37966,3253,28731,2676,187599,6841,166516,5428,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,46577,3366,30455,3088,6190,1239,11094,1741,13171,1777,16122,1636,102133,6312,15712,1975,12764,1749,4108,1144,2298,800,6358,1316,2948,782,86421,5756,77894,5520,17378,2351,19549,2237,40967,3503,8527,1548,1496321,12215,1202048,11005,518532,8502,91277,4723,104839,5263,322416,6217,683516,6681,294273,8588,96840,6228,59044,4884,13956,2142,6981,1750,38107,3343,37796,2965,197433,6555,126101,5666,18358,2228,14786,1851,92957,4624,71332,3929,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,19896,2154,11704,1691,1967,598,4540,1051,5197,958,8192,1115,38288,3104,6116,1085,5025,1066,1632,684,1049,488,2344,823,1091,448,32172,2844,29455,2580,7911,1236,8358,1530,13186,1927,2717,884,738786,7218,621438,7583,259717,5255,52604,3571,51825,2739,155288,4581,361721,5538,117348,4319,38951,2643,23481,2272,6271,1177,2214,764,14996,1931,15470,1658,78397,3809,51219,3267,8292,1477,6241,1066,36686,2867,27178,2242,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,22713,2277,14920,1966,2969,683,6876,1512,5075,1072,7793,1298,39616,2585,4622,954,3766,909,1320,502,802,462,1644,645,856,368,34994,2924,31624,2855,8327,1602,8122,1501,15175,2031,3370,835,662224,8195,548976,7458,241871,6803,44158,3148,49767,3094,147946,4634,307105,5989,113248,4750,36368,2695,23164,2203,4561,1068,1992,748,16611,1894,13204,1622,76880,3582,49882,3247,8523,1453,6225,1155,35134,2605,26998,2013,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,59915,3679,34456,2763,7749,1262,9148,1416,17559,2199,25459,2494,84613,5107,12872,1909,10127,1757,2363,840,1707,679,6057,1396,2745,823,71741,4537,63643,4016,13339,1860,14567,2190,35737,3044,8098,1273,961876,11068,772589,11194,328067,7073,61439,3657,59645,3399,206983,5300,444522,7631,189287,6054,55488,3433,28417,2423,6033,1457,2342,722,20042,2246,27071,2811,133799,5154,77104,4458,10703,1765,7574,1239,58827,3767,56695,3129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,43736,3592,25244,2994,5438,1354,7099,1666,12707,1806,18492,1644,111240,5583,12387,2055,8755,1738,1963,656,2330,961,4462,1315,3632,1108,98853,4913,87169,4732,15752,2092,26133,2728,45284,3653,11684,1609,917592,11016,704660,10482,311877,7640,60103,3280,60726,4207,191048,5648,392783,8100,212932,6522,60129,3931,30903,3022,5884,1505,4231,1164,20788,2215,29226,2501,152803,5859,86513,4702,13194,1810,9925,1559,63394,4181,66290,3617,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,10699,1308,5712,1034,1326,535,1509,488,2877,658,4987,691,20562,2556,3396,927,3069,905,710,353,703,467,1656,596,327,171,17166,2107,15590,1891,5232,963,3473,957,6885,1257,1576,622,327053,5560,266273,5330,101990,3349,19713,1529,16878,1841,65399,2846,164283,3757,60780,3905,20222,2127,12249,1528,2403,898,629,296,9217,1253,7973,1202,40558,2982,24564,2295,3174,875,1873,572,19517,2086,15994,1893,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,19304,2195,8565,1517,1716,737,3110,869,3739,995,10739,1509,54643,4015,6493,1226,4598,1022,1978,753,987,542,1633,627,1895,801,48150,3888,42783,3810,7377,1369,10858,1892,24548,2693,5367,1195,1331708,12246,998792,10969,474011,8767,96237,4553,90021,4570,287753,6787,524781,8340,332916,7869,90613,4927,50738,3555,12648,1961,5754,1364,32336,2890,39875,3351,242303,6607,153182,5690,23828,2395,19283,2547,110071,5308,89121,4125,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,16219,2330,3553,1108,5465,1518,7201,1425,15807,1841,77349,4788,8149,1492,5734,1327,2178,900,788,538,2768,874,2415,831,69200,4552,61630,4461,11588,1905,15741,2303,34301,3044,7570,1327,1456598,11428,1143758,11238,532136,9757,107051,5144,95524,5046,329561,7908,611622,9161,312840,9012,91938,4580,41896,3524,7424,1564,4788,1231,29684,2953,50042,3754,220902,7646,125305,6015,17925,2489,13189,1887,94191,5086,95597,4642,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,48558,3210,6624,1457,18737,2233,23197,2252,32176,2615,167408,6417,24077,2482,18078,2160,4780,1061,2743,735,10555,1669,5999,1161,143331,6053,127550,6032,24966,2703,32025,3122,70559,4457,15781,1768,2331059,15886,1857954,16232,807205,11676,146030,5160,156531,5180,504644,9188,1050749,10575,473105,9620,141401,4923,78763,3717,18334,2113,7096,1178,53333,2987,62638,3545,331704,9129,199221,7244,29049,2854,24002,2387,146170,5761,132483,4077,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,17635,2164,3479,1027,7270,1502,6886,971,11342,1363,57306,3484,12077,1442,10533,1432,3063,925,1679,701,5791,1263,1544,471,45229,3145,41081,3001,11981,1819,10082,1572,19018,1930,4148,931,1244168,8717,1035722,9502,464548,7339,96876,4406,92111,3658,275561,5698,571174,7332,208446,6709,68210,3858,41219,2884,8931,1383,4226,1071,28062,2131,26991,2192,140236,5446,94500,4252,14991,1750,11974,1791,67535,3391,45736,2872,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,20424,2824,2928,948,5334,1369,12162,2159,12432,1727,91817,4197,11343,1756,8927,1559,2380,928,1311,736,5236,1201,2416,833,80474,4465,71496,4532,13431,2419,19683,2433,38382,3387,8978,1375,617315,9999,464793,8694,204855,6438,32879,2969,38290,2879,133686,5084,259938,6713,152522,6634,40329,3545,19790,2868,4355,1206,3043,913,12392,2121,20539,2394,112193,5180,70732,4358,8025,1403,10914,1921,51793,3785,41461,3320,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,32248,3142,5863,1136,11365,1782,15020,1712,21170,1935,97969,5315,13796,1934,10166,1681,2401,806,2851,1032,4914,1183,3630,1057,84173,4804,75385,4380,17566,2358,19340,2244,38479,3416,8788,1521,1367473,13474,1100841,12290,474496,9104,90604,4432,89973,4443,293919,6761,626345,9330,266632,7231,76935,4942,43267,3515,10045,1753,5188,1450,28034,2812,33668,2677,189697,5823,121840,5010,17563,2498,17016,1986,87261,3746,67857,3450,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,6509,1257,1507,734,1839,611,3163,846,3560,776,10577,1498,1766,583,1534,590,219,166,168,148,1147,532,232,159,8811,1417,7833,1383,1728,582,1445,578,4660,1028,978,453,219766,4237,187276,4227,74622,3500,13594,1668,14441,1588,46587,2685,112654,2964,32490,2424,11203,1497,6970,1290,1405,614,735,340,4830,1031,4233,983,21287,2134,13284,1657,1753,707,1090,428,10441,1487,8003,1124,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
