GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001MA,B21001A_001EA,B21001A_002EA,B21001A_002MA,B21001A_003EA,B21001A_003MA,B21001A_004MA,B21001A_004EA,B21001A_005MA,B21001A_005EA,B21001A_006MA,B21001A_006EA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009MA,B21001A_009EA,B21001A_010MA,B21001A_010EA,B21001A_011MA,B21001A_011EA,B21001A_012MA,B21001A_012EA,B21001A_013EA,B21001A_013MA,B21001A_014MA,B21001A_014EA,B21001A_015MA,B21001A_015EA,B21001A_016MA,B21001A_016EA,B21001A_017MA,B21001A_017EA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020EA,B21001A_020MA,B21001A_021MA,B21001A_021EA,B21001A_022MA,B21001A_022EA,B21001A_023EA,B21001A_023MA,B21001A_024EA,B21001A_024MA,B21001A_025EA,B21001A_025MA,B21001A_026MA,B21001A_026EA,B21001A_027MA,B21001A_027EA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030EA,B21001A_030MA,B21001A_031EA,B21001A_031MA,B21001A_032MA,B21001A_032EA,B21001A_033MA,B21001A_033EA,state
0400000US13,4415194,9309,2151146,6854,647842,6131,36471,3426,611371,7072,881860,3984,126822,5268,755038,6426,329665,1263,145379,4139,184286,4158,177576,1209,93954,3328,83622,3465,114203,1236,81008,2434,33195,2508,2264048,4068,630791,3874,7672,1446,623119,4040,879305,2695,17313,2247,861992,3749,348077,1121,3611,912,344466,1412,203271,982,2657,837,200614,1309,202604,991,4334,976,198270,1405,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,256040,2771,127801,2216,33801,1841,5445,1274,28356,1555,49109,1209,9843,1304,39266,1600,24578,362,10905,1069,13673,1136,10958,114,7020,619,3938,618,9355,227,6330,561,3025,578,128239,1438,35755,1273,2110,691,33645,1387,48425,904,1414,593,47011,1171,22065,537,366,220,21699,572,10658,287,544,341,10114,458,11336,192,544,247,10792,301,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,996300,3474,495030,2553,165180,2136,8857,1680,156323,2232,183132,1537,31365,2365,151767,2847,72450,442,32538,1810,39912,1845,41753,471,22979,1552,18774,1520,32515,303,24206,1016,8309,1023,501270,1704,154726,1373,1843,697,152883,1496,184159,1136,3334,795,180825,1417,72484,511,830,349,71654,642,44074,623,618,317,43456,728,45827,302,1456,561,44371,628,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7023870,14303,3411565,9339,1026961,6144,45099,3334,981862,6964,1360834,4778,132018,4584,1228816,6463,498497,1792,187210,3876,311287,4348,284737,1195,135963,3168,148774,3233,240536,966,163783,2602,76753,2741,3612305,6991,983524,4655,8285,1521,975239,4819,1358274,3549,13955,1858,1344319,3958,521364,1674,4921,990,516443,1804,332871,1120,3262,670,329609,1297,416272,1588,5306,1000,410966,1917,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4136555,6668,2006493,4286,618816,3287,27045,2580,591771,4357,792766,1883,113148,4481,679618,4785,295414,1028,122779,3476,172635,3573,167606,471,81305,2899,86301,3019,131891,571,91200,2035,40691,2129,2130062,3367,595424,2431,3755,989,591669,2676,798815,1967,10835,1746,787980,2590,311968,862,3561,959,308407,1313,197429,882,2496,631,194933,1039,226426,460,4808,981,221618,1132,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2135708,2893,1036090,2158,308677,1655,14446,1796,294231,2709,397258,1177,52348,2275,344910,2489,153634,560,64772,2596,88862,2658,92656,254,46192,1794,46464,1772,83865,309,56308,1572,27557,1600,1099618,1478,296461,1224,2104,654,294357,1444,396251,863,5156,849,391095,1242,156986,413,1971,565,155015,708,107184,430,1360,338,105824,534,142736,248,1980,523,140756,601,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1785446,5285,865391,3601,264946,2991,14681,1866,250265,3346,333436,1909,50002,3043,283434,3525,127035,800,51435,2368,75600,2395,74315,744,37804,1705,36511,1723,65659,668,45267,1688,20392,1683,920055,2879,255322,2183,2586,740,252736,2276,340881,1698,6813,1266,334068,1948,129787,619,1859,516,127928,734,84098,526,820,280,83278,559,109967,586,2043,656,107924,869,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2889085,3543,1389606,2806,421998,2494,22861,2512,399137,3616,545798,1794,77006,3670,468792,4362,212171,557,78378,3431,133793,3427,122503,472,56575,2307,65928,2309,87136,363,55815,1946,31321,1931,1499479,1663,416277,1704,4492,1355,411785,2424,562351,1681,10141,1449,552210,2265,226632,518,2287,715,224345,920,145349,450,1286,460,144063,645,148870,345,2731,753,146139,829,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2131199,3798,1029085,2838,305301,1967,19841,2125,285460,2684,398911,2166,48011,3439,350900,4167,157933,902,61480,2760,96453,2932,94598,708,51682,1917,42916,1807,72342,568,50431,1783,21911,1710,1102114,1933,303762,1725,2743,862,301019,1816,402128,1509,4459,1130,397669,1655,167368,926,2049,612,165319,1127,110389,870,1135,495,109254,1032,118467,793,2080,624,116387,1102,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,999346,2267,479799,1621,123861,1021,8240,1413,115621,1499,193938,773,36685,2623,157253,2860,81066,805,33777,1840,47289,1924,45261,172,25303,1289,19958,1272,35673,156,25097,1156,10576,1166,519547,1233,124856,725,1204,485,123652,861,203189,852,4408,861,198781,1121,82911,108,1221,541,81690,530,51104,187,977,306,50127,359,57487,185,1252,375,56235,415,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2669981,7409,1282635,4656,351482,2996,19695,2324,331787,3761,523676,2677,70638,3622,453038,4304,203835,856,82561,3050,121274,3133,112130,572,60107,2406,52023,2532,91512,556,66988,1738,24524,1774,1387346,4137,351125,2567,4833,1234,346292,2781,543279,2282,11592,1567,531687,2527,215037,1116,2671,781,212366,1357,128189,738,1301,487,126888,909,149716,624,3421,647,146295,867,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4201804,9267,1995556,5842,557098,4277,18753,2488,538345,4869,812733,3536,83732,4278,729001,5282,303747,1172,103982,3781,199765,3906,169902,689,89010,3141,80892,3137,152076,635,107847,2673,44229,2791,2206248,5185,560855,3395,3319,1103,557536,3711,845603,3145,8583,1653,837020,3567,329347,1304,2601,639,326746,1486,203030,828,2377,644,200653,1050,267413,882,6310,999,261103,1229,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6194076,5576,3024169,3628,869650,2546,34790,2727,834860,3356,1221745,2256,151013,4514,1070732,4862,464084,992,185703,3560,278381,3761,258635,569,121445,3492,137190,3471,210055,370,142073,2807,67982,2820,3169907,3328,833122,2131,5098,1014,828024,2421,1219775,2066,13316,1698,1206459,2870,478151,1062,4472,763,473679,1258,296776,647,2747,719,294029,1027,342083,551,5794,996,336289,1177,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3510607,5029,1719686,3379,511648,2362,17519,2031,494129,3091,700075,1764,85720,3682,614355,3957,250354,592,109409,3094,140945,3125,140239,545,75701,1947,64538,2053,117370,324,80925,1704,36445,1700,1790921,2540,491277,1837,3246,745,488031,1995,697193,1418,9832,1186,687361,1779,254611,656,3092,702,251519,970,156595,592,1402,482,155193,690,191245,337,3634,783,187611,822,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1348295,2393,649489,2225,188839,1860,8790,1514,180049,2438,245748,1753,34079,2532,211669,2865,104059,740,38699,2443,65360,2417,65360,772,35230,1661,30130,1836,45483,684,32066,1468,13417,1357,698806,1344,183262,1616,2227,935,181035,1837,248286,1514,3660,891,244626,1759,109675,434,1147,451,108528,550,74906,491,1090,427,73816,682,82677,467,1308,545,81369,758,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3770574,4259,1818365,2918,543313,2354,27521,2659,515792,3856,706752,1477,107013,4358,599739,4498,271726,852,120823,3520,150903,3697,164749,702,86652,2793,78097,2947,131825,567,96315,2117,35510,2078,1952209,2347,533754,1302,5728,1300,528026,2025,716421,1685,12866,1681,703555,2326,290317,663,3945,952,286372,1108,190755,709,2901,725,187854,1040,220962,505,3859,857,217103,969,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,660524,1567,326353,1488,91336,1409,5626,1259,85710,1669,123749,649,21956,1872,101793,1944,55475,429,25682,1734,29793,1742,30724,197,17744,952,12980,941,25069,26,18736,803,6333,804,334171,1042,86080,599,1740,801,84340,1021,125069,526,2263,717,122806,831,53280,308,997,392,52283,511,32734,383,553,361,32181,561,37008,301,997,363,36011,449,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1187754,3302,577574,2320,180152,1852,8423,1424,171729,2148,219683,1214,32107,2179,187576,2435,83947,592,35250,1527,48697,1617,49654,446,26525,1415,23129,1503,44138,382,30057,1208,14081,1186,610180,1770,173968,1345,2446,681,171522,1543,219923,1186,4520,880,215403,1487,85682,600,1027,397,84655,737,56865,254,803,367,56062,462,73742,336,1373,477,72369,588,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1407512,8088,719130,4685,213684,3394,11696,1819,201988,3871,283824,3266,49446,3615,234378,4717,111866,1044,54329,2818,57537,3049,64512,567,37522,1951,26990,2105,45244,452,33253,1632,11991,1661,688382,4389,197960,2526,2910,905,195050,2745,256603,2456,5530,1058,251073,2755,110242,1197,1422,634,108820,1308,65559,607,1440,528,64119,685,58018,664,1249,510,56769,845,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,971403,2019,472522,1299,129079,812,6468,1431,122611,1619,200385,995,31567,2326,168818,2509,74465,381,34463,2054,40002,2038,38927,354,23939,1196,14988,1193,29666,47,22124,1016,7542,1016,498881,1315,126211,797,1222,654,124989,946,206013,792,3779,998,202234,1201,76022,414,1183,452,74839,667,42378,746,746,442,41632,903,48257,154,2537,572,45720,572,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4727666,13492,2275573,8208,588768,5729,17268,2163,571500,5798,948671,4190,64728,3862,883943,5861,352346,1768,117643,3755,234703,4317,202641,1453,100000,2938,102641,3370,183147,869,126297,2592,56850,2608,2452093,7252,555133,4155,2881,922,552252,4149,966418,4120,5616,1324,960802,4332,378832,2017,3305,739,375527,1981,241232,1753,1918,609,239314,1859,310478,1459,5108,945,305370,1836,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1012562,8652,491784,5254,143677,3619,10452,1758,133225,3611,180646,3207,30650,2399,149996,3785,78902,1423,32937,1851,45965,1972,49467,1265,28182,1600,21285,1577,39092,1059,28884,1273,10208,1215,520778,4927,139211,3315,2143,798,137068,3414,187084,3118,5003,1073,182081,3340,83538,1629,1819,692,81719,1776,54034,1110,608,326,53426,1191,56911,1050,994,417,55917,1026,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10076941,18392,4831175,11153,1367481,6675,40349,3065,1327132,7055,1910941,5967,161397,5530,1749544,7727,732703,2663,245430,5879,487273,6104,432016,2086,197977,4653,234039,4979,388034,1457,248987,4513,139047,4555,5245766,10019,1345323,5787,7291,1245,1338032,6110,1934555,5518,18175,1562,1916380,5536,798121,3367,5579,973,792542,3373,516608,2520,3067,686,513541,2719,651159,1889,9820,1214,641339,2022,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4806793,9202,2304444,6704,647194,4622,42090,3551,605104,5605,920554,3921,136319,5256,784235,6123,368599,965,155915,3774,212684,3934,214493,994,111150,3296,103343,3347,153604,889,110277,2430,43327,2509,2502349,3895,656407,3503,8043,1613,648364,3769,937547,2426,17272,1866,920275,3448,396546,961,5420,914,391126,1351,252107,794,3309,744,248798,1120,259742,435,5269,953,254473,978,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,450641,1135,222373,1024,69513,878,3938,1060,65575,1310,82025,575,11329,1167,70696,1276,32330,130,14171,1088,18159,1067,19792,251,10707,753,9085,746,18713,208,9822,754,8891,795,228268,601,65168,618,745,424,64423,748,79732,414,1549,483,78183,659,31210,200,138,94,31072,218,21977,135,302,182,21675,227,30181,13,914,450,29267,451,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
