GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001MA,B08528_001EA,B08528_002MA,B08528_002EA,B08528_003EA,B08528_003MA,B08528_004EA,B08528_004MA,B08528_005EA,B08528_005MA,B08528_006EA,B08528_006MA,B08528_007EA,B08528_007MA,B08528_008MA,B08528_008EA,B08528_009MA,B08528_009EA,B08528_010EA,B08528_010MA,B08528_011EA,B08528_011MA,B08528_012EA,B08528_012MA,B08528_013MA,B08528_013EA,B08528_014MA,B08528_014EA,B08528_015EA,B08528_015MA,B08528_016EA,B08528_016MA,B08528_017EA,B08528_017MA,B08528_018EA,B08528_018MA,B08528_019MA,B08528_019EA,B08528_020MA,B08528_020EA,B08528_021EA,B08528_021MA,B08528_022EA,B08528_022MA,B08528_023EA,B08528_023MA,B08528_024MA,B08528_024EA,B08528_025MA,B08528_025EA,B08528_026EA,B08528_026MA,B08528_027EA,B08528_027MA,B08528_028EA,B08528_028MA,B08528_029EA,B08528_029MA,B08528_030MA,B08528_030EA,B08528_031MA,B08528_031EA,B08528_032EA,B08528_032MA,B08528_033EA,B08528_033MA,B08528_034EA,B08528_034MA,B08528_035MA,B08528_035EA,B08528_036MA,B08528_036EA,B08528_037EA,B08528_037MA,B08528_038EA,B08528_038MA,B08528_039EA,B08528_039MA,B08528_040MA,B08528_040EA,B08528_041MA,B08528_041EA,B08528_042MA,B08528_042EA,B08528_043EA,B08528_043MA,B08528_044EA,B08528_044MA,B08528_045MA,B08528_045EA,B08528_046MA,B08528_046EA,B08528_047MA,B08528_047EA,B08528_048EA,B08528_048MA,B08528_049EA,B08528_049MA,B08528_050MA,B08528_050EA,B08528_051MA,B08528_051EA,B08528_052MA,B08528_052EA,B08528_053EA,B08528_053MA,B08528_054EA,B08528_054MA,B08528_055EA,B08528_055MA,B08528_056EA,B08528_056MA,B08528_057MA,B08528_057EA,B08528_058MA,B08528_058EA,B08528_059EA,B08528_059MA,B08528_060EA,B08528_060MA,B08528_061EA,B08528_061MA,B08528_062EA,B08528_062MA,B08528_063MA,B08528_063EA,B08528_064MA,B08528_064EA,B08528_065EA,B08528_065MA,B08528_066EA,B08528_066MA,B08528_067EA,B08528_067MA,B08528_068MA,B08528_068EA,B08528_069MA,B08528_069EA,B08528_070EA,B08528_070MA,state
0400000US13,4287027,22641,3120871,22022,2944414,23531,176457,8908,220073,8075,313216,10188,173549,6943,194498,6667,254446,7099,10374,1831,3357081,24914,2480492,21443,2356790,21752,123702,6636,175607,6806,266295,9375,142154,6131,138944,5898,148450,5317,5139,1101,494372,14934,363293,12788,346470,12745,16823,2826,25588,2363,33874,3519,17149,2044,18615,2117,34271,4264,1582,819,101989,6673,73797,5900,73280,5859,517,415,6125,1512,6394,1376,5478,1215,5594,983,4530,1758,71,124,73311,4907,45011,3976,42270,3961,2741,820,4668,1088,2245,896,4620,1237,9285,1118,7185,2462,297,240,77741,6336,62900,5739,60986,5660,1914,789,3272,1047,2248,813,1457,617,2350,797,4985,1151,529,527,182533,7137,95378,5421,64618,4711,30760,3476,4813,1078,2160,808,2691,937,19710,1146,55025,4417,2756,890,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629882,7186,385576,7362,363036,6922,22540,2556,43995,3106,22059,2142,55836,3447,76789,4273,44777,3147,850,303,422226,8796,259257,7281,246535,6993,12722,1831,30309,2492,15702,1842,38801,2868,53670,3809,24206,2391,281,170,101059,6431,61145,5024,56692,4684,4453,1241,7262,1465,4281,1302,11005,1737,11345,1778,5841,1306,180,182,33917,3209,26523,2976,26208,3028,315,216,1829,642,819,442,2988,788,832,397,926,499,0,265,29928,2625,17520,2501,16597,2391,923,535,1824,722,612,324,1838,594,7090,913,969,456,75,123,15590,1845,9543,1502,9394,1513,149,119,813,423,473,281,1075,429,2327,757,1298,503,61,102,27162,2434,11588,1717,7610,1435,3978,875,1958,582,172,145,129,137,1525,414,11537,1492,253,185,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,656843,6577,453675,7720,426013,7890,27662,2879,35458,3023,47490,3079,29802,2746,24906,2331,62813,3339,2699,651,508675,7169,365003,8158,346695,8389,18308,2240,26632,2497,39317,2656,22472,2119,19751,2131,34191,2711,1309,500,74513,4412,51594,3597,48088,3807,3506,1153,4257,833,5780,1149,3471,927,2243,774,6820,1300,348,208,5439,1127,3042,822,3042,822,0,265,644,430,214,203,217,185,1266,407,56,96,0,265,22532,2343,12104,2066,11661,2066,443,270,2186,980,1050,426,2443,1012,1244,370,3264,797,241,196,11810,1988,7655,1392,7425,1402,230,189,804,378,857,514,557,430,241,171,1650,705,46,68,33874,2970,14277,2013,9102,1297,5175,1297,935,425,272,222,642,545,161,157,16832,2063,755,400,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5968506,20652,4388564,24011,4164580,23607,223984,7642,490939,11372,425663,10816,200798,6797,126718,5218,322994,8798,12830,1860,4421567,23531,3294120,23788,3140243,23133,153877,5794,355564,8129,355074,9918,141944,5803,91231,4690,177390,6564,6244,1219,556538,13266,423213,12867,406770,12783,16443,2176,43899,3262,30368,2744,21003,2350,10160,1768,26590,2900,1305,496,510850,11263,384575,10164,377660,10283,6915,1424,53135,3858,24345,2639,19242,2632,14899,1983,14400,1944,254,348,170719,7312,111067,6740,103010,6547,8057,1794,21738,2250,8484,1282,10800,1446,4701,1011,13159,1810,770,354,90613,5056,67829,4153,63522,3993,4307,1358,7062,1417,3833,919,3746,1018,1009,429,6805,1313,329,308,218219,5775,107760,4907,73375,4130,34385,2926,9541,1452,3559,905,4063,844,4718,1045,84650,4444,3928,875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2901321,16538,2179512,15192,2085848,15829,93664,4705,237164,7492,177567,6750,91748,4080,49553,3065,158574,6713,7203,1275,2398127,16754,1834768,15415,1769684,15277,65084,3900,196029,6774,156804,6421,73458,4100,43231,2908,90697,4532,3140,675,282453,8329,217377,7487,208245,7154,9132,1934,21587,2486,14371,1503,8374,1425,3947,1051,15679,1969,1118,462,22945,2380,14374,1973,14319,1968,55,90,3409,963,1842,718,2418,811,413,261,489,312,0,265,66234,4308,40816,3104,37079,2879,3737,968,8792,1230,2303,782,5108,1147,700,325,8134,1545,381,265,37304,3432,29236,3132,28336,3017,900,554,2414,806,950,328,851,379,671,380,3025,787,157,176,94258,4901,42941,2920,28185,2379,14756,1874,4933,954,1297,448,1539,555,591,354,40550,3094,2407,872,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507545,11140,1057310,10393,1004090,10429,53220,3427,132719,5357,97864,3582,77425,3718,21780,2131,115958,4233,4489,756,1181690,10379,862132,10268,827370,10393,34762,2421,101622,4542,82345,3146,56525,2994,17901,1884,58876,3302,2289,580,163491,6273,120399,4923,116355,4934,4044,842,13363,1645,9400,1312,8262,1273,1770,631,10015,1287,282,172,14923,1804,7381,1346,7332,1342,49,84,2443,692,600,384,3848,813,557,363,94,98,0,265,56278,3076,30058,2657,27155,2559,2903,804,8919,1092,3286,768,6026,1006,1055,464,6673,1172,261,156,19670,1932,12445,1786,11899,1763,546,297,1335,477,1223,468,2153,788,312,216,2136,495,66,110,71493,3075,24895,2229,13979,1810,10916,1267,5037,822,1010,403,611,245,185,150,38164,1938,1591,494,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1387246,11754,951440,12229,908774,12080,42666,2753,96291,4590,112770,4961,70673,4155,50045,3269,101951,4886,4076,826,1136528,13822,806108,13781,775950,13569,30158,2465,78267,4132,98175,4503,55433,3594,38719,2802,58006,3741,1820,578,129793,5667,91906,4960,87156,4859,4750,1046,9335,1176,9369,1374,6174,1064,3928,1031,8491,1433,590,283,6721,1537,3646,1020,3646,1020,0,265,595,330,696,358,1548,881,175,159,61,76,0,265,35802,2977,17328,2032,15659,1895,1669,720,4317,970,2534,602,4959,966,1378,443,4833,1149,453,288,18951,2503,13049,2065,12624,2029,425,256,1212,424,1112,436,972,528,818,447,1677,743,111,168,59451,3586,19403,1974,13739,1591,5664,1088,2565,649,884,373,1587,706,5027,518,28883,2397,1102,371,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834746,16795,1280426,16389,1220169,15948,60257,3520,131092,4992,116838,5240,112412,6153,68303,4314,120378,5276,5297,1110,1497631,17664,1068976,16747,1022601,16536,46375,3048,106731,4403,100237,4890,92045,5293,54939,3937,72612,3493,2091,506,206448,7632,144300,6181,138720,5978,5580,1233,13063,1837,12855,1649,14114,2082,7165,1497,13799,2022,1152,673,17692,2610,11697,2232,11603,2223,94,116,2116,803,1075,444,963,496,986,560,855,607,0,265,37742,3300,20724,2524,19217,2502,1507,629,5687,917,1133,587,2951,991,1903,495,4928,1122,416,250,16252,1937,11451,1378,11119,1332,332,280,1425,830,829,474,1010,494,620,421,864,322,53,74,58981,4174,23278,2281,16909,1912,6369,1250,2070,523,709,329,1329,522,2690,354,27320,2922,1585,552,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828690,15492,1303715,16906,1236823,17395,66892,3898,102877,5481,138659,5111,110117,6022,58003,3727,111261,5399,4058,1154,1484797,16260,1067540,16628,1016686,16559,50854,3554,81826,4324,119206,4795,90760,5423,48610,3407,74019,4237,2836,1000,218012,7932,157450,7299,151353,7260,6097,1108,13790,2220,13424,1866,12593,2124,6017,1128,14299,1888,439,374,20408,2611,14545,2355,14416,2352,129,131,1428,662,2012,731,1526,541,392,280,505,300,0,265,32612,2786,20092,2404,18461,2290,1631,622,2560,938,1799,685,2583,766,1827,609,3660,1078,91,117,33163,2824,26156,2735,25024,2740,1132,570,1856,504,1341,601,1831,681,626,361,1353,523,0,265,39698,3507,17932,2038,10883,1539,7049,1328,1417,456,877,506,824,414,531,337,17425,2346,692,329,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,634690,7536,401796,7837,376280,8110,25516,2782,71506,3524,48315,3081,28512,2549,20713,2046,61964,2994,1884,550,492243,7286,319198,7586,303705,7571,15493,1958,56864,3207,41909,2920,22545,2191,16763,1838,34093,2084,871,291,69797,4241,44694,3212,42583,3238,2111,616,7914,1364,4471,1049,2710,902,1891,730,8075,1256,42,67,4256,1203,3203,1011,3039,965,164,208,288,198,489,315,111,182,15,30,95,119,55,89,27078,2180,15116,1815,13255,1723,1861,598,3779,922,934,412,1971,497,1619,379,3393,729,266,191,9724,1404,6264,1227,5782,1175,482,346,1117,494,224,135,544,383,284,292,1264,762,27,50,31592,2352,13321,1878,7916,1343,5405,1272,1544,555,288,175,631,395,141,126,15044,1496,623,326,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2540390,17577,1687445,16477,1590239,16479,97206,5651,193597,7851,203173,7108,115094,6550,200427,6470,136880,5329,3774,976,1919090,19932,1272335,16809,1209214,16715,63121,4213,146238,6922,174547,6304,89180,5391,159873,5679,75338,3689,1579,536,268953,8824,189124,7480,179300,7840,9824,1936,21159,2346,17148,2297,10522,1619,17848,2063,12654,1850,498,341,141755,6604,99979,5984,99268,5960,711,475,11721,1979,5353,1276,8530,1741,13412,1812,2760,949,0,265,71228,4780,47969,4628,43571,4394,4398,1274,8466,1225,2752,761,3674,847,3847,849,4261,916,259,219,36748,3430,25853,3003,25094,2953,759,399,1928,784,1769,810,1198,508,2895,950,3105,1048,0,265,102616,5905,52185,4099,33792,2824,18393,2404,4085,991,1604,704,1990,676,2552,875,38762,2673,1438,602,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3247821,18881,2282232,19611,2183970,20221,98262,5371,344491,11295,224598,6453,115203,5540,62295,3842,214992,7547,4010,941,2401658,20748,1706723,19577,1638726,20086,67997,4384,236149,9225,193064,5832,82605,4801,49586,3394,131575,6257,1956,669,276006,9273,203079,8153,192752,8187,10327,1918,25272,2415,16297,2024,8055,1464,4258,1253,18470,2564,575,400,277065,8405,203025,7204,201154,7259,1871,666,41762,3301,6875,1411,14887,1936,6319,1150,4140,974,57,96,133297,5627,85049,4914,81392,4744,3657,1016,27601,2785,5536,953,6193,1141,1263,522,7131,1339,524,302,45877,4705,33532,3788,32127,3698,1405,634,5546,1203,1750,752,1724,723,277,226,3048,986,0,265,113918,4956,50824,3378,37819,2745,13005,1664,8161,1295,1076,543,1739,529,592,379,50628,3259,898,401,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4388084,22399,3256180,19643,3091922,19857,164258,6151,357742,8271,291496,6639,157849,5539,66528,3884,249088,6398,9201,1322,3639519,20105,2763454,17023,2640700,17329,122754,5046,295462,7344,256024,6913,117159,4696,58621,3658,144463,5475,4336,868,398553,10338,295879,8911,280615,8949,15264,2424,32079,2488,23830,2235,15322,1823,4656,1054,25092,2504,1695,652,50199,3778,33701,2788,33600,2796,101,84,7282,1438,2587,696,4437,1056,968,510,1224,540,0,265,99058,4652,59408,3906,55089,3946,4319,925,11132,1351,5342,1066,13024,2011,994,449,8766,1207,392,206,48239,3578,34986,2616,33557,2542,1429,525,3050,749,1757,507,3490,1161,391,242,4385,1077,180,176,152516,5319,68752,4181,48361,3276,20391,2087,8737,1174,1956,569,4417,1151,898,331,65158,3296,2598,667,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2691467,13204,1923611,13298,1818482,13902,105129,4512,259940,6855,186421,6116,95200,4694,39837,2456,180493,5354,5965,754,2106137,13797,1557676,13270,1486381,13723,71295,3659,197749,5839,154713,5429,68492,4313,33582,2266,91719,3900,2206,441,251439,8186,179988,6936,170832,6909,9156,1113,28178,2213,16804,1761,10351,1559,2742,641,12805,1195,571,240,80623,4510,55310,3678,54367,3638,943,391,12286,1613,5634,954,4500,1153,1608,511,1264,442,21,27,83022,3125,45748,2802,42193,2836,3555,719,12255,1519,4797,948,7056,1010,889,392,11751,1078,526,177,39192,2531,27312,2025,25786,1974,1526,572,3878,869,2238,641,2213,643,424,250,2941,642,186,105,131054,4893,57577,2960,38923,2488,18654,1833,5594,952,2235,646,2588,628,592,277,60013,3496,2455,510,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1136395,11451,779064,10686,747246,11104,31818,3069,59571,3548,83582,4781,86326,4657,46583,3788,77592,4874,3677,889,931465,12567,648948,11271,623941,11235,25007,2615,47546,3472,70578,4517,72055,4346,38789,3420,51198,4032,2351,815,138692,6324,98249,5337,94527,5308,3722,984,8170,1322,9950,1754,7881,1384,3617,943,10576,1512,249,237,4712,1395,1727,593,1709,590,18,30,192,200,973,508,1752,1105,68,85,0,265,0,265,22045,2425,10681,1742,9641,1663,1040,622,1904,702,708,348,2507,764,1879,671,4048,1118,318,313,15282,2376,10482,1997,10392,1987,90,113,1144,477,1007,525,1509,688,421,213,665,484,54,66,24199,2369,8977,1340,7036,1157,1941,661,615,301,366,272,622,293,1809,334,11105,1770,705,363,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2798817,18303,1985204,16018,1895744,16732,89460,4447,249784,7104,163736,6664,120815,5008,85921,4261,185864,5993,7493,1025,2263574,17775,1648309,15374,1582645,15768,65664,3791,200235,6378,142552,5921,98071,4912,66356,3668,104948,4815,3103,756,290122,8147,207972,6953,200490,6801,7482,1607,27358,2575,15776,2155,13537,1809,7714,1429,16924,2010,841,390,42389,3164,30025,2659,29887,2662,138,139,5149,1300,2180,647,1636,565,2921,914,478,292,0,265,57399,3569,32470,2684,29330,2709,3140,863,7331,1329,1603,544,5704,1124,1285,401,8402,1364,604,410,32317,3088,22874,2682,21837,2691,1037,433,2916,848,1074,423,1388,589,840,535,3071,900,154,157,113016,5182,43554,3070,31555,2725,11999,1529,6795,1080,551,245,479,280,6805,428,52041,3693,2791,671,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458738,5425,283274,5893,260048,5647,23226,2271,35215,2821,34984,2394,28604,2702,24214,2023,50420,3504,2027,577,332948,5099,216048,5344,202420,4988,13628,1664,25569,2305,27435,2285,19172,2019,18614,1568,25598,2258,512,240,55552,3882,35257,3204,32421,3013,2836,752,4222,1040,4266,834,3972,1104,2811,814,4845,1235,179,148,4162,1003,2688,721,2688,721,0,265,764,624,209,185,201,193,228,188,72,120,0,265,24783,2397,11954,1447,10723,1449,1231,420,2688,776,2141,542,2841,898,1520,493,3382,836,257,174,10501,1574,6385,1209,5833,1175,552,288,938,434,710,337,820,513,541,339,1054,465,53,77,30792,2339,10942,1394,5963,1109,4979,844,1034,385,223,151,1598,475,500,354,15469,1770,1026,451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
