GEO_ID,B19053_001E,B19053_001M,B19053_002E,B19053_002M,B19053_003E,B19053_003M,NAME,B19053_001MA,B19053_001EA,B19053_002MA,B19053_002EA,B19053_003EA,B19053_003MA,state
0400000US01,1796058,10547,189468,5919,1606590,11656,Alabama,null,null,null,null,null,null,01
0400000US02,229878,2779,37380,2315,192498,3458,Alaska,null,null,null,null,null,null,02
0400000US04,2224992,11475,241133,6813,1983859,12432,Arizona,null,null,null,null,null,null,04
0400000US05,1103428,7576,129277,4753,974151,7866,Arkansas,null,null,null,null,null,null,05
0400000US06,12151227,18090,1832316,17196,10318911,25281,California,null,null,null,null,null,null,06
0400000US08,1846988,9333,272926,7987,1574062,12221,Colorado,null,null,null,null,null,null,08
0400000US09,1325443,5814,166413,4966,1159030,7308,Connecticut,null,null,null,null,null,null,09
0400000US10,320110,3955,29810,2391,290300,4294,Delaware,null,null,null,null,null,null,10
0400000US11,250456,3518,25566,1840,224890,4040,District of Columbia,null,null,null,null,null,null,11
0400000US12,7106042,22495,731097,13166,6374945,23537,Florida,null,null,null,null,null,null,12
0400000US13,3376763,13781,371862,8282,3004901,14217,Georgia,null,null,null,null,null,null,13
0400000US15,432632,4384,63637,2782,368995,4614,Hawaii,null,null,null,null,null,null,15
0400000US16,548555,3560,92777,3718,455778,4373,Idaho,null,null,null,null,null,null,16
0400000US17,4724252,12168,501721,10929,4222531,15735,Illinois,null,null,null,null,null,null,17
0400000US18,2435274,11216,258677,7423,2176597,12592,Indiana,null,null,null,null,null,null,18
0400000US19,1208765,6039,186522,4624,1022243,6449,Iowa,null,null,null,null,null,null,19
0400000US20,1088288,6040,158527,4999,929761,7610,Kansas,null,null,null,null,null,null,20
0400000US21,1651911,8409,187420,5968,1464491,9829,Kentucky,null,null,null,null,null,null,21
0400000US22,1564978,7812,163703,5619,1401275,8332,Louisiana,null,null,null,null,null,null,22
0400000US23,548247,3968,89378,3919,458869,4814,Maine,null,null,null,null,null,null,23
0400000US24,2089031,6574,234345,6026,1854686,9283,Maryland,null,null,null,null,null,null,24
0400000US25,2446485,10151,303548,7830,2142937,12525,Massachusetts,null,null,null,null,null,null,25
0400000US26,3869117,11246,407591,7981,3461526,12600,Michigan,null,null,null,null,null,null,26
0400000US27,2042297,7113,299702,6071,1742595,9607,Minnesota,null,null,null,null,null,null,27
0400000US28,1075521,7501,112042,5593,963479,8874,Mississippi,null,null,null,null,null,null,28
0400000US29,2305027,10294,281683,6879,2023344,10831,Missouri,null,null,null,null,null,null,29
0400000US30,372190,3596,71780,3164,300410,3861,Montana,null,null,null,null,null,null,30
0400000US31,700888,4044,112897,4275,587991,5394,Nebraska,null,null,null,null,null,null,31
0400000US32,936828,5750,89173,4558,847655,7296,Nevada,null,null,null,null,null,null,32
0400000US33,504503,4403,73828,3408,430675,4907,New Hampshire,null,null,null,null,null,null,33
0400000US34,3135490,10908,307538,7851,2827952,11522,New Jersey,null,null,null,null,null,null,34
0400000US35,726033,5057,90660,4159,635373,6627,New Mexico,null,null,null,null,null,null,35
0400000US36,7088376,16391,780529,12159,6307847,20566,New York,null,null,null,null,null,null,36
0400000US37,3454068,13312,396485,9260,3057583,14716,North Carolina,null,null,null,null,null,null,37
0400000US38,272352,2425,47932,2130,224420,2883,North Dakota,null,null,null,null,null,null,38
0400000US39,4499506,13030,468462,8002,4031044,14110,Ohio,null,null,null,null,null,null,39
0400000US40,1385300,8701,176141,5683,1209159,9126,Oklahoma,null,null,null,null,null,null,40
0400000US41,1449662,7388,213832,5969,1235830,8514,Oregon,null,null,null,null,null,null,41
0400000US42,4845603,12498,505628,9016,4339975,14461,Pennsylvania,null,null,null,null,null,null,42
0400000US44,405627,3350,44504,2811,361123,4159,Rhode Island,null,null,null,null,null,null,44
0400000US45,1656978,10079,166850,5083,1490128,10791,South Carolina,null,null,null,null,null,null,45
0400000US46,312477,2799,59584,3060,252893,3533,South Dakota,null,null,null,null,null,null,46
0400000US47,2375123,11752,296955,7670,2078168,12971,Tennessee,null,null,null,null,null,null,47
0400000US48,8109388,19850,1076099,14707,7033289,22723,Texas,null,null,null,null,null,null,48
0400000US49,814028,5168,110464,4555,703564,6181,Utah,null,null,null,null,null,null,49
0400000US50,253808,2408,49846,2579,203962,3204,Vermont,null,null,null,null,null,null,50
0400000US51,2905071,10869,318356,8602,2586715,13117,Virginia,null,null,null,null,null,null,51
0400000US53,2471912,8400,320142,7105,2151770,11312,Washington,null,null,null,null,null,null,53
0400000US54,743064,5703,63847,3170,679217,5933,West Virginia,null,null,null,null,null,null,54
0400000US55,2230060,8147,273717,6158,1956343,10080,Wisconsin,null,null,null,null,null,null,55
0400000US56,207302,2675,30140,1994,177162,2916,Wyoming,null,null,null,null,null,null,56
0400000US72,1240456,7941,120876,4635,1119580,8701,Puerto Rico,null,null,null,null,null,null,72
