GEO_ID,B25103_001E,B25103_001M,B25103_002E,B25103_002M,B25103_003E,B25103_003M,NAME,B25103_001EA,B25103_001MA,B25103_002MA,B25103_002EA,B25103_003MA,B25103_003EA,state
0400000US01,328,5,396,6,207,9,Alabama,null,null,null,null,null,null,01
0400000US02,2216,71,2552,75,1092,164,Alaska,null,null,null,null,null,null,02
0400000US04,1216,9,1309,9,870,25,Arizona,null,null,null,null,null,null,04
0400000US05,469,10,536,11,383,8,Arkansas,null,null,null,null,null,null,05
0400000US06,2510,11,2875,13,1286,15,California,null,null,null,null,null,null,06
0400000US08,1347,11,1391,12,1173,27,Colorado,null,null,null,null,null,null,08
0400000US09,4049,34,4129,42,3875,46,Connecticut,null,null,null,null,null,null,09
0400000US10,863,25,1006,32,577,36,Delaware,null,null,null,null,null,null,10
0400000US11,1612,88,1843,107,1070,116,District of Columbia,null,null,null,null,null,null,11
0400000US12,1703,11,1932,14,1241,19,Florida,null,null,null,null,null,null,12
0400000US13,1151,9,1318,12,655,18,Georgia,null,null,null,null,null,null,13
0400000US15,1209,28,1212,35,1202,42,Hawaii,null,null,null,null,null,null,15
0400000US16,1270,14,1319,18,1122,32,Idaho,null,null,null,null,null,null,16
0400000US17,3061,21,3366,26,2336,32,Illinois,null,null,null,null,null,null,17
0400000US18,1125,10,1211,12,907,19,Indiana,null,null,null,null,null,null,18
0400000US19,1416,12,1513,24,1250,22,Iowa,null,null,null,null,null,null,19
0400000US20,1402,14,1523,32,1157,29,Kansas,null,null,null,null,null,null,20
0400000US21,749,9,903,14,496,13,Kentucky,null,null,null,null,null,null,21
0400000US22,179,3,271,20,145,3,Louisiana,null,null,null,null,null,null,22
0400000US23,1768,26,1853,31,1576,46,Maine,null,null,null,null,null,null,23
0400000US24,2334,17,2425,20,1994,41,Maryland,null,null,null,null,null,null,24
0400000US25,3195,22,3268,27,2993,34,Massachusetts,null,null,null,null,null,null,25
0400000US26,1972,11,2185,17,1563,24,Michigan,null,null,null,null,null,null,26
0400000US27,1780,10,1875,14,1493,21,Minnesota,null,null,null,null,null,null,27
0400000US28,437,11,563,15,266,15,Mississippi,null,null,null,null,null,null,28
0400000US29,1121,11,1223,12,919,15,Missouri,null,null,null,null,null,null,29
0400000US30,1371,18,1451,28,1229,28,Montana,null,null,null,null,null,null,30
0400000US31,2030,32,2255,38,1627,40,Nebraska,null,null,null,null,null,null,31
0400000US32,1528,25,1607,25,1258,54,Nevada,null,null,null,null,null,null,32
0400000US33,4136,51,4317,60,3676,91,New Hampshire,null,null,null,null,null,null,33
0400000US34,5773,27,5921,32,5380,65,New Jersey,null,null,null,null,null,null,34
0400000US35,747,13,880,25,534,27,New Mexico,null,null,null,null,null,null,35
0400000US36,3301,19,3560,23,2812,31,New York,null,null,null,null,null,null,36
0400000US37,1038,10,1150,11,818,16,North Carolina,null,null,null,null,null,null,37
0400000US38,1436,39,1818,58,948,52,North Dakota,null,null,null,null,null,null,38
0400000US39,1710,11,1818,15,1473,16,Ohio,null,null,null,null,null,null,39
0400000US40,677,10,812,17,475,16,Oklahoma,null,null,null,null,null,null,40
0400000US41,1996,23,2111,30,1710,43,Oregon,null,null,null,null,null,null,41
0400000US42,2057,14,2307,17,1693,19,Pennsylvania,null,null,null,null,null,null,42
0400000US44,3186,51,3272,55,2974,84,Rhode Island,null,null,null,null,null,null,44
0400000US45,703,9,816,13,503,11,South Carolina,null,null,null,null,null,null,45
0400000US46,1470,30,1669,39,1153,55,South Dakota,null,null,null,null,null,null,46
0400000US47,860,10,944,12,723,13,Tennessee,null,null,null,null,null,null,47
0400000US48,2122,16,2738,19,1123,18,Texas,null,null,null,null,null,null,48
0400000US49,1185,10,1210,12,1097,25,Utah,null,null,null,null,null,null,49
0400000US50,3036,61,3105,70,2887,87,Vermont,null,null,null,null,null,null,50
0400000US51,1565,20,1818,23,1045,28,Virginia,null,null,null,null,null,null,51
0400000US53,2356,16,2449,16,2009,46,Washington,null,null,null,null,null,null,53
0400000US54,422,9,532,12,319,11,West Virginia,null,null,null,null,null,null,54
0400000US55,2845,15,2946,19,2618,24,Wisconsin,null,null,null,null,null,null,55
0400000US56,792,18,821,26,744,33,Wyoming,null,null,null,null,null,null,56
0400000US72,110,2,115,2,107,1,Puerto Rico,null,null,null,null,null,null,72
