GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001MA,B19128_001EA,B19128_002EA,B19128_002MA,B19128_003EA,B19128_003MA,B19128_004MA,B19128_004EA,B19128_005MA,B19128_005EA,B19128_006MA,B19128_006EA,B19128_007MA,B19128_007EA,B19128_008EA,B19128_008MA,B19128_009MA,B19128_009EA,B19128_010MA,B19128_010EA,B19128_011MA,B19128_011EA,state
0400000US01,77083250000,1118642345,66164908100,1172709937,26990015000,760262184,39174893100,987877537,10918341900,476103147,3492074200,360858878,1613409800,324303274,1878664400,178580956,7426267700,297420414,3419361700,196041458,4006906000,208855000,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,13127463700,443069176,11285414400,450917125,5146133700,353357291,6139280700,378146880,1842049300,184785596,734194400,114938732,400859100,78488248,333335300,85493399,1107854900,139762961,672273500,112402463,435581300,80131693,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,107729609000,1577845897,91478118600,1511574756,39069187200,1044786293,52408931300,1081450036,16251490500,542126504,6262520100,383009288,2875283300,287306984,3387236800,273893411,9988970400,399101095,5155103800,284819751,4833866600,295906631,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,43705978200,950451963,37914375000,925807117,15744739400,526313470,22169635600,784493301,5791603200,281123029,1869167600,191638094,849485500,119433946,1019682100,128612958,3922435600,215621822,1907338300,139997388,2015097300,166074205,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,716926259100,4064583164,602742012300,4236423547,297908823000,2995511044,304833189300,3283480439,114184246700,1835295548,43234146700,1382196716,18005559900,809514359,25228586900,979959946,70950100000,1162874773,32864123800,791561339,38085976200,825381790,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,97792552600,1170172036,86506374600,1174273553,39657633400,1016845672,46848741200,1095929331,11286178000,455592156,4427590000,309944026,2117546000,228264072,2310044000,303880223,6858588000,340922716,3681677900,233934248,3176910100,247517994,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,93666403900,1572287744,82183235400,1585736320,40726577800,1343963877,41456657600,1262358031,11483168500,421254468,3526184500,325425321,1550192600,245514905,1975991900,232101478,7956984000,387110361,3622405800,214166112,4334578200,350748945,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,16892081900,556293709,14393923700,518486043,6463978900,412902815,7929944800,354967146,2498158200,216404440,793891600,128115850,312486400,69879240,481405200,106053430,1704266600,170260696,776727300,150780298,927539200,113408397,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,11104546700,669442086,8606528000,693693626,3078811700,490128785,5527716300,468076729,2498018800,189228660,557310100,117274421,132753000,65489102,424557100,106720045,1940708600,176069024,748463400,114395383,1192245200,134538248,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,336273281100,3246401136,287476673500,3194607863,113400648300,2112612583,174076025300,2477126163,48796607600,987251807,16182356300,665388637,6582648800,400255726,9599707500,528055899,32614251200,736835479,15292174100,498384280,17322077100,574761057,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,166018300400,1895378186,140665604800,1936844379,66334368700,1295079744,74331236200,1428930474,25352695500,781096562,8279301700,448822094,3481795800,372850103,4797505900,314053854,17073393900,533384860,8821247000,394529375,8252146900,379808799,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,26387957900,710536896,21942784900,671761609,8573360700,451437119,13369424200,612155569,4445173000,304372862,1638468900,188063316,496994000,112974404,1141475000,169353719,2806704100,209807159,801941700,129126331,2004762400,163617181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23965288500,555698337,21488523600,590679214,9577339800,495583040,11911183800,379988824,2476764800,208548758,885568500,97693530,466581700,76460589,418986700,74076728,1591196300,181227241,847829900,104409690,743366500,131972270,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,256101748700,2753216682,221731801000,2795005326,106586597000,1962022277,115145203900,1611366466,34369947700,976960271,11362534700,601678134,4380825100,404299204,6981709700,440476424,23007412900,684047339,10913341500,462448989,12094071500,499866154,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,111287038300,1701416837,97140172200,1599282259,42220807500,1098947366,54919364700,1232333514,14146866100,464093752,5044026800,362555709,2505442400,218904690,2538584400,237129950,9102839300,344788987,4760665700,236682116,4342173600,229796218,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,53678960500,772543625,48154223800,780260117,21112589300,658267104,27041634500,586470301,5524736700,229091814,1950467400,142137629,937669900,105495498,1012797400,124826799,3574269300,190732643,1994764300,153618888,1579505000,138635717,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,51083499200,744662768,45396024200,761892286,20078678000,587856844,25317346200,652009528,5687475100,281595870,2085696900,207744899,1159571600,173029530,926125300,132173333,3601778200,176816745,1949141800,118600395,1652636300,129650869,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,67755981600,1113756576,58600616200,1125533889,25228700800,775865952,33371915300,815736666,9155365400,363217492,2937990200,247756352,1253794300,133310223,1684195900,228453052,6217375300,251857094,2899016800,177894204,3318358500,205551909,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,67123887400,1070852623,56636554700,1084822199,24545647700,832606490,32090907100,861759500,10487332600,434118663,3300367600,292965802,1381377100,204233516,1918990500,182255893,7186965100,316432125,3244569500,171439445,3942395500,244152475,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,22966439000,516132899,19962447900,492136999,8020220800,357541620,11942227100,394999047,3003991100,207811093,1070322600,132447579,564166800,92174939,506155700,85090308,1933668600,154440284,950475400,89742358,983193200,133062981,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,135861156400,1925729139,114929387100,1841067296,54921948900,1409604107,60007438200,1267263685,20931769300,621921935,6401980600,432790071,2939491100,330017869,3462489500,303807421,14529788700,462955436,7031116400,343858386,7498672300,353526021,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,146369190800,1895427363,126761934400,1999073369,62580506100,1548395439,64181428300,1364113115,19607256400,733515448,6516757500,421158143,2228185700,204615464,4288571800,398125314,13090499000,528522836,5869892900,328166694,7220606000,399521101,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,185847135400,1837035747,161049302400,1797186614,73258177200,1271345408,87791125200,1272262455,24797833000,584304045,8161660100,411712175,3916941500,327100193,4244718600,262525194,16636172900,468638904,8281187200,355897389,8354985700,316350234,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,108623988500,1128214905,97171392900,1227898724,46483982600,1102816287,50687410300,982634364,11452595600,451547869,4241512400,298525595,2150777400,184165190,2090734900,215763030,7211083200,308151055,4003377200,209619724,3207706000,227655358,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40967621400,867002261,33841641000,873315044,14694454000,574525313,19147187000,655841002,7125980400,338524873,1928542900,184948558,744363800,112998039,1184179100,149515421,5197437400,280394057,2487259600,175162946,2710177900,221069189,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,102402959600,1425976865,89121328100,1383240480,39208352500,937131515,49912975600,1176312123,13281631500,514833788,4153497500,350917126,1840791500,156735681,2312706100,292394296,9128134000,388827416,4762344200,315169111,4365789800,274641515,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14691483700,349325821,13198205800,358775906,5395637100,316754488,7802568700,268407048,1493277900,122734152,567766000,83375064,318246300,76292496,249519700,54354396,925511900,105748342,454853500,64942795,470658400,82743757,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31816748000,583813565,28469178800,579362762,13136370400,448703903,15332808400,438386480,3347569200,222634937,1151785800,134578054,535382500,71556886,616403300,105261556,2195783400,187433900,1122789900,106714975,1072993500,177815845,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,46668792200,1127372186,38344470900,1079758782,16783930200,888462363,21560540700,753628872,8324321300,440247341,3569705700,315360847,1726005800,229582649,1843699900,257252831,4754615600,314197206,2412410200,238244434,2342205500,222871408,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,28449491000,669558126,25109251300,688821540,11068669300,524175626,14040582000,534558566,3340239600,247100368,1289685000,174893360,552855600,84380160,736829400,147509693,2050554600,201963679,1088886100,132044202,961668500,129689028,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,217300129400,2306515046,187558584100,2314448923,95531586200,1871817507,92026997800,1593758162,29741545400,751317570,9420609000,576893512,3587373200,367111880,5833235900,426898726,20320936300,539415816,8575215200,358412395,11745721100,440434379,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29877874300,794291159,25177996000,782009751,10087390900,662708766,15090605100,587686736,4699878300,225125097,1803191600,150587279,919953400,120946696,883238200,116447178,2896686700,173404591,1456245400,125697195,1440441300,121859681,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,390821450500,3372231706,326468587400,3512057481,155362717500,2751442672,171105869900,2657616246,64352863100,853632491,20288174600,797721757,6768303400,421782907,13519871200,675040442,44064688500,763036488,18317635900,489111143,25747052600,595787090,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,154568957000,1870883518,133134054400,1710599936,58579844600,1331507361,74554209800,1227851349,21434902600,678582973,6856594300,391032404,3052573100,266323082,3804021200,298885222,14578308300,549976579,7245286700,286708420,7333021600,501505035,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
