GEO_ID,B12001_001E,B12001_001M,B12001_002E,B12001_002M,B12001_003E,B12001_003M,B12001_004E,B12001_004M,B12001_005E,B12001_005M,B12001_006E,B12001_006M,B12001_007E,B12001_007M,B12001_008E,B12001_008M,B12001_009E,B12001_009M,B12001_010E,B12001_010M,B12001_011E,B12001_011M,B12001_012E,B12001_012M,B12001_013E,B12001_013M,B12001_014E,B12001_014M,B12001_015E,B12001_015M,B12001_016E,B12001_016M,B12001_017E,B12001_017M,B12001_018E,B12001_018M,B12001_019E,B12001_019M,NAME,B12001_001EA,B12001_001MA,B12001_002EA,B12001_002MA,B12001_003MA,B12001_003EA,B12001_004MA,B12001_004EA,B12001_005EA,B12001_005MA,B12001_006EA,B12001_006MA,B12001_007EA,B12001_007MA,B12001_008MA,B12001_008EA,B12001_009MA,B12001_009EA,B12001_010EA,B12001_010MA,B12001_011EA,B12001_011MA,B12001_012EA,B12001_012MA,B12001_013EA,B12001_013MA,B12001_014MA,B12001_014EA,B12001_015MA,B12001_015EA,B12001_016EA,B12001_016MA,B12001_017EA,B12001_017MA,B12001_018EA,B12001_018MA,B12001_019MA,B12001_019EA,state
0400000US19,2397350,2038,1170327,2149,351665,5886,679642,7098,647515,7338,32127,2398,11564,1519,20563,1866,29439,1898,109581,4186,1227023,2278,287588,4975,676153,7773,642200,8097,33953,2595,17175,1949,16778,1657,132624,3842,130658,4694,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2190376,1902,1077383,2389,324981,6519,620243,7803,580167,8871,40076,3831,12613,1625,27463,3206,26863,2362,105296,4469,1112993,2121,257614,4751,609304,6415,570908,6914,38396,3513,18412,2556,19984,1955,111471,2942,134604,4628,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3381302,2493,1636524,3140,477549,8593,917679,11234,851589,12029,66090,4590,28287,3088,37803,3366,48838,3106,192458,6513,1744778,2863,402421,7085,911119,11886,841034,12526,70085,4641,41445,3813,28640,2453,194992,5560,236246,7419,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3386670,2961,1623910,2950,560914,8833,845675,10902,770541,10476,75134,4908,34438,3428,40696,3259,50183,3505,167138,6183,1762760,3154,508514,8623,842967,12108,759911,12851,83056,4554,49892,3721,33164,2879,204984,5908,206295,7217,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096285,1113,529833,1215,156843,4276,300186,5444,285063,5372,15123,1776,4948,1081,10175,1445,14170,1365,58634,3206,566452,1168,137881,3449,292376,5423,275617,5747,16759,1951,7574,1196,9185,1421,58717,2552,77478,3685,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4501537,1982,2145983,1978,746660,8991,1170228,10827,1042427,11686,127801,5339,61480,3806,66321,4765,52738,2976,176357,6291,2355554,1890,709709,9439,1169508,11108,1039433,11431,130075,6354,74208,4330,55867,4419,225583,5075,250754,7390,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5249776,1728,2509303,2031,943326,11552,1308799,12354,1199216,12729,109583,5404,41948,3348,67635,4276,65920,3547,191258,6953,2740473,2107,861113,10417,1325916,12947,1201355,13048,124561,6628,65918,4391,58643,5127,275325,7061,278119,7777,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8076640,2387,3934276,3123,1335798,11362,2098447,15361,1971039,16950,127408,5557,51859,3634,75549,4360,99754,3737,400277,9478,4142364,2722,1142610,10360,2094098,15495,1958993,16419,135105,6202,68108,3490,66997,5207,405375,6556,500281,9889,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4134380,1842,2040336,2217,686219,8072,1137958,9179,1074916,9351,63042,3710,20459,2094,42583,3147,45303,2413,170856,5466,2094044,2259,565439,7732,1129537,10377,1069398,10570,60139,3838,28189,2407,31950,2648,185307,3802,213761,6351,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2284716,2629,1088736,3682,374401,7898,572049,9349,510866,9730,61183,3821,30192,3278,30991,2496,32458,2513,109828,5333,1195980,3114,337754,5664,575019,8921,503649,9764,71370,4932,45382,3423,25988,2890,147894,5268,135313,5450,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4674246,2904,2256115,3209,697706,10461,1254468,13771,1174516,13332,79952,4595,38083,2815,41869,3419,62185,3490,241756,7045,2418131,2718,602483,7659,1258710,12152,1162086,12780,96624,5110,53699,3945,42925,4070,254122,5678,302816,8237,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,769036,1445,381912,1800,116346,3294,213449,4314,201882,4756,11567,1711,5099,1144,6468,1346,10168,1498,41949,3084,387124,1740,90532,3865,210824,4617,198031,4589,12793,1898,5219,1178,7574,1424,38722,1775,47046,2646,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1400725,1171,689040,1579,213621,4198,397457,5501,375403,5732,22054,2305,8323,1333,13731,1814,15958,1288,62004,3396,711685,1295,170389,3620,393307,5826,371844,6135,21463,2139,10081,1451,11382,1551,73333,2642,74656,3824,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1965437,1149,998292,2595,327373,6360,523778,8292,458300,8323,65478,4814,19409,2565,46069,4376,26426,2943,120715,4667,967145,2312,239408,6365,502244,8212,451837,7628,50407,3854,22953,2788,27454,2588,85400,3529,140093,5937,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1075279,1285,525124,1659,167578,4204,289697,5299,273090,5581,16607,2354,6025,1534,10582,1521,12820,1473,55029,4380,550155,1715,141155,4865,294789,6466,273914,6988,20875,2536,8673,1675,12202,1870,49707,2300,64504,4039,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7006178,1117,3383711,1923,1188915,10127,1876116,12080,1697756,14537,178360,7862,60797,4393,117563,6410,95692,4178,222988,6543,3622467,2025,1033090,10087,1847056,13770,1654642,14340,192414,7065,99209,5658,93205,6120,387618,7487,354703,7979,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1533025,1891,748013,1953,258642,5925,390645,7583,353818,7728,36827,3909,12474,2007,24353,3433,20004,2219,78722,4506,785012,1808,224794,5976,386691,7018,347989,7503,38702,2962,17225,2296,21477,1784,69622,2841,103905,4415,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15606628,2416,7456901,3147,2877427,17867,3860934,20724,3353727,18593,507207,12792,174763,6343,332444,11015,194512,5904,524028,9547,8149727,3259,2689349,20888,3813950,23499,3246462,21836,567488,13118,291109,9442,276379,9681,854700,12144,791728,12567,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7072249,4351,3424679,5017,1095061,11594,1938188,15883,1740647,18601,197541,9545,96613,6572,100928,6495,82165,4160,309265,9877,3647570,4079,926899,11245,1940417,17999,1720557,18713,219860,8535,139731,6182,80129,5491,374017,6848,406237,11172,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,519296,1132,256985,1533,85228,2963,144700,3955,139660,3927,5040,896,1811,644,3229,628,6531,874,20526,1787,262311,1527,68023,2796,140570,3554,135961,3578,4609,888,1658,511,2951,805,29747,1458,23971,1766,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9205208,2954,4433022,4235,1438142,13981,2404068,17422,2247445,17326,156623,6029,66370,4520,90253,4566,124771,4070,466041,10336,4772186,3833,1267466,13594,2393390,18301,2214125,19332,179265,7970,97934,5006,81331,4962,509840,7731,601490,10081,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2839257,2423,1382665,2752,403265,6430,779032,8172,714123,9126,64909,3855,27220,2593,37689,2868,39342,2572,161026,6151,1456592,3288,318471,7030,772496,9603,708020,9837,64476,3771,34935,2743,29541,2667,162275,3664,203350,6562,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2998516,2122,1475707,2547,469515,6976,796403,8985,734422,10024,61981,4699,22495,2442,39486,4016,34269,2504,175520,6291,1522809,2542,385479,8662,789781,10786,727453,10446,62328,4342,33128,3342,29200,3054,138308,3993,209241,6735,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10164450,2610,4881160,2727,1657772,12960,2671025,16134,2460395,15666,210630,7607,99854,5194,110776,5233,157120,4709,395243,9273,5283290,2809,1492344,12312,2629921,16929,2415840,16535,214081,6770,126943,4861,87138,4756,636610,8898,524415,8508,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,873859,1069,416219,1402,158388,5095,208638,6000,194065,5964,14573,1832,5384,1272,9189,1694,12036,1632,37157,3038,457640,1042,140733,3669,215099,5608,194844,5839,20255,2422,9788,1717,10467,1952,47527,2178,54281,3814,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3470748,1760,1666548,2845,553983,8965,915675,10663,813937,9906,101738,6077,51965,4306,49773,4301,47812,2956,149078,6013,1804200,2762,490581,8899,914000,10068,804212,10442,109788,5516,74564,4749,35224,3291,205786,5754,193833,7102,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,621618,1123,308190,1851,98245,3524,175755,4167,167494,4044,8261,1091,2321,623,5940,983,7031,923,27159,1911,313428,1496,75669,2867,173893,4044,165567,4107,8326,1446,3662,1037,4664,1001,33087,1839,30779,2322,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4846989,3574,2342633,3782,704508,10206,1302633,13386,1201277,14966,101356,5184,44335,3842,57021,3575,60599,3136,274893,8598,2504356,2920,589029,8107,1305326,14877,1185047,15931,120279,6473,71753,5264,48526,3798,275852,6577,334149,9883,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18066247,4638,8928657,6050,2955390,21084,4938619,25304,4358382,28860,580237,14102,201654,8726,378583,12959,202359,6744,832289,14973,9137590,5677,2376644,18251,4851680,25560,4247952,27651,603728,14798,324663,8561,279065,12028,812281,10727,1096985,17360,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1881043,1286,937351,1742,290077,5654,555395,6810,518846,7651,36549,3072,10551,1636,25998,2865,15156,2066,76723,3829,943692,1662,238191,5418,555738,8464,519235,8775,36503,3086,13116,1925,23387,2514,58277,3077,91486,4332,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,517561,682,252237,1025,82136,3102,137711,4214,129935,4565,7776,1334,3490,912,4286,931,5742,763,26648,2367,265324,936,69156,2773,136676,3868,127624,4029,9052,1606,4789,1132,4263,1017,24104,1419,35388,2298,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6153763,3673,2993538,4466,987429,12783,1678495,14503,1498138,14866,180357,7385,76737,5138,103620,6298,73606,4580,254008,9360,3160225,3719,849933,11986,1662630,13747,1486847,15148,175783,7695,98614,5317,77169,5960,304926,6260,342736,9141,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5142602,2060,2543641,3032,841422,10232,1368413,13163,1262698,14228,105715,5677,36201,3352,69514,4912,53613,3300,280193,7506,2598961,2793,670116,9608,1360278,11572,1247737,13214,112541,6738,50168,4280,62373,4694,216565,5543,352002,9634,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1499797,1292,727701,1890,203804,4973,421339,6734,396025,6872,25314,2501,9481,1436,15833,2198,23107,1763,79451,4155,772096,1724,165514,5166,416711,7072,393047,7553,23664,2116,11806,1406,11858,1881,96152,3556,93719,5163,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4483075,1800,2211212,2345,737389,9242,1220787,12207,1158995,12305,61792,3676,22887,2148,38905,3084,50557,2269,202479,6061,2271863,2125,602838,7478,1214638,10449,1149012,10744,65626,4172,32124,2821,33502,3047,217817,4583,236570,6850,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,416436,1204,209314,1602,59132,3179,118756,3358,111406,3681,7350,1543,3147,1191,4203,994,4755,821,26671,2393,207122,1139,43937,2350,116785,3665,111052,4028,5733,1322,2192,728,3541,1017,18042,1526,28358,2524,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3088597,0,1457880,1067,562450,8163,713148,9020,613471,8781,99677,5512,45677,3759,54000,3468,44415,2994,137867,4440,1630717,1063,507834,8714,730061,10814,603076,10152,126985,5392,73136,3927,53849,3275,181109,4381,211713,6792,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
