GEO_ID,B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,NAME,B13002_001MA,B13002_001EA,B13002_002MA,B13002_002EA,B13002_003EA,B13002_003MA,B13002_004EA,B13002_004MA,B13002_005MA,B13002_005EA,B13002_006MA,B13002_006EA,B13002_007MA,B13002_007EA,B13002_008EA,B13002_008MA,B13002_009EA,B13002_009MA,B13002_010EA,B13002_010MA,B13002_011MA,B13002_011EA,B13002_012MA,B13002_012EA,B13002_013EA,B13002_013MA,B13002_014EA,B13002_014MA,B13002_015EA,B13002_015MA,B13002_016EA,B13002_016MA,B13002_017EA,B13002_017MA,B13002_018EA,B13002_018MA,B13002_019MA,B13002_019EA,state
0400000US21,1065238,3959,54451,4156,38431,3456,938,519,32081,3073,5412,1048,16020,1983,3490,892,11018,1508,1512,695,1010787,5552,512526,8748,3094,917,175328,5129,334104,5991,498261,9899,134693,2730,200426,5783,163142,5758,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1096620,4675,64480,4088,38760,3088,739,413,31811,2840,6210,1328,25720,2883,5942,1259,17921,2451,1857,753,1032140,6408,463304,8365,3133,1055,147525,4614,312646,6154,568836,8462,157348,4057,235772,5380,175716,5444,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,328930,1759,15543,1626,10232,1362,142,129,7506,1131,2584,736,5311,1111,489,314,4360,1012,462,352,313387,2423,153141,3200,164,138,40059,2300,112918,2930,160246,3750,44429,1199,64168,2549,51649,2843,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1494645,3432,88239,4700,58397,4028,157,246,39367,3233,18873,2106,29842,3049,5496,1306,21320,2571,3026,1021,1406406,5691,656469,10687,3243,941,175775,6307,477451,8136,749937,10546,193836,3096,315639,6546,240462,7359,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1678956,3600,77335,4125,56982,3129,0,277,35812,2838,21170,1927,20353,2557,2653,707,14548,2161,3152,1139,1601621,5597,723363,9494,2021,731,188335,5583,533007,7862,878258,9627,218861,2208,397329,5645,262068,7483,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2552101,4931,135258,6038,88668,4483,343,226,67649,3776,20676,2055,46590,4161,7808,1241,34130,3471,4652,1132,2416843,8542,1134246,12343,4879,958,327707,7235,801660,8544,1282597,11064,353227,3232,532425,7330,396945,8483,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1319404,3035,78025,3929,58561,3279,667,442,42685,3102,15209,1823,19464,2069,3415,757,14023,1706,2026,638,1241379,5312,619969,8658,1992,696,182476,5581,435501,5977,621410,8413,176100,2286,269961,5876,175349,5649,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741288,3282,45680,3605,22669,2425,426,298,18118,2243,4125,1065,23011,2619,5325,1323,16769,2509,917,454,695608,5061,322100,6369,1112,452,107790,4322,213198,4801,373508,7384,106387,3498,149150,5350,117971,5143,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1470765,4671,77878,3919,51901,3249,699,364,41490,3048,9712,1266,25977,2354,4857,954,19270,2061,1850,680,1392887,5445,683863,8966,4141,1085,227770,5719,451952,6995,709024,9390,193973,2819,289230,5829,225821,6914,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,228888,1970,10428,1475,7798,1345,432,522,6132,1217,1234,354,2630,832,638,441,1868,660,124,127,218460,2676,110002,3804,382,254,33233,2715,76387,2430,108458,4345,32828,1683,45186,2593,30444,2449,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,435907,1863,30588,2513,22947,2173,229,185,18735,1830,3983,1009,7641,1415,1320,575,5919,1221,402,312,405319,3294,209199,4325,1307,531,67951,3155,139941,3118,196120,4298,61691,1636,83531,3144,50898,2885,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,620480,3121,36108,2821,24985,2314,294,258,19371,2269,5320,1014,11123,2049,2022,1052,7795,1519,1306,653,584372,3804,292878,6700,1957,849,105152,4564,185769,4550,291494,6746,76110,2387,120879,4332,94505,4247,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,338367,2247,14208,1714,10086,1296,0,251,6813,1212,3273,657,4122,1128,258,259,3393,1106,471,269,324159,2685,165370,4324,756,574,41392,3109,123222,3274,158789,4781,45992,1253,65055,3136,47742,2892,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2221847,4478,112592,5420,83976,4185,455,329,55513,3441,28008,2331,28616,3212,3422,908,19825,2866,5369,1299,2109255,6933,1028405,10744,3409,926,256793,6945,768203,8258,1080850,10595,281328,2595,463006,7081,336516,7575,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,488878,2297,29640,3185,17370,2063,387,394,13952,1950,3031,812,12270,2475,2094,707,9032,2091,1144,529,459238,4160,205270,6190,1285,690,69398,3907,134587,4201,253968,5956,67323,2700,107402,4656,79243,3471,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5019466,6714,248433,8204,170969,7015,1564,657,115653,6187,53752,3696,77464,4946,10915,1687,55488,4404,11061,1719,4771033,10544,2076565,15758,6909,1376,564659,11085,1504997,13509,2694468,17924,665560,4558,1204398,12757,824510,12844,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2263745,5214,121628,6648,80547,5186,902,416,60920,4254,18725,2128,41081,4186,8782,1649,29422,3526,2877,914,2142117,7776,1093152,14145,6869,1533,357884,7938,728399,10658,1048965,15055,284010,5139,436089,8518,328866,10198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,158181,1505,7264,1296,5347,952,12,22,4532,896,803,383,1917,768,446,310,1119,542,352,324,150917,1994,74966,2489,332,275,24198,1702,50436,1962,75951,2974,24859,1242,32721,1705,18371,1813,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2882990,4820,158445,6480,100445,5152,472,285,78519,4927,21454,2240,58000,3761,9036,1620,45365,3572,3599,966,2724545,7627,1285118,14358,3904,980,386882,8762,894332,8764,1439427,15076,390953,3548,594434,10073,454040,7965,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886224,3577,48708,3178,32003,2786,1172,481,26490,2446,4341,926,16705,2091,2958,994,13186,1891,561,339,837516,4970,430317,7417,4121,1126,153601,4727,272595,5251,407199,8249,117142,3000,165924,5662,124133,5017,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,917319,3249,52410,3915,36635,3447,456,308,27784,2943,8395,1472,15775,2263,1752,673,12352,2091,1671,574,864909,5003,415343,8267,1364,492,136891,5159,277088,5813,449566,8327,119221,2835,191637,5426,138708,5228,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3065425,4361,148603,6265,97150,4270,820,303,69654,3830,26676,2114,51453,3911,7886,1412,38883,3379,4684,981,2916822,7212,1365788,12523,5691,1103,358658,7142,1001439,10073,1551034,13253,429875,3219,649926,8170,471233,9570,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,278770,1672,12545,1890,7779,1239,0,281,5395,1103,2384,689,4766,1448,583,413,3340,1087,843,566,266225,2400,113876,4286,601,367,29969,2306,83306,3101,152349,4326,39619,1253,66426,2736,46304,3197,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1096619,3736,57477,3698,32451,2583,414,375,24908,2094,7129,1358,25026,2785,4152,1243,18988,2434,1886,787,1039142,5364,493630,7408,3114,991,157832,4689,332684,5989,545512,8542,148612,3508,224388,6067,172512,5245,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187780,1931,11559,1366,7501,1169,177,212,5601,981,1723,562,4058,902,513,340,3364,829,181,170,176221,2072,92807,2778,705,512,29351,2216,62751,1722,83414,3150,26584,1303,34364,2374,22466,1975,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1534897,4361,91160,5359,54516,3458,1700,627,42037,3103,10779,1623,36644,3983,6164,1400,28787,3534,1693,725,1443737,6891,731485,10097,4115,974,245443,6519,481927,7083,712252,10127,188339,3415,288032,6221,235881,6600,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6091625,7299,386167,9245,261523,8048,9882,2002,199842,7206,51799,3213,124644,6292,26500,3145,88860,5315,9284,1495,5705458,11678,2901325,19187,20110,2553,1044231,13350,1836984,13085,2804133,19724,803567,6271,1171875,14011,828691,13305,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,663666,2399,55189,4147,45530,3575,1039,506,38664,3267,5827,1120,9659,1654,1790,778,7341,1417,528,362,608477,4705,332900,7221,3691,901,151362,4936,177847,4129,275577,6720,97531,1850,114970,4876,63076,3808,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,157892,1249,6668,1154,5069,1013,77,120,3820,930,1172,414,1599,574,199,205,1201,528,199,184,151224,1652,70618,2760,504,366,17417,1496,52697,2102,80606,2862,22719,636,32436,1666,25451,1983,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1994827,4920,103984,4852,71682,4217,1230,653,51347,3409,19105,2154,32302,2950,5056,1340,23866,2815,3380,1308,1890843,6841,954647,11046,3515,1150,289361,7555,661771,8112,936196,11241,253523,4963,399195,7863,283478,7533,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1635347,4266,93070,5131,66404,4096,1067,620,51714,3260,13623,1823,26666,3187,3450,990,20671,3048,2545,885,1542277,6035,755909,10261,4282,1074,241048,5884,510579,7936,786368,10218,211117,2959,330916,7089,244335,7572,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,437003,2382,21443,2134,13903,1723,447,308,10664,1376,2792,656,7540,1391,1516,583,5231,1156,793,586,415560,3094,216113,4734,978,439,69878,3433,145257,3214,199447,5368,55188,2206,81702,3684,62557,3363,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1394304,3288,75691,3510,53134,2754,937,449,40953,2651,11244,1635,22557,2090,2183,632,18617,1872,1757,608,1318613,4910,656409,8708,2411,777,189043,5116,464955,6233,662204,8828,187796,1826,283640,5314,190768,5711,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,126795,1513,7401,1406,5138,1186,31,51,4198,1078,909,503,2263,814,477,275,1752,793,34,57,119394,2007,62782,2555,209,200,20762,1834,41811,2089,56612,2903,17082,1108,24227,2107,15303,1873,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1013624,2236,44623,3052,24763,2528,953,407,19304,2237,4506,932,19860,2067,4179,961,13857,1798,1824,540,969001,3602,403729,8441,5783,1304,140577,4735,257369,6125,565272,8750,133669,2548,253531,5510,178072,5604,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
