GEO_ID,B19081_001E,B19081_001M,B19081_002E,B19081_002M,B19081_003E,B19081_003M,B19081_004E,B19081_004M,B19081_005E,B19081_005M,B19081_006E,B19081_006M,NAME,B19081_001MA,B19081_001EA,B19081_002MA,B19081_002EA,B19081_003MA,B19081_003EA,B19081_004EA,B19081_004MA,B19081_005EA,B19081_005MA,B19081_006MA,B19081_006EA,state
0400000US16,11760,421,27452,526,43260,738,64104,878,126722,3640,211789,11685,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11678,162,31414,236,52266,322,79853,418,173023,2351,308845,8205,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,11210,243,28092,320,45491,380,68059,422,135152,2770,230263,10293,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,11591,283,28140,358,44602,456,66124,590,130842,2297,220291,7425,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,11427,270,28107,420,45549,532,69285,684,141982,2859,243460,9970,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,8596,240,22653,393,39319,492,61707,640,127911,2479,216693,8307,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,8100,212,22293,407,39353,508,63277,645,135227,2359,231574,7701,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,10813,336,26381,618,43570,698,65504,954,127671,3871,209080,12768,Maine,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,16245,274,40923,537,65124,652,97371,719,197172,3125,334557,10259,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,12161,274,34766,535,59961,564,92117,723,192315,2755,333146,8902,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,11046,144,28682,252,47338,331,72290,434,146886,1720,246948,5669,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,13442,226,33996,310,54383,378,80315,515,161046,2433,275454,8095,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,7518,242,19717,379,34712,603,56467,829,119089,2959,199057,9724,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,10408,218,26245,295,43143,368,65741,499,138017,2413,239704,8191,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,10083,402,25033,694,40876,724,61049,950,119023,3384,191869,10366,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,11606,325,27910,483,45463,609,67945,832,135255,3235,229794,10405,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,13658,437,33810,637,53522,837,78081,904,162311,4988,288651,17463,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,14935,500,36973,929,59556,1150,86464,1514,166871,5042,275441,16522,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,14453,289,38936,401,64744,508,99096,591,211064,2615,368136,8574,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,9201,381,24274,661,40791,779,63638,1022,133463,3933,224511,13653,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10539,135,29604,231,51645,310,82052,401,193079,2227,362261,7211,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9951,159,25748,268,42899,364,66135,440,141186,1882,246488,5991,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,10057,459,25542,770,42139,1001,62957,1336,124730,5736,213921,19369,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10337,164,27026,243,44696,300,68546,362,141173,1931,241854,6434,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,9269,249,23499,360,38878,524,60330,741,130121,3078,229763,10665,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,11308,321,28508,432,46334,524,69965,619,145537,2743,248926,9284,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10755,137,27661,184,46365,275,71661,357,150152,1478,257514,4917,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,11544,534,30344,991,52281,1313,79755,1620,157058,5726,262019,18147,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,9376,233,24663,375,41162,504,63734,689,136706,2903,242938,10960,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,10357,473,26078,717,42735,884,63819,1033,129312,8383,228937,30047,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,8913,203,23994,316,40327,460,62930,523,137179,1902,242334,6609,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10198,118,26857,192,45073,238,71429,352,158549,1499,282295,5363,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,14423,428,33567,478,51412,648,74214,867,145419,3303,243551,11200,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12646,595,29828,846,47901,995,71500,1318,138427,4995,226499,15870,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,13458,252,34797,401,56550,470,86876,670,187139,2527,321836,8336,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,12761,247,32803,327,52916,454,79583,630,164722,2632,286173,8592,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,8559,289,20850,486,35113,601,55591,968,111899,3014,183895,9968,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,12487,207,30385,297,48717,346,71694,456,141013,2277,240843,8072,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,13343,783,30290,1068,47649,1312,70730,1450,135902,7516,224167,24769,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2418,115,9407,219,17862,331,31214,546,76596,1642,137317,5127,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
