GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001EA,C16010_001MA,C16010_002MA,C16010_002EA,C16010_003MA,C16010_003EA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006EA,C16010_006MA,C16010_007EA,C16010_007MA,C16010_008MA,C16010_008EA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014MA,C16010_014EA,C16010_015MA,C16010_015EA,C16010_016EA,C16010_016MA,C16010_017EA,C16010_017MA,C16010_018MA,C16010_018EA,C16010_019MA,C16010_019EA,C16010_020EA,C16010_020MA,C16010_021EA,C16010_021MA,C16010_022EA,C16010_022MA,C16010_023EA,C16010_023MA,C16010_024MA,C16010_024EA,C16010_025MA,C16010_025EA,C16010_026MA,C16010_026EA,C16010_027EA,C16010_027MA,C16010_028EA,C16010_028MA,C16010_029MA,C16010_029EA,C16010_030MA,C16010_030EA,C16010_031EA,C16010_031MA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034EA,C16010_034MA,C16010_035MA,C16010_035EA,C16010_036MA,C16010_036EA,C16010_037MA,C16010_037EA,state
0400000US13,5968250,8688,1063078,16016,479422,12146,336079,10670,124549,6168,18794,2165,583656,10960,521663,10309,41654,3803,20339,2701,1811581,20151,1173788,15100,1054686,13768,74589,4980,44513,4909,637793,11741,592754,10491,23585,3061,21454,3026,1506966,18629,1123475,15442,1028889,14825,49665,4302,44921,3696,383491,10718,353086,10536,12814,1774,17591,2058,1586625,18611,1250730,16928,1098378,14972,44086,3962,108266,4946,335895,7587,294714,8014,11377,2056,29804,2903,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,863019,1296,94779,4918,33118,3109,15882,1746,569,331,16667,2500,61661,3556,31731,2550,942,425,28988,2449,254442,7489,154752,5561,118537,5470,2152,786,34063,3554,99690,4404,72157,3960,1083,555,26450,2800,257715,6815,188518,6306,147438,5736,2842,785,38238,3393,69197,3583,51093,3199,1078,445,17026,1972,256083,6664,197484,6294,157548,5293,3081,869,36855,3289,58599,3362,45246,2934,765,394,12588,1611,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,919203,2226,116820,5112,53532,3582,31499,2839,20667,1890,1366,844,63288,3576,51114,3158,10348,1520,1826,623,277120,7161,170213,5548,156343,5573,10535,1512,3335,976,106907,3993,101446,3938,3049,973,2412,826,310887,7370,214046,6314,202186,6133,7184,1146,4676,1079,96841,3779,91867,3780,1853,651,3121,831,214376,5923,161029,4578,149281,4312,6487,1295,5261,1211,53347,3245,50265,3050,1236,445,1846,535,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8326130,5079,1245564,18521,543514,12652,240815,7384,261104,8670,41595,3848,702050,12418,482120,9523,144244,6407,75686,5128,2405207,24454,1478719,18822,1160708,14879,208373,8318,109638,7776,926488,14722,800481,12428,63011,4252,62996,5350,2269595,20841,1677670,18774,1428149,16515,126354,6421,123167,6615,591925,10475,510463,9246,33487,3385,47975,3544,2405764,20892,1912964,17916,1542931,15210,91327,6149,278706,9190,492800,10534,390943,10201,17755,2526,84102,4625,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4110754,4462,608494,11485,265423,8230,207768,7352,43073,3199,14582,2021,343071,8497,310080,8120,18163,2106,14828,2138,1521427,15040,959660,13123,914001,12913,31702,2527,13957,2108,561767,8960,539361,9197,10616,1452,11790,1801,1089344,14177,821445,12099,781518,12046,21913,2471,18014,2037,267899,6792,255622,6780,5178,1233,7099,1409,891489,13530,703939,13559,645913,12613,18340,2334,39686,3315,187550,5171,171685,5305,3962,1021,11903,1555,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1952026,3134,216175,6366,89503,4634,65502,3913,18741,2353,5260,1343,126672,3925,115239,3482,5079,782,6354,1181,695373,7808,434567,7096,418483,6820,9107,1518,6977,1247,260806,5060,254040,4984,2832,694,3934,977,571556,9980,435030,9553,419849,9197,7026,1280,8155,1732,136526,4473,131563,4402,1849,572,3114,845,468922,9378,379196,8882,354388,8811,6801,1326,18007,1996,89726,3867,84031,3615,1295,522,4400,949,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1771185,3743,204078,6203,95990,4777,56450,3723,34072,2808,5468,1176,108088,3960,89796,3754,13422,1684,4870,866,536037,9422,337339,7608,307530,7413,20383,2344,9426,1882,198698,5568,188249,5488,5062,914,5387,1091,525209,9091,386408,8115,364988,8517,12813,2009,8607,1361,138801,4554,129700,4217,3850,918,5251,1211,505861,8499,401913,7877,368878,6951,10353,1587,22682,2517,103948,4023,94715,3940,1986,624,7247,1210,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2812772,3777,574720,11191,178470,6241,163721,6223,12064,1692,2685,752,396250,8739,386920,8570,4750,1015,4580,1094,975858,12295,593083,10190,575556,10288,9227,1784,8300,1439,382775,7910,374866,7967,3881,932,4028,1002,699799,11251,507978,10676,492841,10633,7129,1761,8008,1590,191821,5458,186537,5288,2277,788,3007,622,562395,11559,435214,11132,406728,10764,7927,1321,20559,2176,127181,5610,117961,5449,2411,790,6809,1131,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2734518,5627,563839,12645,214670,8957,182095,8204,12108,2109,20467,2643,349169,8880,293690,8100,7914,1514,47565,3027,961890,13298,588383,12676,543681,12925,14779,2150,29923,2776,373507,8682,337262,8034,6900,1533,29345,2884,654726,10003,456117,9205,422364,9509,12058,1818,21695,2650,198609,7528,184355,7246,3126,794,11128,1501,554063,10768,420476,9361,383550,9276,11649,1689,25277,2587,133587,5237,120959,5128,2900,750,9728,1491,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,923328,1404,103947,5158,35490,2822,31341,2787,876,592,3273,871,68457,3958,53962,3564,375,225,14120,1829,337675,7134,208477,5748,194766,5647,1132,486,12579,1731,129198,3974,119587,4043,898,395,8713,1031,243485,6129,175317,5492,163161,5360,1771,704,10385,1416,68168,3260,63424,3197,407,302,4337,872,238221,6197,182524,5785,169947,5483,1542,462,11035,1792,55697,2501,51062,2331,544,326,4091,834,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3717512,3895,479408,9161,210191,7717,145049,6010,48319,4549,16823,2595,269217,7244,235872,6882,13568,1866,19777,2390,998620,14674,654463,13610,580279,12931,35308,3812,38876,4202,344157,7194,315111,7106,7295,1410,21751,2587,936387,15936,710183,14389,626066,12730,36977,3686,47140,3343,226204,6975,201215,6563,6195,1538,18794,2147,1303097,15243,1034620,14515,837156,13625,35857,3290,161607,6175,268477,7472,218286,6276,9687,1535,40504,2671,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4345561,3233,524443,13730,209293,8076,100948,5242,45020,4138,63325,5216,315150,9263,195701,6445,40561,3344,78888,4906,1226480,14779,754896,12821,599500,12866,53429,4362,101967,6582,471584,10602,394631,9688,21675,2884,55278,4238,985890,14762,720916,11670,610970,10598,39696,3959,70250,4593,264974,7079,228376,6505,10021,1654,26577,2833,1608748,17344,1281906,15462,1071538,14596,40188,4066,170180,7364,326842,8883,267558,8310,7910,1267,51374,4341,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6638666,4038,848597,12845,310126,8680,246614,7340,38280,3552,25232,2881,538471,9362,465956,8364,22620,2712,49895,3306,2157157,16826,1248986,14392,1169391,13711,31902,2929,47693,3931,908171,10096,855548,10528,15148,1739,37475,2936,2007450,18123,1438599,15766,1362897,15375,26451,2831,49251,3576,568851,10111,529214,9594,10016,1414,29621,2545,1625462,18430,1246701,17057,1098752,16954,27691,2592,120258,4450,378761,8355,328416,8058,6878,1108,43467,3041,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3387448,2836,316032,7205,130728,5391,89062,3905,27286,2659,14380,2348,185304,5517,151777,4402,9644,1612,23883,2314,969471,11817,618709,10633,573146,10266,18704,2056,26859,2703,350762,6283,330230,5807,5678,1133,14854,1767,1071270,10772,831571,9638,783858,9635,15350,1929,32363,3239,239699,6151,224005,6076,4410,1007,11284,1425,1030675,13727,826966,11917,750777,11176,17965,2047,58224,4311,203709,6891,186169,6062,3187,769,14353,1704,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1839682,4326,406089,10162,149101,7036,140664,6876,5903,1306,2534,1001,256988,8242,250761,8237,2745,741,3482,1051,588543,11250,348985,8781,340677,8591,5177,1380,3131,948,239558,7584,236363,7489,1848,635,1347,535,499688,10743,347439,9472,340693,9641,3767,925,2979,878,152249,5986,148123,6036,1571,521,2555,671,345362,10907,259722,9011,247465,8549,4324,1074,7933,1605,85640,5075,81714,4755,1488,564,2438,770,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3849275,4228,584805,11547,229014,8168,203298,7682,15220,2116,10496,1671,355791,8294,334877,7597,8108,1258,12806,1799,1293654,13443,794242,11796,765596,11349,11732,1926,16914,2621,499412,9533,484709,9883,6138,1230,8565,1532,1037306,13365,749460,12145,721187,11951,11680,1616,16593,2111,287846,7116,275859,6858,4833,1038,7154,1260,933510,13742,735552,12306,679463,11717,16728,2189,39361,3376,197958,6185,184993,5796,3282,816,9683,1499,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,630680,1570,62596,3116,23946,2193,22024,2181,438,264,1484,549,38650,2630,34909,2520,1026,808,2715,626,201230,5362,124531,4730,120976,4600,819,383,2736,766,76699,3135,74767,3183,144,128,1788,565,193847,4649,136410,3995,131410,4142,1409,486,3591,836,57437,3178,55456,3035,585,331,1396,567,173007,5876,129372,5432,123222,5102,2591,812,3559,912,43635,2814,40914,2746,798,367,1923,851,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1135868,2117,118861,4793,58483,3348,32359,2473,22057,1831,4067,938,60378,3210,50074,2856,7280,1362,3024,779,351267,7012,220040,6100,204545,5431,9623,1531,5872,1334,131227,3424,124994,3295,3243,839,2990,695,360037,6118,278107,5587,266121,5644,6052,1153,5934,1199,81930,3304,78573,3225,1617,586,1740,532,305703,6171,251210,5362,234184,5151,6049,1238,10977,1592,54493,2937,50850,2882,1103,389,2540,690,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1644320,3237,265363,7326,154973,6372,52482,4406,94465,4504,8026,1609,110390,5620,63557,3774,36553,4069,10280,1895,520461,11569,341366,10332,255475,9579,61251,4520,24640,3382,179095,7227,149064,6183,18680,2455,11351,1891,517080,11066,370001,10337,303472,8895,35494,3016,31035,3214,147079,5558,127369,5541,9508,1732,10202,1271,341416,9681,254730,8263,203428,7286,16394,2198,34908,3212,86686,4291,69532,3837,3006,828,14148,1978,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,896872,1527,90723,4173,38834,2586,33538,2355,1900,951,3396,1070,51889,3400,43573,3383,790,533,7526,1313,274960,7180,186198,5953,172724,5605,3993,1299,9481,1911,88762,3850,80172,3819,1045,528,7545,1408,244773,6915,186872,6255,174513,5603,4141,1307,8218,1578,57901,3443,53248,3341,496,283,4157,973,286416,7188,222114,6557,202106,6225,4274,1206,15734,2265,64302,3542,57400,3309,986,531,5916,1218,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
