GEO_ID,B25003F_001E,B25003F_001M,B25003F_002E,B25003F_002M,B25003F_003E,B25003F_003M,NAME,B25003F_001EA,B25003F_001MA,B25003F_002EA,B25003F_002MA,B25003F_003MA,B25003F_003EA,state
0400000US01,8554,1371,3675,1129,4879,966,Alabama,null,null,null,null,null,null,01
0400000US02,3435,887,1571,636,1864,693,Alaska,null,null,null,null,null,null,02
0400000US04,172718,6117,106099,4682,66619,4547,Arizona,null,null,null,null,null,null,04
0400000US05,17266,2153,7842,1419,9424,1662,Arkansas,null,null,null,null,null,null,05
0400000US06,1550822,15040,721078,12151,829744,13673,California,null,null,null,null,null,null,06
0400000US08,99784,3771,53419,3339,46365,3139,Colorado,null,null,null,null,null,null,08
0400000US09,54207,2915,17068,2106,37139,2652,Connecticut,null,null,null,null,null,null,09
0400000US10,5112,860,2377,746,2735,809,Delaware,null,null,null,null,null,null,10
0400000US11,8410,1304,2452,738,5958,1326,District of Columbia,null,null,null,null,null,null,11
0400000US12,222371,8260,114559,5125,107812,5833,Florida,null,null,null,null,null,null,12
0400000US13,87410,4163,33172,3197,54238,3822,Georgia,null,null,null,null,null,null,13
0400000US15,5035,1063,1825,541,3210,973,Hawaii,null,null,null,null,null,null,15
0400000US16,9988,1415,6882,1109,3106,742,Idaho,null,null,null,null,null,null,16
0400000US17,280590,7170,141911,6178,138679,6464,Illinois,null,null,null,null,null,null,17
0400000US18,40081,2524,21351,1663,18730,1949,Indiana,null,null,null,null,null,null,18
0400000US19,12616,1434,6541,1088,6075,1231,Iowa,null,null,null,null,null,null,19
0400000US20,29361,2385,15527,1730,13834,1695,Kansas,null,null,null,null,null,null,20
0400000US21,8263,1393,1879,635,6384,1333,Kentucky,null,null,null,null,null,null,21
0400000US22,13051,1634,5699,993,7352,1280,Louisiana,null,null,null,null,null,null,22
0400000US23,1269,454,467,263,802,375,Maine,null,null,null,null,null,null,23
0400000US24,38791,3067,19668,2461,19123,2231,Maryland,null,null,null,null,null,null,24
0400000US25,86075,4422,22907,2263,63168,3713,Massachusetts,null,null,null,null,null,null,25
0400000US26,47108,2740,26709,2208,20399,2136,Michigan,null,null,null,null,null,null,26
0400000US27,21783,2210,10465,1497,11318,1729,Minnesota,null,null,null,null,null,null,27
0400000US28,4834,1157,2167,767,2667,814,Mississippi,null,null,null,null,null,null,28
0400000US29,17610,2124,9584,1779,8026,1542,Missouri,null,null,null,null,null,null,29
0400000US30,3100,1077,1038,561,2062,1004,Montana,null,null,null,null,null,null,30
0400000US31,14995,1433,9115,1198,5880,992,Nebraska,null,null,null,null,null,null,31
0400000US32,56496,3729,27630,2418,28866,2683,Nevada,null,null,null,null,null,null,32
0400000US33,1960,621,451,330,1509,550,New Hampshire,null,null,null,null,null,null,33
0400000US34,187505,5539,62590,4143,124915,5382,New Jersey,null,null,null,null,null,null,34
0400000US35,103852,4569,70607,3652,33245,2902,New Mexico,null,null,null,null,null,null,35
0400000US36,524519,9199,109712,5834,414807,9526,New York,null,null,null,null,null,null,36
0400000US37,86458,4383,29984,3355,56474,3823,North Carolina,null,null,null,null,null,null,37
0400000US38,1870,598,1069,485,801,604,North Dakota,null,null,null,null,null,null,38
0400000US39,30738,2451,16226,1860,14512,1583,Ohio,null,null,null,null,null,null,39
0400000US40,27014,1877,13796,1645,13218,1671,Oklahoma,null,null,null,null,null,null,40
0400000US41,32509,2794,15157,1896,17352,2207,Oregon,null,null,null,null,null,null,41
0400000US42,76013,3415,32824,2653,43189,3128,Pennsylvania,null,null,null,null,null,null,42
0400000US44,21961,2245,5732,1002,16229,2051,Rhode Island,null,null,null,null,null,null,44
0400000US45,14232,1681,4740,1180,9492,1786,South Carolina,null,null,null,null,null,null,45
0400000US46,2310,594,526,333,1784,590,South Dakota,null,null,null,null,null,null,46
0400000US47,19726,1936,7159,1485,12567,1533,Tennessee,null,null,null,null,null,null,47
0400000US48,849032,11337,480574,10438,368458,8717,Texas,null,null,null,null,null,null,48
0400000US49,30159,2446,16024,1962,14135,1759,Utah,null,null,null,null,null,null,49
0400000US50,764,417,181,119,583,399,Vermont,null,null,null,null,null,null,50
0400000US51,53224,3420,29930,2786,23294,2584,Virginia,null,null,null,null,null,null,51
0400000US53,75081,4071,29672,2642,45409,3311,Washington,null,null,null,null,null,null,53
0400000US54,636,308,438,264,198,169,West Virginia,null,null,null,null,null,null,54
0400000US55,40756,2540,14430,1932,26326,2233,Wisconsin,null,null,null,null,null,null,55
0400000US56,4078,833,2587,711,1491,584,Wyoming,null,null,null,null,null,null,56
0400000US72,148301,4602,104029,3694,44272,2826,Puerto Rico,null,null,null,null,null,null,72
