GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001EA,B25072_001MA,B25072_002MA,B25072_002EA,B25072_003MA,B25072_003EA,B25072_004MA,B25072_004EA,B25072_005EA,B25072_005MA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008MA,B25072_008EA,B25072_009MA,B25072_009EA,B25072_010EA,B25072_010MA,B25072_011EA,B25072_011MA,B25072_012EA,B25072_012MA,B25072_013MA,B25072_013EA,B25072_014MA,B25072_014EA,B25072_015MA,B25072_015EA,B25072_016EA,B25072_016MA,B25072_017EA,B25072_017MA,B25072_018MA,B25072_018EA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021EA,B25072_021MA,B25072_022EA,B25072_022MA,B25072_023EA,B25072_023MA,B25072_024MA,B25072_024EA,B25072_025EA,B25072_025MA,B25072_026MA,B25072_026EA,B25072_027EA,B25072_027MA,B25072_028MA,B25072_028EA,B25072_029EA,B25072_029MA,state
0400000US13,1091584,16605,137987,6903,23918,3077,14441,2124,11132,2028,10387,1956,66837,4167,11272,1878,323427,8587,80244,4822,42111,3655,38860,3704,27131,3144,114831,5602,20250,2480,531222,11987,137465,7022,62498,4882,55586,4866,40786,3997,185870,7488,49017,3595,98948,4805,14047,1929,8298,1536,10510,1486,7992,1412,43846,3941,14255,1639,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,175033,4748,16701,1957,1575,773,992,583,1886,1016,1553,587,8174,1413,2521,815,41626,2593,8934,1582,4313,1431,3832,1261,3839,1225,15831,2019,4877,1124,94919,4343,23383,2679,10906,1619,10138,1450,5589,1276,34990,2966,9913,1291,21787,1669,3750,720,2166,639,3011,879,1766,637,8185,1269,2909,725,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,157573,4661,32909,2521,8345,1523,3723,970,3291,1000,2447,787,12815,1785,2288,839,44851,2745,12953,1544,8106,1659,6582,1191,4006,1058,10134,1469,3070,759,63836,3530,17983,2097,8840,1463,6211,1288,4475,1155,19081,2042,7246,1365,15977,1795,2506,687,1710,751,1098,417,1725,735,6354,1273,2584,575,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1422885,14359,166468,5441,29363,2533,17177,2714,14089,2076,12364,1731,82621,3935,10854,1722,392489,8846,109110,5180,57085,3944,40174,3267,31977,3092,132648,5641,21495,2549,674181,10782,186386,6607,83758,5343,69029,4213,48774,3805,240283,7330,45951,3383,189747,6721,25482,2501,17116,2019,23673,2286,17903,1952,88059,4628,17514,1702,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,678946,11714,99639,4109,18701,2245,11164,1715,9184,1614,7415,1600,45328,3291,7847,1450,181501,6271,49036,3838,25913,2703,20230,2422,15695,2186,62120,4159,8507,1391,310841,8333,92271,4765,36789,2997,29472,3068,22421,2177,104705,5425,25183,2074,86965,3595,13064,1749,8110,1297,11374,1254,8299,1192,36076,2505,10042,1596,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,322796,6591,65507,3248,16063,1987,6759,1539,6098,1458,3898,935,28845,2504,3844,961,75222,4390,24128,2180,9743,1573,8633,1369,5905,1166,22242,2714,4571,987,130727,4782,43236,2882,17136,1971,10280,1470,8354,1567,37369,2621,14352,1446,51340,2499,9124,1181,5678,861,6880,955,4897,795,18725,1754,6036,829,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327266,6238,63658,3250,12100,1787,7079,1302,5366,1091,5925,1232,29020,2485,4168,1169,83363,3531,26524,2565,12897,1587,7689,1296,7059,1449,23608,2026,5586,1294,138536,5091,43254,2870,18332,1917,15505,1923,11228,1885,37264,2844,12953,1593,41709,2713,7792,1150,4611,795,4732,824,3111,696,16435,1807,5028,1068,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,484830,8729,62366,3757,14315,1965,6067,1247,4745,1054,4463,1115,25879,2558,6897,1317,130578,5579,40851,2758,17287,2469,10767,2384,7536,1709,40939,3589,13198,2199,232037,7253,67063,3821,26936,2767,19709,2427,17033,1864,70206,4818,31090,2767,59849,3354,8914,1225,4654,1104,8568,1329,7629,1422,20064,2028,10020,1539,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,493311,9057,65726,4062,9496,1577,7411,1555,5794,1483,3613,926,32080,2951,7332,1746,123364,5845,30030,2961,13511,1975,12473,2066,9478,1683,43313,4104,14559,2010,244381,7863,62587,3983,25927,2956,17284,2287,14176,1776,81946,4846,42461,3448,59840,3394,8921,1491,4527,803,5290,1152,4162,1098,21031,2186,15909,2075,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149171,5616,20441,1708,4126,970,2634,838,1412,570,2144,807,8573,1407,1552,567,36743,2705,8384,1478,5809,1230,6079,1119,2929,787,10796,1601,2746,807,65524,4000,17676,1945,7761,1332,6835,1360,4446,965,22913,2287,5893,1124,26463,1998,4939,999,2921,741,4316,824,2224,647,8956,1523,3107,654,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,638620,10342,64997,3530,11995,1803,7049,1491,6718,1495,7140,1678,28046,3077,4049,988,165338,5608,46469,3614,24219,2653,21537,2763,14099,2128,50765,4282,8249,1596,319985,8953,87956,4932,43123,3932,38731,3285,28053,3177,103067,5322,19055,2605,88300,3680,14875,2200,8762,1481,10063,1491,8159,1102,39967,3083,6474,1076,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,858126,11260,73032,4337,9272,1455,7601,1606,7984,1754,5799,1442,38283,3791,4093,1114,218471,6381,56277,4231,33050,2926,24184,2596,22077,2629,75686,4551,7197,1355,413032,8967,105895,5891,48211,3642,45645,3596,41401,3490,150796,6036,21084,2632,153591,5434,18775,1976,13554,1643,25767,2372,18160,2250,65072,3781,12263,1422,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,960844,12074,130920,5336,21092,2278,12567,2013,11121,1542,9596,1551,66257,4206,10287,1462,252995,6569,65822,4232,30141,2583,25884,2778,19770,1993,94448,5299,16930,2112,436598,9302,114572,5213,50482,3506,43022,3325,33435,2950,158465,6123,36622,3416,140331,4362,20608,1895,13392,1591,17920,1639,14031,1548,63057,3666,11323,1181,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,484091,8037,86122,3681,18235,2201,9817,1603,8199,1502,6563,1382,39007,2751,4301,961,119299,4577,32261,2779,20651,2550,14704,1912,10082,1628,37025,2465,4576,939,194553,6255,52660,3586,26252,2695,24680,2471,17154,1928,61608,3748,12199,1475,84117,3492,10467,1135,10317,1337,11552,1222,8698,1358,35533,2608,7550,973,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,315203,7259,42163,3864,5740,1386,2773,1079,2901,1132,3107,1159,19818,2441,7824,1705,80233,4455,19651,2479,9014,1844,6958,1608,6421,1270,26559,2743,11630,2113,157621,6058,33664,2899,13359,1577,13660,2030,12221,1879,51749,3217,32968,2761,35186,2636,4619,1132,1908,660,3958,1029,1743,505,13073,1769,9885,1577,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,676189,11052,102717,5225,17995,2259,13844,2089,10344,1718,7377,1341,46290,3908,6867,1300,173230,6329,54050,3384,20538,2827,19358,2517,14509,2209,50160,3455,14615,1939,302755,8930,91945,5336,33935,2618,31719,3013,24465,2471,94059,5300,26632,2431,97487,4638,14848,1916,8324,1197,13307,1745,10969,1484,38402,2938,11637,1570,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,112053,4325,16818,1733,3711,1059,1860,784,1637,725,1032,539,7291,1400,1287,561,27162,1979,7549,1440,2649,913,3606,971,1613,670,8444,1297,3301,745,50606,2919,14865,1711,5912,1255,4951,1305,3860,1151,13973,1792,7045,1025,17467,1739,2915,839,900,353,1530,446,1424,483,7197,1210,3501,785,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,224989,5571,42280,2783,8390,1387,5959,1329,4709,1223,3735,1002,16626,1961,2861,825,59906,3157,22526,2078,7147,1131,6437,1350,4190,1083,16171,2090,3435,713,91501,4309,29484,2199,12705,1505,9094,1398,7681,1283,23511,2352,9026,1234,31302,2102,5010,758,3251,815,3695,846,3325,734,12537,1376,3484,593,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356123,7805,37600,2914,7434,1735,4936,1300,3648,923,3961,1154,15830,1960,1791,591,95782,4085,23077,2934,15851,2441,11698,1806,8684,1819,33255,2999,3217,1107,182726,6499,43021,2933,27124,2974,19319,2524,17900,2282,66825,4950,8537,1658,40015,2402,5892,1022,3479,941,4039,841,3350,946,21463,2058,1792,490,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,140851,4453,15458,1665,2907,924,1749,656,988,393,1659,615,7512,1416,643,436,33949,2662,9088,1835,5714,1326,3221,979,2384,801,11276,1656,2266,904,66269,3954,17645,2355,7976,1149,6481,1321,7143,1409,23255,2462,3769,902,25175,2299,3537,801,3700,1113,3239,1094,2089,767,10096,1121,2514,888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1025182,12171,61494,3729,9993,1712,6266,1183,5672,1233,5227,1151,29704,3166,4632,1015,246064,6792,68933,3853,32801,3278,27616,2941,21858,2710,84817,4727,10039,1920,552669,10541,150931,6342,70052,4575,61656,3919,45891,3694,199118,7651,25021,2269,164955,4848,20849,1945,12399,1879,21121,2143,19038,2350,78811,4099,12737,1738,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,220118,5904,33751,2964,5519,1059,3661,973,3490,1098,1801,768,14509,2084,4771,1233,58481,3724,15936,2213,5255,1242,5728,1545,5368,1249,19380,2605,6814,1554,102376,4640,28874,2654,12043,1741,10377,1888,6715,1413,33059,3131,11308,1598,25510,2325,4810,1107,2354,769,2489,835,1922,593,9411,1593,4524,977,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3147434,19475,205393,6783,34440,3164,19004,2576,18582,2375,17680,2085,101096,5474,14591,1671,695270,10358,179164,6919,90405,5009,76923,4608,56189,3896,257063,9300,35526,2997,1700614,15265,472068,10620,195836,6857,177639,7226,139873,5457,630361,12070,84837,5263,546157,10217,89213,4924,45117,2897,63483,3696,55275,3360,255240,7899,37829,2951,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1103270,15595,155515,5968,27783,3082,13104,2120,14769,1881,12184,2252,72391,4756,15284,2113,304153,8714,89602,5598,41011,3851,33879,3042,24608,2512,94390,5360,20663,2379,522901,11871,145870,6740,61492,4253,54334,4103,41772,3580,170371,8061,49062,3818,120701,4646,16247,1748,12618,1698,10853,1581,10839,1526,44148,2837,25996,2488,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90686,2873,23635,1964,6247,1232,3143,894,2462,848,1651,791,8008,1505,2124,818,19609,1818,8260,1241,2660,896,2154,711,1125,455,3439,784,1971,655,31588,2067,11045,1364,3684,891,2913,802,2071,790,7982,1270,3893,730,15854,1413,2482,601,1423,500,1435,496,1655,551,6755,881,2104,440,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1349267,13947,175100,6494,30749,2907,18962,2549,15718,2203,11070,1557,87237,4735,11364,1551,346541,7431,98259,5232,48316,3359,34055,2883,25587,2792,119929,6804,20395,2411,637390,10743,179322,5974,77998,4270,70968,4365,47321,3428,215732,7428,46049,3373,190236,5493,26879,2527,16956,1637,25961,2252,17909,1825,81034,4200,21497,1837,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,434893,9173,73618,3770,14092,2048,8131,1595,6499,1447,4850,1077,32634,2527,7412,1413,112632,5222,30711,3238,14050,2039,13037,2047,9069,1556,35014,3224,10751,1494,199215,6210,59428,4432,21363,2413,20680,2555,14632,2127,60636,3415,22476,2231,49428,2919,7407,1020,4128,900,6210,1006,4251,872,19135,2031,8297,1070,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,510539,10385,66306,3772,9853,1900,8812,1557,6036,1435,5881,1467,33112,2785,2612,924,138280,5595,38452,3520,20235,2621,18520,2629,12036,2267,43961,3543,5076,1228,236417,7311,61605,4395,30542,2306,27358,2926,20019,2510,82015,4276,14878,2067,69536,3792,9212,1488,5548,1182,6576,1182,5897,1123,37033,2709,5270,967,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1370498,14597,146871,4663,29749,3030,15366,1992,12255,1524,9386,1447,69773,3624,10342,1597,318862,6590,102886,4742,42488,3289,33626,2836,21990,2338,98039,4703,19833,2210,644972,12285,187777,7298,81705,4751,70087,4139,47374,3600,208821,7130,49208,3665,259793,6214,34684,2390,23815,2145,33217,2740,20733,1934,112881,4058,34463,2521,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,150132,5239,14451,1971,1592,653,1445,796,2075,722,858,595,7472,1398,1009,598,36143,2545,12611,2290,5827,1438,3058,802,2543,897,11486,1772,618,351,72941,3858,17787,2280,9614,1658,9603,1806,6984,1208,25853,2287,3100,962,26597,2149,4018,981,2431,654,5763,1234,3212,861,9045,1313,2128,730,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
