GEO_ID,B18025_001E,B18025_001M,B18025_002E,B18025_002M,B18025_003E,B18025_003M,B18025_004E,B18025_004M,B18025_005E,B18025_005M,B18025_006E,B18025_006M,B18025_007E,B18025_007M,B18025_008E,B18025_008M,B18025_009E,B18025_009M,B18025_010E,B18025_010M,B18025_011E,B18025_011M,B18025_012E,B18025_012M,B18025_013E,B18025_013M,B18025_014E,B18025_014M,B18025_015E,B18025_015M,B18025_016E,B18025_016M,B18025_017E,B18025_017M,B18025_018E,B18025_018M,B18025_019E,B18025_019M,B18025_020E,B18025_020M,B18025_021E,B18025_021M,B18025_022E,B18025_022M,B18025_023E,B18025_023M,B18025_024E,B18025_024M,B18025_025E,B18025_025M,B18025_026E,B18025_026M,B18025_027E,B18025_027M,B18025_028E,B18025_028M,B18025_029E,B18025_029M,B18025_030E,B18025_030M,B18025_031E,B18025_031M,NAME,B18025_001MA,B18025_001EA,B18025_002MA,B18025_002EA,B18025_003EA,B18025_003MA,B18025_004EA,B18025_004MA,B18025_005EA,B18025_005MA,B18025_006EA,B18025_006MA,B18025_007MA,B18025_007EA,B18025_008MA,B18025_008EA,B18025_009MA,B18025_009EA,B18025_010EA,B18025_010MA,B18025_011EA,B18025_011MA,B18025_012MA,B18025_012EA,B18025_013MA,B18025_013EA,B18025_014MA,B18025_014EA,B18025_015EA,B18025_015MA,B18025_016EA,B18025_016MA,B18025_017MA,B18025_017EA,B18025_018MA,B18025_018EA,B18025_019MA,B18025_019EA,B18025_020EA,B18025_020MA,B18025_021EA,B18025_021MA,B18025_022MA,B18025_022EA,B18025_023MA,B18025_023EA,B18025_024MA,B18025_024EA,B18025_025EA,B18025_025MA,B18025_026EA,B18025_026MA,B18025_027MA,B18025_027EA,B18025_028MA,B18025_028EA,B18025_029MA,B18025_029EA,B18025_030MA,B18025_030EA,B18025_031EA,B18025_031MA,state
0400000US20,1756190,3397,47590,3398,22264,2485,6449,1500,1359,503,5090,1337,15815,1904,3932,888,11883,1570,25326,2084,5217,1042,1695,661,3522,738,20109,1779,4246,929,15863,1431,1708600,4762,853911,3967,348929,2933,263930,4287,84999,3444,504982,3338,436812,4898,68170,3583,854689,3140,340302,2715,230622,4864,109680,4308,514387,2409,388076,4480,126311,4280,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2736210,4684,138300,6422,61869,3831,15208,1902,2661,885,12547,1849,46661,3502,3679,871,42982,3307,76431,4508,13712,1882,1623,768,12089,1893,62719,3985,5920,1161,56799,3664,2597910,8546,1280777,5308,509707,4473,356725,6111,152982,6140,771070,4526,595731,6395,175339,5025,1317133,6439,515088,4270,315425,5906,199663,5413,802045,5338,526411,7508,275634,5795,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2732075,5364,117185,5339,57205,3533,14820,1710,2221,902,12599,1494,42385,2998,5591,1108,36794,2838,59980,3765,11183,1699,1855,550,9328,1611,48797,3578,7143,1275,41654,3387,2614890,7957,1257408,5633,526071,4929,358542,6108,167529,5777,731337,4981,570894,6687,160443,5806,1357482,5323,555271,3835,317208,6095,238063,5980,802211,4734,521088,7453,281123,6748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,874798,2300,33134,2570,14158,1598,3404,894,1231,527,2173,693,10754,1437,1242,416,9512,1427,18976,2039,4817,1016,790,432,4027,956,14159,1629,2017,667,12142,1497,841664,3504,415277,2474,145125,1816,107148,2979,37977,2666,270152,1689,221907,2796,48245,2525,426387,2604,146596,1817,96695,2844,49901,2593,279791,1925,206513,3580,73278,3294,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3701954,4420,98754,5082,44599,3664,10884,1778,2783,842,8101,1482,33715,3129,7631,1587,26084,2469,54155,3455,9226,1567,3355,913,5871,1235,44929,2869,7999,1351,36930,2705,3603200,7087,1730267,5576,661234,4679,478998,6921,182236,6719,1069033,4226,914865,6969,154168,5129,1872933,4607,699448,3617,462435,7296,237013,7415,1173485,3701,886090,8179,287395,7339,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4268589,3903,120931,5556,54240,3887,14002,1932,3241,1181,10761,1535,40238,3393,6921,1229,33317,3100,66691,3819,15166,2248,4411,1152,10755,1903,51525,3452,9525,1627,42000,3051,4147658,7149,2031203,5120,787742,4062,551553,6943,236189,6888,1243461,4013,1052848,7311,190613,6377,2116455,5284,799020,3590,534527,7755,264493,7728,1317435,3882,982336,7669,335099,7901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583481,5392,247850,8629,111431,4446,24785,2760,4601,954,20184,2434,86646,3712,12968,1517,73678,3766,136419,6197,23751,1985,3256,745,20495,1891,112668,5633,14172,1676,98496,5330,6335631,9418,3142975,5608,1234183,4708,820056,8278,414127,8164,1908792,4521,1487583,8658,421209,8602,3192656,7444,1226891,4709,756572,6956,470319,7918,1965765,6435,1335760,9873,630005,9160,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3404922,3624,81869,4028,41043,2769,11584,1618,5174,1122,6410,990,29459,2214,9477,1256,19982,1788,40826,2738,8652,1184,3480,859,5172,953,32174,2480,8751,1348,23423,2041,3323053,5245,1669626,3771,661234,3472,504838,5061,156396,4506,1008392,3445,861828,5447,146564,4554,1653427,3987,645674,3183,469266,4809,176408,5037,1007753,2925,776781,6150,230972,5719,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1833556,4030,102068,5500,44158,3761,12235,2400,1580,826,10655,2244,31923,2687,3286,835,28637,2577,57910,3140,10649,1824,2267,675,8382,1651,47261,2988,4714,1084,42547,2867,1731488,6553,836055,5721,347998,4697,220910,5315,127088,5715,488057,4879,377993,6783,110064,5148,895433,4221,369326,3906,205446,5605,163880,5522,526107,3943,343277,5652,182830,5241,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3744132,4536,148477,5747,66058,4156,16311,2568,3490,1007,12821,2364,49747,3539,8082,1267,41665,3233,82419,3557,14875,1936,3637,916,11238,1603,67544,3302,8660,1330,58884,3140,3595655,7681,1769816,5970,714048,4390,522198,6143,191850,6028,1055768,4973,869765,7296,186003,5755,1825839,5408,718536,3786,481802,6358,236734,5786,1107303,3990,791738,8155,315565,7477,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,614663,2208,20481,2291,11342,1754,2771,640,1366,525,1405,499,8571,1615,1566,530,7005,1485,9139,1379,1255,571,855,535,400,277,7884,1312,1557,763,6327,1073,594182,3311,296408,2379,113803,1647,83151,2267,30652,2168,182605,1965,147964,2852,34641,2436,297774,2548,112205,2019,71519,3159,40686,3171,185569,1665,139566,2404,46003,2197,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1127084,2273,22892,2046,9460,1336,2440,635,701,378,1739,515,7020,1134,1854,512,5166,981,13432,1546,2698,750,572,342,2126,655,10734,1312,2453,576,8281,1171,1104192,2839,558054,2356,232079,2270,179058,3020,53021,2629,325975,2255,286198,3197,39777,2715,546138,2193,223893,1798,158666,3267,65227,3512,322245,2071,253221,3357,69024,3221,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1630778,2730,44617,3150,19480,1886,4002,1101,1379,570,2623,927,15478,1691,3384,933,12094,1444,25137,2439,3114,749,790,445,2324,679,22023,2363,3891,950,18132,2093,1586161,3884,811415,3744,325382,3425,251295,5007,74087,4616,486033,2855,399196,4846,86837,4012,774746,4155,311745,2756,195248,4621,116497,4913,463001,2996,322764,5451,140237,5386,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,887758,2003,26494,2569,11004,1288,3064,810,721,395,2343,722,7940,1142,1943,614,5997,997,15490,2233,2893,1037,640,334,2253,1011,12597,1687,2469,770,10128,1588,861264,3446,429298,2517,152609,2161,112736,2940,39873,2732,276689,1954,242786,3127,33903,2400,431966,3231,150642,2265,103640,3023,47002,2904,281324,2431,213901,3069,67423,3192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5686100,4835,156759,7050,74013,4567,16886,2529,4862,1236,12024,2220,57127,3407,9442,1600,47685,3131,82746,4719,13606,1960,4119,1059,9487,1492,69140,4419,12233,1627,56907,3967,5529341,8965,2723616,6124,1020268,4768,700977,8062,319291,7806,1703348,3810,1451756,7075,251592,5909,2805725,6151,1006658,3894,632861,8258,373797,7911,1799067,4822,1277406,10291,521661,9838,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239177,3348,43512,3556,18886,2264,5158,1140,706,423,4452,1121,13728,1877,2726,864,11002,1539,24626,2397,5450,1491,965,598,4485,1390,19176,1804,3098,771,16078,1797,1195665,4940,587338,3892,247082,3201,173128,4447,73954,4398,340256,3702,270144,4944,70112,3542,608327,3431,249955,3071,144675,3979,105280,3884,358372,2937,245239,4197,113133,4104,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12662582,7936,376918,10235,162767,6181,42795,3499,6747,1100,36048,3159,119972,4873,18501,1920,101471,4636,214151,7220,39363,3503,6784,1344,32579,3399,174788,6455,23727,2585,151061,5680,12285664,12535,5995679,8048,2393777,6141,1557363,12134,836414,11958,3601902,6177,2938705,13150,663197,11415,6289985,8819,2447618,6562,1446843,13762,1000775,13720,3842367,7498,2664258,13997,1178109,12254,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732292,7173,204062,6913,91925,5111,23335,2962,5894,1329,17441,2717,68590,4186,12830,1907,55760,3247,112137,5181,18337,2543,4382,1164,13955,2161,93800,4784,12224,1789,81576,4557,5528230,9662,2706746,8475,1073996,7927,763847,9431,310149,8125,1632750,7765,1322843,10331,309907,8082,2821484,7869,1093479,6581,685404,8776,408075,8944,1728005,6234,1198911,8640,529094,8943,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,407708,1756,7544,1284,3531,885,1170,529,360,355,810,390,2361,773,581,396,1780,650,4013,785,729,357,286,212,443,279,3284,670,837,384,2447,521,400164,2019,201407,1720,83494,1759,62856,1905,20638,1700,117913,1307,102883,1960,15030,1345,198757,1766,82217,1527,60389,1937,21828,1770,116540,1491,91396,2178,25144,1786,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,266158,7984,117193,4910,27768,2872,8537,1585,19231,2261,89425,4248,20542,2514,68883,3745,148965,5602,27692,2830,6992,1294,20700,2498,121273,5007,19578,2291,101695,4723,7142941,10622,3515858,6876,1376167,6890,970881,9402,405286,9413,2139691,5957,1743362,10270,396329,8602,3627083,7322,1399299,5382,909370,9922,489929,10377,2227784,6184,1589555,10962,638229,10654,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,92521,4338,39525,2470,9838,1435,2837,934,7001,1278,29687,2370,5038,892,24649,2057,52996,3513,10720,1626,2846,790,7874,1525,42276,3081,5861,992,36415,2995,2159951,5126,1066310,4221,446712,3319,316795,4762,129917,5350,619598,3893,504650,5336,114948,4635,1093641,4718,443600,3618,272329,5639,171271,5769,650041,4128,444347,5787,205694,5783,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
