GEO_ID,S2704_C01_001E,S2704_C01_001M,S2704_C01_002E,S2704_C01_002M,S2704_C01_003E,S2704_C01_003M,S2704_C01_004E,S2704_C01_004M,S2704_C01_005E,S2704_C01_005M,S2704_C01_006E,S2704_C01_006M,S2704_C01_007E,S2704_C01_007M,S2704_C01_008E,S2704_C01_008M,S2704_C01_009E,S2704_C01_009M,S2704_C01_010E,S2704_C01_010M,S2704_C01_011E,S2704_C01_011M,S2704_C01_012E,S2704_C01_012M,S2704_C01_013E,S2704_C01_013M,S2704_C01_014E,S2704_C01_014M,S2704_C01_015E,S2704_C01_015M,S2704_C01_016E,S2704_C01_016M,S2704_C01_017E,S2704_C01_017M,S2704_C01_018E,S2704_C01_018M,S2704_C01_019E,S2704_C01_019M,S2704_C01_020E,S2704_C01_020M,S2704_C01_021E,S2704_C01_021M,S2704_C01_022E,S2704_C01_022M,S2704_C01_023E,S2704_C01_023M,S2704_C01_024E,S2704_C01_024M,S2704_C01_025E,S2704_C01_025M,S2704_C01_026E,S2704_C01_026M,S2704_C01_027E,S2704_C01_027M,S2704_C01_028E,S2704_C01_028M,S2704_C01_029E,S2704_C01_029M,S2704_C02_001E,S2704_C02_001M,S2704_C02_002E,S2704_C02_002M,S2704_C02_003E,S2704_C02_003M,S2704_C02_004E,S2704_C02_004M,S2704_C02_005E,S2704_C02_005M,S2704_C02_006E,S2704_C02_006M,S2704_C02_007E,S2704_C02_007M,S2704_C02_008E,S2704_C02_008M,S2704_C02_009E,S2704_C02_009M,S2704_C02_010E,S2704_C02_010M,S2704_C02_011E,S2704_C02_011M,S2704_C02_012E,S2704_C02_012M,S2704_C02_013E,S2704_C02_013M,S2704_C02_014E,S2704_C02_014M,S2704_C02_015E,S2704_C02_015M,S2704_C02_016E,S2704_C02_016M,S2704_C02_017E,S2704_C02_017M,S2704_C02_018E,S2704_C02_018M,S2704_C02_019E,S2704_C02_019M,S2704_C02_020E,S2704_C02_020M,S2704_C02_021E,S2704_C02_021M,S2704_C02_022E,S2704_C02_022M,S2704_C02_023E,S2704_C02_023M,S2704_C02_024E,S2704_C02_024M,S2704_C02_025E,S2704_C02_025M,S2704_C02_026E,S2704_C02_026M,S2704_C02_027E,S2704_C02_027M,S2704_C02_028E,S2704_C02_028M,S2704_C02_029E,S2704_C02_029M,S2704_C03_001E,S2704_C03_001M,S2704_C03_002E,S2704_C03_002M,S2704_C03_003E,S2704_C03_003M,S2704_C03_004E,S2704_C03_004M,S2704_C03_005E,S2704_C03_005M,S2704_C03_006E,S2704_C03_006M,S2704_C03_007E,S2704_C03_007M,S2704_C03_008E,S2704_C03_008M,S2704_C03_009E,S2704_C03_009M,S2704_C03_010E,S2704_C03_010M,S2704_C03_011E,S2704_C03_011M,S2704_C03_012E,S2704_C03_012M,S2704_C03_013E,S2704_C03_013M,S2704_C03_014E,S2704_C03_014M,S2704_C03_015E,S2704_C03_015M,S2704_C03_016E,S2704_C03_016M,S2704_C03_017E,S2704_C03_017M,S2704_C03_018E,S2704_C03_018M,S2704_C03_019E,S2704_C03_019M,S2704_C03_020E,S2704_C03_020M,S2704_C03_021E,S2704_C03_021M,S2704_C03_022E,S2704_C03_022M,S2704_C03_023E,S2704_C03_023M,S2704_C03_024E,S2704_C03_024M,S2704_C03_025E,S2704_C03_025M,S2704_C03_026E,S2704_C03_026M,S2704_C03_027E,S2704_C03_027M,S2704_C03_028E,S2704_C03_028M,S2704_C03_029E,S2704_C03_029M,NAME,S2704_C01_001MA,S2704_C01_001EA,S2704_C01_002EA,S2704_C01_002MA,S2704_C01_003MA,S2704_C01_003EA,S2704_C01_004MA,S2704_C01_004EA,S2704_C01_005MA,S2704_C01_005EA,S2704_C01_006EA,S2704_C01_006MA,S2704_C01_007MA,S2704_C01_007EA,S2704_C01_008EA,S2704_C01_008MA,S2704_C01_009MA,S2704_C01_009EA,S2704_C01_010MA,S2704_C01_010EA,S2704_C01_011EA,S2704_C01_011MA,S2704_C01_012MA,S2704_C01_012EA,S2704_C01_013EA,S2704_C01_013MA,S2704_C01_014MA,S2704_C01_014EA,S2704_C01_015MA,S2704_C01_015EA,S2704_C01_016EA,S2704_C01_016MA,S2704_C01_017EA,S2704_C01_017MA,S2704_C01_018MA,S2704_C01_018EA,S2704_C01_019EA,S2704_C01_019MA,S2704_C01_020MA,S2704_C01_020EA,S2704_C01_021EA,S2704_C01_021MA,S2704_C01_022EA,S2704_C01_022MA,S2704_C01_023MA,S2704_C01_023EA,S2704_C01_024EA,S2704_C01_024MA,S2704_C01_025MA,S2704_C01_025EA,S2704_C01_026MA,S2704_C01_026EA,S2704_C01_027EA,S2704_C01_027MA,S2704_C01_028EA,S2704_C01_028MA,S2704_C01_029EA,S2704_C01_029MA,S2704_C02_001EA,S2704_C02_001MA,S2704_C02_002MA,S2704_C02_002EA,S2704_C02_003MA,S2704_C02_003EA,S2704_C02_004EA,S2704_C02_004MA,S2704_C02_005EA,S2704_C02_005MA,S2704_C02_006EA,S2704_C02_006MA,S2704_C02_007MA,S2704_C02_007EA,S2704_C02_008MA,S2704_C02_008EA,S2704_C02_009EA,S2704_C02_009MA,S2704_C02_010EA,S2704_C02_010MA,S2704_C02_011EA,S2704_C02_011MA,S2704_C02_012EA,S2704_C02_012MA,S2704_C02_013MA,S2704_C02_013EA,S2704_C02_014MA,S2704_C02_014EA,S2704_C02_015MA,S2704_C02_015EA,S2704_C02_016EA,S2704_C02_016MA,S2704_C02_017EA,S2704_C02_017MA,S2704_C02_018MA,S2704_C02_018EA,S2704_C02_019MA,S2704_C02_019EA,S2704_C02_020MA,S2704_C02_020EA,S2704_C02_021EA,S2704_C02_021MA,S2704_C02_022MA,S2704_C02_022EA,S2704_C02_023EA,S2704_C02_023MA,S2704_C02_024MA,S2704_C02_024EA,S2704_C02_025MA,S2704_C02_025EA,S2704_C02_026MA,S2704_C02_026EA,S2704_C02_027MA,S2704_C02_027EA,S2704_C02_028EA,S2704_C02_028MA,S2704_C02_029MA,S2704_C02_029EA,S2704_C03_001MA,S2704_C03_001EA,S2704_C03_002MA,S2704_C03_002EA,S2704_C03_003EA,S2704_C03_003MA,S2704_C03_004MA,S2704_C03_004EA,S2704_C03_005EA,S2704_C03_005MA,S2704_C03_006MA,S2704_C03_006EA,S2704_C03_007MA,S2704_C03_007EA,S2704_C03_008EA,S2704_C03_008MA,S2704_C03_009MA,S2704_C03_009EA,S2704_C03_010EA,S2704_C03_010MA,S2704_C03_011MA,S2704_C03_011EA,S2704_C03_012MA,S2704_C03_012EA,S2704_C03_013EA,S2704_C03_013MA,S2704_C03_014EA,S2704_C03_014MA,S2704_C03_015MA,S2704_C03_015EA,S2704_C03_016EA,S2704_C03_016MA,S2704_C03_017MA,S2704_C03_017EA,S2704_C03_018MA,S2704_C03_018EA,S2704_C03_019EA,S2704_C03_019MA,S2704_C03_020EA,S2704_C03_020MA,S2704_C03_021EA,S2704_C03_021MA,S2704_C03_022MA,S2704_C03_022EA,S2704_C03_023MA,S2704_C03_023EA,S2704_C03_024EA,S2704_C03_024MA,S2704_C03_025EA,S2704_C03_025MA,S2704_C03_026EA,S2704_C03_026MA,S2704_C03_027EA,S2704_C03_027MA,S2704_C03_028MA,S2704_C03_028EA,S2704_C03_029MA,S2704_C03_029EA,state
0400000US01,4793512,2005,-888888888,-888888888,1169489,4837,2841107,6352,782916,3004,-888888888,-888888888,1169489,4837,2841107,6352,782916,3004,-888888888,-888888888,1169489,4837,2841107,6352,782916,3004,1181200,24054,3559275,23892,1451944,15409,344187,5097,825302,6391,456429,8213,538549,6612,579045,5094,622305,4865,644779,2769,475080,3519,307836,2645,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1812115,20557,971615,8081,6610,1617,201001,7326,764004,3501,982608,20032,529924,12153,344937,11693,107747,5243,141628,6003,2632,1271,68103,4432,70893,4023,720046,18645,1078403,16979,73805,4601,178755,7081,356958,10172,58675,4916,87911,5686,85243,5154,102735,5403,176940,6376,460451,3696,304447,2787,986765,19928,276492,7921,693164,17591,17109,2649,37.8,0.4,20.3,0.2,0.6,0.1,7.1,0.3,97.6,0.3,20.5,0.4,45.3,1.0,12.1,0.4,13.8,0.7,3.0,0.1,0.2,0.1,2.4,0.2,9.1,0.5,61.0,1.0,30.3,0.4,5.1,0.3,51.9,1.9,43.3,1.1,12.9,1.0,16.3,1.0,14.7,0.9,16.5,0.9,27.4,1.0,96.9,0.4,98.9,0.3,20.6,0.4,5.8,0.2,14.5,0.4,0.4,0.1,Alabama,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,716178,2175,-888888888,-888888888,194383,1506,440283,2719,81512,1039,-888888888,-888888888,194383,1506,440283,2719,81512,1039,-888888888,-888888888,194383,1506,440283,2719,81512,1039,115971,8378,593577,8228,221226,5653,64447,2083,129936,2350,65653,3415,100008,2702,93136,2819,87645,2392,93841,1299,56426,1275,25086,849,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,248267,7965,86745,2386,166,146,10470,1907,76109,1372,162609,8863,76491,5044,73779,4699,12339,1517,31277,3051,262,196,19199,2511,11816,1475,77407,6749,167003,8081,25977,3313,27538,2308,49160,3764,13494,1703,24335,2558,18294,2578,16564,2259,22234,2109,52025,1394,24623,895,147487,8351,20848,2288,122175,7823,4464,1134,34.7,1.1,12.1,0.3,0.1,0.1,2.4,0.4,93.4,1.4,22.7,1.2,39.4,2.5,16.8,1.0,15.1,1.9,4.4,0.4,0.1,0.1,4.4,0.6,14.5,1.8,66.7,2.8,28.1,1.2,11.7,1.4,42.7,3.7,37.8,2.8,20.6,2.6,24.3,2.5,19.6,2.6,18.9,2.5,23.7,2.2,92.2,1.8,98.2,1.1,20.6,1.2,2.9,0.3,17.1,1.1,0.6,0.2,Alaska,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6908121,2138,-888888888,-888888888,1729440,4779,3989659,5587,1189022,1729,-888888888,-888888888,1729440,4779,3989659,5587,1189022,1729,-888888888,-888888888,1729440,4779,3989659,5587,1189022,1729,1520975,33161,5320664,33213,2131681,16258,513853,4385,1215587,6659,658720,6992,820521,5742,835001,4076,835634,3163,839783,1837,696132,1840,492890,1960,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2705371,29109,1292196,8479,5420,1436,140589,7031,1146187,3095,1554419,29476,675034,15147,736028,19740,143357,5823,198271,6131,2139,1107,85323,4492,110809,4713,1003783,26518,1681608,21741,215100,7362,233676,7764,444524,12218,139470,6855,192775,7353,167338,7069,164491,7095,215080,7558,664706,3252,483311,2400,1671569,27981,444442,10498,1201587,28177,25540,3525,39.2,0.4,18.7,0.1,0.3,0.1,3.5,0.2,96.4,0.2,22.5,0.4,39.0,0.9,18.4,0.5,12.1,0.5,2.9,0.1,0.1,0.1,2.1,0.1,9.3,0.4,66.0,1.0,31.6,0.4,10.1,0.4,45.5,1.5,36.6,1.0,21.2,1.0,23.5,0.9,20.0,0.8,19.7,0.8,25.6,0.9,95.5,0.3,98.1,0.3,24.2,0.4,6.4,0.2,17.4,0.4,0.4,0.1,Arizona,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2949305,1321,-888888888,-888888888,751794,3640,1717192,4011,480319,2445,-888888888,-888888888,751794,3640,1717192,4011,480319,2445,-888888888,-888888888,751794,3640,1717192,4011,480319,2445,735734,19946,2175949,19765,922507,12616,226210,3947,525584,5090,278804,5302,330647,6084,360581,4171,369379,4037,377781,2425,287789,2999,192530,1999,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1309149,20514,601979,7897,10362,3393,122210,6181,469407,2903,806358,20711,392986,11234,342821,11624,70551,4288,105085,5215,777,466,46247,3701,58061,3204,534642,18658,763060,14058,90094,5499,131938,6000,265882,9833,65381,4511,84062,5484,84310,5041,86489,4816,121024,4604,278439,3255,191624,1993,789581,19682,183399,8144,592588,17048,13594,1890,44.4,0.7,20.4,0.3,1.4,0.5,7.1,0.4,97.7,0.4,27.3,0.7,52.3,1.4,20.0,0.7,14.7,0.9,3.6,0.2,0.1,0.1,2.7,0.2,12.1,0.7,72.7,1.2,35.1,0.6,9.8,0.6,58.3,2.3,50.6,1.7,23.5,1.6,25.4,1.6,23.4,1.4,23.4,1.3,32.0,1.2,96.8,0.7,99.5,0.3,26.8,0.7,6.2,0.3,20.1,0.6,0.5,0.1,Arkansas,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,39046835,5485,-888888888,-888888888,9567473,11581,24069284,13917,5410078,4040,-888888888,-888888888,9567473,11581,24069284,13917,5410078,4040,-888888888,-888888888,9567473,11581,24069284,13917,5410078,4040,7763044,83974,30955945,84161,12320255,44822,2932171,11185,6635302,16514,3829960,16518,5251138,15925,5152774,7235,5110718,5648,4724694,4207,3167805,3925,2242273,3941,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,14991751,70608,5887168,25782,106509,8699,677000,18890,5103659,10167,10382702,72811,4124618,38034,5131444,44903,1126640,14915,600762,13365,6883,1627,275738,9502,318141,8097,5404403,70240,9483720,73782,1410156,23689,1355846,17777,2838821,28886,1029052,17059,1257828,22229,1090437,17439,1090264,21222,1218411,17732,2924089,7979,2187003,5878,10098307,63960,1948111,23580,8072713,62134,77483,6114,38.4,0.2,15.1,0.1,1.1,0.1,2.8,0.1,94.3,0.2,26.6,0.2,43.1,0.4,21.3,0.2,20.8,0.3,1.5,0.1,0.1,0.1,1.1,0.1,5.9,0.1,69.6,0.5,30.6,0.2,11.4,0.2,46.2,0.6,42.8,0.4,26.9,0.4,24.0,0.4,21.2,0.3,21.3,0.4,25.8,0.4,92.3,0.2,97.5,0.2,25.9,0.2,5.0,0.1,20.7,0.2,0.2,0.1,California,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5514070,3163,-888888888,-888888888,1334235,4186,3421064,4580,758771,2088,-888888888,-888888888,1334235,4186,3421064,4580,758771,2088,-888888888,-888888888,1334235,4186,3421064,4580,758771,2088,854538,21282,4604375,21558,1971112,14873,399682,4173,934553,5250,516261,8275,756473,7331,743276,4788,706107,3764,698947,2341,477122,2418,281649,2173,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1832285,24616,830007,6722,10334,2086,94623,5401,725050,3517,1077943,25088,472507,15437,519620,13404,85816,4716,137710,6223,1426,716,69281,4631,67003,3506,546731,16677,1270466,22302,179705,8978,153946,6052,325675,11990,102314,5360,145650,6386,125309,6505,114498,5539,138847,5511,449604,2859,276442,2522,1126019,23316,274699,7451,834913,22287,16407,2334,33.2,0.4,15.1,0.1,0.8,0.2,2.8,0.2,95.6,0.4,19.5,0.5,35.4,1.2,15.2,0.4,11.3,0.6,2.5,0.1,0.1,0.1,2.0,0.1,8.8,0.5,64.0,1.1,27.6,0.5,9.1,0.4,38.5,1.5,34.8,1.3,19.8,1.0,19.3,0.8,16.9,0.8,16.2,0.8,19.9,0.8,94.2,0.5,98.2,0.5,20.4,0.4,5.0,0.1,15.1,0.4,0.3,0.1,Colorado,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3536522,1187,-888888888,-888888888,792881,3386,2164155,3906,579486,1389,-888888888,-888888888,792881,3386,2164155,3906,579486,1389,-888888888,-888888888,792881,3386,2164155,3906,579486,1389,493912,21513,2983542,21452,1174664,13998,215496,3037,577385,4159,336766,5274,392824,4024,414710,2152,511025,2388,508830,1526,336146,1812,243340,1455,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1243479,20933,627833,5535,3465,1245,72622,4751,551746,3091,723997,21345,273119,11050,365390,12601,85488,5574,53324,3372,0,207,17107,2076,36217,2449,358947,19984,878053,17903,88587,5586,78798,4733,195817,8682,67578,4632,88233,5430,77828,4543,88424,5369,94284,5193,312129,2880,240388,1729,728531,19971,186447,6325,537221,18275,4863,1404,35.2,0.6,17.8,0.2,0.4,0.2,3.4,0.2,95.2,0.5,20.5,0.6,34.4,1.3,16.9,0.6,14.8,1.0,1.5,0.1,0.0,0.1,0.8,0.1,6.2,0.4,72.7,1.8,29.4,0.5,7.5,0.5,36.6,2.2,33.9,1.4,20.1,1.3,22.5,1.3,18.8,1.1,17.3,1.0,18.5,1.0,92.9,0.8,98.8,0.3,20.6,0.6,5.3,0.2,15.2,0.5,0.1,0.1,Connecticut,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,947259,967,-888888888,-888888888,218473,1832,559655,2350,169131,788,-888888888,-888888888,218473,1832,559655,2350,169131,788,-888888888,-888888888,218473,1832,559655,2350,169131,788,183593,11008,748639,10784,301043,6922,64538,1742,153935,2451,81383,3166,113700,3223,108492,1978,123053,1484,133027,907,103463,891,65668,938,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,345288,10936,189955,4307,2361,1460,23568,2991,164026,1386,175257,10053,76759,5712,83475,5867,15023,1756,21847,2523,339,364,9348,1893,12160,1291,111331,8771,231338,7278,20635,2816,25902,2549,51485,4878,11946,2157,23040,2919,20312,2354,17794,2306,30783,2891,99017,1259,65009,945,180858,10845,54499,3562,124749,9505,1610,805,36.5,1.2,20.1,0.5,1.1,0.7,4.2,0.5,97.0,0.7,18.5,1.1,35.1,2.6,14.9,1.1,8.9,1.0,2.3,0.3,0.2,0.2,1.7,0.3,7.2,0.8,60.6,3.2,30.9,1.0,6.9,0.9,40.1,4.0,33.4,3.1,14.7,2.8,20.3,2.4,18.7,2.2,14.5,1.9,23.1,2.2,95.7,1.0,99.0,0.7,19.1,1.1,5.8,0.4,13.2,1.0,0.2,0.1,Delaware,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,683808,611,-888888888,-888888888,133635,1598,468689,1815,81484,478,-888888888,-888888888,133635,1598,468689,1815,81484,478,-888888888,-888888888,133635,1598,468689,1815,81484,478,142221,8135,516270,7987,275104,5654,51836,1393,81799,2470,82616,2441,141613,2307,100385,700,74998,699,69077,445,47088,696,34396,778,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,247092,7297,93150,3037,1826,1410,15502,2120,75822,1404,184518,7521,63948,3750,98318,5337,22252,2060,9868,1704,81,133,5169,1217,4618,1036,103793,6913,140904,7972,23452,2682,22034,2334,42447,2710,15558,2278,22681,2657,22706,2317,21872,2076,23843,2322,42705,1228,33246,908,152322,7261,16749,2040,134351,7056,1222,631,36.1,1.1,13.6,0.4,1.4,1.1,3.3,0.5,93.1,1.6,27.0,1.1,47.9,2.8,21.0,1.1,27.3,2.5,1.4,0.2,0.1,0.1,1.1,0.3,5.7,1.3,73.0,3.0,27.3,1.4,8.5,1.0,42.5,4.6,51.9,3.3,18.8,2.7,16.0,1.8,22.6,2.3,29.2,2.7,34.5,3.3,90.7,2.4,96.7,1.3,22.3,1.1,2.4,0.3,19.6,1.0,0.2,0.1,District of Columbia,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,20678704,3256,-888888888,-888888888,4450443,8185,12081518,9969,4146743,5008,-888888888,-888888888,4450443,8185,12081518,9969,4146743,5008,-888888888,-888888888,4450443,8185,12081518,9969,4146743,5008,4445584,63983,16084794,64632,6460274,36991,1340714,9330,3109729,10892,1762279,14003,2335271,13353,2482565,8381,2723669,6809,2777734,5486,2326420,5077,1820323,4927,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,7710036,43135,4493924,15909,32509,4515,496120,12539,3965295,9464,3850108,40978,1915841,27855,1332754,24117,601513,12648,628472,14323,5022,1562,252975,10144,370475,9254,2534504,42002,5137355,39034,393953,14487,671884,11892,1262952,24012,215292,9525,333346,12471,340166,10176,365739,10770,548415,14039,2193377,9692,1778865,5610,4409768,45987,1652613,23057,2680020,39891,77135,5660,37.3,0.2,21.7,0.1,0.7,0.1,4.1,0.1,95.6,0.2,18.6,0.2,43.0,0.6,11.0,0.2,14.5,0.3,3.0,0.1,0.1,0.1,2.1,0.1,8.9,0.2,57.0,0.5,31.9,0.2,6.1,0.2,50.1,0.9,40.6,0.7,12.2,0.5,14.3,0.5,13.7,0.4,13.4,0.4,19.7,0.5,94.3,0.3,97.7,0.2,21.3,0.2,8.0,0.1,13.0,0.2,0.4,0.1,Florida,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
