GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001EA,S0902_C01_001MA,S0902_C01_002EA,S0902_C01_002MA,S0902_C01_003EA,S0902_C01_003MA,S0902_C01_004MA,S0902_C01_004EA,S0902_C01_005EA,S0902_C01_005MA,S0902_C01_006EA,S0902_C01_006MA,S0902_C01_007EA,S0902_C01_007MA,S0902_C01_008EA,S0902_C01_008MA,S0902_C01_009EA,S0902_C01_009MA,S0902_C01_010EA,S0902_C01_010MA,S0902_C01_011MA,S0902_C01_011EA,S0902_C01_012EA,S0902_C01_012MA,S0902_C01_013EA,S0902_C01_013MA,S0902_C01_014EA,S0902_C01_014MA,S0902_C01_015EA,S0902_C01_015MA,S0902_C01_016EA,S0902_C01_016MA,S0902_C01_017EA,S0902_C01_017MA,S0902_C01_018EA,S0902_C01_018MA,S0902_C02_001MA,S0902_C02_001EA,S0902_C02_002EA,S0902_C02_002MA,S0902_C02_003EA,S0902_C02_003MA,S0902_C02_004EA,S0902_C02_004MA,S0902_C02_005EA,S0902_C02_005MA,S0902_C02_006EA,S0902_C02_006MA,S0902_C02_007EA,S0902_C02_007MA,S0902_C02_008EA,S0902_C02_008MA,S0902_C02_009EA,S0902_C02_009MA,S0902_C02_010EA,S0902_C02_010MA,S0902_C02_011EA,S0902_C02_011MA,S0902_C02_012EA,S0902_C02_012MA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014MA,S0902_C02_014EA,S0902_C02_015MA,S0902_C02_015EA,S0902_C02_016EA,S0902_C02_016MA,S0902_C02_017EA,S0902_C02_017MA,S0902_C02_018EA,S0902_C02_018MA,S0902_C03_001EA,S0902_C03_001MA,S0902_C03_002MA,S0902_C03_002EA,S0902_C03_003MA,S0902_C03_003EA,S0902_C03_004MA,S0902_C03_004EA,S0902_C03_005EA,S0902_C03_005MA,S0902_C03_006EA,S0902_C03_006MA,S0902_C03_007MA,S0902_C03_007EA,S0902_C03_008MA,S0902_C03_008EA,S0902_C03_009MA,S0902_C03_009EA,S0902_C03_010EA,S0902_C03_010MA,S0902_C03_011EA,S0902_C03_011MA,S0902_C03_012EA,S0902_C03_012MA,S0902_C03_013MA,S0902_C03_013EA,S0902_C03_014MA,S0902_C03_014EA,S0902_C03_015MA,S0902_C03_015EA,S0902_C03_016EA,S0902_C03_016MA,S0902_C03_017EA,S0902_C03_017MA,S0902_C03_018MA,S0902_C03_018EA,S0902_C04_001EA,S0902_C04_001MA,S0902_C04_002MA,S0902_C04_002EA,S0902_C04_003EA,S0902_C04_003MA,S0902_C04_004EA,S0902_C04_004MA,S0902_C04_005EA,S0902_C04_005MA,S0902_C04_006EA,S0902_C04_006MA,S0902_C04_007MA,S0902_C04_007EA,S0902_C04_008MA,S0902_C04_008EA,S0902_C04_009EA,S0902_C04_009MA,S0902_C04_010EA,S0902_C04_010MA,S0902_C04_011EA,S0902_C04_011MA,S0902_C04_012EA,S0902_C04_012MA,S0902_C04_013MA,S0902_C04_013EA,S0902_C04_014EA,S0902_C04_014MA,S0902_C04_015MA,S0902_C04_015EA,S0902_C04_016EA,S0902_C04_016MA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018MA,S0902_C04_018EA,state
0400000US01,336176,5248,291194,4817,89.6,1.2,10.4,1.2,44982,3707,167846,3575,1.2,0.4,168330,4478,1.3,0.4,1.3,0.5,307054,5436,57.2,1.9,7.1,0.9,31.9,1.9,3.8,0.8,270436,6693,7.0,1.0,33.5,1.6,200718,3202,176908,3100,86.6,1.5,13.4,1.5,23810,2339,100389,2434,1.1,0.5,100329,2626,1.4,0.6,1.2,0.6,182235,3173,69.4,2.1,6.5,1.1,20.1,1.8,4.0,0.9,162297,4784,5.2,1.0,34.4,2.1,101339,4160,84885,4048,95.5,1.2,4.5,1.2,16454,2362,50496,2523,1.1,0.7,50843,3180,0.9,0.7,1.9,1.2,93160,4134,32.0,3.7,7.4,1.8,57.2,4.1,3.3,1.4,82113,4429,11.3,2.2,30.1,2.7,16333,2030,13133,1580,97.0,2.3,3.0,2.3,3200,1429,7501,1282,-999999999.0,-999999999.0,8832,1686,-999999999.0,-999999999.0,-999999999.0,-999999999.0,14842,2010,56.4,6.8,14.6,5.2,25.1,6.5,3.9,3.2,12589,1791,7.9,3.9,39.3,8.6,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US04,476414,3912,407847,5823,94.1,0.7,5.9,0.7,68567,5018,242436,2932,1.1,0.4,233978,2608,1.3,0.4,1.5,0.5,443647,3730,60.1,1.4,8.9,1.0,26.7,1.4,4.3,0.6,384769,5628,5.7,0.7,41.2,1.5,196294,2094,172050,3434,91.5,1.2,8.5,1.2,24244,3017,99542,1371,1.2,0.7,96752,1656,0.9,0.5,0.5,0.4,177196,1771,66.5,1.7,8.5,1.4,19.8,2.0,5.2,1.0,157372,3354,4.5,1.0,44.5,2.6,22845,1711,18737,1662,99.2,1.0,0.8,1.0,4108,1033,12140,1268,-999999999.0,-999999999.0,10705,1234,-999999999.0,-999999999.0,-999999999.0,-999999999.0,20236,1736,49.9,7.6,5.1,4.1,39.0,7.8,6.0,3.6,19126,1807,6.1,2.8,40.9,7.4,200388,1808,168057,3443,95.7,1.0,4.3,1.0,32331,3159,101907,1403,1.1,0.6,98481,1348,1.9,0.8,2.3,0.8,193639,2122,57.9,2.4,9.2,1.5,30.2,2.2,2.7,0.7,161588,2838,6.1,1.0,40.9,2.2,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,209425,5191,181574,4075,89.8,1.2,10.2,1.2,27851,3340,108311,3674,1.6,0.6,101114,3675,2.3,0.8,2.3,0.9,188938,5395,59.1,2.2,7.9,1.1,28.8,1.9,4.2,0.8,166700,4898,5.9,1.2,37.9,2.1,136540,2853,119385,2369,87.9,1.7,12.1,1.7,17155,2343,70357,2283,1.5,0.7,66183,2335,2.7,1.1,1.4,1.0,122732,3403,69.0,2.8,7.1,1.3,18.6,2.0,5.4,1.1,110235,3343,6.1,1.6,37.5,2.5,38466,2256,33146,2558,93.4,2.5,6.6,2.5,5320,1200,19220,1506,-999999999.0,-999999999.0,19246,1947,-999999999.0,-999999999.0,4.6,3.1,33837,2069,30.6,5.4,7.5,3.4,60.4,5.6,1.6,1.2,30034,2130,5.0,2.3,38.4,4.5,22306,1938,18935,1541,95.7,2.2,4.3,2.2,3371,992,12509,1422,-999999999.0,-999999999.0,9797,1193,-999999999.0,-999999999.0,3.3,3.2,21428,1927,46.3,6.6,14.4,5.1,37.6,6.3,1.8,1.4,16824,1776,3.3,2.2,44.3,6.3,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,2569487,6233,2287101,9746,90.5,0.3,9.5,0.3,282386,8800,1315975,4716,1.1,0.2,1253512,4900,1.6,0.2,0.9,0.1,2398481,6946,64.3,0.6,8.8,0.4,23.9,0.5,3.0,0.2,2070389,12492,5.0,0.3,30.3,0.5,691942,2077,624462,4422,84.6,0.6,15.4,0.6,67480,4529,356352,2041,0.9,0.2,335590,1645,1.6,0.4,0.5,0.2,632086,4150,68.1,1.2,8.5,0.6,19.0,0.9,4.4,0.5,558812,5070,3.9,0.4,33.4,0.9,149548,4895,125579,4500,89.8,1.5,10.2,1.5,23969,2552,77805,3088,1.0,0.6,71743,3384,1.5,0.7,0.5,0.4,135246,5050,38.3,2.6,9.3,1.4,47.8,2.9,4.7,1.2,123747,4308,8.2,1.5,28.7,2.3,1292802,3180,1127028,7459,94.6,0.4,5.4,0.4,165774,7377,657100,2325,1.1,0.2,635702,2267,1.6,0.3,1.2,0.2,1240608,3928,62.8,1.0,9.5,0.5,26.0,0.8,1.7,0.2,1037482,8593,5.9,0.5,31.0,0.8,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,361580,4193,315401,4932,92.5,0.8,7.5,0.8,46179,3893,186732,2962,1.0,0.3,174848,2797,1.5,0.6,1.2,0.5,328909,4550,64.4,1.5,8.8,0.9,22.3,1.4,4.4,0.7,291818,5735,3.7,0.7,46.5,1.5,208370,2289,186117,2845,90.5,1.1,9.5,1.1,22253,2401,108129,1810,1.1,0.5,100241,1712,1.4,0.5,0.5,0.3,186284,3070,70.2,1.9,7.8,1.2,16.6,1.7,5.4,0.9,168991,3485,2.7,0.6,47.3,2.0,16088,1641,13670,1497,91.9,3.3,8.1,3.3,2418,827,8245,1068,-999999999.0,-999999999.0,7843,1010,-999999999.0,-999999999.0,-999999999.0,-999999999.0,14043,1619,50.6,9.0,15.7,6.7,31.9,9.5,1.8,1.6,12867,1714,3.7,2.9,50.8,7.4,110277,2773,92860,3525,95.6,1.4,4.4,1.4,17417,2256,56603,1971,1.3,0.8,53674,1927,0.9,0.8,1.5,0.8,104435,2861,57.2,3.2,8.7,1.8,31.1,3.3,3.1,1.0,89676,3276,5.1,1.6,46.1,3.3,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,244257,2615,221285,3469,81.1,1.4,18.9,1.4,22972,2382,124847,1748,1.2,0.5,119410,1877,0.9,0.5,0.7,0.4,212528,3089,62.5,2.1,7.6,1.3,28.2,1.9,1.7,0.6,195311,3764,3.3,0.9,39.6,2.0,146862,1129,134739,1982,80.0,1.8,20.0,1.8,12123,1838,75205,908,0.9,0.6,71657,611,0.5,0.3,0.8,0.6,125068,1982,73.2,2.3,7.8,1.6,17.7,2.3,1.4,0.7,117929,2375,3.0,1.1,40.7,2.4,27754,1959,25026,1854,84.8,3.7,15.2,3.7,2728,947,13797,1320,-999999999.0,-999999999.0,13957,1384,-999999999.0,-999999999.0,-999999999.0,-999999999.0,22929,2123,35.2,6.4,7.0,3.1,56.5,6.7,1.3,1.1,23284,2204,2.0,1.8,38.9,5.2,49520,1797,43101,2097,83.8,3.1,16.2,3.1,6419,1345,25962,1213,1.3,1.3,23558,999,2.0,2.0,1.1,1.0,46646,1883,44.6,5.2,9.7,3.1,44.0,4.8,1.7,1.0,38155,1645,5.1,2.3,37.8,5.4,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US12,1228077,6924,1074359,8684,87.6,0.6,12.4,0.6,153718,7260,626057,5627,0.9,0.2,602020,5522,1.3,0.2,1.1,0.3,1148252,7174,57.7,1.2,9.0,0.8,30.5,1.1,2.8,0.4,994511,9647,5.6,0.5,33.1,1.0,530031,2887,469682,4421,84.1,0.9,15.9,0.9,60349,4036,273170,2584,1.1,0.3,256861,2162,1.0,0.3,0.6,0.3,484444,3987,66.0,1.5,9.6,1.0,21.4,1.5,3.0,0.5,428050,4835,4.5,0.6,36.7,1.3,258835,6183,221059,6294,92.0,1.3,8.0,1.3,37776,4179,130940,4408,0.5,0.4,127895,4806,0.7,0.4,1.8,0.8,240823,6138,39.5,2.5,7.4,1.2,50.3,2.4,2.7,0.8,211716,6262,7.6,1.3,29.1,2.2,366856,3277,314712,5707,90.9,1.0,9.1,1.0,52144,5062,188329,3027,1.2,0.5,178527,2767,2.2,0.6,1.6,0.6,354199,3282,57.3,1.9,9.8,1.2,31.4,1.7,1.5,0.4,296763,5084,6.5,1.2,31.6,1.8,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,743722,8899,640671,7764,88.8,0.8,11.2,0.8,103051,6234,373360,6080,1.0,0.3,370362,6267,1.4,0.4,1.3,0.4,680937,8487,59.6,1.2,6.9,0.8,30.6,1.2,2.8,0.5,590725,11603,6.3,0.6,35.5,1.2,344685,5931,300186,4809,84.6,1.1,15.4,1.1,44499,3836,176464,4052,1.2,0.5,168221,4284,1.4,0.5,1.0,0.4,315024,6020,73.1,1.5,7.0,1.1,16.7,1.2,3.3,0.7,278137,7000,5.6,0.8,36.9,1.6,258226,5751,221375,5610,93.1,1.1,6.9,1.1,36851,3929,126344,4557,0.3,0.3,131882,4307,1.1,0.6,1.4,0.8,235545,6028,38.7,2.4,5.7,1.0,53.2,2.6,2.3,0.8,204186,6416,7.2,1.2,33.2,2.3,89188,3907,71698,3404,93.5,1.8,6.5,1.8,17490,2534,47917,2748,1.6,0.9,41271,2719,2.8,1.4,2.2,1.6,85166,3876,64.3,4.2,10.6,2.6,22.4,3.3,2.7,1.1,69266,4126,7.6,1.9,41.7,3.7,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,76644,1650,62313,1796,79.3,2.5,20.7,2.5,14331,1780,40736,1115,1.3,0.8,35908,1084,2.5,1.5,1.0,0.9,70476,2055,63.7,3.5,9.6,2.2,23.3,3.3,3.4,1.2,62281,2135,7.0,1.6,38.1,2.9,10200,932,7302,940,67.5,10.1,32.5,10.1,2898,749,5457,569,-999999999.0,-999999999.0,4743,717,-999999999.0,-999999999.0,-999999999.0,-999999999.0,8016,1270,64.1,7.6,7.7,4.3,11.2,5.5,17.0,7.9,8794,986,6.0,4.2,54.0,8.7,1106,531,486,286,64.0,27.6,36.0,27.6,620,400,930,501,-999999999.0,-999999999.0,176,154,-999999999.0,-999999999.0,-999999999.0,-999999999.0,664,321,36.0,29.3,19.4,22.0,36.6,27.7,8.0,15.1,963,491,-999999999.0,-999999999.0,62.1,21.1,10848,719,8218,596,85.3,7.1,14.7,7.1,2630,898,5599,480,-999999999.0,-999999999.0,5249,489,-999999999.0,-999999999.0,-999999999.0,-999999999.0,9856,844,57.5,11.1,5.7,4.5,33.4,10.3,3.5,2.4,8871,941,12.6,5.9,39.2,7.4,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US40,273420,3409,235734,3739,91.0,0.9,9.0,0.9,37686,2466,140620,2821,0.9,0.3,132800,2725,2.6,0.5,2.2,0.6,250401,3119,60.4,1.6,8.4,0.9,26.6,1.5,4.7,0.8,219093,3903,6.1,0.7,41.5,1.6,147765,1871,130198,2205,89.7,1.2,10.3,1.2,17567,1560,75787,1535,1.0,0.4,71978,1487,2.5,0.8,1.2,0.6,134130,1889,63.5,2.0,8.5,1.0,23.1,1.8,4.9,1.0,118869,2789,4.4,0.8,42.5,2.2,22186,2032,18750,1807,92.4,3.0,7.6,3.0,3436,948,11672,1589,-999999999.0,-999999999.0,10514,1298,-999999999.0,-999999999.0,5.7,3.5,18851,1891,38.6,7.1,3.6,2.3,53.2,7.1,4.6,2.6,18782,1960,7.7,3.0,42.4,5.6,42291,2091,34436,2133,93.4,2.1,6.6,2.1,7855,1255,22388,1506,1.1,1.2,19903,1312,4.6,2.2,4.5,2.4,39127,2018,62.4,4.4,11.6,3.4,23.2,3.5,2.7,1.3,33613,2168,9.0,2.5,42.7,3.7,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,252475,3839,221983,4225,89.7,1.0,10.3,1.0,30492,2918,129122,3093,0.6,0.4,123353,3032,1.3,0.5,1.1,0.4,231262,3818,64.4,1.7,9.6,1.4,21.3,1.6,4.7,0.8,206354,4396,4.8,0.9,38.4,1.6,161893,1603,141611,2140,88.5,1.4,11.5,1.4,20282,2029,81743,1102,0.7,0.5,80150,1575,1.1,0.5,0.8,0.5,147642,1798,66.2,2.1,9.8,1.6,18.5,1.8,5.5,1.2,131702,3058,4.7,0.9,39.3,2.1,5405,1292,4920,1349,97.8,2.2,2.2,2.2,485,310,2908,897,-999999999.0,-999999999.0,2497,702,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4988,1224,34.5,13.5,9.2,8.8,55.2,15.0,1.0,1.9,3964,1140,9.2,7.3,44.5,12.5,54379,2278,47734,1970,95.1,1.4,4.9,1.4,6645,1560,28452,2012,1.0,1.1,25927,1716,1.4,0.9,2.2,1.3,51704,2227,63.6,3.9,9.9,3.5,24.9,3.7,1.6,0.9,44175,2558,5.1,2.1,39.4,4.3,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
