GEO_ID,S2419_C01_001E,S2419_C01_001M,S2419_C01_002E,S2419_C01_002M,S2419_C01_003E,S2419_C01_003M,S2419_C01_004E,S2419_C01_004M,S2419_C01_005E,S2419_C01_005M,S2419_C01_006E,S2419_C01_006M,S2419_C01_007E,S2419_C01_007M,S2419_C01_008E,S2419_C01_008M,S2419_C01_009E,S2419_C01_009M,S2419_C02_001E,S2419_C02_001M,S2419_C02_002E,S2419_C02_002M,S2419_C02_003E,S2419_C02_003M,S2419_C02_004E,S2419_C02_004M,S2419_C02_005E,S2419_C02_005M,S2419_C02_006E,S2419_C02_006M,S2419_C02_007E,S2419_C02_007M,S2419_C02_008E,S2419_C02_008M,S2419_C02_009E,S2419_C02_009M,S2419_C03_001E,S2419_C03_001M,S2419_C03_002E,S2419_C03_002M,S2419_C03_003E,S2419_C03_003M,S2419_C03_004E,S2419_C03_004M,S2419_C03_005E,S2419_C03_005M,S2419_C03_006E,S2419_C03_006M,S2419_C03_007E,S2419_C03_007M,S2419_C03_008E,S2419_C03_008M,S2419_C03_009E,S2419_C03_009M,S2419_C04_001E,S2419_C04_001M,S2419_C04_002E,S2419_C04_002M,S2419_C04_003E,S2419_C04_003M,S2419_C04_004E,S2419_C04_004M,S2419_C04_005E,S2419_C04_005M,S2419_C04_006E,S2419_C04_006M,S2419_C04_007E,S2419_C04_007M,S2419_C04_008E,S2419_C04_008M,S2419_C04_009E,S2419_C04_009M,NAME,S2419_C01_001MA,S2419_C01_001EA,S2419_C01_002MA,S2419_C01_002EA,S2419_C01_003EA,S2419_C01_003MA,S2419_C01_004EA,S2419_C01_004MA,S2419_C01_005MA,S2419_C01_005EA,S2419_C01_006MA,S2419_C01_006EA,S2419_C01_007MA,S2419_C01_007EA,S2419_C01_008MA,S2419_C01_008EA,S2419_C01_009EA,S2419_C01_009MA,S2419_C02_001MA,S2419_C02_001EA,S2419_C02_002MA,S2419_C02_002EA,S2419_C02_003MA,S2419_C02_003EA,S2419_C02_004MA,S2419_C02_004EA,S2419_C02_005EA,S2419_C02_005MA,S2419_C02_006MA,S2419_C02_006EA,S2419_C02_007MA,S2419_C02_007EA,S2419_C02_008MA,S2419_C02_008EA,S2419_C02_009MA,S2419_C02_009EA,S2419_C03_001MA,S2419_C03_001EA,S2419_C03_002EA,S2419_C03_002MA,S2419_C03_003EA,S2419_C03_003MA,S2419_C03_004MA,S2419_C03_004EA,S2419_C03_005MA,S2419_C03_005EA,S2419_C03_006EA,S2419_C03_006MA,S2419_C03_007EA,S2419_C03_007MA,S2419_C03_008EA,S2419_C03_008MA,S2419_C03_009EA,S2419_C03_009MA,S2419_C04_001MA,S2419_C04_001EA,S2419_C04_002MA,S2419_C04_002EA,S2419_C04_003MA,S2419_C04_003EA,S2419_C04_004EA,S2419_C04_004MA,S2419_C04_005EA,S2419_C04_005MA,S2419_C04_006MA,S2419_C04_006EA,S2419_C04_007MA,S2419_C04_007EA,S2419_C04_008MA,S2419_C04_008EA,S2419_C04_009EA,S2419_C04_009MA,state
0400000US13,42466,451,41940,278,41538,278,55476,3918,48036,1797,42429,773,45202,1355,62796,3735,34114,3362,47417,616,47250,609,46539,547,61632,1473,51017,1364,43816,1263,50069,1543,65500,2767,38434,3979,39110,583,36744,415,36554,421,45655,3183,46195,1931,41570,1028,42268,1118,61252,2552,29004,3509,82.5,1.6,77.8,1.3,78.5,1.2,74.1,5.5,90.5,4.6,94.9,3.6,84.4,3.8,93.5,5.2,75.5,11.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,47256,975,42448,1025,42129,496,61315,1727,51491,2310,55435,3772,52035,1515,62002,2119,40718,3431,52231,899,50137,1248,48726,2020,74355,13561,57161,7191,61754,2088,53932,2821,67006,5207,42337,10164,41709,501,39807,1670,39559,1895,44389,11705,47086,5112,50164,3658,51021,1715,54406,4972,31581,3557,79.9,1.6,79.4,3.8,81.2,5.0,59.7,17.8,82.4,13.4,81.2,6.5,94.6,5.7,81.2,8.3,74.6,17.5,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40735,643,39000,1672,37489,1315,51641,2419,48831,3041,41587,1806,43252,3618,61813,3392,32438,6181,46506,1211,44550,2105,42498,2307,54084,8814,55784,10187,46598,2532,49154,2611,67250,6020,41655,4206,34886,1099,32098,627,31965,650,40035,7101,41739,4247,38240,1884,37012,2251,49167,2793,21246,4742,75.0,3.0,72.0,3.6,75.2,4.2,74.0,17.1,74.8,15.6,82.1,6.3,75.3,5.7,73.1,7.7,51.0,12.2,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,50652,188,49374,645,48395,661,62113,2112,52325,746,60310,1013,58700,2150,61903,762,37050,1843,55811,461,54175,966,53174,975,66482,3889,59553,2572,69316,2371,66578,1951,66250,3237,41146,790,43303,713,41008,236,40850,245,52255,4101,50330,908,51074,594,51842,1260,60083,2133,28629,3490,77.6,1.4,75.7,1.5,76.8,1.5,78.6,7.4,84.5,3.9,73.7,2.7,77.9,2.9,90.7,5.3,69.6,8.5,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,44212,617,43515,754,42899,762,59664,7080,46687,962,44380,1424,45016,2765,61006,1389,32938,3467,50832,293,50843,315,50611,322,62093,3223,52411,2194,50450,1556,51209,2044,63862,4100,40016,5580,37252,305,35773,397,35713,415,40087,4957,43267,2427,40166,832,40325,1489,56096,2342,21658,1118,73.3,0.7,70.4,0.9,70.6,1.0,64.6,8.7,82.6,5.7,79.6,3.1,78.7,4.3,87.8,7.1,54.1,8.5,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,45510,365,43262,851,42499,719,55528,5289,47302,1404,50317,784,56658,1534,57441,3263,33141,3435,50361,308,49626,892,48825,1019,58487,4509,52087,2320,52040,1306,64796,2664,60467,4391,41206,1737,39749,680,36491,467,36408,471,42150,9047,44706,1662,46923,1172,52457,1688,55500,3987,23181,2463,78.9,1.4,73.5,1.6,74.6,1.8,72.1,16.1,85.8,5.0,90.2,3.0,81.0,4.3,91.8,9.0,56.3,5.8,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,43842,804,43394,1167,42547,960,60120,8784,44790,1677,44819,1427,44229,1608,55652,4184,35707,2059,50115,575,50256,619,49638,1175,61721,1266,50753,1722,49156,2482,47865,3223,60739,5363,41084,1631,38111,957,36189,630,36067,649,42280,7880,42222,1627,41529,1079,41820,853,50399,3451,26796,2173,76.0,2.1,72.0,1.5,72.7,2.1,68.5,12.7,83.2,4.6,84.5,4.4,87.4,5.9,83.0,10.3,65.2,5.9,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41462,300,41118,362,40825,373,59270,5763,42405,2035,42341,1237,41701,1189,57096,2765,34221,3840,46740,569,46840,601,46296,597,62376,4958,48725,3657,45224,2890,45486,2549,61512,1761,37012,3433,36539,490,34537,1210,34347,1230,42485,12878,40842,1040,41463,1029,39956,1885,52499,2624,26832,3137,78.2,1.4,73.7,2.6,74.2,2.7,68.1,20.8,83.8,6.8,91.7,6.3,87.8,6.0,85.3,4.7,72.5,9.6,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41750,386,41295,489,40822,493,60263,4811,45711,2152,41354,871,44416,2076,58850,3664,35267,5046,50726,423,51149,472,50724,506,61670,1754,50719,2944,45087,4076,53178,2935,62089,5869,40869,3835,34867,1063,31684,478,31542,475,43660,6770,42035,2109,40454,901,41496,770,54384,3921,24675,3204,68.7,2.2,61.9,1.0,62.2,1.1,70.8,10.8,82.9,6.5,89.7,8.6,78.0,4.3,87.6,10.4,60.4,10.3,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44508,1199,42721,1531,42224,589,54507,4837,50171,2269,45910,2228,47651,3732,60908,2170,35755,2518,49432,1575,48315,2002,47148,1595,59473,7028,56843,4715,50866,3878,50782,4918,61708,2629,37318,4149,40597,478,38361,1485,38303,1557,39415,5490,45110,3241,43041,2420,44952,4688,58522,3401,31143,3321,82.1,2.9,79.4,4.9,81.2,4.9,66.3,12.1,79.4,8.3,84.6,7.8,88.5,13.0,94.8,7.4,83.5,11.9,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,57305,639,51412,326,51097,352,66648,5905,61499,864,60123,2159,56386,1903,96237,1722,37977,3500,61452,461,56470,783,55797,858,72287,6396,70148,4899,60955,1636,61262,2108,100438,1159,42592,2300,52460,692,45326,839,45101,1035,55736,10310,58888,2552,58530,3123,52643,2142,91903,1571,30690,2446,85.4,1.2,80.3,1.7,80.8,2.1,77.1,14.2,83.9,6.6,96.0,5.4,85.9,4.9,91.5,1.9,72.1,7.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,61004,270,60571,322,60146,398,77967,5298,60706,759,67290,1439,67769,2779,66789,2290,46045,1195,66128,589,65693,781,64572,1699,85531,10792,65617,2875,73833,3483,76294,2200,72468,6136,50736,1913,54790,902,51859,363,51700,361,61717,6351,58690,2777,62408,1697,61808,1288,62095,3651,37360,4757,82.9,1.5,78.9,1.1,80.1,2.2,72.2,11.9,89.4,6.2,84.5,4.7,81.0,2.9,85.7,8.7,73.6,9.6,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,46795,292,45724,330,45309,335,60543,1589,50014,1268,51754,776,56716,1045,64542,3043,32361,1135,51811,261,51458,285,51153,292,62290,3545,55543,1566,57372,2723,61813,1232,70064,2340,36803,1513,40505,248,37218,403,37116,390,45257,6752,46047,1213,47382,1300,52574,1727,58683,2684,25750,1490,78.2,0.6,72.3,0.9,72.6,0.9,72.7,11.9,82.9,3.0,82.6,4.4,85.1,3.3,83.8,5.0,70.0,5.5,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,51254,230,50679,289,50344,309,62013,1540,52925,1392,54570,1461,56927,1048,60655,2551,41482,767,55877,520,55379,640,54548,986,66058,4142,61042,1090,60595,1535,61230,1718,61957,2557,45645,1952,45841,398,42574,728,42423,546,49587,3753,50592,872,51383,602,55503,1476,56804,4784,35188,2643,82.0,1.0,76.9,1.5,77.8,1.6,75.1,7.2,82.9,1.9,84.8,2.2,90.6,3.2,91.7,8.0,77.1,6.4,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37829,900,36761,473,36467,497,51266,3493,42247,1763,36334,1171,39172,1484,55039,5342,35530,6260,42350,805,42052,571,41850,572,53408,9167,50187,5789,40093,2476,45380,3699,57208,7451,39557,4944,32554,884,31065,478,30909,476,40560,11175,41066,1308,32489,3468,37231,1132,51291,5216,26114,7223,76.9,2.4,73.9,1.6,73.9,1.6,75.9,24.8,81.8,10.2,81.0,10.5,82.0,7.1,89.7,13.3,66.0,19.8,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42190,270,42055,341,41789,341,53889,4326,43408,2178,44330,1178,40499,1060,58028,4258,32437,3673,47569,679,47842,959,47183,577,59369,5239,48586,4161,48085,1772,44495,2295,62204,3310,37113,2067,37408,540,36220,456,36108,456,42694,6986,41654,947,41790,879,37595,1702,51876,1418,26600,1824,78.6,1.3,75.7,1.7,76.5,1.3,71.9,13.9,85.7,7.3,86.9,3.5,84.5,5.9,83.4,4.7,71.7,5.7,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40852,532,39939,1195,38430,1552,50517,7849,40903,2359,40924,1263,47527,3131,55852,3662,35047,6024,45843,1587,45685,1921,44979,2402,52396,11054,40769,3581,45880,2915,50967,1708,62801,5721,40385,3180,36001,780,32619,1582,32224,1065,45578,8993,41000,3519,38593,2205,45464,4044,50540,5516,29112,2257,78.5,3.2,71.4,4.6,71.6,4.4,87.0,24.2,100.6,12.8,84.1,6.5,89.2,8.7,80.5,11.7,72.1,7.9,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44845,779,43009,1115,42335,606,60672,5604,47829,2454,48860,2288,46888,1559,59950,4500,36661,1487,50309,389,49345,1384,48281,1474,61647,2222,54786,2666,55002,3454,53817,3129,61874,2492,41321,2339,38794,1080,36311,715,36148,696,51766,7343,44298,2441,43467,2698,42171,2090,51154,8666,25899,1743,77.1,2.1,73.6,2.4,74.9,2.5,84.0,11.9,80.9,6.4,79.0,6.5,78.4,5.6,82.7,13.6,62.7,5.3,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
