GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001E,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_004M,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001MA,S2406_C01_001EA,S2406_C01_002EA,S2406_C01_002MA,S2406_C01_003MA,S2406_C01_003EA,S2406_C01_004MA,S2406_C01_004EA,S2406_C01_005MA,S2406_C01_005EA,S2406_C01_006MA,S2406_C01_006EA,S2406_C01_007EA,S2406_C01_007MA,S2406_C02_001MA,S2406_C02_001EA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003MA,S2406_C02_003EA,S2406_C02_004MA,S2406_C02_004EA,S2406_C02_005EA,S2406_C02_005MA,S2406_C02_006EA,S2406_C02_006MA,S2406_C02_007MA,S2406_C02_007EA,S2406_C03_001MA,S2406_C03_001EA,S2406_C03_002MA,S2406_C03_002EA,S2406_C03_003EA,S2406_C03_003MA,S2406_C03_004EA,S2406_C03_004MA,S2406_C03_005MA,S2406_C03_005EA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007MA,S2406_C03_007EA,S2406_C04_001MA,S2406_C04_001EA,S2406_C04_002EA,S2406_C04_002MA,S2406_C04_003EA,S2406_C04_003MA,S2406_C04_004MA,S2406_C04_004EA,S2406_C04_005MA,S2406_C04_005EA,S2406_C04_006MA,S2406_C04_006EA,S2406_C04_007EA,S2406_C04_007MA,S2406_C05_001EA,S2406_C05_001MA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003MA,S2406_C05_003EA,S2406_C05_004MA,S2406_C05_004EA,S2406_C05_005MA,S2406_C05_005EA,S2406_C05_006EA,S2406_C05_006MA,S2406_C05_007EA,S2406_C05_007MA,S2406_C06_001MA,S2406_C06_001EA,S2406_C06_002MA,S2406_C06_002EA,S2406_C06_003MA,S2406_C06_003EA,S2406_C06_004EA,S2406_C06_004MA,S2406_C06_005EA,S2406_C06_005MA,S2406_C06_006MA,S2406_C06_006EA,S2406_C06_007MA,S2406_C06_007EA,state
0400000US13,4841845,25084,1803544,23979,804889,17117,1139241,17593,428121,12996,666050,17725,12.8,-888888888.0,70.0,0.4,58.2,0.7,67.3,1.2,79.7,0.7,74.1,1.4,85.9,0.8,-888888888,-888888888,4.3,0.2,5.7,0.3,3.0,0.5,3.8,0.3,5.0,0.6,2.5,0.4,-888888888,-888888888,5.9,0.3,10.4,0.5,4.2,0.4,4.0,0.4,1.6,0.5,1.9,0.3,-888888888,-888888888,13.9,0.3,21.1,0.5,16.1,0.9,8.6,0.5,6.7,0.7,5.8,0.5,-888888888,-888888888,5.8,0.2,4.5,0.3,9.3,0.6,3.9,0.3,12.6,1.1,3.9,0.4,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,680505,8766,231746,6413,162314,7128,167880,7021,65229,4756,53336,3165,13.1,-888888888.0,62.6,1.0,44.0,1.6,72.5,2.0,70.7,1.8,72.5,3.1,76.1,2.8,-888888888,-888888888,3.8,0.4,5.6,0.9,2.0,0.7,3.7,0.8,3.2,1.5,2.1,0.9,-888888888,-888888888,6.8,0.5,11.6,1.0,4.3,0.9,6.0,1.1,1.3,0.6,2.5,1.2,-888888888,-888888888,20.3,0.9,31.3,1.3,14.8,1.4,14.7,1.7,14.8,2.4,13.5,2.4,-888888888,-888888888,6.6,0.5,7.5,0.9,6.5,1.0,5.0,1.0,8.2,1.5,5.7,1.6,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,786913,9714,271899,8106,135918,6004,175175,8116,99652,4521,104269,6324,11.3,-888888888.0,65.3,1.0,48.8,1.9,65.2,2.2,73.9,1.8,74.4,2.7,85.2,2.2,-888888888,-888888888,5.2,0.5,7.0,1.0,2.2,0.8,5.3,0.9,7.3,1.5,2.3,0.9,-888888888,-888888888,7.7,0.5,12.6,1.2,8.0,1.5,5.9,1.0,2.9,1.4,2.3,0.8,-888888888,-888888888,14.9,0.7,24.4,1.6,14.9,1.6,10.6,1.5,6.4,1.4,5.3,1.3,-888888888,-888888888,6.9,0.5,7.2,0.9,9.6,1.3,4.4,0.8,9.0,1.4,4.9,1.4,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6234854,24364,2353696,21963,1084021,16800,1459981,19687,455112,10292,882044,15251,12.7,-888888888.0,71.1,0.3,59.2,0.5,68.3,0.8,80.7,0.6,75.5,1.0,88.3,0.6,-888888888,-888888888,3.5,0.1,4.6,0.2,2.1,0.3,2.9,0.2,6.2,0.5,2.2,0.3,-888888888,-888888888,9.0,0.2,15.7,0.3,7.2,0.4,5.8,0.3,2.0,0.3,2.6,0.3,-888888888,-888888888,11.5,0.2,16.1,0.4,15.6,0.6,7.8,0.4,5.8,0.6,3.5,0.3,-888888888,-888888888,4.8,0.1,4.4,0.2,6.8,0.4,2.9,0.2,10.5,0.7,3.4,0.4,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3184244,18566,1094307,17787,518780,11948,707402,12723,277410,8388,586345,13830,10.8,-888888888.0,73.0,0.5,58.9,0.8,69.0,1.1,80.4,0.7,77.2,1.5,91.9,0.6,-888888888,-888888888,2.9,0.2,4.0,0.3,1.8,0.3,3.0,0.4,3.7,0.6,1.1,0.2,-888888888,-888888888,9.2,0.3,17.4,0.6,8.3,0.7,6.0,0.4,1.8,0.3,1.8,0.3,-888888888,-888888888,10.2,0.3,15.3,0.6,13.3,0.9,7.8,0.5,5.5,0.9,3.0,0.3,-888888888,-888888888,4.8,0.2,4.3,0.3,7.6,0.7,2.8,0.3,11.8,1.1,2.2,0.3,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1619600,9100,575512,9005,262177,8044,367154,8966,160584,5302,254173,7762,10.3,-888888888.0,68.8,0.5,52.5,1.0,67.6,1.3,78.9,0.9,73.9,1.4,89.1,0.8,-888888888,-888888888,3.3,0.2,4.7,0.4,2.0,0.4,2.8,0.4,5.6,0.9,1.1,0.3,-888888888,-888888888,8.2,0.3,13.8,0.7,8.5,0.8,6.0,0.7,1.5,0.5,2.8,0.6,-888888888,-888888888,13.2,0.4,21.9,0.8,13.7,1.0,8.8,0.7,6.3,0.8,3.9,0.5,-888888888,-888888888,6.4,0.3,7.0,0.5,8.3,0.7,3.6,0.4,12.7,1.2,3.1,0.4,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1436801,9220,558963,9004,235789,8313,317875,7698,134011,5381,190163,6968,10.2,-888888888.0,66.7,0.6,53.0,1.0,65.4,1.4,76.0,1.2,74.1,1.7,87.7,1.2,-888888888,-888888888,3.3,0.2,4.5,0.4,2.3,0.5,3.1,0.4,4.2,0.7,1.1,0.4,-888888888,-888888888,7.6,0.4,12.4,0.7,7.0,0.8,5.6,0.7,1.3,0.4,2.3,0.6,-888888888,-888888888,16.0,0.5,24.2,0.8,16.5,1.4,11.0,0.8,9.0,1.2,4.9,0.8,-888888888,-888888888,6.3,0.3,6.0,0.4,8.9,0.8,4.3,0.6,11.3,1.3,4.1,0.7,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1976688,13422,662252,11789,324924,9247,470481,9674,179304,7171,339727,9857,10.2,-888888888.0,70.3,0.5,54.6,0.9,67.6,1.3,78.7,1.0,74.5,1.8,89.6,1.0,-888888888,-888888888,3.1,0.2,4.3,0.4,2.2,0.5,3.0,0.4,4.2,0.7,1.1,0.3,-888888888,-888888888,7.1,0.3,13.5,0.6,6.5,0.8,4.6,0.5,1.7,0.5,1.8,0.4,-888888888,-888888888,13.9,0.4,22.5,0.8,15.3,1.0,10.3,0.6,6.7,0.9,4.7,0.6,-888888888,-888888888,5.5,0.2,5.1,0.4,8.4,0.9,3.3,0.5,13.0,1.3,2.9,0.6,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2022766,18157,675810,13716,387334,13358,478671,12953,230268,8167,250683,9976,12.7,-888888888.0,69.0,0.6,54.6,1.1,67.4,1.5,77.3,1.2,79.3,1.8,84.6,1.3,-888888888,-888888888,3.7,0.2,5.2,0.4,2.2,0.4,3.3,0.4,4.0,0.7,2.5,0.6,-888888888,-888888888,6.3,0.3,11.4,0.7,5.2,0.7,4.7,0.5,1.0,0.3,1.7,0.4,-888888888,-888888888,14.9,0.5,23.0,1.0,17.4,1.1,10.5,0.8,4.6,0.8,6.6,1.1,-888888888,-888888888,6.2,0.3,5.7,0.5,7.6,0.9,4.2,0.5,11.1,1.3,4.6,0.7,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,671486,7484,246581,6617,122841,5486,153422,6184,73487,4099,75155,4257,8.3,-888888888.0,61.3,0.9,44.0,1.4,61.6,2.2,76.2,1.6,63.7,2.5,84.4,2.0,-888888888,-888888888,3.9,0.4,4.7,0.6,2.2,0.7,3.5,0.8,6.5,1.2,2.1,0.8,-888888888,-888888888,13.4,0.8,23.5,1.4,13.7,1.4,7.7,1.1,1.9,1.0,2.9,0.8,-888888888,-888888888,12.6,0.6,20.2,1.2,12.8,1.6,7.8,0.9,4.5,1.0,5.5,1.1,-888888888,-888888888,8.8,0.5,7.7,0.8,9.7,1.5,4.8,0.9,23.4,2.4,5.1,1.2,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,3098182,13207,1421942,15860,523724,11634,655041,12499,242711,7742,254764,8399,13.2,-888888888.0,60.3,0.5,47.2,0.7,65.3,1.3,71.8,1.0,75.7,1.7,78.6,1.4,-888888888,-888888888,3.3,0.2,3.6,0.2,2.3,0.4,3.3,0.4,4.6,0.7,2.3,0.4,-888888888,-888888888,9.8,0.3,14.9,0.5,6.5,0.7,6.7,0.5,2.3,0.6,2.9,0.6,-888888888,-888888888,21.4,0.5,29.9,0.7,17.9,1.0,15.1,0.8,8.0,0.9,10.4,0.9,-888888888,-888888888,5.2,0.2,4.3,0.2,8.0,0.6,3.1,0.3,9.5,1.1,5.8,0.9,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3599534,16976,1658124,16389,636629,13228,745240,13163,247759,9482,311782,9865,14.3,-888888888.0,66.5,0.4,57.1,0.6,66.7,1.2,76.9,0.8,72.2,1.5,86.4,1.2,-888888888,-888888888,2.9,0.1,3.3,0.3,1.8,0.3,3.0,0.3,4.9,0.6,1.8,0.5,-888888888,-888888888,13.0,0.3,19.9,0.4,10.0,0.7,8.1,0.6,2.4,0.5,3.0,0.5,-888888888,-888888888,11.9,0.3,14.8,0.5,14.1,0.7,8.5,0.6,6.4,0.8,4.3,0.7,-888888888,-888888888,5.7,0.2,5.0,0.3,7.4,0.6,3.5,0.3,14.1,1.3,4.5,0.8,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4654612,18869,1708879,16644,816173,13738,1021761,13477,365691,8650,742108,12981,10.8,-888888888.0,72.1,0.3,60.1,0.5,71.5,0.8,78.3,0.5,75.8,1.1,90.3,0.5,-888888888,-888888888,3.4,0.1,4.2,0.2,2.1,0.2,3.6,0.3,5.2,0.5,1.5,0.2,-888888888,-888888888,9.2,0.2,15.7,0.4,7.5,0.5,6.8,0.4,2.0,0.3,2.9,0.3,-888888888,-888888888,10.1,0.2,15.3,0.4,11.3,0.6,7.7,0.4,4.6,0.6,2.9,0.3,-888888888,-888888888,5.2,0.2,4.7,0.2,7.6,0.5,3.5,0.3,12.4,0.8,2.3,0.3,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2960124,11625,1208396,13661,488877,10618,647346,11073,237559,5692,377946,8457,10.4,-888888888.0,68.0,0.4,55.4,0.6,68.7,1.0,77.7,0.7,73.3,1.2,87.4,0.8,-888888888,-888888888,4.0,0.1,4.7,0.2,1.9,0.3,3.5,0.3,8.1,0.8,2.4,0.4,-888888888,-888888888,11.1,0.2,17.5,0.5,10.8,0.7,7.0,0.4,1.8,0.4,3.7,0.5,-888888888,-888888888,11.7,0.3,17.3,0.5,11.5,0.8,8.3,0.4,6.3,0.6,3.3,0.4,-888888888,-888888888,5.3,0.1,5.1,0.3,7.1,0.5,3.5,0.3,10.6,0.9,3.3,0.4,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1226975,13805,399342,10604,217259,8766,276968,7766,130624,6944,202782,8270,11.6,-888888888.0,68.0,0.7,49.8,1.5,66.8,2.0,78.2,1.5,74.5,2.0,86.9,1.3,-888888888,-888888888,3.2,0.3,4.2,0.6,1.8,0.4,3.1,0.6,4.0,0.9,2.0,0.6,-888888888,-888888888,5.1,0.4,9.9,0.9,3.6,0.7,3.6,0.6,1.5,0.5,1.8,0.5,-888888888,-888888888,18.1,0.7,31.0,1.6,20.2,1.8,11.8,1.2,7.2,1.1,5.8,0.9,-888888888,-888888888,5.7,0.4,5.1,0.7,7.6,1.0,3.2,0.6,12.8,1.6,3.5,0.8,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2920301,16939,1077694,14715,513751,12380,671765,13880,254480,7753,402611,10626,11.2,-888888888.0,69.2,0.5,55.9,0.8,67.9,1.4,78.5,1.0,75.1,1.3,87.1,0.9,-888888888,-888888888,3.1,0.1,4.0,0.3,1.8,0.3,2.9,0.3,3.6,0.6,1.9,0.4,-888888888,-888888888,10.2,0.3,17.9,0.6,8.2,0.6,6.6,0.5,2.3,0.6,2.7,0.4,-888888888,-888888888,11.8,0.3,17.0,0.5,14.2,0.9,8.2,0.6,6.2,0.8,4.5,0.6,-888888888,-888888888,5.8,0.2,5.2,0.3,7.8,0.5,3.7,0.4,12.9,0.9,3.8,0.5,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
0400000US30,519277,6932,183720,6103,101235,5302,118141,5360,61383,3590,54798,3552,10.3,-888888888.0,58.5,1.0,39.1,1.6,60.7,2.1,72.4,2.2,66.5,2.7,81.1,2.8,-888888888,-888888888,6.5,0.6,8.7,1.2,2.8,0.8,5.1,1.0,12.0,2.3,3.0,0.9,-888888888,-888888888,10.3,0.7,17.0,1.3,12.0,1.9,6.2,1.2,0.9,0.6,3.7,1.2,-888888888,-888888888,16.1,0.7,25.5,1.4,15.3,1.5,11.3,1.5,6.5,1.2,7.0,1.6,-888888888,-888888888,8.6,0.6,9.6,1.1,9.2,1.5,5.1,1.1,14.0,2.2,5.2,1.5,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,1008952,7706,380271,7854,161968,5350,231095,6608,99322,3986,136296,5853,11.8,-888888888.0,66.8,0.7,51.5,1.1,65.0,1.8,77.7,1.3,74.5,2.0,87.5,1.4,-888888888,-888888888,3.6,0.3,5.3,0.4,1.7,0.5,3.2,0.5,4.2,0.9,1.8,0.4,-888888888,-888888888,10.0,0.5,17.0,0.9,9.9,1.2,6.3,0.7,2.3,0.6,2.7,0.6,-888888888,-888888888,13.4,0.5,19.8,1.0,15.0,1.2,9.3,0.8,7.8,1.2,4.5,0.7,-888888888,-888888888,6.1,0.4,6.4,0.6,8.3,1.0,3.5,0.4,11.2,1.6,3.5,0.8,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,1424856,10598,412074,9678,381131,9623,352604,9965,126779,6247,152268,6531,12.3,-888888888.0,76.8,0.6,59.7,1.4,83.5,1.2,83.2,1.2,84.0,1.7,85.9,1.5,-888888888,-888888888,2.8,0.2,5.1,0.5,1.1,0.3,2.7,0.5,2.4,0.7,1.2,0.5,-888888888,-888888888,3.5,0.3,6.7,0.7,1.9,0.5,2.9,0.5,1.4,0.6,1.9,0.6,-888888888,-888888888,11.5,0.4,22.0,1.1,8.6,0.7,7.0,0.6,6.5,1.1,4.9,0.9,-888888888,-888888888,5.4,0.3,6.6,0.7,4.9,0.6,4.2,0.6,5.8,1.0,6.1,1.2,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,728045,7121,303298,7154,115392,5709,166117,6117,63082,4021,80156,4897,9.3,-888888888.0,65.6,0.8,54.3,1.4,64.8,2.1,76.0,1.6,65.5,3.6,88.2,1.7,-888888888,-888888888,3.2,0.3,3.8,0.5,1.8,0.6,3.0,0.6,5.2,1.6,1.5,0.6,-888888888,-888888888,11.2,0.5,17.7,1.0,11.6,1.5,7.7,1.0,1.8,0.9,1.1,0.5,-888888888,-888888888,13.3,0.7,18.7,1.1,13.6,1.4,8.6,1.0,9.7,2.3,4.8,1.2,-888888888,-888888888,6.7,0.6,5.6,0.9,8.1,1.3,4.7,0.8,17.8,2.6,4.3,1.2,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,4493519,20800,1928123,19112,729246,14546,1042281,14718,316488,9956,477381,12407,13.2,-888888888.0,71.6,0.3,62.7,0.6,70.8,0.9,80.0,0.7,77.7,1.4,85.9,0.9,-888888888,-888888888,3.7,0.1,4.7,0.3,2.5,0.3,3.1,0.3,5.2,0.7,2.1,0.3,-888888888,-888888888,6.8,0.2,10.7,0.4,4.9,0.4,4.5,0.3,1.4,0.3,2.3,0.4,-888888888,-888888888,13.3,0.3,17.5,0.4,16.0,0.8,9.0,0.5,7.0,0.8,5.6,0.6,-888888888,-888888888,4.6,0.2,4.3,0.2,5.8,0.5,3.4,0.3,8.6,0.9,4.2,0.5,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,870092,11980,325617,9793,181214,7688,200966,7916,89857,5357,72438,4875,10.7,-888888888.0,59.8,0.9,42.1,1.4,64.8,2.3,71.6,1.8,75.5,2.6,75.3,3.5,-888888888,-888888888,3.3,0.3,4.6,0.6,2.0,0.5,2.7,0.6,3.1,1.1,2.5,1.0,-888888888,-888888888,7.9,0.5,12.7,0.8,6.1,1.1,5.6,0.9,2.8,1.0,3.0,1.1,-888888888,-888888888,22.5,0.8,34.7,1.4,19.2,1.9,15.5,1.4,11.1,1.7,9.5,1.8,-888888888,-888888888,6.5,0.5,5.8,0.6,7.9,1.0,4.6,1.0,7.5,1.5,9.7,2.6,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,9634437,31037,3942015,27382,1944821,22995,2165287,21952,695144,16179,887170,16555,16.3,-888888888.0,64.7,0.3,53.3,0.4,66.4,0.7,76.3,0.5,71.7,1.1,77.3,0.7,-888888888,-888888888,3.9,0.1,5.1,0.2,2.0,0.2,3.3,0.2,5.2,0.5,2.8,0.3,-888888888,-888888888,10.3,0.2,16.3,0.3,8.2,0.4,6.4,0.3,2.9,0.3,3.2,0.3,-888888888,-888888888,15.2,0.2,19.5,0.3,16.1,0.5,10.3,0.3,9.6,0.6,10.0,0.6,-888888888,-888888888,6.1,0.2,5.8,0.2,7.3,0.4,3.7,0.2,10.6,0.7,6.8,0.4,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
