GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_004M,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_006M,S2408_C01_007E,S2408_C01_007M,S2408_C01_008E,S2408_C01_008M,S2408_C01_009E,S2408_C01_009M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007E,S2408_C02_007M,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_002M,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_005M,S2408_C03_006E,S2408_C03_006M,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002EA,S2408_C01_002MA,S2408_C01_003MA,S2408_C01_003EA,S2408_C01_004MA,S2408_C01_004EA,S2408_C01_005MA,S2408_C01_005EA,S2408_C01_006EA,S2408_C01_006MA,S2408_C01_007EA,S2408_C01_007MA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009MA,S2408_C01_009EA,S2408_C02_001MA,S2408_C02_001EA,S2408_C02_002MA,S2408_C02_002EA,S2408_C02_003EA,S2408_C02_003MA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005MA,S2408_C02_005EA,S2408_C02_006MA,S2408_C02_006EA,S2408_C02_007MA,S2408_C02_007EA,S2408_C02_008EA,S2408_C02_008MA,S2408_C02_009EA,S2408_C02_009MA,S2408_C03_001EA,S2408_C03_001MA,S2408_C03_002MA,S2408_C03_002EA,S2408_C03_003MA,S2408_C03_003EA,S2408_C03_004MA,S2408_C03_004EA,S2408_C03_005EA,S2408_C03_005MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007MA,S2408_C03_007EA,S2408_C03_008MA,S2408_C03_008EA,S2408_C03_009MA,S2408_C03_009EA,S2408_C04_001EA,S2408_C04_001MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C04_003MA,S2408_C04_003EA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005MA,S2408_C04_005EA,S2408_C04_006MA,S2408_C04_006EA,S2408_C04_007EA,S2408_C04_007MA,S2408_C04_008EA,S2408_C04_008MA,S2408_C04_009MA,S2408_C04_009EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002MA,S2408_C05_002EA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005MA,S2408_C05_005EA,S2408_C05_006MA,S2408_C05_006EA,S2408_C05_007MA,S2408_C05_007EA,S2408_C05_008MA,S2408_C05_008EA,S2408_C05_009EA,S2408_C05_009MA,state
0400000US13,4841845,25084,3598116,29157,3388834,28683,209282,8562,287420,12213,318865,11627,223331,10054,132879,6695,281234,10520,2510196,15511,1965486,19588,1824436,20118,141050,5920,99028,6267,125088,5570,78765,5681,74032,4615,167797,7303,51.8,0.2,54.6,0.3,53.8,0.3,67.4,1.6,34.5,1.4,39.2,1.5,35.3,2.0,55.7,2.3,59.7,1.7,2331649,17430,1632630,17123,1564398,16530,68232,4966,188392,8527,193777,9795,144566,7770,58847,4407,113437,6791,48.2,0.2,45.4,0.3,46.2,0.3,32.6,1.6,65.5,1.4,60.8,1.5,64.7,2.0,44.3,2.3,40.3,1.7,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,680505,8766,451797,8683,426171,8404,25626,2782,46025,3663,24537,2676,66917,4025,46559,3572,44670,3550,352523,6089,244085,6197,228483,6035,15602,2030,14442,2064,14001,1838,22962,2370,30592,2916,26441,2684,51.8,0.5,54.0,0.8,53.6,0.8,60.9,4.0,31.4,3.4,57.1,4.6,34.3,2.7,65.7,3.7,59.2,3.3,327982,5104,207712,5096,197688,4849,10024,1464,31583,2780,10536,1634,43955,3030,15967,2073,18229,1959,48.2,0.5,46.0,0.8,46.4,0.8,39.1,4.0,68.6,3.4,42.9,4.6,65.7,2.7,34.3,3.7,40.8,3.3,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,786913,9714,554712,10569,513749,9927,40963,3774,60705,4226,53363,3784,42951,3847,20928,2313,54254,4254,424073,6899,316667,7332,288448,6718,28219,2988,24693,2977,22759,2138,16605,1958,13188,1660,30161,3040,53.9,0.6,57.1,1.0,56.1,1.0,68.9,3.6,40.7,4.0,42.6,3.2,38.7,3.3,63.0,5.1,55.6,3.7,362840,6994,238045,7759,225301,7697,12744,1872,36012,3521,30604,3001,26346,2838,7740,1458,24093,2782,46.1,0.6,42.9,1.0,43.9,1.0,31.1,3.6,59.3,4.0,57.4,3.2,61.3,3.3,37.0,5.1,44.4,3.7,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6234854,24364,4655090,22301,4435044,24295,220046,7669,562596,12010,404181,10033,215879,6985,99743,5616,297365,8770,3251765,15857,2575996,15127,2420171,15717,155825,5563,182604,6388,181189,6485,83244,4069,50831,3511,177901,6389,52.2,0.2,55.3,0.3,54.6,0.3,70.8,1.1,32.5,0.9,44.8,1.1,38.6,1.7,51.0,2.5,59.8,1.3,2983089,17406,2079094,17481,2014873,17878,64221,3631,379992,9504,222992,7044,132635,6097,48912,4000,119464,5226,47.8,0.2,44.7,0.3,45.4,0.3,29.2,1.1,67.5,0.9,55.2,1.1,61.4,1.7,49.0,2.5,40.2,1.3,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3184244,18566,2415805,20259,2324518,20149,91287,5375,292192,8600,167688,8253,110544,6310,46277,2949,151738,6330,1670533,12151,1349558,13373,1286056,12878,63502,4132,90684,5293,69535,4567,46011,4245,25784,2069,88961,4508,52.5,0.3,55.9,0.3,55.3,0.3,69.6,2.6,31.0,1.3,41.5,1.9,41.6,2.6,55.7,3.0,58.6,2.0,1513711,12509,1066247,12788,1038462,12651,27785,3052,201508,6209,98153,5863,64533,4228,20493,1968,62777,4183,47.5,0.3,44.1,0.3,44.7,0.3,30.4,2.6,69.0,1.3,58.5,1.9,58.4,2.6,44.3,3.0,41.4,2.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1619600,9100,1168278,11145,1114085,11626,54193,3422,133397,5640,97869,4527,94495,4869,21954,2414,103607,4163,848262,6238,656276,6725,615544,7551,40732,2921,38124,2909,39127,2824,38484,3250,11349,1949,64902,3066,52.4,0.3,56.2,0.4,55.3,0.5,75.2,2.7,28.6,1.8,40.0,2.2,40.7,2.1,51.7,5.6,62.6,2.1,771338,6450,512002,8023,498541,7911,13461,1700,95273,4694,58742,3392,56011,2847,10605,1476,38705,2924,47.6,0.3,43.8,0.4,44.7,0.5,24.8,2.7,71.4,1.8,60.0,2.2,59.3,2.1,48.3,5.6,37.4,2.1,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1436801,9220,1006033,10570,957947,9915,48086,3525,109375,5730,106203,5381,90533,4496,33603,2602,91054,4593,765631,7071,575596,7421,541399,7824,34197,2604,32232,2870,45481,3025,37186,2844,20575,2226,54561,3609,53.3,0.4,57.2,0.6,56.5,0.6,71.1,2.8,29.5,2.1,42.8,2.1,41.1,2.4,61.2,3.8,59.9,2.3,671170,7033,430437,8490,416548,7961,13889,1812,77143,4682,60722,3957,53347,3484,13028,1494,36493,2619,46.7,0.4,42.8,0.6,43.5,0.6,28.9,2.8,70.5,2.1,57.2,2.1,58.9,2.4,38.8,3.8,40.1,2.3,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1976688,13422,1450849,11201,1389625,11246,61224,4427,141153,6350,106041,5740,124586,5679,44591,2999,109468,4961,1027502,8672,798902,8596,759088,8114,39814,3284,47892,3498,45895,3484,42802,3261,22798,2106,69213,4114,52.0,0.4,55.1,0.5,54.6,0.5,65.0,3.0,33.9,1.8,43.3,2.3,34.4,2.0,51.1,3.3,63.2,2.2,949186,10542,651947,9550,630537,9515,21410,2468,93261,4725,60146,4014,81784,4281,21793,2119,40255,2873,48.0,0.4,44.9,0.5,45.4,0.5,35.0,3.0,66.1,1.8,56.7,2.3,65.6,2.0,48.9,3.3,36.8,2.2,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2022766,18157,1470013,15577,1395202,15111,74811,4518,126518,6182,143976,7962,117736,5980,39100,3288,125423,6747,1034047,12527,797772,10924,746838,10083,50934,3567,38493,3753,62923,4933,39273,3093,21153,2244,74433,4888,51.1,0.4,54.3,0.5,53.5,0.5,68.1,2.3,30.4,2.5,43.7,2.2,33.4,2.3,54.1,4.3,59.3,2.3,988719,11779,672241,9564,648364,10103,23877,2210,88025,5204,81053,5301,78463,5215,17947,2450,50990,3984,48.9,0.4,45.7,0.5,46.5,0.5,31.9,2.3,69.6,2.5,56.3,2.2,66.6,2.3,45.9,4.3,40.7,2.3,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,671486,7484,437264,7027,411300,6952,25964,2870,90140,5276,45989,3277,26419,2209,12477,1592,59197,3497,339159,4966,234174,4656,216524,4641,17650,2118,28912,2573,18528,2157,12628,1547,8029,1206,36888,2816,50.5,0.5,53.6,0.9,52.6,0.9,68.0,4.2,32.1,2.2,40.3,3.3,47.8,4.1,64.4,5.3,62.3,3.0,332327,5250,203090,5647,194776,5580,8314,1510,61228,4195,27461,2312,13791,1566,4448,879,22309,2185,49.5,0.5,46.4,0.9,47.4,0.9,32.0,4.2,67.9,2.2,59.7,3.3,52.2,4.1,35.6,5.3,37.7,3.0,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
