GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001MA,S1901_C01_001EA,S1901_C01_002EA,S1901_C01_002MA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007EA,S1901_C01_007MA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010MA,S1901_C01_010EA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012EA,S1901_C01_012MA,S1901_C01_013EA,S1901_C01_013MA,S1901_C01_014EA,S1901_C01_014MA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001EA,S1901_C02_001MA,S1901_C02_002EA,S1901_C02_002MA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004EA,S1901_C02_004MA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007EA,S1901_C02_007MA,S1901_C02_008EA,S1901_C02_008MA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015EA,S1901_C02_015MA,S1901_C02_016MA,S1901_C02_016EA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003MA,S1901_C03_003EA,S1901_C03_004EA,S1901_C03_004MA,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007MA,S1901_C03_007EA,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009MA,S1901_C03_009EA,S1901_C03_010EA,S1901_C03_010MA,S1901_C03_011MA,S1901_C03_011EA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013MA,S1901_C03_013EA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001MA,S1901_C04_001EA,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003MA,S1901_C04_003EA,S1901_C04_004EA,S1901_C04_004MA,S1901_C04_005EA,S1901_C04_005MA,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008MA,S1901_C04_008EA,S1901_C04_009EA,S1901_C04_009MA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011MA,S1901_C04_011EA,S1901_C04_012MA,S1901_C04_012EA,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016EA,S1901_C04_016MA,state
0400000US13,3745074,16431,7.0,0.2,4.6,0.2,9.9,0.3,9.7,0.3,13.4,0.3,18.0,0.4,12.4,0.3,13.5,0.3,5.5,0.2,5.8,0.2,56183,572,79157,691,36.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,2525783,17938,4.4,0.2,2.7,0.2,8.0,0.4,8.6,0.3,12.6,0.4,18.5,0.5,14.1,0.3,16.7,0.4,7.0,0.2,7.5,0.2,67983,976,91908,902,-888888888,-888888888,37.0,-888888888.0,-888888888,-888888888,1788755,18594,1.6,0.2,1.3,0.2,4.6,0.3,6.3,0.3,11.0,0.4,19.1,0.6,16.1,0.5,20.7,0.5,9.2,0.3,10.0,0.3,83573,1193,109110,1171,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1219291,15231,13.6,0.6,9.2,0.5,15.2,0.6,12.8,0.6,15.0,0.6,16.2,0.6,8.0,0.4,6.2,0.4,1.8,0.2,2.0,0.2,34224,991,49331,1106,-888888888,-888888888,-888888888,-888888888,32.9,-888888888.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),13
0400000US15,458078,4221,6.2,0.6,2.9,0.4,6.1,0.5,6.3,0.5,10.6,0.8,16.1,0.8,14.8,0.9,18.6,0.8,9.3,0.7,9.1,0.6,77765,1795,98553,1723,40.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,320336,5022,3.7,0.6,1.6,0.4,4.0,0.5,4.8,0.6,9.2,0.8,15.6,1.0,16.3,1.1,22.6,1.1,11.6,0.9,10.5,0.8,91460,1555,111297,2171,-888888888,-888888888,41.8,-888888888.0,-888888888,-888888888,233373,5107,1.3,0.3,1.2,0.4,2.8,0.5,4.0,0.5,7.5,0.9,14.8,1.3,17.3,1.3,25.3,1.5,13.7,1.1,12.2,0.9,101560,2534,123837,2593,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,137742,4408,13.2,1.4,6.5,1.0,11.4,1.4,10.5,1.2,15.2,1.6,17.4,1.5,10.7,1.5,9.4,1.3,2.6,0.5,2.9,0.7,41972,1694,58993,2720,-888888888,-888888888,-888888888,-888888888,33.3,-888888888.0,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),15
0400000US16,625135,5980,6.1,0.6,4.7,0.5,9.8,0.7,11.1,0.8,15.4,0.8,20.4,0.9,12.6,0.7,12.6,0.8,4.0,0.5,3.3,0.3,52225,871,69958,1735,29.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,419774,7037,3.0,0.4,2.5,0.4,6.0,0.7,10.2,0.8,14.3,0.8,22.9,1.2,15.7,1.0,15.8,1.1,5.2,0.6,4.4,0.5,64178,1252,82950,2352,-888888888,-888888888,29.0,-888888888.0,-888888888,-888888888,338425,6615,1.5,0.3,1.4,0.3,4.0,0.6,8.2,0.9,13.7,0.8,24.2,1.3,17.5,1.1,18.1,1.3,6.1,0.7,5.3,0.6,70842,1832,91531,2744,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,205361,6826,13.7,1.6,10.0,1.3,18.2,1.7,13.6,1.4,17.0,1.7,14.5,1.3,6.2,0.8,4.9,1.0,1.1,0.4,0.8,0.3,30706,822,40353,1398,-888888888,-888888888,-888888888,-888888888,27.8,-888888888.0,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),16
0400000US17,4808672,14430,6.7,0.2,4.1,0.1,8.9,0.2,8.4,0.2,11.8,0.2,17.4,0.3,12.9,0.3,15.4,0.3,6.9,0.2,7.5,0.2,62992,544,88160,551,35.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,3083543,17333,3.8,0.2,2.2,0.1,6.0,0.2,7.0,0.3,10.9,0.3,17.6,0.4,14.5,0.3,19.1,0.3,9.0,0.2,10.0,0.2,79168,702,105077,719,-888888888,-888888888,36.7,-888888888.0,-888888888,-888888888,2277277,16223,1.5,0.1,1.0,0.1,3.4,0.2,5.1,0.3,9.2,0.3,17.2,0.4,15.8,0.4,22.7,0.4,11.3,0.3,12.9,0.3,94675,863,122794,1046,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1725129,16145,12.8,0.4,7.8,0.3,14.8,0.4,11.4,0.4,13.8,0.4,16.7,0.4,9.4,0.4,8.3,0.3,2.5,0.2,2.6,0.2,38105,648,54769,791,-888888888,-888888888,-888888888,-888888888,32.7,-888888888.0,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),17
0400000US18,2557299,10669,6.6,0.3,4.7,0.2,10.2,0.3,10.2,0.3,14.1,0.4,19.3,0.4,13.2,0.3,13.3,0.3,4.5,0.2,3.9,0.2,54181,658,71510,709,32.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,1660102,12057,3.9,0.3,2.5,0.2,6.5,0.3,8.1,0.3,13.1,0.4,21.1,0.5,16.0,0.4,17.3,0.5,6.2,0.3,5.3,0.3,68085,763,85034,954,-888888888,-888888888,32.0,-888888888.0,-888888888,-888888888,1232773,12279,1.2,0.1,1.1,0.1,3.5,0.3,6.0,0.3,11.5,0.4,21.9,0.6,18.5,0.6,21.4,0.6,7.9,0.3,6.8,0.4,80624,560,98374,1100,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,897197,11650,12.8,0.5,9.2,0.5,17.9,0.6,14.5,0.7,16.4,0.6,15.3,0.5,6.9,0.5,4.8,0.4,1.0,0.2,1.2,0.2,31574,503,43305,828,-888888888,-888888888,-888888888,-888888888,31.2,-888888888.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),18
0400000US19,1257505,6773,5.1,0.3,4.4,0.2,9.8,0.4,9.3,0.4,14.2,0.5,19.3,0.6,14.0,0.4,14.9,0.4,5.0,0.3,4.0,0.3,58570,851,75455,920,32.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,794614,8064,2.5,0.2,1.9,0.2,5.9,0.4,6.9,0.4,12.7,0.5,20.1,0.6,17.2,0.5,20.0,0.6,7.1,0.4,5.7,0.4,75076,976,91680,1305,-888888888,-888888888,31.8,-888888888.0,-888888888,-888888888,634509,7761,1.0,0.2,0.9,0.1,3.5,0.3,5.1,0.3,11.0,0.5,20.2,0.7,19.3,0.6,23.6,0.7,8.5,0.5,7.0,0.5,85309,995,102634,1518,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,462891,6834,10.5,0.6,9.1,0.6,17.5,0.8,13.7,0.8,17.1,0.9,17.1,0.9,7.7,0.7,5.2,0.5,1.1,0.2,1.0,0.2,34335,958,44933,981,-888888888,-888888888,-888888888,-888888888,32.9,-888888888.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),19
0400000US20,1128983,6821,5.7,0.4,4.5,0.3,9.5,0.4,10.0,0.4,14.5,0.5,19.3,0.5,12.9,0.5,14.1,0.5,4.8,0.3,4.6,0.3,56422,702,75822,912,30.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,733649,7787,3.1,0.3,2.2,0.2,5.3,0.5,8.0,0.4,13.1,0.6,20.7,0.7,15.6,0.6,18.9,0.8,6.6,0.4,6.5,0.4,72057,917,91517,1402,-888888888,-888888888,30.7,-888888888.0,-888888888,-888888888,572393,7725,1.1,0.2,1.3,0.2,2.9,0.3,6.0,0.4,11.4,0.6,21.0,0.8,17.7,0.7,22.6,0.8,8.1,0.5,8.0,0.5,82913,1309,103685,1545,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,395334,7647,11.6,0.8,9.2,0.7,17.7,1.0,14.6,0.8,17.4,0.9,16.0,1.0,7.0,0.8,4.4,0.5,1.1,0.2,1.1,0.2,32327,714,43901,1419,-888888888,-888888888,-888888888,-888888888,30.1,-888888888.0,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),20
0400000US21,1725034,10346,9.0,0.3,6.0,0.3,11.5,0.4,10.7,0.3,14.2,0.4,17.4,0.5,11.7,0.4,12.1,0.4,3.8,0.2,3.6,0.2,48375,630,67090,784,34.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,1129828,12032,5.6,0.4,3.4,0.3,8.5,0.4,9.2,0.4,13.5,0.5,19.3,0.6,14.4,0.5,16.0,0.5,5.3,0.3,4.9,0.3,61593,809,80079,1027,-888888888,-888888888,35.1,-888888888.0,-888888888,-888888888,837553,11380,2.6,0.3,1.9,0.2,5.9,0.4,7.7,0.4,12.5,0.5,20.2,0.7,16.7,0.6,19.7,0.6,6.7,0.4,6.2,0.3,74078,1122,92337,1341,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,595206,10481,16.9,0.6,11.4,0.7,17.9,0.7,13.9,0.7,15.4,0.7,12.9,0.7,5.8,0.5,3.9,0.4,1.0,0.2,1.0,0.2,27249,673,39723,926,-888888888,-888888888,-888888888,-888888888,32.8,-888888888.0,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),21
0400000US22,1737123,11255,10.3,0.4,6.5,0.3,12.5,0.4,11.0,0.4,12.7,0.4,16.4,0.4,10.4,0.4,11.9,0.4,4.3,0.2,4.0,0.2,46145,634,65910,841,37.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,1107245,13193,6.6,0.4,3.6,0.4,10.0,0.5,9.7,0.5,12.7,0.6,17.4,0.5,12.5,0.5,15.9,0.6,5.9,0.4,5.7,0.3,60510,868,79996,1129,-888888888,-888888888,38.6,-888888888.0,-888888888,-888888888,744011,12091,1.9,0.3,1.7,0.3,5.8,0.4,7.6,0.6,11.6,0.6,18.8,0.6,15.4,0.7,21.1,0.7,8.3,0.5,7.8,0.5,78706,1773,98096,1484,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,629878,10181,18.3,0.8,12.1,0.6,17.7,0.9,13.4,0.8,12.7,0.7,13.5,0.7,5.9,0.5,4.4,0.4,1.1,0.2,0.9,0.2,26106,635,38508,995,-888888888,-888888888,-888888888,-888888888,33.3,-888888888.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),22
0400000US23,540959,6050,5.8,0.5,5.8,0.5,9.8,0.7,10.0,0.6,13.4,0.7,19.3,0.9,13.4,0.6,13.8,0.8,4.6,0.4,4.1,0.4,56277,1168,73598,1747,30.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,330106,6496,2.5,0.4,2.2,0.4,5.4,0.6,8.9,0.7,12.4,0.8,20.7,1.3,16.9,0.9,18.8,1.2,6.5,0.6,5.6,0.7,72177,1780,89287,2232,-888888888,-888888888,30.3,-888888888.0,-888888888,-888888888,263878,6107,1.0,0.3,1.3,0.3,3.9,0.6,7.3,0.7,11.2,0.8,20.8,1.3,18.5,1.1,21.4,1.3,7.8,0.7,6.7,0.8,80702,1923,98759,2637,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,210853,5332,11.6,1.1,11.9,1.1,17.5,1.5,12.6,1.2,15.2,1.2,16.2,1.3,7.2,0.8,5.1,0.7,1.0,0.3,1.6,0.4,31688,1234,45737,2025,-888888888,-888888888,-888888888,-888888888,29.5,-888888888.0,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),23
0400000US24,2207343,8135,4.8,0.3,2.9,0.2,6.1,0.2,6.8,0.3,10.3,0.3,16.0,0.4,13.0,0.4,18.8,0.4,10.1,0.3,11.3,0.3,80776,707,106035,1053,35.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,1469830,12332,2.8,0.2,1.6,0.2,3.9,0.3,5.7,0.3,8.9,0.4,14.3,0.5,13.6,0.4,21.6,0.5,12.6,0.4,15.0,0.4,98393,858,123678,1277,-888888888,-888888888,36.4,-888888888.0,-888888888,-888888888,1052297,12891,0.9,0.1,0.8,0.1,2.2,0.2,3.7,0.3,6.7,0.4,12.6,0.5,13.7,0.5,24.3,0.6,15.7,0.5,19.6,0.5,117255,1533,144389,1705,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,737513,11304,9.6,0.5,5.8,0.4,11.0,0.6,10.0,0.6,13.0,0.6,19.5,0.7,11.6,0.6,12.0,0.6,4.4,0.4,3.2,0.3,50457,714,66252,1405,-888888888,-888888888,-888888888,-888888888,31.6,-888888888.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),24
0400000US25,2604954,9148,5.6,0.2,4.5,0.2,7.4,0.3,7.0,0.3,9.7,0.3,14.3,0.4,11.9,0.3,17.6,0.4,9.6,0.3,12.2,0.3,77385,907,106641,1071,38.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,1652214,13374,3.4,0.2,2.0,0.2,4.6,0.3,5.7,0.3,8.4,0.4,13.6,0.5,12.9,0.5,20.9,0.6,12.3,0.4,16.2,0.5,98758,1414,127223,1385,-888888888,-888888888,39.5,-888888888.0,-888888888,-888888888,1223401,12617,1.2,0.2,0.9,0.1,2.5,0.2,3.9,0.3,6.5,0.3,12.1,0.5,13.0,0.4,24.0,0.7,15.2,0.5,20.8,0.6,118733,1864,148778,1859,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,952740,14640,10.3,0.4,9.1,0.5,12.8,0.6,9.8,0.5,12.2,0.6,15.9,0.6,10.2,0.5,11.0,0.5,4.4,0.3,4.4,0.3,43824,1292,66670,1379,-888888888,-888888888,-888888888,-888888888,35.6,-888888888.0,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),25
0400000US26,3930017,12926,6.8,0.2,4.6,0.2,10.0,0.2,9.9,0.2,14.2,0.3,18.4,0.3,12.5,0.2,13.5,0.3,5.1,0.1,4.8,0.2,54909,440,75449,519,33.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,2518003,14120,4.1,0.2,2.6,0.2,6.6,0.2,7.9,0.2,13.1,0.3,19.6,0.4,15.1,0.3,17.5,0.4,7.0,0.2,6.5,0.2,69664,611,90138,716,-888888888,-888888888,34.2,-888888888.0,-888888888,-888888888,1856750,14500,1.4,0.1,1.2,0.1,3.9,0.2,5.8,0.2,11.7,0.3,19.9,0.4,17.4,0.3,21.5,0.5,9.0,0.3,8.4,0.3,83120,791,104627,961,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1412014,13836,12.9,0.4,8.7,0.3,17.0,0.4,14.0,0.5,16.0,0.5,15.8,0.4,7.1,0.3,5.5,0.3,1.5,0.1,1.5,0.1,32401,423,46186,660,-888888888,-888888888,-888888888,-888888888,31.8,-888888888.0,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),26
0400000US27,2162211,7968,4.5,0.2,3.6,0.2,7.6,0.2,8.0,0.2,12.2,0.3,18.5,0.4,14.0,0.3,17.1,0.3,7.3,0.2,7.2,0.3,68388,658,90915,770,29.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,1388742,11141,2.1,0.2,1.6,0.2,4.2,0.2,5.9,0.3,10.4,0.4,18.0,0.4,15.8,0.3,22.4,0.4,9.7,0.3,9.9,0.4,86416,733,109540,1140,-888888888,-888888888,29.7,-888888888.0,-888888888,-888888888,1106647,10063,0.8,0.1,0.7,0.1,2.5,0.2,4.2,0.3,8.4,0.4,17.1,0.5,16.9,0.4,25.6,0.5,11.6,0.4,11.9,0.5,98578,964,122498,1363,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,773469,11006,9.5,0.4,7.7,0.4,14.6,0.6,12.4,0.5,16.0,0.6,19.1,0.6,9.7,0.5,6.7,0.4,2.3,0.2,2.0,0.2,40222,558,53656,953,-888888888,-888888888,-888888888,-888888888,27.9,-888888888.0,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),27
