GEO_ID,S2418_C01_001E,S2418_C01_001M,S2418_C01_002E,S2418_C01_002M,S2418_C01_003E,S2418_C01_003M,S2418_C01_004E,S2418_C01_004M,S2418_C01_005E,S2418_C01_005M,S2418_C01_006E,S2418_C01_006M,S2418_C01_007E,S2418_C01_007M,S2418_C01_008E,S2418_C01_008M,S2418_C01_009E,S2418_C01_009M,S2418_C02_001E,S2418_C02_001M,S2418_C02_002E,S2418_C02_002M,S2418_C02_003E,S2418_C02_003M,S2418_C02_004E,S2418_C02_004M,S2418_C02_005E,S2418_C02_005M,S2418_C02_006E,S2418_C02_006M,S2418_C02_007E,S2418_C02_007M,S2418_C02_008E,S2418_C02_008M,S2418_C02_009E,S2418_C02_009M,S2418_C03_001E,S2418_C03_001M,S2418_C03_002E,S2418_C03_002M,S2418_C03_003E,S2418_C03_003M,S2418_C03_004E,S2418_C03_004M,S2418_C03_005E,S2418_C03_005M,S2418_C03_006E,S2418_C03_006M,S2418_C03_007E,S2418_C03_007M,S2418_C03_008E,S2418_C03_008M,S2418_C03_009E,S2418_C03_009M,S2418_C04_001E,S2418_C04_001M,S2418_C04_002E,S2418_C04_002M,S2418_C04_003E,S2418_C04_003M,S2418_C04_004E,S2418_C04_004M,S2418_C04_005E,S2418_C04_005M,S2418_C04_006E,S2418_C04_006M,S2418_C04_007E,S2418_C04_007M,S2418_C04_008E,S2418_C04_008M,S2418_C04_009E,S2418_C04_009M,NAME,S2418_C01_001MA,S2418_C01_001EA,S2418_C01_002MA,S2418_C01_002EA,S2418_C01_003MA,S2418_C01_003EA,S2418_C01_004MA,S2418_C01_004EA,S2418_C01_005MA,S2418_C01_005EA,S2418_C01_006EA,S2418_C01_006MA,S2418_C01_007EA,S2418_C01_007MA,S2418_C01_008EA,S2418_C01_008MA,S2418_C01_009MA,S2418_C01_009EA,S2418_C02_001MA,S2418_C02_001EA,S2418_C02_002MA,S2418_C02_002EA,S2418_C02_003EA,S2418_C02_003MA,S2418_C02_004EA,S2418_C02_004MA,S2418_C02_005MA,S2418_C02_005EA,S2418_C02_006MA,S2418_C02_006EA,S2418_C02_007MA,S2418_C02_007EA,S2418_C02_008EA,S2418_C02_008MA,S2418_C02_009EA,S2418_C02_009MA,S2418_C03_001EA,S2418_C03_001MA,S2418_C03_002MA,S2418_C03_002EA,S2418_C03_003MA,S2418_C03_003EA,S2418_C03_004MA,S2418_C03_004EA,S2418_C03_005EA,S2418_C03_005MA,S2418_C03_006EA,S2418_C03_006MA,S2418_C03_007EA,S2418_C03_007MA,S2418_C03_008MA,S2418_C03_008EA,S2418_C03_009MA,S2418_C03_009EA,S2418_C04_001EA,S2418_C04_001MA,S2418_C04_002EA,S2418_C04_002MA,S2418_C04_003EA,S2418_C04_003MA,S2418_C04_004MA,S2418_C04_004EA,S2418_C04_005MA,S2418_C04_005EA,S2418_C04_006MA,S2418_C04_006EA,S2418_C04_007EA,S2418_C04_007MA,S2418_C04_008EA,S2418_C04_008MA,S2418_C04_009MA,S2418_C04_009EA,state
0400000US13,35324,233,34275,533,33137,540,50049,2137,38275,1679,38580,1349,40023,1602,60789,1344,23270,1964,40628,282,40402,346,39353,1040,55051,3719,41540,1191,41887,748,43318,3754,62495,3652,30253,1991,30500,242,28646,612,28207,620,36629,2747,36465,1501,35567,899,37840,1848,57103,3845,16843,1075,75.1,0.8,70.9,1.7,71.7,2.6,66.5,7.6,87.8,4.4,84.9,2.8,87.4,7.6,91.4,7.8,55.7,5.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40095,814,36452,667,35913,699,54510,5885,41459,1372,50678,3340,47299,2119,60208,3575,30347,2165,44758,1552,41433,732,40755,735,62422,12435,51215,2509,61108,1754,51987,2247,62277,3989,35610,2596,35030,1298,31732,568,31545,584,39055,6764,38500,3118,41909,4460,43927,4739,52173,3226,20750,2097,78.3,3.8,76.6,1.9,77.4,1.9,62.6,13.4,75.2,7.6,68.6,7.5,84.5,9.6,83.8,6.5,58.3,7.0,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31035,352,30286,398,29513,1035,41775,2303,32089,2501,35764,1463,35968,1134,58379,5068,21515,2098,37166,990,35831,915,34916,1265,50205,2906,41451,2592,42505,3340,44176,4524,66068,5123,31990,3609,22626,878,21932,551,21791,578,24266,3646,27966,4357,30097,5665,32112,3272,47216,2298,12495,2163,60.9,2.7,61.2,2.2,62.4,2.9,48.3,7.8,67.5,10.9,70.8,14.8,72.7,10.5,71.5,6.9,39.1,7.8,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,39198,451,37417,278,36959,242,52020,958,40956,517,50005,1093,49311,1640,60370,861,25453,737,46587,395,45901,465,45255,520,60500,1465,48124,2348,60868,1026,60699,1747,62226,1951,31219,701,31698,210,30326,229,30204,234,40232,3774,38275,1607,41997,1294,42608,2312,55138,2869,17752,1445,68.0,0.7,66.1,0.8,66.7,0.9,66.5,6.4,79.5,5.0,69.0,2.5,70.2,4.2,88.6,5.3,56.9,4.8,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35515,258,35266,306,35019,420,46733,3657,36902,838,38305,1330,37402,1389,57092,2678,21550,889,42370,492,42419,657,42140,367,56857,7128,43781,4012,46243,1578,44765,4460,61334,1601,30474,1440,28908,550,27323,439,27326,451,27199,4699,35167,1053,32767,1402,34367,1831,52422,2678,13388,2006,68.2,1.4,64.4,1.2,64.8,1.1,47.8,10.6,80.3,7.7,70.9,3.9,76.8,9.0,85.5,5.0,43.9,6.7,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36437,315,35684,348,35313,371,50148,2324,36295,925,42781,1626,48901,2170,55999,1717,26032,1630,42475,754,41981,330,41599,342,55675,4978,44185,2990,48680,2334,55355,2180,57414,4645,33176,3119,30345,337,28613,752,28552,775,30427,3986,33649,2013,37498,2108,45110,3003,52384,3976,15882,1737,71.4,1.4,68.2,1.8,68.6,1.9,54.7,8.3,76.2,6.9,77.0,5.9,81.5,6.4,91.2,9.2,47.9,6.4,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35618,347,35165,490,34300,1121,48470,3754,35405,1233,39463,1220,39306,2112,51603,2428,24974,1412,41468,339,41410,431,40979,476,60070,9744,41461,2371,43257,1963,41976,2393,56587,7503,31659,1912,29182,862,26949,560,26836,567,31546,2589,32758,2298,35640,1610,36573,1921,47142,2437,17185,1346,70.4,2.1,65.1,1.5,65.5,1.5,52.5,10.3,79.0,7.0,82.4,5.0,87.1,6.0,83.3,12.0,54.3,4.9,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32565,554,32022,263,31773,266,48527,4257,34938,1479,37231,1810,37752,1464,53812,2612,21749,881,39685,778,39822,749,38863,941,55496,6162,39912,2794,40281,1635,41494,1430,59748,3253,27195,3824,27723,587,26228,379,26128,386,31058,3883,32524,1555,34771,2161,36025,1288,49170,2716,16625,1652,69.9,2.1,65.9,1.4,67.2,1.8,56.0,9.0,81.5,7.4,86.3,6.0,86.8,4.5,82.3,6.5,61.1,9.9,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32346,320,31837,351,31409,348,50633,2471,35396,2642,37158,1478,40383,974,54977,3386,22103,793,41639,533,41976,597,41338,630,60459,3206,42327,4408,39949,2482,47434,4577,58616,5418,30328,4207,26459,397,24694,651,24517,648,31157,2951,31992,1612,35801,1541,37215,2929,51212,5711,15465,2104,63.5,1.3,58.8,1.7,59.3,1.8,51.5,5.1,75.6,8.2,89.6,6.7,78.5,9.7,87.4,12.8,51.0,10.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35093,702,32871,1186,32152,525,49992,5465,37740,2085,39541,2022,44666,2619,59690,2565,25413,1126,40263,844,40168,965,38753,1867,52253,2912,47750,9872,44471,2798,46927,3842,61282,2685,27297,2259,30727,457,27380,891,27179,759,35359,6378,36154,1728,35739,2457,42085,2436,56258,4239,17098,2567,76.3,1.9,68.2,2.9,70.1,4.1,67.7,12.5,75.7,17.0,80.4,7.3,89.7,8.5,91.8,8.6,62.6,10.5,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46338,376,40468,344,40053,506,56474,5801,51023,808,52202,758,51603,984,92598,1864,26506,852,51563,343,47008,820,46197,821,61858,2514,60042,3464,56138,1607,55019,3531,97509,3496,31886,1815,40911,327,32519,808,32375,552,40636,3026,48278,1785,50593,1046,48973,2757,89557,2801,20360,1342,79.3,0.9,69.2,2.1,70.1,1.7,65.7,5.8,80.4,5.4,90.1,3.1,89.0,7.6,91.8,4.5,63.9,5.3,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46294,288,45012,621,43614,901,65084,4286,47495,1136,56850,1371,60631,1228,62771,2740,31042,1017,52479,635,52073,345,51611,363,72296,5362,51565,1312,66946,1838,68511,4557,67584,5645,37838,2944,39650,706,36115,477,35925,485,49508,6723,45916,1014,49176,2386,54855,2461,56747,2727,22482,1793,75.6,1.7,69.4,1.0,69.6,1.1,68.5,11.1,89.0,3.1,73.5,3.8,80.1,5.9,84.0,7.8,59.4,7.1,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,35517,203,34612,507,33750,527,49302,3067,37165,686,42257,823,50322,1064,60277,1544,22597,1015,42185,251,42063,270,41672,274,56267,2445,42554,2048,50441,1201,56328,1560,67120,2831,29325,2836,29105,492,26860,292,26767,299,31611,1061,35043,934,37143,1427,45720,2187,55453,2412,16867,1102,69.0,1.3,63.9,0.8,64.2,0.8,56.2,3.1,82.3,4.4,73.6,3.2,81.2,4.3,82.6,5.1,57.5,6.9,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40722,211,40068,365,39070,680,52316,2920,41598,720,46656,970,50934,1048,56057,3530,30269,971,46972,455,46572,534,45822,548,60770,1309,48987,2905,52029,1171,55001,2481,60909,2599,35879,1435,34462,591,31600,330,31458,340,38814,3934,39762,1510,42262,1173,48237,2352,50518,3687,21687,871,73.4,1.5,67.9,1.1,68.7,1.1,63.9,6.4,81.2,5.6,81.2,3.0,87.7,5.1,82.9,6.5,60.4,3.5,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31366,289,30460,323,30180,333,41378,1880,35904,2366,32417,2546,36115,1045,50704,2351,22387,1460,36876,617,36419,736,36015,795,50014,6465,41382,5063,37636,3031,40954,2350,53450,4817,27358,3952,26469,531,23609,1017,23324,1023,34761,3750,33156,2113,30202,1781,34089,1851,47841,6226,14761,2374,71.8,1.7,64.8,3.2,64.8,3.3,69.5,11.8,80.1,10.2,80.2,8.0,83.2,6.1,89.5,12.9,54.0,11.8,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34249,531,33158,755,32498,619,48758,3588,35814,796,40164,961,36293,1229,53395,2770,24237,2151,40424,298,40485,404,40122,516,51895,1516,39318,2363,43869,2170,41327,1544,60705,1818,29509,2455,30059,304,27274,374,27157,358,35010,5674,34725,1418,36620,1016,33044,1419,50119,2727,15978,1356,74.4,0.7,67.4,0.9,67.7,1.0,67.5,10.9,88.3,6.3,83.5,4.4,80.0,4.5,82.6,4.8,54.1,5.6,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31237,352,30551,497,29752,1180,42114,4994,31577,1034,35075,3041,40646,1906,49120,5414,23719,3654,36395,831,35688,1015,34287,1714,48887,6488,33032,5952,40233,2791,44510,4991,56893,8740,30476,3304,26586,720,24797,919,24407,968,36593,10699,31114,1189,30896,2071,37039,3923,39774,4791,16161,2802,73.0,2.8,69.5,3.5,71.2,4.6,74.9,24.6,94.2,15.7,76.8,7.8,83.2,14.1,69.9,12.8,53.0,10.7,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36156,413,35087,633,34264,989,51624,1695,38083,1747,41789,1035,41735,1285,55700,3968,27445,3550,42234,635,41397,620,40841,676,60123,9456,46332,3575,50110,2418,47364,4841,61130,2319,36239,1705,30193,423,27482,723,27398,637,35368,7492,35464,1431,36858,1802,36725,1435,45405,5167,16531,1713,71.5,1.3,66.4,1.9,67.1,1.8,58.8,14.4,76.5,7.1,73.6,5.1,77.5,7.5,74.3,8.9,45.6,5.4,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
