GEO_ID,S1902_C01_001E,S1902_C01_001M,S1902_C01_002E,S1902_C01_002M,S1902_C01_003E,S1902_C01_003M,S1902_C01_004E,S1902_C01_004M,S1902_C01_005E,S1902_C01_005M,S1902_C01_006E,S1902_C01_006M,S1902_C01_007E,S1902_C01_007M,S1902_C01_008E,S1902_C01_008M,S1902_C01_009E,S1902_C01_009M,S1902_C01_010E,S1902_C01_010M,S1902_C01_011E,S1902_C01_011M,S1902_C01_012E,S1902_C01_012M,S1902_C01_013E,S1902_C01_013M,S1902_C01_014E,S1902_C01_014M,S1902_C01_015E,S1902_C01_015M,S1902_C01_016E,S1902_C01_016M,S1902_C01_017E,S1902_C01_017M,S1902_C01_018E,S1902_C01_018M,S1902_C01_019E,S1902_C01_019M,S1902_C01_020E,S1902_C01_020M,S1902_C01_021E,S1902_C01_021M,S1902_C01_022E,S1902_C01_022M,S1902_C01_023E,S1902_C01_023M,S1902_C01_024E,S1902_C01_024M,S1902_C01_025E,S1902_C01_025M,S1902_C01_026E,S1902_C01_026M,S1902_C01_027E,S1902_C01_027M,S1902_C01_028E,S1902_C01_028M,S1902_C02_001E,S1902_C02_001M,S1902_C02_002E,S1902_C02_002M,S1902_C02_003E,S1902_C02_003M,S1902_C02_004E,S1902_C02_004M,S1902_C02_005E,S1902_C02_005M,S1902_C02_006E,S1902_C02_006M,S1902_C02_007E,S1902_C02_007M,S1902_C02_008E,S1902_C02_008M,S1902_C02_009E,S1902_C02_009M,S1902_C02_010E,S1902_C02_010M,S1902_C02_011E,S1902_C02_011M,S1902_C02_012E,S1902_C02_012M,S1902_C02_013E,S1902_C02_013M,S1902_C02_014E,S1902_C02_014M,S1902_C02_015E,S1902_C02_015M,S1902_C02_016E,S1902_C02_016M,S1902_C02_017E,S1902_C02_017M,S1902_C02_018E,S1902_C02_018M,S1902_C02_019E,S1902_C02_019M,S1902_C02_020E,S1902_C02_020M,S1902_C02_021E,S1902_C02_021M,S1902_C02_022E,S1902_C02_022M,S1902_C02_023E,S1902_C02_023M,S1902_C02_024E,S1902_C02_024M,S1902_C02_025E,S1902_C02_025M,S1902_C02_026E,S1902_C02_026M,S1902_C02_027E,S1902_C02_027M,S1902_C02_028E,S1902_C02_028M,S1902_C03_001E,S1902_C03_001M,S1902_C03_002E,S1902_C03_002M,S1902_C03_003E,S1902_C03_003M,S1902_C03_004E,S1902_C03_004M,S1902_C03_005E,S1902_C03_005M,S1902_C03_006E,S1902_C03_006M,S1902_C03_007E,S1902_C03_007M,S1902_C03_008E,S1902_C03_008M,S1902_C03_009E,S1902_C03_009M,S1902_C03_010E,S1902_C03_010M,S1902_C03_011E,S1902_C03_011M,S1902_C03_012E,S1902_C03_012M,S1902_C03_013E,S1902_C03_013M,S1902_C03_014E,S1902_C03_014M,S1902_C03_015E,S1902_C03_015M,S1902_C03_016E,S1902_C03_016M,S1902_C03_017E,S1902_C03_017M,S1902_C03_018E,S1902_C03_018M,S1902_C03_019E,S1902_C03_019M,S1902_C03_020E,S1902_C03_020M,S1902_C03_021E,S1902_C03_021M,S1902_C03_022E,S1902_C03_022M,S1902_C03_023E,S1902_C03_023M,S1902_C03_024E,S1902_C03_024M,S1902_C03_025E,S1902_C03_025M,S1902_C03_026E,S1902_C03_026M,S1902_C03_027E,S1902_C03_027M,S1902_C03_028E,S1902_C03_028M,NAME,S1902_C01_001EA,S1902_C01_001MA,S1902_C01_002EA,S1902_C01_002MA,S1902_C01_003EA,S1902_C01_003MA,S1902_C01_004EA,S1902_C01_004MA,S1902_C01_005EA,S1902_C01_005MA,S1902_C01_006EA,S1902_C01_006MA,S1902_C01_007EA,S1902_C01_007MA,S1902_C01_008EA,S1902_C01_008MA,S1902_C01_009EA,S1902_C01_009MA,S1902_C01_010EA,S1902_C01_010MA,S1902_C01_011EA,S1902_C01_011MA,S1902_C01_012EA,S1902_C01_012MA,S1902_C01_013MA,S1902_C01_013EA,S1902_C01_014MA,S1902_C01_014EA,S1902_C01_015MA,S1902_C01_015EA,S1902_C01_016EA,S1902_C01_016MA,S1902_C01_017EA,S1902_C01_017MA,S1902_C01_018MA,S1902_C01_018EA,S1902_C01_019MA,S1902_C01_019EA,S1902_C01_020MA,S1902_C01_020EA,S1902_C01_021MA,S1902_C01_021EA,S1902_C01_022EA,S1902_C01_022MA,S1902_C01_023MA,S1902_C01_023EA,S1902_C01_024MA,S1902_C01_024EA,S1902_C01_025MA,S1902_C01_025EA,S1902_C01_026MA,S1902_C01_026EA,S1902_C01_027EA,S1902_C01_027MA,S1902_C01_028MA,S1902_C01_028EA,S1902_C02_001MA,S1902_C02_001EA,S1902_C02_002MA,S1902_C02_002EA,S1902_C02_003MA,S1902_C02_003EA,S1902_C02_004MA,S1902_C02_004EA,S1902_C02_005EA,S1902_C02_005MA,S1902_C02_006MA,S1902_C02_006EA,S1902_C02_007MA,S1902_C02_007EA,S1902_C02_008MA,S1902_C02_008EA,S1902_C02_009MA,S1902_C02_009EA,S1902_C02_010EA,S1902_C02_010MA,S1902_C02_011MA,S1902_C02_011EA,S1902_C02_012MA,S1902_C02_012EA,S1902_C02_013MA,S1902_C02_013EA,S1902_C02_014MA,S1902_C02_014EA,S1902_C02_015EA,S1902_C02_015MA,S1902_C02_016EA,S1902_C02_016MA,S1902_C02_017MA,S1902_C02_017EA,S1902_C02_018MA,S1902_C02_018EA,S1902_C02_019MA,S1902_C02_019EA,S1902_C02_020EA,S1902_C02_020MA,S1902_C02_021EA,S1902_C02_021MA,S1902_C02_022EA,S1902_C02_022MA,S1902_C02_023EA,S1902_C02_023MA,S1902_C02_024EA,S1902_C02_024MA,S1902_C02_025EA,S1902_C02_025MA,S1902_C02_026EA,S1902_C02_026MA,S1902_C02_027EA,S1902_C02_027MA,S1902_C02_028EA,S1902_C02_028MA,S1902_C03_001EA,S1902_C03_001MA,S1902_C03_002EA,S1902_C03_002MA,S1902_C03_003EA,S1902_C03_003MA,S1902_C03_004EA,S1902_C03_004MA,S1902_C03_005EA,S1902_C03_005MA,S1902_C03_006EA,S1902_C03_006MA,S1902_C03_007MA,S1902_C03_007EA,S1902_C03_008MA,S1902_C03_008EA,S1902_C03_009MA,S1902_C03_009EA,S1902_C03_010EA,S1902_C03_010MA,S1902_C03_011EA,S1902_C03_011MA,S1902_C03_012MA,S1902_C03_012EA,S1902_C03_013MA,S1902_C03_013EA,S1902_C03_014MA,S1902_C03_014EA,S1902_C03_015EA,S1902_C03_015MA,S1902_C03_016EA,S1902_C03_016MA,S1902_C03_017MA,S1902_C03_017EA,S1902_C03_018MA,S1902_C03_018EA,S1902_C03_019MA,S1902_C03_019EA,S1902_C03_020MA,S1902_C03_020EA,S1902_C03_021EA,S1902_C03_021MA,S1902_C03_022MA,S1902_C03_022EA,S1902_C03_023MA,S1902_C03_023EA,S1902_C03_024MA,S1902_C03_024EA,S1902_C03_025MA,S1902_C03_025EA,S1902_C03_026EA,S1902_C03_026MA,S1902_C03_027MA,S1902_C03_027EA,S1902_C03_028MA,S1902_C03_028EA,state
0400000US13,3745074,16431,2957895,20412,2859015,19924,381380,10569,590659,11198,1091265,10587,203967,6211,487285,13148,55680,3808,639352,12886,357567,10916,2525783,17938,359944,9009,863749,15821,783690,14157,267008,8716,182757,7207,68635,4920,10429379,-555555555,6122956,19518,3292061,14889,36855,4978,410915,7362,8594,4808,271833,18068,286165,15074,1001472,3345,5487048,4003,3745074,16431,79.0,0.3,76.3,0.4,10.2,0.3,15.8,0.3,29.1,0.3,5.4,0.2,13.0,0.3,1.5,0.1,17.1,0.3,9.5,0.3,2525783,17938,14.3,0.4,34.2,0.6,31.0,0.5,10.6,0.3,7.2,0.3,2.7,0.2,10429379,-555555555,58.7,0.2,31.6,0.1,0.4,0.1,3.9,0.1,0.1,0.1,2.6,0.2,2.7,0.1,9.6,0.1,52.6,0.1,79157,691,81659,787,79631,746,36371,2118,19055,1242,18522,160,9611,217,-888888888,-888888888,2575,182,26299,847,12660,504,91908,902,48998,1920,72204,1746,125385,1842,80488,2766,139373,3911,100689,5043,29668,249,34772,346,21733,423,20416,3134,35211,1704,13741,8755,15821,1173,18596,2025,17787,637,36578,368,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,365744,4535,349857,4883,57903,3520,129531,4317,166682,3646,19546,2292,52771,3601,13038,1583,109001,3512,49088,3084,320336,5022,44747,2935,95564,4634,91647,4172,34987,2479,33331,2729,20060,1969,1427538,-555555555,357113,4528,23386,2357,2661,899,545639,8663,145271,6984,21476,3232,331992,12399,150125,-555555555,310584,971,458078,4221,79.8,0.8,76.4,0.9,12.6,0.8,28.3,0.9,36.4,0.8,4.3,0.5,11.5,0.8,2.8,0.3,23.8,0.8,10.7,0.7,320336,5022,14.0,0.9,29.8,1.3,28.6,1.3,10.9,0.8,10.4,0.8,6.3,0.6,1427538,-555555555,25.0,0.3,1.6,0.2,0.2,0.1,38.2,0.6,10.2,0.5,1.5,0.2,23.3,0.9,10.5,-555555555.0,21.8,0.1,98553,1723,94425,1925,91995,1886,40590,4955,25197,2965,19032,376,9082,664,-888888888,-888888888,3823,422,30005,1673,13766,916,111297,2171,60186,3995,87743,3492,130743,4248,105956,8109,176383,8839,149852,9105,33882,639,44581,1778,33593,2991,22912,8116,35966,933,22529,1500,28300,4362,24386,1255,22079,1366,46912,1929,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,481250,7264,461928,7322,77085,4160,127922,4878,203528,4354,30330,2593,66035,3938,18032,1863,117907,4511,81466,4907,419774,7037,64547,3486,128884,5884,147472,5506,33690,2710,36582,3004,8599,1381,1716943,-555555555,1546011,8292,11347,2676,21589,2376,23113,3357,3079,1199,59093,7378,52711,6054,213619,555,1407302,1540,625135,5980,77.0,0.8,73.9,0.8,12.3,0.7,20.5,0.8,32.6,0.6,4.9,0.4,10.6,0.6,2.9,0.3,18.9,0.8,13.0,0.8,419774,7037,15.4,0.9,30.7,1.2,35.1,1.2,8.0,0.6,8.7,0.7,2.0,0.3,1716943,-555555555,90.0,0.5,0.7,0.2,1.3,0.1,1.3,0.2,0.2,0.1,3.4,0.4,3.1,0.4,12.4,0.1,82.0,0.1,69958,1735,69076,1924,66350,1585,33651,6157,18368,2456,19557,328,9949,571,-888888888,-888888888,2053,231,25119,1993,10552,915,82950,2352,56287,4332,66462,3390,101003,4773,83808,13460,112957,7132,89585,10644,26386,625,27421,673,13900,4056,17342,2288,22262,3525,22657,8270,15629,1798,16514,3948,15389,1306,28527,678,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,3760577,19856,3650754,20557,450700,9675,1024166,10889,1393400,10622,219345,7070,647205,11944,105149,5288,859562,10334,416736,9460,3083543,17333,415686,6945,976054,14342,980755,14337,316488,7909,292125,7641,102435,4677,12802023,-555555555,9119912,26997,1818986,10407,29910,4796,694968,6277,4860,1837,797916,26426,335471,13189,2206927,1564,7834272,4560,4808672,14430,78.2,0.3,75.9,0.3,9.4,0.2,21.3,0.2,29.0,0.2,4.6,0.1,13.5,0.3,2.2,0.1,17.9,0.2,8.7,0.2,3083543,17333,13.5,0.2,31.7,0.4,31.8,0.4,10.3,0.3,9.5,0.2,3.3,0.2,12802023,-555555555,71.2,0.2,14.2,0.1,0.2,0.1,5.4,0.1,0.0,0.1,6.2,0.2,2.6,0.1,17.2,0.1,61.2,0.1,88160,551,91414,699,89306,644,39344,2469,19977,984,18981,127,10102,181,-888888888,-888888888,2918,344,29682,472,12526,362,105077,719,55974,1712,79857,1533,140423,2031,88208,2487,154677,4234,116887,5418,34196,207,38387,276,21362,422,28785,6295,39660,1231,20887,6199,17387,463,19164,1133,19152,344,41317,290,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,1980776,11689,1926813,11996,231973,6555,456048,9482,814191,7886,131607,5064,248527,8359,37478,3375,483719,8065,272845,8131,1660102,12057,250417,6631,534028,9797,560408,9896,145460,5706,137549,4564,32240,2658,6666818,-555555555,5577897,9067,623961,6948,12397,1742,148366,4377,1441,727,125725,8655,177031,8148,461618,1780,5278785,2647,2557299,10669,77.5,0.3,75.3,0.3,9.1,0.3,17.8,0.4,31.8,0.3,5.1,0.2,9.7,0.3,1.5,0.1,18.9,0.3,10.7,0.3,1660102,12057,15.1,0.4,32.2,0.5,33.8,0.5,8.8,0.3,8.3,0.3,1.9,0.2,6666818,-555555555,83.7,0.1,9.4,0.1,0.2,0.1,2.2,0.1,0.0,0.1,1.9,0.1,2.7,0.1,6.9,0.1,79.2,0.1,71510,709,73976,766,72399,785,30309,2487,15319,1477,19461,163,9864,210,-888888888,-888888888,2712,294,19465,601,9886,554,85034,954,47534,2166,63582,1483,111646,1792,75937,2322,133202,4238,104597,10948,28323,286,30002,313,18822,597,21079,3117,31733,2959,26650,8907,17962,1536,13944,1307,17321,677,30695,331,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,994918,7186,959560,7416,165881,5617,289808,7120,384937,4515,51339,3050,128522,4553,23968,2279,209396,4357,140520,4990,794614,8064,105889,3652,221202,6503,327006,6339,61357,3362,67521,3020,11639,1739,3145711,-555555555,2831066,5732,107076,4342,10791,2128,81714,2862,5876,2224,41459,5461,67729,5542,185746,1391,2701250,1762,1257505,6773,79.1,0.4,76.3,0.4,13.2,0.4,23.0,0.5,30.6,0.3,4.1,0.2,10.2,0.4,1.9,0.2,16.7,0.3,11.2,0.4,794614,8064,13.3,0.4,27.8,0.7,41.2,0.7,7.7,0.4,8.5,0.4,1.5,0.2,3145711,-555555555,90.0,0.2,3.4,0.1,0.3,0.1,2.6,0.1,0.2,0.1,1.3,0.2,2.2,0.2,5.9,0.1,85.9,0.1,75455,920,75590,1007,72913,970,31595,1702,19458,1593,19388,179,10067,363,-888888888,-888888888,2961,689,21226,906,10990,537,91680,1305,56815,3208,69601,2947,112983,2055,77284,4463,128109,3082,94547,6691,30865,360,32098,384,17257,2040,17215,4575,28939,2879,16488,6071,21355,2017,12400,1686,17456,933,32807,399,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,896374,7951,864146,7886,137318,4881,252379,6558,339297,4983,48464,2789,92659,4544,18470,2295,204528,5027,119689,4889,733649,7787,92451,3072,223968,6630,277730,6337,59786,3607,65321,3581,14393,1852,2913123,-555555555,2462215,8017,167207,5245,21426,2982,85840,3241,3712,1793,71385,7823,101338,6084,345510,919,2210739,1447,1128983,6821,79.4,0.4,76.5,0.4,12.2,0.4,22.4,0.6,30.1,0.4,4.3,0.2,8.2,0.4,1.6,0.2,18.1,0.4,10.6,0.4,733649,7787,12.6,0.4,30.5,0.8,37.9,0.8,8.1,0.5,8.9,0.5,2.0,0.3,2913123,-555555555,84.5,0.3,5.7,0.2,0.7,0.1,2.9,0.1,0.1,0.1,2.5,0.3,3.5,0.2,11.9,0.1,75.9,0.1,75822,912,75972,1049,73713,1038,32045,2079,18344,1644,19711,266,9395,365,-888888888,-888888888,2276,276,21318,681,11089,758,91517,1402,53099,2485,70214,2626,112153,2222,83626,5085,133271,4983,114879,17129,30146,383,32056,449,19732,1466,24189,5956,29652,2496,13094,2935,15157,1028,13805,1224,17329,734,33656,492,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1254682,10864,1210959,10878,163199,5086,277930,7550,612585,7236,132570,5595,251095,7846,29510,2569,347662,7644,188367,6833,1129828,12032,205886,5433,375492,8267,351224,8548,93112,4148,83101,3963,21013,2412,4454189,-555555555,3872670,6224,361637,6545,7777,1749,64878,2732,3527,1493,42177,5939,101523,6447,155163,2309,3769995,2657,1725034,10346,72.7,0.4,70.2,0.4,9.5,0.3,16.1,0.4,35.5,0.4,7.7,0.3,14.6,0.4,1.7,0.1,20.2,0.4,10.9,0.4,1129828,12032,18.2,0.4,33.2,0.6,31.1,0.7,8.2,0.4,7.4,0.3,1.9,0.2,4454189,-555555555,86.9,0.1,8.1,0.1,0.2,0.1,1.5,0.1,0.1,0.1,0.9,0.1,2.3,0.1,3.5,0.1,84.6,0.1,67090,784,70558,769,69274,765,28430,1957,17851,1562,17677,167,9153,211,-888888888,-888888888,2507,219,23095,1165,11139,497,80079,1027,39988,1893,62579,1758,109970,2099,75538,3526,132055,4092,100536,7975,26779,293,27773,320,20315,855,18504,3637,30189,4099,20366,7093,16210,1976,14955,3904,17726,1215,28008,323,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1283314,14732,1233121,14336,159141,6276,256282,6942,544897,7394,129703,6215,293273,7318,32459,3003,311725,7862,151209,6640,1107245,13193,195220,5988,408230,11368,305929,8927,104517,5109,69013,3942,24336,2293,4684333,-555555555,2890818,7827,1521339,7479,23848,2438,84816,2218,1517,848,75586,7165,86409,7164,243620,2482,2739086,3010,1737123,11255,73.9,0.5,71.0,0.5,9.2,0.4,14.8,0.4,31.4,0.4,7.5,0.4,16.9,0.4,1.9,0.2,17.9,0.4,8.7,0.4,1107245,13193,17.6,0.6,36.9,0.9,27.6,0.7,9.4,0.4,6.2,0.4,2.2,0.2,4684333,-555555555,61.7,0.2,32.5,0.2,0.5,0.1,1.8,0.1,0.0,0.1,1.6,0.2,1.8,0.2,5.2,0.1,58.5,0.1,65910,841,70688,959,69257,1008,33387,2114,16632,1270,16887,178,9280,268,-888888888,-888888888,2985,258,22912,852,12383,620,79996,1129,38315,1683,62049,1842,117280,2463,71903,3051,141985,4469,105665,12831,25885,334,31334,413,16501,444,21199,3329,31178,4622,22057,8520,13795,1633,15569,2256,18724,1063,31861,423,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,404070,6576,381132,6451,79520,4324,133185,5105,200987,4045,34861,2859,72732,4020,13576,1914,109469,4013,62242,3554,330106,6496,55333,2971,94765,4612,120645,4261,25090,2484,27726,2577,6547,1335,1335907,-555555555,1261611,1419,16372,1321,9340,1227,15157,1289,228,186,2621,1063,30578,2319,21899,892,1247090,798,540959,6050,74.7,0.8,70.5,0.8,14.7,0.8,24.6,0.9,37.2,0.7,6.4,0.5,13.4,0.7,2.5,0.3,20.2,0.8,11.5,0.6,330106,6496,16.8,0.8,28.7,1.2,36.5,1.1,7.6,0.7,8.4,0.8,2.0,0.4,1335907,-555555555,94.4,0.1,1.2,0.1,0.7,0.1,1.1,0.1,0.0,0.1,0.2,0.1,2.3,0.2,1.6,0.1,93.4,0.1,73598,1747,73908,1793,71975,1730,30581,2526,19668,2598,17910,356,9475,441,-888888888,-888888888,2534,420,23706,1977,12377,902,89287,2232,50131,3707,73384,3791,111623,3596,84113,6638,125174,6206,106664,13825,31088,622,31898,652,16195,2911,17172,4314,23425,5733,-999999999,-999999999,18838,5913,14901,2015,21149,4347,31973,658,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1800089,9644,1749244,10248,238673,6425,506772,8740,624595,6873,101252,5049,239655,7385,48852,3674,481186,7461,216204,7498,1469830,12332,164655,4657,437504,9830,497560,9837,160248,7258,151931,5503,57932,3918,6052177,-555555555,3322483,13226,1806673,11404,18931,3269,391328,4619,2143,792,305303,13239,205316,11384,612709,502,3066146,3413,2207343,8135,81.6,0.3,79.2,0.4,10.8,0.3,23.0,0.4,28.3,0.3,4.6,0.2,10.9,0.3,2.2,0.2,21.8,0.3,9.8,0.3,1469830,12332,11.2,0.3,29.8,0.6,33.9,0.6,10.9,0.5,10.3,0.4,3.9,0.3,6052177,-555555555,54.9,0.2,29.9,0.2,0.3,0.1,6.5,0.1,0.0,0.1,5.0,0.2,3.4,0.2,10.1,0.1,50.7,0.1,106035,1053,106761,1057,104701,1017,37841,2259,18993,1330,19355,211,9918,323,-888888888,-888888888,2762,252,33526,1028,13377,596,123678,1277,64162,2662,92550,2468,162242,2258,99916,3410,176042,4066,125112,4955,39960,384,47377,618,31508,577,32240,5621,41782,1645,47315,17027,18534,821,23329,1718,24017,916,48773,623,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
