GEO_ID,S1602_C01_001E,S1602_C01_001M,S1602_C01_002E,S1602_C01_002M,S1602_C01_003E,S1602_C01_003M,S1602_C01_004E,S1602_C01_004M,S1602_C01_005E,S1602_C01_005M,S1602_C02_001E,S1602_C02_001M,S1602_C02_002E,S1602_C02_002M,S1602_C02_003E,S1602_C02_003M,S1602_C02_004E,S1602_C02_004M,S1602_C02_005E,S1602_C02_005M,S1602_C03_001E,S1602_C03_001M,S1602_C03_002E,S1602_C03_002M,S1602_C03_003E,S1602_C03_003M,S1602_C03_004E,S1602_C03_004M,S1602_C03_005E,S1602_C03_005M,S1602_C04_001E,S1602_C04_001M,S1602_C04_002E,S1602_C04_002M,S1602_C04_003E,S1602_C04_003M,S1602_C04_004E,S1602_C04_004M,S1602_C04_005E,S1602_C04_005M,NAME,S1602_C01_001EA,S1602_C01_001MA,S1602_C01_002MA,S1602_C01_002EA,S1602_C01_003EA,S1602_C01_003MA,S1602_C01_004MA,S1602_C01_004EA,S1602_C01_005EA,S1602_C01_005MA,S1602_C02_001MA,S1602_C02_001EA,S1602_C02_002EA,S1602_C02_002MA,S1602_C02_003MA,S1602_C02_003EA,S1602_C02_004MA,S1602_C02_004EA,S1602_C02_005MA,S1602_C02_005EA,S1602_C03_001EA,S1602_C03_001MA,S1602_C03_002EA,S1602_C03_002MA,S1602_C03_003EA,S1602_C03_003MA,S1602_C03_004MA,S1602_C03_004EA,S1602_C03_005MA,S1602_C03_005EA,S1602_C04_001MA,S1602_C04_001EA,S1602_C04_002EA,S1602_C04_002MA,S1602_C04_003EA,S1602_C04_003MA,S1602_C04_004MA,S1602_C04_004EA,S1602_C04_005MA,S1602_C04_005EA,state
0400000US13,3745074,16431,281390,7063,115439,5601,95740,4649,40977,3749,-888888888.0,-888888888.0,7.5,0.2,3.1,0.2,2.6,0.1,1.1,0.1,104293,5614,60652,4287,13017,2081,23959,2800,6665,1661,2.8,0.1,21.6,1.5,11.3,1.8,25.0,2.6,16.3,4.0,Georgia,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,15460,2231,8513,1444,119376,4376,4975,1115,-888888888.0,-888888888.0,3.4,0.5,1.9,0.3,26.1,1.0,1.1,0.2,25276,2367,1246,581,548,316,23379,2323,103,139,5.5,0.5,8.1,3.3,6.4,3.7,19.6,1.8,2.1,2.8,Hawaii,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,51853,3183,11627,1589,9057,1441,4500,1294,-888888888.0,-888888888.0,8.3,0.5,1.9,0.3,1.4,0.2,0.7,0.2,13158,1981,10208,1714,939,498,994,586,1017,668,2.1,0.3,19.7,3.0,8.1,4.1,11.0,6.1,22.6,13.2,Idaho,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,561445,7999,324574,8524,152052,4611,55493,4119,-888888888.0,-888888888.0,11.7,0.2,6.7,0.2,3.2,0.1,1.2,0.1,215017,6402,105925,4985,63349,3691,34066,2715,11677,2024,4.5,0.1,18.9,0.9,19.5,1.0,22.4,1.7,21.0,3.1,Illinois,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,121018,3950,61150,3812,37152,2941,12418,2090,-888888888.0,-888888888.0,4.7,0.2,2.4,0.1,1.5,0.1,0.5,0.1,43708,3745,24684,2941,7896,1571,8405,1509,2723,1158,1.7,0.1,20.4,2.3,12.9,2.3,22.6,3.6,21.9,8.2,Indiana,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,47662,2604,25704,2593,22017,1962,8874,1509,-888888888.0,-888888888.0,3.8,0.2,2.0,0.2,1.8,0.2,0.7,0.1,23363,2722,11763,1861,3590,1124,6092,1388,1918,952,1.9,0.2,24.7,3.3,14.0,3.9,27.7,5.3,21.6,9.7,Iowa,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,84155,3543,23235,2180,23889,2232,7997,1384,-888888888.0,-888888888.0,7.5,0.3,2.1,0.2,2.1,0.2,0.7,0.1,27297,2629,17264,2286,2983,926,5645,1194,1405,693,2.4,0.2,20.5,2.5,12.8,3.8,23.6,4.5,17.6,8.0,Kansas,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,50256,2977,31661,3057,18233,1779,8561,1294,-888888888.0,-888888888.0,2.9,0.2,1.8,0.2,1.1,0.1,0.5,0.1,21392,2445,11171,1805,4767,1347,4172,1008,1282,678,1.2,0.1,22.2,3.3,15.1,4.0,22.9,5.2,15.0,7.8,Kentucky,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,77943,3492,80640,4142,21245,1461,6237,1384,-888888888.0,-888888888.0,4.5,0.2,4.6,0.2,1.2,0.1,0.4,0.1,35800,2691,23568,2443,5832,1226,5526,988,874,522,2.1,0.2,30.2,2.7,7.2,1.5,26.0,4.2,14.0,8.1,Louisiana,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,6405,1007,32262,2327,4649,813,3170,890,-888888888.0,-888888888.0,1.2,0.2,6.0,0.4,0.9,0.1,0.6,0.2,4576,898,646,476,2738,759,684,275,508,357,0.8,0.2,10.1,6.9,8.5,2.2,14.7,5.6,16.0,10.6,Maine,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,164342,4811,117293,5128,91465,3823,52882,3775,-888888888.0,-888888888.0,7.4,0.2,5.3,0.2,4.1,0.2,2.4,0.2,71398,4464,33422,2952,12310,1916,20239,2055,5427,1315,3.2,0.2,20.3,1.7,10.5,1.5,22.1,2.0,10.3,2.4,Maryland,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,236649,4843,280496,8699,114027,3643,39868,2793,-888888888.0,-888888888.0,9.1,0.2,10.8,0.3,4.4,0.1,1.5,0.1,160061,5856,60945,4299,57713,4139,33434,2325,7969,1616,6.1,0.2,25.8,1.7,20.6,1.4,29.3,1.7,20.0,3.7,Massachusetts,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,124591,4478,136834,5029,72135,2821,74900,4175,-888888888.0,-888888888.0,3.2,0.1,3.5,0.1,1.8,0.1,1.9,0.1,63130,4019,16526,1808,15970,2198,14889,1633,15745,2378,1.6,0.1,13.3,1.5,11.7,1.4,20.6,2.1,21.0,2.7,Michigan,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,75644,2607,54835,3212,69056,2900,57396,3790,-888888888.0,-888888888.0,3.5,0.1,2.5,0.1,3.2,0.1,2.7,0.2,51127,3847,13992,1733,5418,892,15048,1839,16669,2519,2.4,0.2,18.5,2.3,9.9,1.6,21.8,2.5,29.0,4.0,Minnesota,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,23874,2263,8997,1428,7402,1178,3884,846,-888888888.0,-888888888.0,2.2,0.2,0.8,0.1,0.7,0.1,0.4,0.1,7305,1256,4093,968,1133,612,1940,758,139,146,0.7,0.1,17.1,4.0,12.6,6.2,26.2,9.1,3.6,3.6,Mississippi,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,69148,3682,51692,3373,36284,2421,13708,2012,-888888888.0,-888888888.0,2.9,0.2,2.2,0.1,1.5,0.1,0.6,0.1,28474,2644,11071,1848,5881,1195,8230,1505,3292,1191,1.2,0.1,16.0,2.6,11.4,2.3,22.7,3.7,24.0,7.6,Missouri,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,10057,1365,6498,1026,3129,860,3906,665,-888888888.0,-888888888.0,2.4,0.3,1.5,0.2,0.7,0.2,0.9,0.2,1898,866,1030,626,265,200,533,626,70,81,0.4,0.2,10.2,5.8,4.1,3.0,17.0,17.6,1.8,2.1,Montana,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,57088,2724,14763,1582,12029,1323,5815,1172,-888888888.0,-888888888.0,7.6,0.4,2.0,0.2,1.6,0.2,0.8,0.2,22863,2495,14964,2127,1742,669,4026,1042,2131,948,3.0,0.3,26.2,3.4,11.8,4.2,33.5,7.4,36.6,12.9,Nebraska,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,210151,5113,37365,2938,75739,3131,13639,1830,-888888888.0,-888888888.0,19.2,0.4,3.4,0.3,6.9,0.3,1.2,0.2,63381,3718,43914,3122,4583,1285,12829,1818,2055,678,5.8,0.3,20.9,1.4,12.3,3.3,16.9,2.3,15.1,4.9,Nevada,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,13288,1928,26728,2639,8316,1371,3700,1161,-888888888.0,-888888888.0,2.5,0.4,5.1,0.5,1.6,0.3,0.7,0.2,6943,1270,2383,805,2336,733,1387,501,837,571,1.3,0.2,17.9,6.1,8.7,2.6,16.7,5.7,22.6,12.9,New Hampshire,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,516527,7496,306199,7013,171759,5085,57428,4538,-888888888.0,-888888888.0,16.0,0.2,9.5,0.2,5.3,0.2,1.8,0.1,230905,7468,137303,5745,50036,4169,35479,2968,8087,1614,7.2,0.2,26.6,1.0,16.3,1.3,20.7,1.6,14.1,2.5,New Jersey,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,234267,6431,10632,1666,9074,1339,41258,2173,-888888888.0,-888888888.0,30.5,0.7,1.4,0.2,1.2,0.2,5.4,0.3,42477,3473,36354,3233,999,551,1556,619,3568,744,5.5,0.5,15.5,1.3,9.4,4.6,17.1,6.3,8.6,1.8,New Mexico,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,1084485,11091,696389,10489,378739,7073,134523,5990,-888888888.0,-888888888.0,14.8,0.1,9.5,0.1,5.2,0.1,1.8,0.1,597146,12308,287470,8192,146739,6337,142087,5504,20850,2679,8.2,0.2,26.5,0.7,21.1,0.9,37.5,1.3,15.5,1.8,New York,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,274001,6013,88740,4552,71509,3809,26801,2774,-888888888.0,-888888888.0,6.9,0.1,2.2,0.1,1.8,0.1,0.7,0.1,93886,5281,65556,4270,9207,1985,14344,1913,4779,1065,2.4,0.1,23.9,1.5,10.4,2.1,20.1,2.4,17.8,3.7,North Carolina,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,7364,1009,7821,1139,3806,954,4709,1442,-888888888.0,-888888888.0,2.3,0.3,2.5,0.4,1.2,0.3,1.5,0.5,2584,797,1024,540,469,240,620,442,471,402,0.8,0.3,13.9,7.0,6.0,2.8,16.3,11.8,10.0,8.1,North Dakota,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,126284,4570,141049,5597,63653,3122,46037,3796,-888888888.0,-888888888.0,2.7,0.1,3.0,0.1,1.4,0.1,1.0,0.1,62858,3588,22681,2435,18564,2109,12826,1805,8787,1758,1.3,0.1,18.0,1.9,13.2,1.4,20.1,2.6,19.1,3.4,Ohio,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,95246,3035,18553,2097,23419,1846,14015,1458,-888888888.0,-888888888.0,6.5,0.2,1.3,0.1,1.6,0.1,1.0,0.1,27446,2554,19819,2168,1188,514,5285,937,1154,536,1.9,0.2,20.8,2.2,6.4,2.5,22.6,4.3,8.2,3.7,Oklahoma,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,126247,4196,51864,3572,51734,2872,11719,2051,-888888888.0,-888888888.0,7.9,0.3,3.2,0.2,3.2,0.2,0.7,0.1,39347,3114,20381,2726,4213,1014,12368,1665,2385,921,2.5,0.2,16.1,2.1,8.1,1.9,23.9,3.0,20.4,7.1,Oregon,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,262981,6298,206547,5763,102826,3900,39247,3665,-888888888.0,-888888888.0,5.3,0.1,4.1,0.1,2.1,0.1,0.8,0.1,127566,5942,60927,4530,30753,2849,27647,2204,8239,1827,2.5,0.1,23.2,1.7,14.9,1.3,26.9,2.0,21.0,4.0,Pennsylvania,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,47471,2527,38612,2752,10689,1309,3193,1040,-888888888.0,-888888888.0,11.6,0.6,9.4,0.7,2.6,0.3,0.8,0.3,25711,2249,17355,2207,5568,1110,2206,866,582,516,6.3,0.6,36.6,4.1,14.4,2.9,20.6,7.4,18.2,14.5,Rhode Island,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,88835,3969,34163,2947,21165,2185,4181,1114,-888888888.0,-888888888.0,4.7,0.2,1.8,0.2,1.1,0.1,0.2,0.1,25575,2374,17028,2478,3496,924,4625,1041,426,319,1.3,0.1,19.2,2.8,10.2,2.5,21.9,4.3,10.2,7.4,South Carolina,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,8597,1231,6172,1274,2771,694,6480,1050,-888888888.0,-888888888.0,2.5,0.4,1.8,0.4,0.8,0.2,1.9,0.3,3815,965,2233,873,325,181,253,189,1004,641,1.1,0.3,26.0,9.5,5.3,2.8,9.1,6.5,15.5,8.9,South Dakota,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,98677,4109,38090,3004,31182,2607,17626,2704,-888888888.0,-888888888.0,3.8,0.2,1.5,0.1,1.2,0.1,0.7,0.1,40872,3444,23968,2544,3850,1187,7406,1430,5648,1554,1.6,0.1,24.3,2.5,10.1,2.9,23.8,4.2,32.0,7.1,Tennessee,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,2784007,15918,274797,9299,311800,8420,107828,6217,-888888888.0,-888888888.0,28.9,0.2,2.9,0.1,3.2,0.1,1.1,0.1,756898,16519,632768,13686,29988,3643,73752,5234,20390,2882,7.9,0.2,22.7,0.5,10.9,1.2,23.7,1.5,18.9,2.5,Texas,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,110892,4142,34151,2797,30727,2465,9083,1243,-888888888.0,-888888888.0,11.4,0.4,3.5,0.3,3.2,0.3,0.9,0.1,23735,2896,15438,2308,2988,914,4444,1223,865,379,2.4,0.3,13.9,2.1,8.7,2.5,14.5,3.6,9.5,4.0,Utah,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,3582,661,12083,1719,1897,599,802,509,-888888888.0,-888888888.0,1.4,0.3,4.7,0.7,0.7,0.2,0.3,0.2,1333,552,140,180,567,302,582,371,44,81,0.5,0.2,3.9,5.0,4.7,2.4,30.7,15.2,5.5,9.4,Vermont,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,209542,5198,139954,4981,126660,4640,53650,3304,-888888888.0,-888888888.0,6.7,0.2,4.5,0.2,4.1,0.1,1.7,0.1,85223,4661,41292,3677,11897,1948,25094,2574,6940,1720,2.7,0.1,19.7,1.6,8.5,1.3,19.8,1.9,12.9,3.0,Virginia,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,218348,4995,131345,6000,186129,5983,32931,3227,-888888888.0,-888888888.0,7.7,0.2,4.6,0.2,6.6,0.2,1.2,0.1,107879,5598,43719,3686,16845,2204,40197,3069,7118,1506,3.8,0.2,20.0,1.6,12.8,1.6,21.6,1.6,21.6,4.1,Washington,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,8815,1271,7899,1534,3683,907,2055,657,-888888888.0,-888888888.0,1.2,0.2,1.1,0.2,0.5,0.1,0.3,0.1,3012,963,973,478,1158,758,599,299,282,267,0.4,0.1,11.0,5.0,14.7,8.3,16.3,8.0,13.7,12.3,West Virginia,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,105659,3453,59210,3391,36716,2232,11895,1990,-888888888.0,-888888888.0,4.5,0.1,2.5,0.1,1.6,0.1,0.5,0.1,35865,2994,20905,2331,6041,1035,6839,1239,2080,764,1.5,0.1,19.8,2.0,10.2,1.7,18.6,3.3,17.5,5.6,Wisconsin,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,14022,1550,3865,806,2515,739,1640,456,-888888888.0,-888888888.0,6.2,0.7,1.7,0.4,1.1,0.3,0.7,0.2,3287,1214,2715,1149,57,105,444,272,71,123,1.5,0.5,19.4,7.6,1.5,2.7,17.7,10.5,4.3,7.4,Wyoming,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
