GEO_ID,S2901_C01_001E,S2901_C01_001M,S2901_C01_002E,S2901_C01_002M,S2901_C01_003E,S2901_C01_003M,S2901_C01_004E,S2901_C01_004M,S2901_C01_005E,S2901_C01_005M,S2901_C01_006E,S2901_C01_006M,S2901_C01_007E,S2901_C01_007M,S2901_C01_008E,S2901_C01_008M,S2901_C01_009E,S2901_C01_009M,S2901_C01_010E,S2901_C01_010M,S2901_C01_011E,S2901_C01_011M,S2901_C01_012E,S2901_C01_012M,S2901_C01_013E,S2901_C01_013M,S2901_C01_014E,S2901_C01_014M,S2901_C01_015E,S2901_C01_015M,S2901_C01_016E,S2901_C01_016M,S2901_C01_017E,S2901_C01_017M,S2901_C01_018E,S2901_C01_018M,S2901_C01_019E,S2901_C01_019M,S2901_C01_020E,S2901_C01_020M,S2901_C01_021E,S2901_C01_021M,S2901_C01_022E,S2901_C01_022M,S2901_C01_023E,S2901_C01_023M,S2901_C01_024E,S2901_C01_024M,S2901_C01_025E,S2901_C01_025M,S2901_C01_026E,S2901_C01_026M,S2901_C01_027E,S2901_C01_027M,S2901_C01_028E,S2901_C01_028M,S2901_C01_029E,S2901_C01_029M,S2901_C02_001E,S2901_C02_001M,S2901_C02_002E,S2901_C02_002M,S2901_C02_003E,S2901_C02_003M,S2901_C02_004E,S2901_C02_004M,S2901_C02_005E,S2901_C02_005M,S2901_C02_006E,S2901_C02_006M,S2901_C02_007E,S2901_C02_007M,S2901_C02_008E,S2901_C02_008M,S2901_C02_009E,S2901_C02_009M,S2901_C02_010E,S2901_C02_010M,S2901_C02_011E,S2901_C02_011M,S2901_C02_012E,S2901_C02_012M,S2901_C02_013E,S2901_C02_013M,S2901_C02_014E,S2901_C02_014M,S2901_C02_015E,S2901_C02_015M,S2901_C02_016E,S2901_C02_016M,S2901_C02_017E,S2901_C02_017M,S2901_C02_018E,S2901_C02_018M,S2901_C02_019E,S2901_C02_019M,S2901_C02_020E,S2901_C02_020M,S2901_C02_021E,S2901_C02_021M,S2901_C02_022E,S2901_C02_022M,S2901_C02_023E,S2901_C02_023M,S2901_C02_024E,S2901_C02_024M,S2901_C02_025E,S2901_C02_025M,S2901_C02_026E,S2901_C02_026M,S2901_C02_027E,S2901_C02_027M,S2901_C02_028E,S2901_C02_028M,S2901_C02_029E,S2901_C02_029M,NAME,S2901_C01_001MA,S2901_C01_001EA,S2901_C01_002MA,S2901_C01_002EA,S2901_C01_003MA,S2901_C01_003EA,S2901_C01_004EA,S2901_C01_004MA,S2901_C01_005EA,S2901_C01_005MA,S2901_C01_006MA,S2901_C01_006EA,S2901_C01_007MA,S2901_C01_007EA,S2901_C01_008MA,S2901_C01_008EA,S2901_C01_009MA,S2901_C01_009EA,S2901_C01_010EA,S2901_C01_010MA,S2901_C01_011EA,S2901_C01_011MA,S2901_C01_012MA,S2901_C01_012EA,S2901_C01_013EA,S2901_C01_013MA,S2901_C01_014MA,S2901_C01_014EA,S2901_C01_015EA,S2901_C01_015MA,S2901_C01_016EA,S2901_C01_016MA,S2901_C01_017MA,S2901_C01_017EA,S2901_C01_018EA,S2901_C01_018MA,S2901_C01_019MA,S2901_C01_019EA,S2901_C01_020MA,S2901_C01_020EA,S2901_C01_021EA,S2901_C01_021MA,S2901_C01_022EA,S2901_C01_022MA,S2901_C01_023MA,S2901_C01_023EA,S2901_C01_024EA,S2901_C01_024MA,S2901_C01_025MA,S2901_C01_025EA,S2901_C01_026MA,S2901_C01_026EA,S2901_C01_027MA,S2901_C01_027EA,S2901_C01_028MA,S2901_C01_028EA,S2901_C01_029EA,S2901_C01_029MA,S2901_C02_001MA,S2901_C02_001EA,S2901_C02_002MA,S2901_C02_002EA,S2901_C02_003MA,S2901_C02_003EA,S2901_C02_004EA,S2901_C02_004MA,S2901_C02_005MA,S2901_C02_005EA,S2901_C02_006EA,S2901_C02_006MA,S2901_C02_007MA,S2901_C02_007EA,S2901_C02_008MA,S2901_C02_008EA,S2901_C02_009EA,S2901_C02_009MA,S2901_C02_010MA,S2901_C02_010EA,S2901_C02_011MA,S2901_C02_011EA,S2901_C02_012EA,S2901_C02_012MA,S2901_C02_013EA,S2901_C02_013MA,S2901_C02_014EA,S2901_C02_014MA,S2901_C02_015EA,S2901_C02_015MA,S2901_C02_016MA,S2901_C02_016EA,S2901_C02_017MA,S2901_C02_017EA,S2901_C02_018EA,S2901_C02_018MA,S2901_C02_019EA,S2901_C02_019MA,S2901_C02_020EA,S2901_C02_020MA,S2901_C02_021MA,S2901_C02_021EA,S2901_C02_022MA,S2901_C02_022EA,S2901_C02_023EA,S2901_C02_023MA,S2901_C02_024MA,S2901_C02_024EA,S2901_C02_025EA,S2901_C02_025MA,S2901_C02_026EA,S2901_C02_026MA,S2901_C02_027MA,S2901_C02_027EA,S2901_C02_028MA,S2901_C02_028EA,S2901_C02_029MA,S2901_C02_029EA,state
0400000US01,3688249,5643,771482,5452,859001,5624,1260686,5748,797080,2899,1750050,4591,1938199,3826,2594550,5043,977499,4925,28616,2689,-999999999,-999999999,-999999999,-999999999,16650,2671,49143,4527,68370,4308,2546071,2681,124759,6633,353270,11108,1166142,17339,890675,14401,297465,9587,547228,11132,308710,8418,3210220,12351,855938,13572,3583677,5676,511054,16300,3072623,16958,48452,772,-888888888,-888888888,20.9,0.1,23.3,0.1,34.2,0.1,21.6,0.1,47.4,0.1,52.6,0.1,70.3,0.1,26.5,0.1,0.8,0.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,0.5,0.1,1.3,0.1,1.9,0.1,69.0,0.1,3.4,0.2,9.6,0.3,31.6,0.5,24.1,0.4,8.1,0.3,14.8,0.3,8.4,0.2,87.0,0.3,23.2,0.4,-888888888,-888888888,14.3,0.5,85.7,0.5,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),01
0400000US02,531653,3005,130346,2366,143427,2549,177019,2684,80861,1212,281264,1631,250389,2104,370547,2411,15789,1236,23909,2098,-999999999,-999999999,4933,792,8258,1537,-999999999,-999999999,31763,854,354117,1255,11299,1331,33748,2746,155726,5486,149024,5128,44460,2978,86875,4736,50521,3295,486606,3445,137396,5559,517757,3007,49159,3817,468598,4449,74048,2864,-888888888,-888888888,24.5,0.4,27.0,0.5,33.3,0.5,15.2,0.2,52.9,0.2,47.1,0.2,69.7,0.5,3.0,0.2,4.5,0.4,-999999999.0,-999999999.0,0.9,0.1,1.6,0.3,-999999999.0,-999999999.0,6.0,0.2,66.6,0.4,2.1,0.2,6.3,0.5,29.3,1.0,28.0,1.0,8.4,0.6,16.3,0.9,9.5,0.6,91.5,0.6,25.8,1.1,-888888888,-888888888,9.5,0.7,90.5,0.7,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),02
0400000US04,4895706,14005,1067740,7532,1133448,8665,1544874,6620,1149644,4679,2412036,9375,2483670,9203,3970171,16785,213036,4007,120530,4438,222140,5838,9484,1302,228065,11135,132280,8049,1144543,12444,3134110,7012,149657,6877,366504,11489,1240537,17356,1367296,17760,423686,12633,859330,15311,488696,10887,4379545,18170,1348026,18044,4777975,13795,576042,15526,4201933,20643,58252,656,-888888888,-888888888,21.8,0.1,23.2,0.2,31.6,0.1,23.5,0.1,49.3,0.1,50.7,0.1,81.1,0.3,4.4,0.1,2.5,0.1,4.5,0.1,0.2,0.1,4.7,0.2,2.7,0.2,23.4,0.2,64.0,0.2,3.1,0.1,7.5,0.2,25.3,0.4,27.9,0.4,8.7,0.3,17.6,0.3,10.0,0.2,89.5,0.3,27.5,0.4,-888888888,-888888888,12.1,0.3,87.9,0.3,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),04
0400000US05,2207894,4945,463969,3653,515699,5030,736006,4025,492220,2232,1065667,3607,1142227,3105,1767277,4329,331784,3398,18286,1774,-999999999,-999999999,1848,934,29177,3760,45202,3451,77412,4052,1722655,2007,74507,4062,194327,7060,759329,12802,550519,10592,154087,6760,312213,8781,162912,6546,1939060,8980,475125,11105,2133163,4956,307498,10291,1825665,11384,45947,794,-888888888,-888888888,21.0,0.2,23.4,0.2,33.3,0.2,22.3,0.1,48.3,0.1,51.7,0.1,80.0,0.2,15.0,0.2,0.8,0.1,-999999999.0,-999999999.0,0.1,0.1,1.3,0.2,2.0,0.2,3.5,0.2,78.0,0.2,3.4,0.2,8.8,0.3,34.4,0.6,24.9,0.5,7.0,0.3,14.1,0.4,7.4,0.3,87.8,0.3,21.5,0.5,-888888888,-888888888,14.4,0.5,85.6,0.5,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),05
0400000US06,25650455,39934,6059901,21020,6253003,21382,8296127,22419,5041424,11786,12596031,26446,13054424,22952,16248203,37966,1726398,11803,3539847,20966,216650,8442,106403,5032,2782368,33739,1030586,20753,7697731,31994,11844297,15526,1161284,19482,1679013,24504,5670820,38990,6691008,43178,2090277,23112,5384750,41032,2973303,27230,22810158,41725,8358053,46612,25094781,39878,2633646,37341,22461135,51256,76088,331,-888888888,-888888888,23.6,0.1,24.4,0.1,32.3,0.1,19.7,0.1,49.1,0.1,50.9,0.1,63.3,0.1,6.7,0.1,13.8,0.1,0.8,0.1,0.4,0.1,10.8,0.1,4.0,0.1,30.0,0.1,46.2,0.1,4.5,0.1,6.5,0.1,22.1,0.1,26.1,0.2,8.1,0.1,21.0,0.2,11.6,0.1,88.9,0.1,32.6,0.2,-888888888,-888888888,10.5,0.1,89.5,0.1,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),06
0400000US08,4057437,9372,893000,4756,1069980,7035,1339310,5582,755147,3193,2020660,6544,2036777,6054,3545964,11572,151670,4671,92829,3806,43473,3273,5530,1373,111264,6271,106707,6652,636748,8738,3071544,4224,72590,4934,199065,8812,909022,16093,972206,13102,323740,9242,1023500,12265,557314,10889,3785782,12838,1580814,14163,3957876,9336,369997,10915,3587879,15327,70478,687,-888888888,-888888888,22.0,0.1,26.4,0.1,33.0,0.1,18.6,0.1,49.8,0.1,50.2,0.1,87.4,0.2,3.7,0.1,2.3,0.1,1.1,0.1,0.1,0.1,2.7,0.2,2.6,0.2,15.7,0.2,75.7,0.2,1.8,0.1,4.9,0.2,22.4,0.4,24.0,0.3,8.0,0.2,25.2,0.3,13.7,0.3,93.3,0.3,39.0,0.4,-888888888,-888888888,9.3,0.3,90.7,0.3,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),08
0400000US09,2611667,9339,521117,4528,552179,6061,956672,4763,581699,2793,1252709,5839,1358958,5889,2113264,9529,258520,5673,80707,4510,7278,1496,-999999999,-999999999,92774,6946,58845,5295,306204,6475,1929266,5042,70248,4217,147516,6783,712306,15252,522940,11872,204650,8345,553737,11466,400270,8560,2393903,11666,954007,13208,2517770,9229,206126,10544,2311644,14314,75751,1121,-888888888,-888888888,20.0,0.2,21.1,0.2,36.6,0.2,22.3,0.1,48.0,0.1,52.0,0.1,80.9,0.3,9.9,0.2,3.1,0.2,0.3,0.1,-999999999.0,-999999999.0,3.6,0.3,2.3,0.2,11.7,0.2,73.9,0.3,2.7,0.2,5.6,0.3,27.3,0.6,20.0,0.4,7.8,0.3,21.2,0.4,15.3,0.3,91.7,0.3,36.5,0.5,-888888888,-888888888,8.2,0.4,91.8,0.4,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),09
0400000US10,709999,4015,141024,2224,149325,2472,248770,2134,170880,1098,337892,2592,372107,2367,516740,2844,153093,2836,16924,1756,-999999999,-999999999,-999999999,-999999999,6812,1926,13947,2380,35463,3099,492429,1703,14710,2251,42684,3675,235210,8011,156543,5816,54620,3715,122665,5088,83567,4664,652605,6367,206232,6598,688470,4046,80203,5615,608267,6769,63626,2672,-888888888,-888888888,19.9,0.3,21.0,0.3,35.0,0.3,24.1,0.2,47.6,0.2,52.4,0.2,72.8,0.4,21.6,0.4,2.4,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.0,0.3,2.0,0.3,5.0,0.4,69.4,0.4,2.1,0.3,6.0,0.5,33.1,1.1,22.0,0.8,7.7,0.5,17.3,0.7,11.8,0.7,91.9,0.7,29.0,0.9,-888888888,-888888888,11.6,0.8,88.4,0.8,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),10
0400000US11,510514,4960,142877,2674,153101,3147,133231,2389,81305,860,236100,2958,274414,3244,228792,3408,240731,3155,16977,1612,-999999999,-999999999,-999999999,-999999999,9789,1732,12528,2364,30518,2847,212092,2357,10564,1865,29730,3236,94071,5793,87962,4973,16621,2653,123216,5961,148350,5357,470220,5579,271566,6740,480375,4920,70289,5172,410086,6290,82468,2884,-888888888,-888888888,28.0,0.4,30.0,0.5,26.1,0.4,15.9,0.2,46.2,0.4,53.8,0.4,44.8,0.5,47.2,0.6,3.3,0.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.9,0.3,2.5,0.5,6.0,0.5,41.5,0.4,2.1,0.4,5.8,0.6,18.4,1.1,17.2,1.0,3.3,0.5,24.1,1.1,29.1,1.0,92.1,0.8,53.2,1.2,-888888888,-888888888,14.6,1.1,85.4,1.1,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),11
0400000US12,15014950,31938,2834898,14840,3230159,16065,4960653,17749,3989240,12051,7226269,17202,7788681,20490,11764013,31485,2263285,18383,336951,8019,44217,4239,8897,2548,321475,17418,276112,12447,2976237,25633,9256799,11834,485886,13226,1080827,24125,4315776,35996,3360101,29087,1561652,21727,2719313,31157,1491395,19658,13448237,32386,4210708,36748,14681906,31804,1679621,34110,13002285,40779,54216,392,-888888888,-888888888,18.9,0.1,21.5,0.1,33.0,0.1,26.6,0.1,48.1,0.1,51.9,0.1,78.3,0.2,15.1,0.1,2.2,0.1,0.3,0.1,0.1,0.1,2.1,0.1,1.8,0.1,19.8,0.1,61.7,0.1,3.2,0.1,7.2,0.2,28.7,0.2,22.4,0.2,10.4,0.1,18.1,0.2,9.9,0.1,89.6,0.2,28.0,0.2,-888888888,-888888888,11.4,0.2,88.6,0.2,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,(X),(X),12
