GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_011E,S1903_C01_011M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_011E,S1903_C02_011M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,NAME,S1903_C01_001MA,S1903_C01_001EA,S1903_C01_002MA,S1903_C01_002EA,S1903_C01_003EA,S1903_C01_003MA,S1903_C01_004EA,S1903_C01_004MA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006EA,S1903_C01_006MA,S1903_C01_007MA,S1903_C01_007EA,S1903_C01_008EA,S1903_C01_008MA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010EA,S1903_C01_010MA,S1903_C01_011MA,S1903_C01_011EA,S1903_C01_012MA,S1903_C01_012EA,S1903_C01_013MA,S1903_C01_013EA,S1903_C01_014EA,S1903_C01_014MA,S1903_C01_015EA,S1903_C01_015MA,S1903_C01_016MA,S1903_C01_016EA,S1903_C01_017MA,S1903_C01_017EA,S1903_C01_018MA,S1903_C01_018EA,S1903_C01_019EA,S1903_C01_019MA,S1903_C01_020EA,S1903_C01_020MA,S1903_C01_021EA,S1903_C01_021MA,S1903_C01_022MA,S1903_C01_022EA,S1903_C01_023MA,S1903_C01_023EA,S1903_C01_024MA,S1903_C01_024EA,S1903_C01_025EA,S1903_C01_025MA,S1903_C01_026EA,S1903_C01_026MA,S1903_C01_027MA,S1903_C01_027EA,S1903_C01_028MA,S1903_C01_028EA,S1903_C01_029EA,S1903_C01_029MA,S1903_C01_030EA,S1903_C01_030MA,S1903_C02_001MA,S1903_C02_001EA,S1903_C02_002EA,S1903_C02_002MA,S1903_C02_003MA,S1903_C02_003EA,S1903_C02_004MA,S1903_C02_004EA,S1903_C02_005MA,S1903_C02_005EA,S1903_C02_006MA,S1903_C02_006EA,S1903_C02_007EA,S1903_C02_007MA,S1903_C02_008MA,S1903_C02_008EA,S1903_C02_009MA,S1903_C02_009EA,S1903_C02_010EA,S1903_C02_010MA,S1903_C02_011EA,S1903_C02_011MA,S1903_C02_012EA,S1903_C02_012MA,S1903_C02_013EA,S1903_C02_013MA,S1903_C02_014MA,S1903_C02_014EA,S1903_C02_015MA,S1903_C02_015EA,S1903_C02_016MA,S1903_C02_016EA,S1903_C02_017EA,S1903_C02_017MA,S1903_C02_018EA,S1903_C02_018MA,S1903_C02_019MA,S1903_C02_019EA,S1903_C02_020EA,S1903_C02_020MA,S1903_C02_021EA,S1903_C02_021MA,S1903_C02_022EA,S1903_C02_022MA,S1903_C02_023EA,S1903_C02_023MA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025EA,S1903_C02_025MA,S1903_C02_026MA,S1903_C02_026EA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028EA,S1903_C02_028MA,S1903_C02_029EA,S1903_C02_029MA,S1903_C02_030MA,S1903_C02_030EA,state
0400000US01,1841217,10615,70.7,0.3,25.9,0.3,0.5,0.1,0.9,0.1,-999999999.0,-999999999.0,0.8,0.1,1.1,0.1,2.7,0.1,68.9,0.3,4.0,0.2,31.4,0.4,38.9,0.3,25.7,0.2,1232515,11755,39.5,0.6,60.5,0.6,70.6,0.6,23.1,0.5,6.3,0.3,608702,10930,54.6,0.8,48.9,0.8,5.7,0.4,45.4,0.8,38.3,0.8,7.1,0.5,34.2,-888888888.0,35.3,-888888888.0,30.9,-888888888.0,42830,598,49652,722,28622,873,44340,9968,54577,10988,165733,118366,27688,2869,37563,5758,31664,2519,50076,594,23485,1808,46542,928,51117,731,33375,799,53764,933,49727,1604,56266,949,68529,1175,24534,884,37343,2463,24240,668,20927,658,19638,608,37831,5042,29589,1529,26856,1103,42029,3591,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),01
0400000US02,249659,2978,74.4,0.9,3.6,0.5,11.0,0.6,4.5,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4.6,0.5,5.8,0.5,70.5,0.9,6.5,0.9,35.5,1.2,41.5,1.0,16.4,0.7,165015,3765,49.4,1.4,50.6,1.4,75.2,1.7,16.0,1.3,8.9,1.0,84644,3784,42.8,2.0,34.1,1.9,8.7,1.3,57.2,2.0,41.5,2.4,15.7,1.6,28.9,-888888888.0,29.2,-888888888.0,25.2,-888888888.0,71583,1784,79626,3213,47226,14725,48721,2675,62348,10544,40227,19002,46040,30812,63909,5767,54996,9276,80656,2297,41542,4726,75947,3419,81990,2162,58311,4072,82307,2332,74787,3427,88744,3769,97254,3420,41181,4016,49872,4290,48029,2650,42386,3208,36643,2484,87500,11949,51712,2709,42138,4381,86237,7921,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),02
0400000US04,2428743,11353,83.0,0.3,4.0,0.1,3.3,0.1,2.9,0.1,-999999999.0,-999999999.0,4.8,0.2,1.9,0.2,22.3,0.3,66.4,0.3,4.6,0.2,32.4,0.3,36.3,0.3,26.7,0.3,1579481,13962,41.7,0.6,58.3,0.6,72.3,0.6,19.3,0.5,8.5,0.4,849262,12195,51.6,0.8,42.1,0.8,9.5,0.5,48.4,0.8,36.7,0.8,11.7,0.6,32.7,-888888888.0,33.1,-888888888.0,30.0,-888888888.0,50068,483,51629,448,40064,2108,30293,2870,63943,3939,37113,16187,37428,1770,48202,3193,39180,1080,55321,662,27168,1452,54097,1165,59103,1374,40195,630,59700,943,55294,1203,62350,987,71252,794,32303,756,42152,1682,31889,433,29136,891,25609,700,51314,2658,35958,783,30830,746,59966,2775,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),04
0400000US05,1131288,8373,80.1,0.4,15.4,0.4,0.6,0.1,1.1,0.1,-999999999.0,-999999999.0,1.2,0.2,1.5,0.2,4.6,0.2,76.9,0.4,5.1,0.3,32.2,0.5,37.1,0.5,25.6,0.3,752212,9854,41.3,0.9,58.7,0.9,72.7,0.8,20.2,0.7,7.1,0.6,379076,9260,51.6,1.4,45.8,1.4,5.8,0.5,48.4,1.4,39.5,1.3,8.9,0.8,29.3,-888888888.0,29.8,-888888888.0,27.2,-888888888.0,41262,653,44780,976,27657,1683,31354,3662,62291,4773,33861,24287,34780,5352,34603,4460,35348,1947,45456,848,22998,2032,46814,1485,47426,1363,32897,1001,51528,921,47935,2238,53210,1358,61923,1097,25840,867,38832,2365,24142,845,19999,911,18274,941,35938,4887,29830,1348,27364,1520,41516,4375,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),05
0400000US06,12758648,18835,66.6,0.2,6.4,0.1,0.7,0.1,13.2,0.1,0.3,0.1,9.6,0.1,3.1,0.1,28.5,0.1,49.1,0.1,3.1,0.1,34.9,0.1,39.8,0.1,22.2,0.1,8762059,27318,45.5,0.2,54.5,0.2,71.2,0.2,20.0,0.2,8.8,0.2,3996589,24576,52.7,0.3,42.3,0.3,10.3,0.3,47.3,0.3,34.3,0.4,13.1,0.2,32.6,-888888888.0,33.2,-888888888.0,28.5,-888888888.0,61933,238,65070,418,42509,1165,45956,2348,80080,1107,58537,5825,46015,722,60587,1368,47434,478,73017,624,29759,1024,65279,497,74074,583,45732,541,71015,368,64828,910,75619,526,87072,562,36846,542,48928,999,40842,335,35188,615,30089,461,64397,2209,47368,736,39848,841,73112,1806,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),06
0400000US08,2039592,7530,87.6,0.3,3.6,0.1,0.9,0.1,2.4,0.1,-999999999.0,-999999999.0,3.1,0.2,2.3,0.2,15.8,0.2,75.9,0.3,4.9,0.2,36.2,0.3,38.4,0.4,20.5,0.2,1315283,8405,45.7,0.6,54.3,0.6,76.5,0.6,16.0,0.5,7.5,0.4,724309,7586,50.9,0.8,40.8,0.8,10.0,0.6,49.1,0.8,36.5,0.8,12.7,0.7,28.3,-888888888.0,28.7,-888888888.0,25.9,-888888888.0,61303,487,63790,853,41763,2462,47892,6058,60000,4901,51564,32497,40278,4092,50134,2795,44174,1575,67360,772,30444,1113,65913,1086,74234,1361,45093,841,75405,844,71982,1197,77430,1167,87242,1057,38322,1234,51807,2810,38560,953,35272,765,30795,771,60086,4611,42699,1281,36383,936,67865,3212,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),08
0400000US09,1355817,6673,80.9,0.4,9.4,0.3,-999999999.0,-999999999.0,3.7,0.2,-999999999.0,-999999999.0,4.2,0.3,1.7,0.2,11.7,0.3,74.1,0.4,2.3,0.2,29.3,0.4,43.3,0.4,25.1,0.3,887263,10002,42.7,0.7,57.3,0.7,73.3,0.7,19.4,0.7,7.3,0.5,468554,8539,56.7,1.0,49.4,1.2,7.3,0.6,43.3,1.0,34.3,0.9,9.0,0.6,31.9,-888888888.0,32.5,-888888888.0,28.7,-888888888.0,70048,828,76008,864,45002,3991,25971,19879,88529,5945,-999999999,-999999999,34444,4321,52546,6666,39148,2365,78959,1453,28838,3120,73982,2615,86666,1853,46216,909,88819,1385,87928,2363,89403,1659,106976,1289,40851,1438,58116,4072,39839,1186,32697,1246,29667,1135,69267,5072,47603,1927,41207,1113,83929,8365,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Connecticut,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),09
0400000US10,349743,3705,72.8,0.7,20.6,0.7,-999999999.0,-999999999.0,3.4,0.3,-999999999.0,-999999999.0,1.7,0.3,-999999999.0,-999999999.0,6.4,0.4,68.6,0.6,2.7,0.4,30.4,0.9,40.5,0.8,26.4,0.6,233000,4645,38.5,1.4,61.5,1.4,71.0,1.2,21.2,1.1,7.8,0.9,116743,4375,54.7,2.6,46.6,2.4,8.1,1.4,45.3,2.6,35.9,2.3,9.4,1.5,37.7,-888888888.0,37.4,-888888888.0,36.5,-888888888.0,59716,1674,64388,2387,45264,2799,40086,24097,85172,16208,-666666666,-222222222,40843,6203,49267,5721,50525,2696,65361,1815,22138,7225,65037,3178,71504,2672,45510,2030,72594,1921,71518,2322,73417,2239,87100,2751,37912,2686,52021,5692,36973,1316,32327,1957,29444,2098,61093,7505,42035,2342,37372,2277,70542,8264,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Delaware,null,null,null,null,null,null,N,N,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),10
0400000US11,277378,3304,45.1,0.9,45.9,0.9,-999999999.0,-999999999.0,3.7,0.3,-999999999.0,-999999999.0,2.9,0.5,2.0,0.4,8.0,0.7,41.1,0.8,4.2,0.4,46.0,0.9,31.6,0.9,18.2,0.6,117864,3359,41.6,2.0,58.4,2.0,56.2,2.2,35.7,2.0,8.1,1.3,159514,3865,55.8,1.6,45.3,1.5,10.5,1.1,44.2,1.6,32.2,1.7,12.0,0.9,30.5,-888888888.0,34.0,-888888888.0,27.0,-888888888.0,71648,1996,114747,5103,40739,1796,-999999999,-999999999,84466,19755,-666666666,-222222222,48019,8090,72691,27195,63065,13111,117134,4932,31854,6909,84872,4478,71558,4752,47906,4081,84094,6264,68271,9078,94124,3446,142152,7954,35665,5384,50519,13569,61126,3665,56548,5324,44368,3763,113076,13777,66372,6193,50892,3352,128671,13318,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,N,N,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),11
0400000US12,7328046,25793,80.5,0.2,13.7,0.1,0.3,0.1,2.2,0.1,-999999999.0,-999999999.0,1.8,0.1,1.4,0.1,19.3,0.1,63.8,0.2,3.0,0.1,28.5,0.2,38.1,0.2,30.3,0.2,4693411,24879,37.2,0.3,62.8,0.3,72.0,0.4,20.4,0.3,7.5,0.2,2634635,21591,54.8,0.4,46.4,0.5,8.3,0.3,45.2,0.4,34.6,0.4,10.6,0.3,34.0,-888888888.0,34.2,-888888888.0,32.5,-888888888.0,47463,329,50336,302,34563,782,35048,7461,57814,4349,47793,11803,39652,2343,42670,2007,40903,509,52321,336,26315,849,50523,501,55546,500,38425,460,57212,401,51908,626,60037,457,68757,592,31730,428,41017,852,30563,272,26667,364,23998,368,50212,1400,35919,493,30875,398,54610,1504,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),12
