GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001E,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_004M,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001EA,S2406_C01_001MA,S2406_C01_002EA,S2406_C01_002MA,S2406_C01_003EA,S2406_C01_003MA,S2406_C01_004MA,S2406_C01_004EA,S2406_C01_005MA,S2406_C01_005EA,S2406_C01_006EA,S2406_C01_006MA,S2406_C01_007EA,S2406_C01_007MA,S2406_C02_001EA,S2406_C02_001MA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003EA,S2406_C02_003MA,S2406_C02_004MA,S2406_C02_004EA,S2406_C02_005MA,S2406_C02_005EA,S2406_C02_006MA,S2406_C02_006EA,S2406_C02_007EA,S2406_C02_007MA,S2406_C03_001MA,S2406_C03_001EA,S2406_C03_002MA,S2406_C03_002EA,S2406_C03_003EA,S2406_C03_003MA,S2406_C03_004MA,S2406_C03_004EA,S2406_C03_005MA,S2406_C03_005EA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007EA,S2406_C03_007MA,S2406_C04_001MA,S2406_C04_001EA,S2406_C04_002EA,S2406_C04_002MA,S2406_C04_003EA,S2406_C04_003MA,S2406_C04_004MA,S2406_C04_004EA,S2406_C04_005EA,S2406_C04_005MA,S2406_C04_006EA,S2406_C04_006MA,S2406_C04_007MA,S2406_C04_007EA,S2406_C05_001EA,S2406_C05_001MA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003MA,S2406_C05_003EA,S2406_C05_004MA,S2406_C05_004EA,S2406_C05_005MA,S2406_C05_005EA,S2406_C05_006EA,S2406_C05_006MA,S2406_C05_007MA,S2406_C05_007EA,S2406_C06_001MA,S2406_C06_001EA,S2406_C06_002MA,S2406_C06_002EA,S2406_C06_003EA,S2406_C06_003MA,S2406_C06_004EA,S2406_C06_004MA,S2406_C06_005EA,S2406_C06_005MA,S2406_C06_006EA,S2406_C06_006MA,S2406_C06_007MA,S2406_C06_007EA,state
0400000US13,4466307,22294,1613318,22398,758643,15282,1101894,15530,406842,9793,585610,11954,12.4,-888888888.0,69.4,0.5,56.1,0.9,67.4,1.0,79.4,0.7,74.8,1.4,86.0,0.9,-888888888,-888888888,4.0,0.2,5.4,0.3,2.8,0.4,3.7,0.3,4.6,0.6,1.8,0.3,-888888888,-888888888,5.9,0.2,10.3,0.4,4.6,0.4,4.1,0.3,1.5,0.4,2.2,0.3,-888888888,-888888888,15.0,0.3,23.3,0.6,16.2,0.8,9.2,0.4,7.5,0.7,6.5,0.6,-888888888,-888888888,5.7,0.2,4.9,0.3,9.0,0.7,3.7,0.3,11.5,1.0,3.6,0.4,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,664180,7810,227022,6738,152657,5834,165301,6308,61834,3897,57366,3473,12.7,-888888888.0,61.8,0.8,41.9,1.5,69.9,1.6,73.4,1.7,69.4,3.7,77.6,2.3,-888888888,-888888888,3.1,0.3,4.5,0.6,1.7,0.5,2.8,0.6,4.0,1.2,1.2,0.7,-888888888,-888888888,7.7,0.6,13.9,1.2,4.7,0.9,5.3,0.9,2.6,1.1,3.1,1.1,-888888888,-888888888,20.2,0.7,32.1,1.3,16.4,1.6,13.2,1.3,11.9,2.0,12.1,2.0,-888888888,-888888888,7.2,0.5,7.6,0.9,7.3,1.1,5.2,0.9,12.0,2.5,5.9,1.6,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,726768,8459,242553,7409,133366,5098,170593,7178,86385,5868,93871,5208,14.0,-888888888.0,67.3,1.0,49.6,1.8,67.9,2.3,77.0,1.8,77.5,2.7,85.1,2.0,-888888888,-888888888,4.5,0.5,6.6,1.1,2.2,0.7,3.6,0.7,5.6,1.6,2.6,1.2,-888888888,-888888888,6.2,0.5,11.6,1.2,5.3,1.0,3.9,0.7,1.5,0.7,1.7,0.6,-888888888,-888888888,14.6,0.7,23.5,1.6,15.2,1.8,10.6,1.1,5.6,1.2,5.9,1.4,-888888888,-888888888,7.5,0.5,8.8,1.0,9.3,1.3,4.8,0.9,9.7,1.5,4.7,1.0,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6143429,21683,2278161,20218,1065859,15285,1494257,15269,444714,9688,860438,13682,12.8,-888888888.0,71.1,0.3,58.8,0.5,68.2,0.7,80.2,0.5,76.0,1.0,89.1,0.5,-888888888,-888888888,3.5,0.1,4.8,0.2,1.7,0.2,3.2,0.2,5.7,0.5,1.8,0.2,-888888888,-888888888,8.6,0.2,14.6,0.3,6.9,0.4,6.0,0.3,2.3,0.4,2.7,0.3,-888888888,-888888888,12.0,0.2,17.1,0.4,16.1,0.5,7.7,0.4,6.4,0.5,3.9,0.3,-888888888,-888888888,4.7,0.1,4.7,0.2,7.1,0.4,2.9,0.2,9.7,0.8,2.5,0.2,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3087270,14316,1014458,15100,525060,10763,706766,12971,266010,8981,574976,10503,10.5,-888888888.0,72.9,0.4,57.5,0.8,70.2,0.9,80.4,0.6,77.5,1.4,91.3,0.6,-888888888,-888888888,2.7,0.2,3.6,0.3,1.8,0.4,2.5,0.3,4.2,0.6,1.1,0.2,-888888888,-888888888,9.1,0.3,17.3,0.6,7.6,0.6,6.7,0.4,1.7,0.4,2.2,0.3,-888888888,-888888888,10.7,0.3,17.2,0.5,13.4,0.7,7.4,0.5,5.0,0.5,3.2,0.4,-888888888,-888888888,4.7,0.2,4.3,0.3,7.0,0.5,2.9,0.3,11.6,1.1,2.2,0.3,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1593590,9293,558730,10285,258736,6130,369750,7662,149596,4793,256778,6150,11.6,-888888888.0,67.6,0.5,50.6,0.9,64.5,1.3,77.9,1.1,75.8,1.4,88.4,0.8,-888888888,-888888888,3.5,0.2,5.2,0.4,2.0,0.4,3.2,0.4,3.8,0.5,1.4,0.3,-888888888,-888888888,8.4,0.3,14.1,0.6,8.8,0.6,6.1,0.5,1.8,0.5,2.9,0.5,-888888888,-888888888,13.5,0.4,22.1,0.8,14.4,1.0,9.2,0.7,6.9,0.9,4.2,0.6,-888888888,-888888888,6.9,0.3,8.1,0.5,10.3,0.8,3.6,0.4,11.7,1.2,3.1,0.4,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1397854,9549,516302,8822,232797,7342,315648,7967,139022,5210,194085,5678,10.7,-888888888.0,67.3,0.6,52.4,1.1,65.2,1.4,76.2,1.1,77.9,1.5,87.6,1.0,-888888888,-888888888,3.2,0.2,4.1,0.4,2.1,0.5,3.8,0.5,3.4,0.8,1.3,0.3,-888888888,-888888888,8.0,0.3,13.9,0.8,7.1,0.8,5.2,0.5,1.0,0.3,2.4,0.6,-888888888,-888888888,15.4,0.5,23.2,0.8,15.9,1.2,11.2,0.8,8.8,1.0,5.5,0.8,-888888888,-888888888,6.1,0.3,6.4,0.4,9.7,0.9,3.7,0.5,8.9,1.0,3.1,0.5,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1909704,13212,628475,10785,328325,8071,443455,9144,177607,6284,331842,9117,11.5,-888888888.0,69.2,0.5,52.9,0.9,65.2,1.3,77.9,1.0,75.1,1.8,89.5,0.7,-888888888,-888888888,2.8,0.2,4.2,0.4,1.7,0.3,2.7,0.4,3.7,0.7,0.9,0.2,-888888888,-888888888,8.0,0.3,14.5,0.7,7.7,0.8,5.7,0.6,2.6,0.6,2.0,0.4,-888888888,-888888888,14.4,0.4,23.1,0.9,16.7,1.0,10.5,0.6,6.1,0.9,5.2,0.6,-888888888,-888888888,5.6,0.3,5.3,0.4,8.7,0.7,3.3,0.4,12.5,1.5,2.4,0.4,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2018024,13487,651554,12870,394849,10256,478449,12399,232429,7788,260743,8339,12.6,-888888888.0,70.0,0.6,54.9,1.0,67.6,1.6,78.4,0.9,81.2,1.4,85.9,1.2,-888888888,-888888888,3.4,0.2,5.1,0.4,1.8,0.3,3.2,0.4,3.4,0.5,2.2,0.5,-888888888,-888888888,6.6,0.3,12.3,0.6,5.6,0.7,4.3,0.5,1.3,0.4,2.7,0.7,-888888888,-888888888,14.3,0.4,22.4,0.9,16.4,1.3,10.6,0.7,5.2,0.7,6.0,0.7,-888888888,-888888888,5.7,0.3,5.4,0.5,8.5,0.9,3.5,0.4,8.9,0.9,3.2,0.6,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,653189,6948,234143,5567,121586,5568,155024,5882,67924,3430,74512,3944,8.3,-888888888.0,60.8,1.1,44.7,1.5,61.9,2.4,75.5,1.8,57.1,3.0,82.6,1.9,-888888888,-888888888,4.1,0.4,5.7,0.7,1.4,0.5,3.0,0.6,8.1,1.5,2.3,0.7,-888888888,-888888888,12.0,0.7,20.9,1.2,12.1,1.5,7.4,0.9,1.5,0.6,2.8,0.9,-888888888,-888888888,13.9,0.6,21.4,1.2,14.7,1.5,9.1,1.1,6.3,1.6,6.2,1.4,-888888888,-888888888,9.1,0.6,7.2,0.8,9.9,1.1,4.9,0.8,27.0,2.5,6.1,1.1,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2994301,14042,1338363,14870,518961,12914,652000,11422,241191,8027,243786,7892,14.0,-888888888.0,60.1,0.5,46.3,0.7,64.7,1.1,71.7,0.9,75.1,1.4,80.5,1.3,-888888888,-888888888,3.2,0.1,3.8,0.2,2.0,0.3,2.9,0.4,4.8,0.6,2.0,0.4,-888888888,-888888888,9.8,0.3,14.5,0.5,7.5,0.6,6.7,0.5,2.9,0.6,3.8,0.9,-888888888,-888888888,22.1,0.4,31.2,0.6,18.8,0.9,15.5,0.8,8.8,1.0,9.6,0.9,-888888888,-888888888,4.8,0.2,4.2,0.3,7.0,0.6,3.2,0.3,8.4,1.0,4.2,0.5,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3470655,19542,1550682,16479,619507,12512,756978,14342,241155,6921,302333,8901,13.5,-888888888.0,66.0,0.4,55.6,0.6,65.9,1.0,77.9,0.9,69.7,1.5,86.8,1.0,-888888888,-888888888,2.9,0.2,3.4,0.2,1.8,0.3,2.6,0.3,5.5,0.9,1.7,0.4,-888888888,-888888888,12.5,0.3,19.4,0.5,10.0,0.5,7.4,0.5,2.6,0.6,3.2,0.5,-888888888,-888888888,12.3,0.3,15.9,0.4,14.1,0.8,8.4,0.5,6.3,0.8,4.7,0.7,-888888888,-888888888,6.3,0.2,5.8,0.3,8.2,0.5,3.7,0.3,15.8,1.2,3.5,0.5,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4448034,20901,1567691,17879,797831,12572,1024044,15721,348739,8223,709729,12861,11.6,-888888888.0,71.4,0.3,57.9,0.7,70.1,0.7,78.3,0.6,76.6,1.0,89.9,0.5,-888888888,-888888888,3.4,0.1,4.8,0.3,1.7,0.2,3.3,0.2,5.0,0.6,1.6,0.2,-888888888,-888888888,9.7,0.2,16.6,0.4,8.4,0.4,7.4,0.4,2.1,0.4,3.1,0.3,-888888888,-888888888,10.4,0.2,16.0,0.4,12.1,0.5,7.8,0.3,4.1,0.4,3.2,0.3,-888888888,-888888888,5.1,0.1,4.7,0.2,7.7,0.4,3.3,0.3,12.2,0.7,2.2,0.3,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2864517,12336,1157237,10473,471917,11410,643658,9628,223556,5774,368149,8680,10.9,-888888888.0,67.2,0.4,54.5,0.7,66.9,1.1,77.2,0.8,72.8,1.0,86.8,0.8,-888888888,-888888888,3.9,0.2,4.9,0.2,1.9,0.3,3.4,0.3,7.4,0.6,2.2,0.3,-888888888,-888888888,11.2,0.2,17.6,0.4,11.1,0.7,7.3,0.4,1.7,0.3,3.9,0.5,-888888888,-888888888,12.0,0.3,17.2,0.5,12.6,0.9,8.8,0.5,6.6,0.6,3.6,0.4,-888888888,-888888888,5.7,0.2,5.7,0.3,7.5,0.5,3.4,0.3,11.4,0.8,3.5,0.4,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1208586,11246,375523,10057,213384,6742,286604,7970,136190,6351,196885,7521,10.1,-888888888.0,67.7,0.9,48.2,1.5,64.7,1.9,79.6,1.3,74.2,2.2,86.5,1.3,-888888888,-888888888,3.1,0.3,4.6,0.6,1.5,0.4,3.0,0.7,3.7,0.9,2.0,0.7,-888888888,-888888888,5.6,0.4,10.4,0.8,4.9,0.7,4.3,0.7,1.6,0.6,2.2,0.6,-888888888,-888888888,17.6,0.6,30.9,1.3,20.5,1.4,9.9,0.8,8.3,1.3,6.4,0.9,-888888888,-888888888,5.9,0.4,5.9,0.7,8.5,1.2,3.2,0.6,12.3,1.7,2.9,0.6,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2805646,16034,1011269,15978,497941,10491,696747,12667,242343,7306,357346,9132,11.1,-888888888.0,68.2,0.4,54.3,0.7,65.5,1.1,78.3,0.7,74.6,1.5,87.2,0.9,-888888888,-888888888,3.0,0.2,4.4,0.3,1.6,0.3,2.6,0.3,3.9,0.6,1.4,0.3,-888888888,-888888888,10.9,0.3,18.4,0.5,10.4,0.8,6.7,0.5,2.4,0.5,4.2,0.5,-888888888,-888888888,12.2,0.3,17.6,0.6,15.1,0.9,8.4,0.5,6.6,0.7,4.1,0.4,-888888888,-888888888,5.7,0.2,5.3,0.3,7.5,0.6,4.0,0.4,12.6,1.1,3.1,0.4,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
0400000US30,494622,5533,178413,6087,92881,4242,110371,4445,64784,3373,48173,3185,11.0,-888888888.0,57.5,1.1,38.5,1.9,62.0,2.8,68.8,2.0,69.2,2.6,78.0,3.0,-888888888,-888888888,5.5,0.5,8.0,1.0,2.6,0.6,5.0,0.8,5.3,1.2,3.3,1.1,-888888888,-888888888,9.4,0.7,15.6,1.2,8.0,1.6,8.0,1.4,1.0,0.5,3.5,1.0,-888888888,-888888888,17.4,0.8,27.0,1.5,16.4,2.0,12.9,1.3,8.3,1.3,6.8,1.8,-888888888,-888888888,10.1,0.7,10.9,1.3,11.1,1.6,5.3,1.0,16.2,2.3,8.5,2.2,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,981449,7079,353671,7220,167850,6214,230039,6322,99898,4261,129991,4174,11.3,-888888888.0,67.1,0.6,50.2,1.2,65.3,1.6,78.6,1.2,76.0,1.7,88.2,1.3,-888888888,-888888888,3.7,0.2,4.9,0.5,2.4,0.5,3.4,0.6,4.9,0.8,2.0,0.5,-888888888,-888888888,8.7,0.4,15.4,0.7,8.2,0.9,5.3,0.7,1.6,0.5,3.0,0.8,-888888888,-888888888,14.0,0.5,21.6,1.0,15.9,1.2,9.3,0.8,7.9,1.1,3.5,0.6,-888888888,-888888888,6.5,0.3,7.9,0.6,8.2,0.8,3.3,0.4,9.7,1.1,3.3,0.5,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,1298821,11890,358859,8713,358552,9804,347551,8188,108561,5931,125298,5870,13.2,-888888888.0,76.3,0.6,59.0,1.4,82.9,1.1,82.3,1.0,81.4,2.0,86.3,1.6,-888888888,-888888888,2.9,0.2,5.5,0.6,1.5,0.4,2.5,0.4,1.8,0.5,1.3,0.4,-888888888,-888888888,3.8,0.3,7.2,0.7,2.2,0.4,3.0,0.6,1.5,0.6,2.6,0.9,-888888888,-888888888,11.8,0.5,22.3,1.1,8.7,0.8,7.8,0.7,6.5,1.1,6.5,1.1,-888888888,-888888888,5.2,0.4,5.9,0.7,4.6,0.6,4.4,0.5,8.8,1.5,3.4,0.8,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,704847,6802,277701,6492,112873,5699,172036,5663,65897,3272,76340,4369,8.9,-888888888.0,66.5,0.8,54.0,1.5,63.6,2.3,78.5,1.3,70.5,2.8,86.1,2.2,-888888888,-888888888,3.1,0.3,4.2,0.6,1.8,0.7,2.6,0.5,3.9,1.2,1.2,0.5,-888888888,-888888888,10.8,0.5,17.2,1.1,11.1,1.3,6.8,1.0,2.8,1.0,2.4,0.8,-888888888,-888888888,12.7,0.6,18.1,1.1,14.3,1.6,8.6,1.0,6.7,1.6,5.7,1.5,-888888888,-888888888,6.9,0.5,6.4,0.7,9.2,1.3,3.5,0.5,16.2,2.1,4.7,1.3,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,4369952,17577,1799074,16762,739390,15910,1057885,16214,313972,9787,459631,11748,12.9,-888888888.0,70.8,0.4,61.1,0.6,70.7,1.0,79.9,0.6,74.3,1.2,86.0,0.9,-888888888,-888888888,3.8,0.2,5.0,0.3,2.0,0.3,3.4,0.2,5.8,0.6,1.8,0.3,-888888888,-888888888,7.0,0.2,11.1,0.4,5.4,0.4,4.4,0.3,2.2,0.5,2.8,0.4,-888888888,-888888888,13.4,0.2,18.2,0.4,15.3,0.7,8.8,0.4,7.7,0.8,5.9,0.5,-888888888,-888888888,4.9,0.2,4.6,0.2,6.6,0.4,3.5,0.3,10.0,0.9,3.6,0.5,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,874753,9652,308048,9040,184092,7546,202316,7324,99077,6070,81220,5528,10.8,-888888888.0,61.2,1.0,44.2,1.7,63.1,2.2,71.8,1.8,78.0,2.1,74.5,2.4,-888888888,-888888888,3.4,0.4,4.5,0.6,2.1,0.6,3.7,0.8,2.4,0.8,2.3,0.9,-888888888,-888888888,7.4,0.5,12.1,0.9,6.4,1.0,5.5,0.8,1.8,0.7,3.6,1.3,-888888888,-888888888,21.4,0.8,33.1,1.6,20.5,1.7,15.0,1.4,8.4,1.4,11.0,1.8,-888888888,-888888888,6.6,0.4,6.1,0.6,7.8,1.1,3.9,0.8,9.5,1.5,8.6,1.5,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,9354155,26892,3701349,26962,1908738,22951,2173501,21823,676738,13139,893829,15347,15.0,-888888888.0,65.2,0.2,53.3,0.4,66.9,0.6,76.7,0.4,72.3,0.9,77.9,0.7,-888888888,-888888888,3.6,0.1,4.8,0.2,2.1,0.2,3.2,0.2,4.7,0.5,2.5,0.3,-888888888,-888888888,10.0,0.1,16.0,0.3,8.0,0.3,6.4,0.2,3.1,0.4,3.5,0.3,-888888888,-888888888,15.2,0.2,19.9,0.3,15.9,0.5,10.5,0.3,9.2,0.5,9.8,0.5,-888888888,-888888888,6.0,0.1,6.1,0.2,7.1,0.3,3.2,0.2,10.7,0.6,6.3,0.5,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
