GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001MA,S1901_C01_001EA,S1901_C01_002MA,S1901_C01_002EA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004EA,S1901_C01_004MA,S1901_C01_005EA,S1901_C01_005MA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010EA,S1901_C01_010MA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013MA,S1901_C01_013EA,S1901_C01_014EA,S1901_C01_014MA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002MA,S1901_C02_002EA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004EA,S1901_C02_004MA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011EA,S1901_C02_011MA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014EA,S1901_C02_014MA,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003EA,S1901_C03_003MA,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005EA,S1901_C03_005MA,S1901_C03_006EA,S1901_C03_006MA,S1901_C03_007MA,S1901_C03_007EA,S1901_C03_008EA,S1901_C03_008MA,S1901_C03_009EA,S1901_C03_009MA,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011EA,S1901_C03_011MA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013EA,S1901_C03_013MA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015MA,S1901_C03_015EA,S1901_C03_016EA,S1901_C03_016MA,S1901_C04_001EA,S1901_C04_001MA,S1901_C04_002EA,S1901_C04_002MA,S1901_C04_003EA,S1901_C04_003MA,S1901_C04_004MA,S1901_C04_004EA,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007EA,S1901_C04_007MA,S1901_C04_008EA,S1901_C04_008MA,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011EA,S1901_C04_011MA,S1901_C04_012EA,S1901_C04_012MA,S1901_C04_013EA,S1901_C04_013MA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016MA,S1901_C04_016EA,state
0400000US13,3587521,13961,8.5,0.2,5.6,0.2,11.4,0.3,10.6,0.3,14.4,0.3,17.9,0.4,11.6,0.3,11.3,0.3,4.4,0.2,4.4,0.2,49321,543,68820,591,33.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,2426392,15122,5.8,0.2,3.7,0.2,9.4,0.3,9.6,0.3,14.2,0.4,18.5,0.4,13.5,0.4,13.9,0.4,5.6,0.2,5.7,0.2,58885,791,79611,807,-888888888,-888888888,34.1,-888888888.0,-888888888,-888888888,1692033,16406,1.8,0.2,1.7,0.2,6.2,0.3,7.8,0.3,12.9,0.4,20.0,0.5,16.4,0.5,18.0,0.5,7.6,0.3,7.7,0.3,74419,864,95862,1017,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1161129,13258,15.4,0.6,10.2,0.5,16.0,0.5,13.1,0.6,15.0,0.6,15.6,0.6,6.7,0.4,5.2,0.3,1.6,0.2,1.4,0.2,31104,495,43557,816,-888888888,-888888888,-888888888,-888888888,30.0,-888888888.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,13
0400000US15,450769,4870,5.7,0.6,3.5,0.4,7.2,0.6,7.2,0.6,11.6,0.8,18.8,0.9,14.5,0.7,17.9,0.7,7.5,0.6,6.1,0.5,69592,1456,86866,1800,31.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,314151,5725,3.2,0.6,1.9,0.4,5.0,0.7,6.9,0.7,11.0,0.8,18.9,1.0,15.8,1.0,21.3,1.0,8.7,0.6,7.1,0.6,79187,1960,96672,2353,-888888888,-888888888,31.8,-888888888.0,-888888888,-888888888,232049,4639,1.6,0.4,1.3,0.3,3.7,0.7,5.5,0.8,9.6,0.9,18.2,1.1,16.7,1.0,24.2,1.2,10.3,0.9,8.9,0.8,88986,2792,107596,2877,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,136618,5076,12.9,1.4,7.4,1.0,12.5,1.4,10.1,1.4,14.1,1.5,18.8,1.6,10.4,1.3,9.1,1.3,2.6,0.7,2.2,0.5,41669,1923,55586,2365,-888888888,-888888888,-888888888,-888888888,27.6,-888888888.0,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,15
0400000US16,591587,4733,7.1,0.7,5.3,0.5,11.8,0.7,12.2,0.8,15.5,0.7,19.8,0.9,11.8,0.8,10.4,0.7,2.9,0.3,3.2,0.4,47861,1275,64115,1639,30.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,407499,5941,3.9,0.5,2.6,0.4,8.8,0.7,10.6,0.8,15.9,0.9,22.5,1.2,14.5,1.0,13.2,1.0,3.9,0.4,4.0,0.6,58101,1643,74539,2144,-888888888,-888888888,30.6,-888888888.0,-888888888,-888888888,324619,6464,1.8,0.3,1.5,0.3,6.5,0.7,8.9,0.8,15.3,0.9,24.3,1.3,17.0,1.1,15.3,1.1,4.5,0.5,4.9,0.7,65323,1458,82828,2383,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,184088,6013,15.5,1.8,11.9,1.1,19.7,1.4,15.8,1.6,14.0,1.4,12.8,1.2,5.4,0.9,3.3,0.7,0.5,0.3,1.2,0.5,26708,1149,38448,2309,-888888888,-888888888,-888888888,-888888888,29.3,-888888888.0,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,16
0400000US17,4772421,12392,7.3,0.2,4.6,0.1,9.9,0.2,9.3,0.2,12.8,0.2,17.8,0.3,12.7,0.2,14.1,0.2,5.8,0.2,5.8,0.1,57444,429,79379,528,32.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,3099184,17994,4.5,0.2,2.7,0.1,6.9,0.2,7.8,0.2,11.9,0.2,18.3,0.4,14.7,0.3,17.7,0.3,7.7,0.2,7.8,0.2,71796,579,94388,843,-888888888,-888888888,33.6,-888888888.0,-888888888,-888888888,2269298,16848,1.3,0.1,1.3,0.1,4.3,0.2,6.0,0.2,10.6,0.3,18.4,0.4,16.5,0.4,21.6,0.4,9.8,0.3,10.2,0.3,86541,681,110525,1031,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1673237,15699,13.6,0.4,8.4,0.3,15.9,0.4,12.4,0.3,14.4,0.4,16.5,0.3,8.3,0.4,6.7,0.3,2.0,0.1,1.8,0.2,34681,572,48899,578,-888888888,-888888888,-888888888,-888888888,28.8,-888888888.0,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,17
0400000US18,2502739,10912,7.0,0.2,5.3,0.2,11.4,0.3,11.4,0.3,15.4,0.4,19.9,0.3,12.3,0.3,11.2,0.3,3.3,0.2,2.9,0.1,49446,487,64422,550,28.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,1657223,12597,4.5,0.2,3.1,0.2,7.7,0.3,9.4,0.4,14.8,0.4,22.0,0.5,15.4,0.3,14.8,0.4,4.4,0.3,3.8,0.2,60780,522,76177,791,-888888888,-888888888,28.3,-888888888.0,-888888888,-888888888,1219395,13717,1.4,0.2,1.2,0.1,4.7,0.3,7.2,0.4,13.9,0.4,23.8,0.6,18.5,0.4,18.7,0.5,5.7,0.3,5.0,0.2,72385,689,88723,926,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,845516,11094,13.3,0.6,10.2,0.5,19.4,0.6,15.8,0.6,16.6,0.6,14.3,0.6,5.4,0.4,3.4,0.3,0.8,0.1,0.8,0.2,29469,659,38554,695,-888888888,-888888888,-888888888,-888888888,26.5,-888888888.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,18
0400000US19,1241471,6257,6.1,0.3,5.1,0.3,10.7,0.4,10.1,0.3,14.4,0.4,20.0,0.5,13.5,0.4,12.7,0.3,4.1,0.3,3.3,0.2,53712,761,69618,893,29.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,801562,6871,3.3,0.3,2.3,0.2,6.4,0.4,8.2,0.4,13.5,0.5,21.9,0.6,17.0,0.5,17.0,0.5,5.7,0.4,4.6,0.3,67771,1010,83934,1272,-888888888,-888888888,29.1,-888888888.0,-888888888,-888888888,636747,7680,1.2,0.2,1.1,0.2,3.9,0.3,6.4,0.4,12.0,0.6,23.0,0.6,19.3,0.7,20.5,0.6,6.9,0.5,5.7,0.3,77721,933,94670,1445,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,439909,6881,12.2,0.7,10.6,0.7,19.3,0.8,14.3,0.6,16.0,0.8,15.6,0.8,6.3,0.6,3.8,0.4,0.9,0.2,0.9,0.2,30280,622,40849,928,-888888888,-888888888,-888888888,-888888888,28.9,-888888888.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,19
0400000US20,1109280,6429,6.4,0.3,5.1,0.3,10.5,0.4,11.0,0.4,14.1,0.4,19.6,0.5,12.7,0.4,12.4,0.4,4.1,0.3,4.0,0.2,52504,706,71045,898,28.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,728602,7887,3.5,0.3,2.7,0.3,7.1,0.5,8.9,0.4,13.2,0.6,20.9,0.7,15.7,0.5,16.7,0.6,5.6,0.4,5.5,0.3,66425,836,85220,1281,-888888888,-888888888,28.1,-888888888.0,-888888888,-888888888,564871,8163,1.5,0.2,1.2,0.2,3.9,0.4,6.9,0.4,12.0,0.6,22.2,0.8,18.1,0.7,20.3,0.7,6.9,0.5,6.9,0.4,77721,1333,97278,1597,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,380678,6986,13.1,0.8,10.3,0.7,18.1,0.7,15.7,0.8,15.7,0.8,15.4,0.7,6.0,0.5,3.7,0.4,1.0,0.2,0.9,0.2,30376,503,41194,1285,-888888888,-888888888,-888888888,-888888888,27.0,-888888888.0,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,20
0400000US21,1712094,8632,10.1,0.4,6.8,0.2,13.1,0.4,11.2,0.3,14.7,0.4,17.7,0.4,10.7,0.3,10.1,0.3,3.0,0.2,2.5,0.2,42958,697,59057,709,29.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,1124586,10250,6.3,0.4,4.1,0.3,10.3,0.5,10.1,0.4,14.7,0.4,20.0,0.5,13.5,0.5,13.5,0.4,4.1,0.3,3.4,0.2,54776,748,70377,897,-888888888,-888888888,29.9,-888888888.0,-888888888,-888888888,828926,10947,2.5,0.2,2.2,0.2,6.7,0.4,8.6,0.4,14.6,0.5,22.3,0.6,16.5,0.6,17.0,0.5,5.2,0.4,4.4,0.3,66162,781,82175,1019,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,587508,8821,19.1,0.8,12.5,0.7,19.0,0.8,13.4,0.5,14.5,0.6,12.1,0.7,5.0,0.4,2.9,0.3,0.7,0.2,0.8,0.2,24612,620,35178,805,-888888888,-888888888,-888888888,-888888888,28.5,-888888888.0,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,21
0400000US22,1718194,10232,10.3,0.4,6.9,0.3,12.5,0.4,11.0,0.4,13.8,0.4,16.1,0.5,10.3,0.4,11.5,0.4,3.9,0.2,3.6,0.2,44555,738,63728,771,34.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,1112659,9882,6.4,0.3,4.5,0.4,10.3,0.4,10.0,0.5,13.4,0.5,17.7,0.6,12.6,0.5,15.1,0.6,5.2,0.3,4.8,0.3,56573,851,76002,1106,-888888888,-888888888,35.9,-888888888.0,-888888888,-888888888,741899,10099,2.2,0.3,1.8,0.3,6.3,0.5,7.8,0.5,12.2,0.6,19.7,0.7,15.7,0.6,20.4,0.8,7.3,0.4,6.7,0.4,75066,1341,93342,1441,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,605535,11470,19.0,0.8,11.9,0.6,17.2,0.8,13.2,0.7,14.5,0.6,12.1,0.7,5.5,0.5,4.1,0.4,1.3,0.2,1.2,0.2,26239,632,38526,968,-888888888,-888888888,-888888888,-888888888,30.8,-888888888.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,22
0400000US23,549841,5205,7.3,0.5,6.6,0.5,11.0,0.6,11.5,0.5,14.0,0.6,18.7,0.8,12.8,0.6,11.2,0.6,3.6,0.4,3.3,0.4,49462,1112,65842,1560,24.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,344585,5357,4.2,0.5,3.1,0.5,7.5,0.6,10.5,0.7,13.6,0.8,20.8,0.9,16.2,0.8,15.1,0.8,4.7,0.6,4.3,0.5,62078,917,78247,1782,-888888888,-888888888,24.4,-888888888.0,-888888888,-888888888,263704,4972,1.2,0.3,1.5,0.3,5.0,0.5,8.5,0.7,12.9,0.8,21.9,1.1,18.9,1.0,18.6,1.0,5.8,0.7,5.5,0.7,73188,1789,89785,2304,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,205256,5521,13.6,1.0,13.3,1.2,17.5,1.1,13.6,1.0,14.9,1.2,14.5,1.4,6.5,0.8,3.7,0.6,1.0,0.3,1.4,0.5,28732,1798,41744,2597,-888888888,-888888888,-888888888,-888888888,23.6,-888888888.0,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,23
0400000US24,2165438,8230,5.2,0.2,3.3,0.2,6.7,0.3,7.3,0.2,11.0,0.3,17.1,0.4,13.3,0.4,18.0,0.4,9.1,0.3,9.0,0.2,73971,867,97016,829,33.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,1445972,11686,3.1,0.2,1.9,0.2,4.7,0.3,6.3,0.3,9.8,0.4,15.9,0.5,13.9,0.5,21.0,0.5,11.4,0.4,12.0,0.4,89678,1191,112887,1171,-888888888,-888888888,33.8,-888888888.0,-888888888,-888888888,1022058,12423,1.1,0.1,0.8,0.1,2.4,0.3,4.3,0.3,7.5,0.4,14.3,0.5,14.2,0.6,24.6,0.7,14.6,0.4,16.2,0.5,108624,1508,133334,1457,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,719466,9974,10.3,0.5,6.5,0.5,11.6,0.5,10.1,0.5,14.2,0.6,19.0,0.7,11.5,0.7,10.7,0.6,3.8,0.4,2.3,0.2,46684,831,60494,1058,-888888888,-888888888,-888888888,-888888888,29.4,-888888888.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,24
0400000US25,2549336,9145,6.3,0.2,5.0,0.2,8.6,0.3,7.6,0.3,10.1,0.2,15.7,0.3,12.4,0.3,17.0,0.3,8.1,0.3,9.3,0.2,69160,957,95404,834,32.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,1610581,11929,3.7,0.3,2.5,0.2,5.6,0.3,6.5,0.3,9.3,0.3,15.0,0.3,13.6,0.4,20.5,0.4,10.7,0.4,12.6,0.4,87951,980,115057,1157,-888888888,-888888888,33.5,-888888888.0,-888888888,-888888888,1183524,12258,1.2,0.1,1.0,0.1,3.0,0.2,4.7,0.3,7.4,0.3,14.1,0.4,14.3,0.4,24.2,0.5,13.6,0.5,16.5,0.5,106780,991,136207,1492,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,938755,12055,11.6,0.5,9.7,0.4,14.2,0.5,10.1,0.5,11.8,0.4,16.5,0.5,9.8,0.5,10.1,0.5,3.2,0.3,3.0,0.2,40329,834,58351,990,-888888888,-888888888,-888888888,-888888888,29.3,-888888888.0,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,25
0400000US26,3834574,12574,7.8,0.2,5.4,0.2,11.4,0.2,11.0,0.2,14.5,0.2,18.6,0.3,11.9,0.2,11.8,0.2,4.0,0.1,3.6,0.1,49847,385,66794,414,29.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,2485159,14714,5.0,0.2,3.2,0.1,8.0,0.3,9.1,0.2,13.8,0.3,20.5,0.4,14.4,0.3,15.6,0.3,5.5,0.2,4.9,0.2,62143,472,79624,623,-888888888,-888888888,30.0,-888888888.0,-888888888,-888888888,1814961,13892,1.7,0.1,1.5,0.1,4.7,0.2,7.2,0.3,13.1,0.3,21.7,0.4,17.1,0.4,19.4,0.4,7.2,0.3,6.4,0.2,75187,596,93320,815,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1349415,13856,14.4,0.5,9.8,0.3,18.5,0.5,14.7,0.4,15.6,0.4,14.3,0.4,6.3,0.3,4.3,0.2,1.0,0.1,1.0,0.1,29855,458,40684,537,-888888888,-888888888,-888888888,-888888888,28.3,-888888888.0,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,26
0400000US27,2129195,6975,5.4,0.2,4.4,0.2,8.8,0.2,8.9,0.3,12.9,0.3,19.0,0.4,13.8,0.3,15.4,0.3,5.8,0.2,5.7,0.2,61481,471,81824,772,24.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,1369594,10930,3.0,0.2,2.0,0.2,5.4,0.2,7.1,0.3,11.0,0.3,19.2,0.4,16.4,0.4,20.0,0.5,7.9,0.3,7.9,0.3,77941,867,98701,1040,-888888888,-888888888,24.8,-888888888.0,-888888888,-888888888,1075956,10727,0.9,0.1,0.9,0.1,3.3,0.2,5.2,0.3,9.5,0.3,19.0,0.4,18.2,0.4,23.5,0.6,9.6,0.4,9.8,0.3,89492,930,111818,1226,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,759601,9403,10.7,0.5,9.1,0.4,15.8,0.5,12.8,0.5,16.6,0.6,17.7,0.6,8.0,0.4,6.3,0.4,1.6,0.2,1.3,0.2,36076,476,47805,728,-888888888,-888888888,-888888888,-888888888,23.7,-888888888.0,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,27
