GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001EA,S1603_C01_001MA,S1603_C01_002MA,S1603_C01_002EA,S1603_C01_003EA,S1603_C01_003MA,S1603_C01_004EA,S1603_C01_004MA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007EA,S1603_C01_007MA,S1603_C01_008MA,S1603_C01_008EA,S1603_C01_009EA,S1603_C01_009MA,S1603_C01_010MA,S1603_C01_010EA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012EA,S1603_C01_012MA,S1603_C01_013MA,S1603_C01_013EA,S1603_C01_014EA,S1603_C01_014MA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016MA,S1603_C01_016EA,S1603_C01_017EA,S1603_C01_017MA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001MA,S1603_C02_001EA,S1603_C02_002EA,S1603_C02_002MA,S1603_C02_003MA,S1603_C02_003EA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005EA,S1603_C02_005MA,S1603_C02_006MA,S1603_C02_006EA,S1603_C02_007EA,S1603_C02_007MA,S1603_C02_008MA,S1603_C02_008EA,S1603_C02_009MA,S1603_C02_009EA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012EA,S1603_C02_012MA,S1603_C02_013EA,S1603_C02_013MA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015EA,S1603_C02_015MA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018EA,S1603_C02_018MA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002MA,S1603_C03_002EA,S1603_C03_003EA,S1603_C03_003MA,S1603_C03_004EA,S1603_C03_004MA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007EA,S1603_C03_007MA,S1603_C03_008EA,S1603_C03_008MA,S1603_C03_009EA,S1603_C03_009MA,S1603_C03_010MA,S1603_C03_010EA,S1603_C03_011EA,S1603_C03_011MA,S1603_C03_012EA,S1603_C03_012MA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015EA,S1603_C03_015MA,S1603_C03_016MA,S1603_C03_016EA,S1603_C03_017EA,S1603_C03_017MA,S1603_C03_018EA,S1603_C03_018MA,S1603_C04_001MA,S1603_C04_001EA,S1603_C04_002MA,S1603_C04_002EA,S1603_C04_003MA,S1603_C04_003EA,S1603_C04_004EA,S1603_C04_004MA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007MA,S1603_C04_007EA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009MA,S1603_C04_009EA,S1603_C04_010EA,S1603_C04_010MA,S1603_C04_011MA,S1603_C04_011EA,S1603_C04_012MA,S1603_C04_012EA,S1603_C04_013EA,S1603_C04_013MA,S1603_C04_014MA,S1603_C04_014EA,S1603_C04_015EA,S1603_C04_015MA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017MA,S1603_C04_017EA,S1603_C04_018EA,S1603_C04_018MA,state
0400000US13,9442904,3708,19.5,0.1,67.3,0.1,13.2,0.1,89.5,0.2,10.5,0.2,4.3,0.1,6.1,0.2,9181095,5042,17.5,0.4,82.5,0.4,6576408,7928,14.4,0.3,28.4,0.4,28.2,0.3,29.1,0.3,6.1,-888888888.0,5.1,-888888888.0,8159140,19927,19.0,0.1,66.5,0.1,14.4,0.1,97.7,0.1,2.3,0.1,1.5,0.1,0.8,0.1,7927075,19792,16.7,0.4,83.3,0.4,5721779,14460,12.3,0.3,29.3,0.4,29.5,0.3,29.0,0.3,-888888888,-888888888,-888888888,-888888888,1283764,19806,22.0,0.5,72.3,0.6,5.6,0.3,37.7,0.9,62.3,0.9,22.6,0.7,39.7,1.0,1254020,19662,22.8,1.4,77.2,1.4,854629,13311,28.3,1.0,22.9,1.0,19.2,0.9,29.7,1.0,-888888888,-888888888,-888888888,-888888888,754880,14502,27.0,0.7,69.7,0.7,3.3,0.3,45.7,1.2,54.3,1.2,11.4,0.8,42.9,1.3,738165,14373,29.3,2.0,70.7,2.0,457438,9099,41.8,1.6,25.3,1.5,17.4,1.3,15.4,1.2,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),13
0400000US15,1328554,275,16.4,0.1,66.5,0.1,17.2,0.1,81.3,0.7,18.7,0.7,10.7,0.5,8.0,0.6,1291397,1126,11.2,0.8,88.8,0.8,974586,1323,8.3,0.4,28.5,0.8,32.2,0.7,31.0,0.8,6.4,-888888888.0,6.2,-888888888.0,994089,10082,17.6,0.3,66.1,0.4,16.3,0.3,96.1,0.3,3.9,0.3,2.6,0.2,1.3,0.2,965691,10206,10.6,0.9,89.4,0.9,710268,7876,5.0,0.4,27.9,1.0,33.7,0.9,33.4,1.0,-888888888,-888888888,-888888888,-888888888,334465,10099,12.6,1.0,67.6,1.1,19.9,0.9,37.2,1.9,62.8,1.9,34.7,1.8,28.1,1.8,325706,10224,13.0,1.7,87.0,1.7,264318,7780,17.0,1.1,30.2,1.5,28.2,1.6,24.5,1.2,-888888888,-888888888,-888888888,-888888888,24914,3374,14.6,3.4,79.9,3.5,5.5,2.6,74.4,5.3,25.6,5.3,11.5,3.3,14.1,4.4,22753,3254,9.0,3.9,91.0,3.9,16122,2064,7.1,3.9,26.9,5.8,34.4,6.3,31.5,6.6,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),15
0400000US16,1522757,1716,21.0,0.1,63.6,0.1,15.4,0.1,93.6,0.4,6.4,0.4,2.3,0.3,4.1,0.4,1494103,2144,14.3,0.7,85.7,0.7,1045193,2587,9.9,0.6,28.2,0.9,36.9,1.0,25.0,0.8,6.9,-888888888.0,5.0,-888888888.0,1365316,7328,20.6,0.2,63.0,0.2,16.4,0.1,98.7,0.2,1.3,0.2,0.7,0.1,0.6,0.1,1340809,7356,13.1,0.8,86.9,0.8,949051,4838,6.9,0.5,28.5,0.9,38.8,1.0,25.9,0.8,-888888888,-888888888,-888888888,-888888888,157441,7424,24.4,1.7,68.8,1.7,6.8,1.0,49.6,2.3,50.4,2.3,16.5,2.1,33.8,2.9,153294,7454,24.5,3.4,75.5,3.4,96142,4582,39.4,3.7,25.4,2.9,18.6,2.4,16.7,2.5,-888888888,-888888888,-888888888,-888888888,118068,6540,26.8,1.9,68.2,2.0,5.0,0.9,51.9,2.6,48.1,2.6,13.9,2.3,34.2,3.2,115108,6498,25.6,3.7,74.4,3.7,69548,3478,48.7,4.2,25.6,3.5,16.6,2.6,9.2,2.1,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),16
0400000US17,12091454,2665,18.2,0.1,67.1,0.1,14.8,0.1,85.3,0.2,14.7,0.2,7.3,0.1,7.4,0.2,11797090,4743,13.8,0.2,86.2,0.2,8639076,4208,11.8,0.2,26.7,0.3,28.7,0.3,32.8,0.2,5.6,-888888888.0,5.2,-888888888.0,9357859,26252,17.8,0.1,66.0,0.1,16.2,0.1,97.9,0.1,2.1,0.1,1.4,0.1,0.7,0.1,9107546,26846,13.0,0.2,87.0,0.2,6736378,17825,7.9,0.2,27.3,0.3,31.0,0.3,33.8,0.3,-888888888,-888888888,-888888888,-888888888,2733595,26193,19.3,0.3,70.8,0.3,9.9,0.2,42.1,0.6,57.9,0.6,27.5,0.5,30.4,0.6,2689544,26736,16.5,0.7,83.5,0.7,1902698,16803,25.8,0.5,24.6,0.5,20.4,0.5,29.2,0.5,-888888888,-888888888,-888888888,-888888888,1604277,14445,23.8,0.3,69.9,0.3,6.3,0.1,52.7,0.8,47.3,0.8,15.8,0.5,31.5,0.9,1580529,14675,19.1,0.9,80.9,0.9,1022959,7983,38.0,0.8,29.3,0.8,19.7,0.7,13.0,0.5,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),17
0400000US18,6178831,2447,18.9,0.1,65.9,0.1,15.2,0.1,94.9,0.2,5.1,0.2,2.0,0.1,3.1,0.2,5981542,4402,14.5,0.4,85.5,0.4,4342916,4585,11.6,0.2,34.3,0.3,29.5,0.3,24.7,0.4,5.7,-888888888.0,6.1,-888888888.0,5688655,15009,18.6,0.1,65.5,0.1,15.9,0.1,98.9,0.1,1.1,0.1,0.7,0.1,0.4,0.1,5505678,15009,13.7,0.3,86.3,0.3,4029800,10679,9.9,0.2,35.2,0.4,30.4,0.4,24.4,0.4,-888888888,-888888888,-888888888,-888888888,490176,15155,22.3,0.9,70.1,0.9,7.6,0.5,47.9,1.5,52.1,1.5,17.6,1.2,34.5,1.5,475864,15155,23.9,2.2,76.1,2.2,313116,9814,32.2,1.4,22.2,1.4,18.3,1.2,27.3,1.3,-888888888,-888888888,-888888888,-888888888,272189,10007,26.0,1.2,69.3,1.3,4.7,0.4,52.9,1.8,47.1,1.8,11.3,1.3,35.8,1.9,265807,10118,28.7,3.0,71.3,3.0,165535,5902,41.4,2.3,25.4,2.0,19.3,1.8,13.8,1.6,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),18
0400000US19,2913555,2012,18.3,0.1,64.9,0.1,16.8,0.1,94.8,0.2,5.2,0.2,1.9,0.1,3.3,0.2,2814300,2678,12.0,0.5,88.0,0.5,2062734,3591,7.9,0.3,31.7,0.5,32.7,0.5,27.7,0.5,6.4,-888888888.0,7.9,-888888888.0,2703329,7122,18.0,0.1,64.4,0.1,17.6,0.1,98.8,0.1,1.2,0.1,0.7,0.1,0.5,0.1,2610847,7243,11.2,0.5,88.8,0.5,1929917,5093,6.2,0.2,32.5,0.5,33.6,0.5,27.7,0.5,-888888888,-888888888,-888888888,-888888888,210226,6785,22.2,1.3,71.2,1.3,6.6,0.8,42.9,1.8,57.1,1.8,16.8,1.6,40.3,2.4,203453,6883,21.3,2.0,78.7,2.0,132817,4626,32.1,2.1,21.1,1.9,20.4,2.0,26.4,2.0,-888888888,-888888888,-888888888,-888888888,110361,4822,26.9,1.7,69.1,1.7,4.0,0.7,52.8,2.3,47.2,2.3,11.7,1.7,35.5,2.4,107912,4826,19.3,3.4,80.7,3.4,64906,3045,45.0,3.3,21.2,2.4,21.1,2.2,12.7,2.0,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),19
0400000US20,2704673,2557,19.3,0.1,65.2,0.1,15.4,0.1,92.5,0.3,7.5,0.3,2.8,0.2,4.6,0.2,2624414,2773,13.1,0.5,86.9,0.5,1881521,3917,9.7,0.4,26.5,0.5,32.3,0.5,31.5,0.5,5.9,-888888888.0,6.2,-888888888.0,2399633,8505,18.9,0.1,64.5,0.1,16.5,0.1,98.7,0.1,1.3,0.1,0.7,0.1,0.6,0.1,2326256,8367,11.9,0.4,88.1,0.4,1690018,6701,6.9,0.3,27.0,0.5,33.7,0.5,32.3,0.5,-888888888,-888888888,-888888888,-888888888,305040,8278,22.5,1.0,70.6,1.2,6.9,0.6,44.2,1.5,55.8,1.5,19.6,1.2,36.2,1.7,298158,8327,23.0,2.1,77.0,2.1,191503,5665,34.2,2.0,22.0,1.8,19.2,1.5,24.7,1.5,-888888888,-888888888,-888888888,-888888888,203708,6952,27.4,1.1,67.7,1.2,4.9,0.8,50.9,1.9,49.1,1.9,12.8,1.4,36.3,2.0,200634,6936,24.9,2.6,75.1,2.6,118568,4464,45.1,2.8,25.3,2.4,17.6,1.8,12.1,1.6,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),20
0400000US21,4138825,2463,17.9,0.1,66.3,0.1,15.8,0.1,96.1,0.2,3.9,0.2,1.4,0.1,2.5,0.2,4007590,3390,18.4,0.5,81.6,0.5,2967181,5158,15.5,0.4,33.8,0.4,28.4,0.4,22.2,0.4,6.9,-888888888.0,8.4,-888888888.0,3922665,7754,17.7,0.1,66.0,0.1,16.3,0.1,99.2,0.1,0.8,0.1,0.4,0.1,0.3,0.1,3798366,7771,17.9,0.5,82.1,0.5,2826603,6461,15.0,0.4,34.3,0.4,28.8,0.4,21.9,0.4,-888888888,-888888888,-888888888,-888888888,216160,7870,22.1,1.2,72.2,1.3,5.7,0.8,40.2,2.1,59.8,2.1,18.8,1.6,41.0,2.3,209224,7707,27.1,2.3,72.9,2.3,140578,5996,27.2,2.3,23.3,2.3,20.1,2.1,29.4,1.9,-888888888,-888888888,-888888888,-888888888,102058,4671,24.2,1.7,72.1,1.8,3.7,0.8,47.0,2.7,53.0,2.7,9.5,1.5,43.5,2.7,98089,4568,29.3,3.7,70.7,3.7,64550,3381,34.5,3.6,26.6,3.3,20.3,3.4,18.6,2.3,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),21
0400000US22,4344222,2904,18.6,0.1,66.8,0.1,14.5,0.1,95.6,0.2,4.4,0.2,1.8,0.1,2.6,0.2,4217298,3684,19.0,0.5,81.0,0.5,3060688,5183,16.4,0.4,33.8,0.5,26.9,0.4,22.9,0.4,5.6,-888888888.0,6.0,-888888888.0,3978261,11554,19.1,0.1,66.8,0.1,14.1,0.1,99.2,0.1,0.8,0.1,0.5,0.1,0.4,0.1,3864342,11491,19.0,0.5,81.0,0.5,2780734,9289,15.3,0.4,34.1,0.5,27.6,0.5,23.0,0.4,-888888888,-888888888,-888888888,-888888888,365961,12310,13.8,1.1,67.5,1.2,18.7,1.0,56.3,1.5,43.7,1.5,16.2,1.2,27.5,1.6,352956,12176,18.7,1.5,81.3,1.5,279954,8259,27.7,1.4,30.2,2.0,19.8,1.3,22.3,1.7,-888888888,-888888888,-888888888,-888888888,159037,7413,19.2,1.7,74.3,1.7,6.5,0.6,45.3,2.5,54.7,2.5,14.0,1.7,40.8,2.8,152379,7143,22.3,2.9,77.7,2.9,107032,4654,29.9,2.4,28.4,3.4,23.3,2.0,18.4,2.4,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),22
0400000US23,1267172,687,15.4,0.1,65.5,0.1,19.1,0.1,96.1,0.3,3.9,0.3,2.1,0.2,1.8,0.2,1232264,1483,13.6,0.6,86.4,0.6,959407,1697,8.3,0.4,32.3,0.8,30.0,0.7,29.4,0.7,4.4,-888888888.0,2.5,-888888888.0,1180423,4593,15.8,0.1,65.8,0.2,18.4,0.2,98.5,0.2,1.5,0.2,0.8,0.1,0.6,0.1,1149137,4685,13.3,0.6,86.7,0.6,888831,3798,7.7,0.4,32.5,0.9,30.4,0.8,29.4,0.7,-888888888,-888888888,-888888888,-888888888,86749,4629,10.1,1.6,61.0,2.3,28.9,2.3,63.8,2.5,36.2,2.5,18.9,1.8,17.3,2.5,83127,4591,17.1,2.9,82.9,2.9,70576,3884,16.0,2.0,30.2,2.9,24.6,2.4,29.2,2.7,-888888888,-888888888,-888888888,-888888888,11330,1882,16.7,4.7,77.5,5.0,5.8,2.8,64.8,7.4,35.2,7.4,18.2,5.9,17.0,6.1,10728,1906,18.4,6.6,81.6,6.6,7375,1214,7.7,3.3,21.2,7.1,33.1,8.0,38.0,7.6,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),23
0400000US24,5609124,1397,17.5,0.1,67.8,0.1,14.7,0.1,84.2,0.3,15.8,0.3,7.7,0.2,8.0,0.2,5474744,2106,9.9,0.4,90.1,0.4,4062813,3446,10.4,0.3,25.7,0.4,25.7,0.4,38.2,0.4,7.8,-888888888.0,7.0,-888888888.0,4648102,18280,17.6,0.1,66.8,0.1,15.5,0.1,95.4,0.2,4.6,0.2,2.5,0.1,2.0,0.1,4527959,18303,9.5,0.4,90.5,0.4,3361234,13966,8.7,0.3,27.1,0.4,27.0,0.4,37.2,0.4,-888888888,-888888888,-888888888,-888888888,961022,17995,17.2,0.5,72.5,0.6,10.3,0.4,30.2,0.8,69.8,0.8,32.9,0.9,37.0,1.1,946785,18180,11.8,1.0,88.2,1.0,701579,13554,18.7,1.2,18.7,1.0,19.1,0.9,43.4,1.1,-888888888,-888888888,-888888888,-888888888,395610,11313,22.0,0.7,72.3,0.7,5.7,0.4,40.0,1.4,60.0,1.4,16.9,1.1,43.1,1.8,389297,11130,14.7,1.8,85.3,1.8,261692,7718,35.4,2.7,23.4,1.9,19.0,1.7,22.2,1.6,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),24
0400000US25,6379441,1190,16.1,0.1,68.0,0.1,15.9,0.1,83.5,0.3,16.5,0.3,8.7,0.2,7.8,0.2,6149948,1877,11.3,0.3,88.7,0.3,4654351,2622,10.3,0.2,24.9,0.4,23.6,0.3,41.2,0.4,6.8,-888888888.0,6.5,-888888888.0,4934518,20544,16.3,0.1,66.6,0.1,17.2,0.1,96.0,0.2,4.0,0.2,2.5,0.1,1.4,0.1,4758891,20186,8.9,0.3,91.1,0.3,3606015,15131,6.1,0.2,24.9,0.4,25.1,0.3,43.8,0.5,-888888888,-888888888,-888888888,-888888888,1444923,20515,15.3,0.5,73.0,0.5,11.7,0.3,40.7,0.7,59.3,0.7,29.7,0.6,29.7,0.8,1391057,20094,19.7,0.8,80.3,0.8,1048336,15007,24.8,0.9,25.0,0.8,18.2,0.7,32.0,0.8,-888888888,-888888888,-888888888,-888888888,548135,8987,19.4,0.7,74.0,0.7,6.6,0.3,59.7,1.2,40.3,1.2,16.0,1.0,24.3,1.3,529741,8914,29.3,1.7,70.7,1.7,364140,5099,34.3,1.8,29.4,1.6,19.3,1.2,17.0,1.3,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),25
