GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001MA,S0902_C01_001EA,S0902_C01_002EA,S0902_C01_002MA,S0902_C01_003EA,S0902_C01_003MA,S0902_C01_004EA,S0902_C01_004MA,S0902_C01_005MA,S0902_C01_005EA,S0902_C01_006MA,S0902_C01_006EA,S0902_C01_007MA,S0902_C01_007EA,S0902_C01_008EA,S0902_C01_008MA,S0902_C01_009EA,S0902_C01_009MA,S0902_C01_010MA,S0902_C01_010EA,S0902_C01_011MA,S0902_C01_011EA,S0902_C01_012MA,S0902_C01_012EA,S0902_C01_013EA,S0902_C01_013MA,S0902_C01_014EA,S0902_C01_014MA,S0902_C01_015MA,S0902_C01_015EA,S0902_C01_016MA,S0902_C01_016EA,S0902_C01_017MA,S0902_C01_017EA,S0902_C01_018EA,S0902_C01_018MA,S0902_C02_001EA,S0902_C02_001MA,S0902_C02_002MA,S0902_C02_002EA,S0902_C02_003MA,S0902_C02_003EA,S0902_C02_004MA,S0902_C02_004EA,S0902_C02_005EA,S0902_C02_005MA,S0902_C02_006EA,S0902_C02_006MA,S0902_C02_007MA,S0902_C02_007EA,S0902_C02_008MA,S0902_C02_008EA,S0902_C02_009MA,S0902_C02_009EA,S0902_C02_010MA,S0902_C02_010EA,S0902_C02_011MA,S0902_C02_011EA,S0902_C02_012EA,S0902_C02_012MA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014MA,S0902_C02_014EA,S0902_C02_015MA,S0902_C02_015EA,S0902_C02_016MA,S0902_C02_016EA,S0902_C02_017EA,S0902_C02_017MA,S0902_C02_018EA,S0902_C02_018MA,S0902_C03_001MA,S0902_C03_001EA,S0902_C03_002MA,S0902_C03_002EA,S0902_C03_003MA,S0902_C03_003EA,S0902_C03_004EA,S0902_C03_004MA,S0902_C03_005EA,S0902_C03_005MA,S0902_C03_006EA,S0902_C03_006MA,S0902_C03_007MA,S0902_C03_007EA,S0902_C03_008MA,S0902_C03_008EA,S0902_C03_009EA,S0902_C03_009MA,S0902_C03_010EA,S0902_C03_010MA,S0902_C03_011EA,S0902_C03_011MA,S0902_C03_012MA,S0902_C03_012EA,S0902_C03_013MA,S0902_C03_013EA,S0902_C03_014MA,S0902_C03_014EA,S0902_C03_015EA,S0902_C03_015MA,S0902_C03_016EA,S0902_C03_016MA,S0902_C03_017MA,S0902_C03_017EA,S0902_C03_018MA,S0902_C03_018EA,S0902_C04_001MA,S0902_C04_001EA,S0902_C04_002EA,S0902_C04_002MA,S0902_C04_003EA,S0902_C04_003MA,S0902_C04_004MA,S0902_C04_004EA,S0902_C04_005MA,S0902_C04_005EA,S0902_C04_006EA,S0902_C04_006MA,S0902_C04_007MA,S0902_C04_007EA,S0902_C04_008EA,S0902_C04_008MA,S0902_C04_009EA,S0902_C04_009MA,S0902_C04_010MA,S0902_C04_010EA,S0902_C04_011EA,S0902_C04_011MA,S0902_C04_012MA,S0902_C04_012EA,S0902_C04_013EA,S0902_C04_013MA,S0902_C04_014EA,S0902_C04_014MA,S0902_C04_015MA,S0902_C04_015EA,S0902_C04_016MA,S0902_C04_016EA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018MA,S0902_C04_018EA,state
0400000US01,329625,5124,286446,5532,88.4,1.0,11.6,1.0,43179,3594,166177,5012,1.1,0.4,163448,3606,1.3,0.5,2.0,0.7,299724,5204,56.7,1.5,6.7,0.8,34.3,1.4,2.2,0.5,266406,5349,6.4,0.9,32.6,1.7,196572,2768,172694,3005,86.3,1.4,13.7,1.4,23878,2378,98945,2213,0.9,0.5,97627,2302,1.7,0.7,1.6,0.7,179247,3003,70.2,2.2,6.8,1.1,20.3,1.7,2.7,0.6,158296,3304,5.3,1.1,34.4,2.3,103251,3820,87266,3422,92.2,1.5,7.8,1.5,15985,2023,50429,3236,0.5,0.4,52822,2671,0.8,0.6,2.4,1.2,93106,3783,30.0,2.6,6.9,1.4,61.8,2.7,1.2,0.7,84982,4000,9.0,1.9,29.3,2.7,15219,2136,13243,2068,92.0,3.1,8.0,3.1,1976,837,8805,2093,-999999999.0,-999999999.0,6414,1229,-999999999.0,-999999999.0,-999999999.0,-999999999.0,14074,2235,64.7,8.8,7.1,4.2,26.7,8.8,1.6,2.2,12593,1843,7.0,5.1,30.9,9.2,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US04,457577,3564,395726,4941,93.1,0.5,6.9,0.5,61851,3910,236079,2853,1.0,0.3,221498,2433,1.6,0.4,1.2,0.4,431346,4362,57.2,1.5,10.4,1.0,27.4,1.4,4.9,0.9,366121,4870,5.9,0.7,37.1,1.4,194960,1651,171016,3085,91.7,1.0,8.3,1.0,23944,2549,100859,1303,0.8,0.4,94101,1612,1.4,0.5,0.3,0.3,179710,1999,63.1,2.3,9.0,1.3,22.8,1.8,5.2,1.1,157807,2815,4.2,0.8,42.6,1.9,20762,1737,18490,1621,93.8,3.0,6.2,3.0,2272,644,11288,1679,-999999999.0,-999999999.0,9474,1258,-999999999.0,-999999999.0,-999999999.0,-999999999.0,18723,1874,39.1,6.6,13.7,5.7,43.4,7.8,3.7,2.2,16654,1623,4.5,2.2,35.8,7.1,191099,1855,161351,2745,94.9,0.9,5.1,0.9,29748,2535,97276,1179,1.4,0.6,93823,1327,1.8,0.6,1.9,0.7,185596,2168,56.5,2.2,11.3,1.5,28.9,2.4,3.3,1.0,150456,3092,7.8,1.3,34.0,2.3,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,204455,3632,177136,3883,91.0,1.1,9.0,1.1,27319,2844,105205,3342,0.8,0.4,99250,3680,2.5,1.0,3.6,1.0,183324,3682,58.1,2.2,8.2,1.3,29.6,1.9,4.1,1.0,166422,3740,5.5,1.1,34.2,2.0,133261,2246,116896,2714,89.7,1.2,10.3,1.2,16365,1904,69734,2024,0.7,0.4,63527,1878,2.5,0.9,2.0,0.7,119939,2376,64.6,2.7,8.1,1.5,22.5,2.1,4.9,1.1,108503,2663,4.4,1.0,36.3,2.3,40387,2271,34780,2264,95.0,2.2,5.0,2.2,5607,1311,20880,1565,-999999999.0,-999999999.0,19507,2065,-999999999.0,-999999999.0,8.6,3.7,34613,2308,36.7,6.1,6.0,2.0,55.6,6.1,1.7,1.2,32795,2308,7.0,2.7,28.0,4.3,17442,1685,14399,1373,93.0,3.1,7.0,3.1,3043,1110,7978,1374,-999999999.0,-999999999.0,9464,1431,-999999999.0,-999999999.0,3.8,2.7,16345,1655,57.3,8.9,13.3,7.7,24.4,7.2,5.0,4.1,13522,1652,10.7,6.7,24.6,6.9,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,2636011,4622,2350793,9620,90.6,0.4,9.4,0.4,285218,8125,1349901,4038,1.0,0.1,1286110,4023,1.4,0.2,1.4,0.2,2468396,5621,61.9,0.6,9.1,0.4,26.2,0.6,2.8,0.2,2134326,10534,4.9,0.2,28.9,0.5,739508,2231,665119,3842,84.4,0.8,15.6,0.8,74389,3710,382466,1841,1.0,0.2,357042,1810,1.3,0.2,0.7,0.2,677466,3838,66.7,0.9,8.7,0.6,20.4,0.9,4.2,0.5,601162,5536,4.4,0.5,31.6,1.0,162548,3361,141071,3509,92.0,1.3,8.0,1.3,21477,2443,82158,2618,0.6,0.3,80390,2743,0.9,0.5,1.9,0.8,149758,3577,35.6,2.5,9.0,1.6,53.5,2.8,1.9,0.7,133816,3880,6.1,1.1,24.9,2.0,1307115,2084,1144601,7093,94.7,0.4,5.3,0.4,162514,6612,665332,1817,1.0,0.2,641783,1513,1.4,0.2,2.2,0.3,1259316,3238,60.4,1.0,10.0,0.6,27.9,0.9,1.8,0.2,1050372,6673,5.5,0.4,30.2,0.8,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,340006,3283,295591,3809,91.9,0.9,8.1,0.9,44415,2952,175660,3356,1.2,0.4,164346,2255,1.2,0.4,1.8,0.5,306882,3458,62.9,1.5,9.9,1.4,22.7,1.5,4.5,0.8,269002,4393,4.2,0.6,44.1,1.6,204975,1857,182943,2208,89.9,1.3,10.1,1.3,22032,2100,107553,1924,0.7,0.3,97422,1413,0.7,0.4,0.9,0.6,181696,2118,67.3,2.0,8.9,1.5,18.2,1.9,5.6,1.2,164094,2939,3.0,0.7,44.7,1.9,15414,1726,11904,1553,95.0,3.7,5.0,3.7,3510,914,8636,1058,-999999999.0,-999999999.0,6778,1229,-999999999.0,-999999999.0,-999999999.0,-999999999.0,13714,1717,44.0,8.2,6.0,3.5,45.9,7.9,4.1,3.1,12036,1619,9.6,5.1,41.1,6.7,94954,1765,79090,2536,96.3,1.0,3.7,1.0,15864,1774,47913,1739,2.8,1.4,47041,1229,2.5,1.2,4.2,1.6,89777,1875,56.6,3.5,13.0,2.7,28.2,3.0,2.2,0.8,73893,2507,6.3,1.5,44.3,3.0,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,251879,1667,228885,2777,81.2,1.5,18.8,1.5,22994,2317,127783,1433,0.6,0.4,124096,1367,0.9,0.4,1.1,0.5,222041,3097,61.8,1.8,9.1,1.4,27.6,1.8,1.5,0.5,203228,3124,3.1,0.6,41.9,1.8,158119,316,145458,1906,78.0,2.1,22.0,2.1,12661,1899,80794,247,0.3,0.3,77325,238,0.8,0.3,0.6,0.5,137695,1870,71.6,2.3,8.4,1.5,18.3,2.1,1.7,0.7,128449,2191,2.5,0.8,42.4,2.2,30593,1608,26981,1645,89.4,3.5,10.6,3.5,3612,985,15269,1259,-999999999.0,-999999999.0,15324,1267,-999999999.0,-999999999.0,-999999999.0,-999999999.0,27585,1716,36.1,5.5,10.1,4.2,53.4,6.3,0.4,0.5,23452,1691,4.7,2.5,41.2,5.5,46679,1138,40233,1734,88.2,2.6,11.8,2.6,6446,1159,23774,1159,1.1,1.0,22905,661,1.5,1.4,2.3,1.3,43433,1260,42.9,5.4,11.4,2.9,44.4,5.6,1.3,0.9,38145,1585,5.3,1.3,39.8,3.8,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US12,1196039,7575,1051033,8906,88.4,0.6,11.6,0.6,145006,6054,615651,6193,1.0,0.2,580388,5737,1.1,0.2,1.3,0.3,1121867,8338,57.2,0.9,8.7,0.5,31.0,0.9,3.1,0.3,959995,9588,5.8,0.4,31.3,0.7,543538,2499,483179,4345,86.3,0.9,13.7,0.9,60359,4174,280050,2394,0.9,0.3,263488,2585,1.0,0.4,0.7,0.3,500412,3240,64.1,1.2,9.0,0.7,23.2,1.0,3.7,0.5,436038,5144,5.0,0.7,34.6,0.9,254035,5217,223156,5995,92.2,1.1,7.8,1.1,30879,2919,132676,4196,0.7,0.3,121359,3704,0.8,0.4,1.6,0.8,238331,5562,39.8,2.4,7.7,1.1,49.4,2.7,3.1,0.9,207703,5465,7.0,1.0,27.1,1.8,334381,3820,287261,4814,89.8,1.2,10.2,1.2,47120,4283,173703,3214,1.1,0.5,160678,2915,1.3,0.5,2.2,0.7,323938,3824,57.7,1.6,9.5,1.1,31.0,1.7,1.8,0.4,265059,4895,6.7,0.9,29.7,1.6,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,717170,8832,616103,8827,88.7,0.8,11.3,0.8,101067,4934,372178,7247,1.1,0.3,344992,6718,2.2,0.5,2.6,0.6,657939,8295,57.8,1.4,7.3,0.7,32.1,1.0,2.7,0.5,578399,9600,6.9,0.6,33.0,1.1,344147,4748,300795,5028,84.9,1.2,15.1,1.2,43352,3641,180111,3991,1.1,0.4,164036,3676,2.9,0.8,2.4,0.7,313149,4528,70.4,1.7,7.1,1.0,18.7,1.3,3.8,0.9,278505,5174,5.5,0.7,34.7,1.5,254414,4985,213690,4942,93.2,1.0,6.8,1.0,40724,4040,131316,4157,0.7,0.3,123098,4040,1.2,0.6,3.0,1.1,234962,5026,37.4,2.3,6.9,1.0,54.0,2.2,1.6,0.5,205407,5838,9.5,1.3,30.2,2.0,76914,3500,62966,3169,93.9,1.6,6.1,1.6,13948,1887,40407,2889,2.3,1.5,36507,2408,3.5,1.7,3.5,1.7,73472,3475,62.8,4.1,11.3,2.4,23.7,3.2,2.2,1.3,62182,3331,6.2,1.8,38.2,3.8,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,79978,1420,65887,2068,78.5,2.5,21.5,2.5,14091,1737,41469,1150,0.5,0.3,38509,1313,3.5,1.6,1.0,0.8,75021,1569,66.9,2.8,8.6,1.8,22.9,2.3,1.5,0.7,65157,2002,6.3,1.5,36.0,2.8,11722,889,8761,804,70.6,7.7,29.4,7.7,2961,794,6025,764,-999999999.0,-999999999.0,5697,625,-999999999.0,-999999999.0,-999999999.0,-999999999.0,9964,1003,67.3,9.1,11.0,6.0,20.5,8.4,1.2,1.8,10350,915,8.0,4.9,42.7,7.5,2209,922,1514,1013,-999999999.0,-999999999.0,-999999999.0,-999999999.0,695,606,1560,790,-999999999.0,-999999999.0,649,336,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1540,869,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,2094,970,-999999999.0,-999999999.0,62.9,15.0,11467,560,8627,811,81.8,7.3,18.2,7.3,2840,700,5855,542,-999999999.0,-999999999.0,5612,700,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10394,722,59.2,7.7,11.5,5.7,27.6,6.9,1.6,2.2,9193,872,14.7,7.2,39.0,7.9,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,N,N,null,null,N,N,N,N,null,null,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,118757,2814,102951,2749,90.8,1.4,9.2,1.4,15806,2152,60807,2243,1.2,0.7,57950,2208,2.5,1.0,2.1,1.2,111620,2683,62.5,3.0,8.5,1.7,22.6,2.9,6.3,1.5,94461,3170,4.4,1.2,42.0,2.4,90635,1650,80089,2231,90.1,1.8,9.9,1.8,10546,1688,47130,1529,0.8,0.7,43505,1272,2.0,1.1,2.5,1.6,85366,1631,65.5,3.2,7.4,1.7,20.5,2.8,6.6,1.5,70922,2353,4.6,1.4,40.7,3.0,1711,827,1166,524,76.7,23.2,23.3,23.2,545,512,371,297,-999999999.0,-999999999.0,1340,737,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1455,810,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1656,818,-999999999.0,-999999999.0,33.8,21.8,20110,2181,16038,1774,95.0,3.2,5.0,3.2,4072,1173,10338,1496,-999999999.0,-999999999.0,9772,1507,-999999999.0,-999999999.0,-999999999.0,-999999999.0,19237,2164,50.2,7.2,13.9,5.1,32.5,7.4,3.4,2.7,16338,2083,3.7,2.6,49.9,7.8,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
