GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_004M,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_006M,S2408_C01_007E,S2408_C01_007M,S2408_C01_008E,S2408_C01_008M,S2408_C01_009E,S2408_C01_009M,S2408_C01_010E,S2408_C01_010M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007E,S2408_C02_007M,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C02_010E,S2408_C02_010M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_002M,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_005M,S2408_C03_006E,S2408_C03_006M,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C03_010E,S2408_C03_010M,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C04_010E,S2408_C04_010M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,S2408_C05_010E,S2408_C05_010M,S2408_C06_001E,S2408_C06_001M,S2408_C06_002E,S2408_C06_002M,S2408_C06_003E,S2408_C06_003M,S2408_C06_004E,S2408_C06_004M,S2408_C06_005E,S2408_C06_005M,S2408_C06_006E,S2408_C06_006M,S2408_C06_007E,S2408_C06_007M,S2408_C06_008E,S2408_C06_008M,S2408_C06_009E,S2408_C06_009M,S2408_C06_010E,S2408_C06_010M,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002MA,S2408_C01_002EA,S2408_C01_003MA,S2408_C01_003EA,S2408_C01_004EA,S2408_C01_004MA,S2408_C01_005MA,S2408_C01_005EA,S2408_C01_006EA,S2408_C01_006MA,S2408_C01_007EA,S2408_C01_007MA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009MA,S2408_C01_009EA,S2408_C01_010EA,S2408_C01_010MA,S2408_C02_001EA,S2408_C02_001MA,S2408_C02_002MA,S2408_C02_002EA,S2408_C02_003MA,S2408_C02_003EA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005MA,S2408_C02_005EA,S2408_C02_006MA,S2408_C02_006EA,S2408_C02_007MA,S2408_C02_007EA,S2408_C02_008MA,S2408_C02_008EA,S2408_C02_009MA,S2408_C02_009EA,S2408_C02_010EA,S2408_C02_010MA,S2408_C03_001EA,S2408_C03_001MA,S2408_C03_002EA,S2408_C03_002MA,S2408_C03_003EA,S2408_C03_003MA,S2408_C03_004EA,S2408_C03_004MA,S2408_C03_005MA,S2408_C03_005EA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007EA,S2408_C03_007MA,S2408_C03_008EA,S2408_C03_008MA,S2408_C03_009EA,S2408_C03_009MA,S2408_C03_010MA,S2408_C03_010EA,S2408_C04_001MA,S2408_C04_001EA,S2408_C04_002MA,S2408_C04_002EA,S2408_C04_003EA,S2408_C04_003MA,S2408_C04_004EA,S2408_C04_004MA,S2408_C04_005MA,S2408_C04_005EA,S2408_C04_006MA,S2408_C04_006EA,S2408_C04_007EA,S2408_C04_007MA,S2408_C04_008EA,S2408_C04_008MA,S2408_C04_009EA,S2408_C04_009MA,S2408_C04_010MA,S2408_C04_010EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002EA,S2408_C05_002MA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005EA,S2408_C05_005MA,S2408_C05_006MA,S2408_C05_006EA,S2408_C05_007EA,S2408_C05_007MA,S2408_C05_008MA,S2408_C05_008EA,S2408_C05_009MA,S2408_C05_009EA,S2408_C05_010EA,S2408_C05_010MA,S2408_C06_001EA,S2408_C06_001MA,S2408_C06_002MA,S2408_C06_002EA,S2408_C06_003MA,S2408_C06_003EA,S2408_C06_004EA,S2408_C06_004MA,S2408_C06_005EA,S2408_C06_005MA,S2408_C06_006MA,S2408_C06_006EA,S2408_C06_007MA,S2408_C06_007EA,S2408_C06_008MA,S2408_C06_008EA,S2408_C06_009EA,S2408_C06_009MA,S2408_C06_010EA,S2408_C06_010MA,state
0400000US01,2030482,13376,1456984,14894,1401321,14601,55663,3618,140407,5851,140382,6493,113925,5835,69578,3962,109206,5125,9.9,-888888888.0,52.4,0.3,54.8,0.5,54.1,0.6,71.6,2.7,36.3,1.9,46.5,2.0,35.8,2.2,57.4,3.0,62.8,2.2,-888888888,-888888888,47.6,0.3,45.2,0.5,45.9,0.6,28.4,2.7,63.7,1.9,53.5,2.0,64.2,2.2,42.6,3.0,37.2,2.2,-888888888,-888888888,30388,249,28670,724,27897,697,50146,3439,29752,1947,35364,1337,40555,1311,60410,2352,18685,1528,-888888888,-888888888,36287,486,35512,599,34684,1155,54844,6870,37810,4114,40010,1957,44202,3174,67180,4078,23052,2926,-888888888,-888888888,24379,460,22298,301,22179,296,30566,2500,25465,1648,31119,1315,38693,2839,51193,2974,12244,891,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),01
0400000US02,352531,5376,204886,5893,191879,5908,13007,1768,35082,3143,34647,2624,28704,2799,25979,2736,23233,2127,9.1,-888888888.0,54.8,0.7,60.0,1.2,59.8,1.3,63.1,5.8,35.5,2.9,40.6,2.9,46.8,3.7,67.3,4.0,54.3,4.3,-888888888,-888888888,45.2,0.7,40.0,1.2,40.2,1.3,36.9,5.8,64.5,2.9,59.4,2.9,53.2,3.7,32.7,4.0,45.7,4.3,-888888888,-888888888,41707,867,37927,2263,36943,1074,55400,11364,42495,4150,46620,2994,55248,3247,57370,4443,29440,5992,-888888888,-888888888,50591,1291,48141,3139,46363,2945,70672,17998,50334,8506,58885,7147,61654,3649,61003,4111,33326,6609,-888888888,-888888888,35300,1113,30420,1179,30286,1330,35839,20336,41564,2073,41329,5523,49572,4607,47368,4629,21318,1548,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),02
0400000US04,2866629,19029,2097160,22101,1999701,22524,97459,4401,184375,7581,192655,6755,132338,6192,77814,4491,182287,8286,12.8,-888888888.0,53.6,0.3,56.4,0.5,55.6,0.5,71.5,1.9,33.6,1.8,44.8,1.6,38.8,2.1,60.8,3.1,58.6,1.6,-888888888,-888888888,46.4,0.3,43.6,0.5,44.4,0.5,28.5,1.9,66.4,1.8,55.2,1.6,61.2,2.1,39.2,3.1,41.4,1.6,-888888888,-888888888,31663,188,30961,230,30607,235,50818,994,34414,1854,38425,898,37812,1133,55110,2789,20742,737,-888888888,-888888888,36071,401,35332,457,34069,1098,56136,5065,37354,2609,43134,2204,42699,2300,61037,1488,22442,1634,-888888888,-888888888,28083,665,26252,465,26031,472,36655,6437,32765,2031,35096,1187,35734,745,49025,3911,15875,1197,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),04
0400000US05,1269092,12369,893400,12648,855930,12729,37470,2916,89616,4795,63987,4492,111238,6069,26634,2609,84217,4526,8.3,-888888888.0,53.2,0.5,56.6,0.7,55.9,0.8,74.1,3.3,36.3,2.7,40.9,2.7,34.4,2.4,59.7,5.1,66.4,2.4,-888888888,-888888888,46.8,0.5,43.4,0.7,44.1,0.8,25.9,3.3,63.7,2.7,59.1,2.7,65.6,2.4,40.3,5.1,33.6,2.4,-888888888,-888888888,28798,749,27253,399,26974,391,38808,3410,31287,1260,31541,1227,35231,1039,51398,2442,21359,966,-888888888,-888888888,33225,1296,32804,1339,32309,728,42165,5205,38612,3522,34731,3140,37074,2218,54569,3917,25276,2386,-888888888,-888888888,23797,620,21626,447,21536,471,26468,5998,29301,1755,28835,2590,33812,2097,45575,6204,15241,2960,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),05
0400000US06,17638152,36488,12666552,48834,12077498,46558,589054,13235,1148185,16134,1304464,18748,712620,14492,330509,9881,1475822,19890,10.6,-888888888.0,54.1,0.1,57.2,0.2,56.6,0.2,68.6,0.9,37.3,0.7,40.4,0.7,40.6,0.8,59.2,1.3,57.7,0.5,-888888888,-888888888,45.9,0.1,42.8,0.2,43.4,0.2,31.4,0.9,62.7,0.7,59.6,0.7,59.4,0.8,40.8,1.3,42.3,0.5,-888888888,-888888888,34537,341,32053,118,31576,121,57240,2625,40592,401,48660,885,48043,1279,56535,719,24858,590,-888888888,-888888888,39806,398,37072,207,36231,214,66009,1990,42448,1329,61196,615,60684,828,59230,1773,30719,359,-888888888,-888888888,30033,194,26941,200,26659,192,41250,922,39232,1121,40935,622,41228,768,53160,1426,18202,758,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),06
0400000US08,2699282,13014,1959250,15634,1832741,16154,126509,6039,211346,8307,178841,6274,105258,5068,71637,3560,172950,7217,11.3,-888888888.0,53.7,0.2,57.0,0.3,56.3,0.4,66.9,1.8,34.8,1.6,42.4,1.9,43.0,2.2,60.5,3.2,54.5,1.8,-888888888,-888888888,46.3,0.2,43.0,0.3,43.7,0.4,33.1,1.8,65.2,1.6,57.6,1.9,57.0,2.2,39.5,3.2,45.5,1.8,-888888888,-888888888,36365,226,35535,292,35016,540,48422,3213,39492,1617,41737,811,42771,1467,60660,2224,23823,1691,-888888888,-888888888,41664,284,41033,373,40434,388,52239,2775,46557,2098,48083,1817,47133,2183,64978,4020,30600,876,-888888888,-888888888,31097,276,30015,635,29544,887,35461,3665,36474,1052,37175,1496,40680,1142,53843,3930,16119,991,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),08
0400000US09,1798758,11166,1281245,11616,1220234,11797,61011,4263,170284,5469,134650,5685,75334,4664,23738,2322,113507,5892,9.2,-888888888.0,51.5,0.3,54.7,0.5,53.7,0.5,73.8,2.8,34.2,1.5,38.7,1.9,45.3,2.3,57.3,4.8,60.0,2.3,-888888888,-888888888,48.5,0.3,45.3,0.5,46.3,0.5,26.2,2.8,65.8,1.5,61.3,1.9,54.7,2.3,42.7,4.8,40.0,2.3,-888888888,-888888888,41801,341,40818,388,40299,411,60949,2628,41643,1052,51174,886,57057,3183,57318,3125,32140,1852,-888888888,-888888888,50240,462,48191,1747,46754,912,67147,8235,47643,4526,61678,1617,61758,1875,58956,3911,41696,2371,-888888888,-888888888,35535,603,32276,502,32103,468,41922,2950,40565,1156,45785,1974,51606,1295,54633,7346,22189,2030,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),09
0400000US10,441144,5793,322174,6477,307494,6841,14680,2092,37034,3095,12070,1533,39365,3237,11888,1837,18613,2055,11.3,-888888888.0,50.3,0.7,53.4,0.9,52.3,1.0,75.5,4.7,35.4,3.9,51.7,6.5,35.7,3.7,47.3,6.9,58.3,5.2,-888888888,-888888888,49.7,0.7,46.6,0.9,47.7,1.0,24.5,4.7,64.6,3.9,48.3,6.5,64.3,3.7,52.7,6.9,41.7,5.2,-888888888,-888888888,36763,741,35292,1137,34493,1956,52010,2538,40667,4444,48233,3758,44557,3075,56471,6517,25450,5173,-888888888,-888888888,41885,968,40719,985,40149,2098,57510,8478,49356,4155,53278,4367,50872,3313,61316,6669,31843,3571,-888888888,-888888888,32394,1292,30204,1526,30046,1790,39316,11923,36658,1950,37148,9578,41988,3239,46731,12110,18704,3168,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),10
0400000US11,345592,5578,182705,6027,170106,5855,12599,1896,67347,4041,17478,2034,7341,1350,56973,3156,13748,1858,12.5,-888888888.0,47.6,0.7,50.6,1.4,49.4,1.5,65.6,5.8,41.8,2.7,42.3,6.6,32.8,7.8,48.3,2.8,50.0,6.1,-888888888,-888888888,52.4,0.7,49.4,1.4,50.6,1.5,34.4,5.8,58.2,2.7,57.7,6.6,67.2,7.8,51.7,2.8,50.0,6.1,-888888888,-888888888,51931,950,42465,2235,42174,1719,60348,15764,52138,3305,50964,4947,48548,5463,88275,4504,32224,5593,-888888888,-888888888,57826,3513,46831,4679,45107,3948,65076,10481,57430,3804,60074,11802,51863,2890,92475,7178,43265,19856,-888888888,-888888888,48297,2620,38464,4073,38575,3929,36808,12339,49074,3571,42631,3944,46163,8839,82354,6105,27412,11085,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),11
0400000US12,8738970,32696,6624069,36947,6141003,35035,483066,12419,525337,12846,606324,14849,264082,8070,178194,6928,540964,15121,11.9,-888888888.0,52.2,0.2,54.1,0.3,52.9,0.3,68.5,1.0,35.8,1.1,42.2,0.8,42.3,1.5,62.9,2.0,57.7,1.4,-888888888,-888888888,47.8,0.2,45.9,0.3,47.1,0.3,31.5,1.0,64.2,1.1,57.8,0.8,57.7,1.5,37.1,2.0,42.3,1.4,-888888888,-888888888,30104,129,28150,336,27320,165,40624,694,32412,639,40207,394,37857,1069,55432,1413,18869,716,-888888888,-888888888,32350,210,31555,207,30908,217,45095,2107,35807,930,45786,1042,41439,699,59824,2432,22110,521,-888888888,-888888888,26356,172,25075,226,24814,340,30638,866,31701,546,36707,645,35829,902,50025,1897,14672,741,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),12
