GEO_ID,S2409_C01_001E,S2409_C01_001M,S2409_C01_002E,S2409_C01_002M,S2409_C01_003E,S2409_C01_003M,S2409_C01_004E,S2409_C01_004M,S2409_C01_005E,S2409_C01_005M,S2409_C01_006E,S2409_C01_006M,S2409_C01_007E,S2409_C01_007M,S2409_C01_008E,S2409_C01_008M,S2409_C01_009E,S2409_C01_009M,S2409_C01_010E,S2409_C01_010M,S2409_C02_001E,S2409_C02_001M,S2409_C02_002E,S2409_C02_002M,S2409_C02_003E,S2409_C02_003M,S2409_C02_004E,S2409_C02_004M,S2409_C02_005E,S2409_C02_005M,S2409_C02_006E,S2409_C02_006M,S2409_C02_007E,S2409_C02_007M,S2409_C02_008E,S2409_C02_008M,S2409_C02_009E,S2409_C02_009M,S2409_C02_010E,S2409_C02_010M,S2409_C03_001E,S2409_C03_001M,S2409_C03_002E,S2409_C03_002M,S2409_C03_003E,S2409_C03_003M,S2409_C03_004E,S2409_C03_004M,S2409_C03_005E,S2409_C03_005M,S2409_C03_006E,S2409_C03_006M,S2409_C03_007E,S2409_C03_007M,S2409_C03_008E,S2409_C03_008M,S2409_C03_009E,S2409_C03_009M,S2409_C03_010E,S2409_C03_010M,S2409_C04_001E,S2409_C04_001M,S2409_C04_002E,S2409_C04_002M,S2409_C04_003E,S2409_C04_003M,S2409_C04_004E,S2409_C04_004M,S2409_C04_005E,S2409_C04_005M,S2409_C04_006E,S2409_C04_006M,S2409_C04_007E,S2409_C04_007M,S2409_C04_008E,S2409_C04_008M,S2409_C04_009E,S2409_C04_009M,S2409_C04_010E,S2409_C04_010M,S2409_C05_001E,S2409_C05_001M,S2409_C05_002E,S2409_C05_002M,S2409_C05_003E,S2409_C05_003M,S2409_C05_004E,S2409_C05_004M,S2409_C05_005E,S2409_C05_005M,S2409_C05_006E,S2409_C05_006M,S2409_C05_007E,S2409_C05_007M,S2409_C05_008E,S2409_C05_008M,S2409_C05_009E,S2409_C05_009M,S2409_C05_010E,S2409_C05_010M,S2409_C06_001E,S2409_C06_001M,S2409_C06_002E,S2409_C06_002M,S2409_C06_003E,S2409_C06_003M,S2409_C06_004E,S2409_C06_004M,S2409_C06_005E,S2409_C06_005M,S2409_C06_006E,S2409_C06_006M,S2409_C06_007E,S2409_C06_007M,S2409_C06_008E,S2409_C06_008M,S2409_C06_009E,S2409_C06_009M,S2409_C06_010E,S2409_C06_010M,NAME,S2409_C01_001EA,S2409_C01_001MA,S2409_C01_002MA,S2409_C01_002EA,S2409_C01_003EA,S2409_C01_003MA,S2409_C01_004MA,S2409_C01_004EA,S2409_C01_005MA,S2409_C01_005EA,S2409_C01_006EA,S2409_C01_006MA,S2409_C01_007MA,S2409_C01_007EA,S2409_C01_008EA,S2409_C01_008MA,S2409_C01_009EA,S2409_C01_009MA,S2409_C01_010EA,S2409_C01_010MA,S2409_C02_001EA,S2409_C02_001MA,S2409_C02_002EA,S2409_C02_002MA,S2409_C02_003EA,S2409_C02_003MA,S2409_C02_004MA,S2409_C02_004EA,S2409_C02_005MA,S2409_C02_005EA,S2409_C02_006MA,S2409_C02_006EA,S2409_C02_007EA,S2409_C02_007MA,S2409_C02_008EA,S2409_C02_008MA,S2409_C02_009MA,S2409_C02_009EA,S2409_C02_010MA,S2409_C02_010EA,S2409_C03_001EA,S2409_C03_001MA,S2409_C03_002MA,S2409_C03_002EA,S2409_C03_003EA,S2409_C03_003MA,S2409_C03_004MA,S2409_C03_004EA,S2409_C03_005MA,S2409_C03_005EA,S2409_C03_006MA,S2409_C03_006EA,S2409_C03_007EA,S2409_C03_007MA,S2409_C03_008EA,S2409_C03_008MA,S2409_C03_009EA,S2409_C03_009MA,S2409_C03_010MA,S2409_C03_010EA,S2409_C04_001MA,S2409_C04_001EA,S2409_C04_002EA,S2409_C04_002MA,S2409_C04_003EA,S2409_C04_003MA,S2409_C04_004EA,S2409_C04_004MA,S2409_C04_005EA,S2409_C04_005MA,S2409_C04_006MA,S2409_C04_006EA,S2409_C04_007EA,S2409_C04_007MA,S2409_C04_008EA,S2409_C04_008MA,S2409_C04_009EA,S2409_C04_009MA,S2409_C04_010EA,S2409_C04_010MA,S2409_C05_001MA,S2409_C05_001EA,S2409_C05_002EA,S2409_C05_002MA,S2409_C05_003EA,S2409_C05_003MA,S2409_C05_004EA,S2409_C05_004MA,S2409_C05_005EA,S2409_C05_005MA,S2409_C05_006EA,S2409_C05_006MA,S2409_C05_007MA,S2409_C05_007EA,S2409_C05_008EA,S2409_C05_008MA,S2409_C05_009EA,S2409_C05_009MA,S2409_C05_010EA,S2409_C05_010MA,S2409_C06_001EA,S2409_C06_001MA,S2409_C06_002EA,S2409_C06_002MA,S2409_C06_003MA,S2409_C06_003EA,S2409_C06_004MA,S2409_C06_004EA,S2409_C06_005MA,S2409_C06_005EA,S2409_C06_006EA,S2409_C06_006MA,S2409_C06_007MA,S2409_C06_007EA,S2409_C06_008MA,S2409_C06_008EA,S2409_C06_009EA,S2409_C06_009MA,S2409_C06_010EA,S2409_C06_010MA,state
0400000US01,1455624,14395,1049618,15204,1006957,14724,42661,3628,92272,4972,106855,5836,89191,4873,62469,3811,55219,3788,9.1,-888888888.0,56.7,0.5,59.5,0.7,58.7,0.7,76.7,3.1,40.6,2.4,50.6,2.3,37.7,2.3,59.9,3.2,71.3,3.0,-888888888,-888888888,43.3,0.5,40.5,0.7,41.3,0.7,23.3,3.1,59.4,2.4,49.4,2.3,62.3,2.3,40.1,3.2,28.7,3.0,-888888888,-888888888,38620,634,36705,370,36275,368,53565,6659,41283,1388,40345,861,44164,1529,64846,3985,28403,2304,-888888888,-888888888,44452,1425,42298,652,41839,500,61432,3891,48912,2664,42974,2384,49189,3847,70284,3225,31238,1563,-888888888,-888888888,32197,378,30127,514,30015,620,39196,8673,36898,1631,36828,1881,42067,1379,56927,4576,21226,2040,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),01
0400000US02,235742,5428,132489,4735,124184,4889,8305,1302,25643,2733,22809,2016,21741,2497,22043,2497,11017,1416,8.9,-888888888.0,57.9,1.1,63.2,1.6,62.6,1.7,71.6,6.3,36.1,3.9,45.3,4.1,51.6,4.4,68.9,4.4,61.6,6.8,-888888888,-888888888,42.1,1.1,36.8,1.6,37.4,1.7,28.4,6.3,63.9,3.9,54.7,4.1,48.4,4.4,31.1,4.4,38.4,6.8,-888888888,-888888888,53345,2461,51024,1021,50457,1213,75150,13620,51904,3645,59299,4475,60793,2674,61386,3068,40405,5467,-888888888,-888888888,60557,892,57999,3638,56631,2229,85466,22149,60698,5425,63725,3578,64854,7699,65212,6389,45311,10496,-888888888,-888888888,46636,1354,41450,1533,41065,1468,50240,14634,50356,4091,52578,5793,57391,3537,56315,9962,36184,5506,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),02
0400000US04,1976524,18167,1461557,18789,1393611,18848,67946,3415,127540,6787,137361,5982,94346,4963,67703,4405,88017,5945,12.2,-888888888.0,57.8,0.5,60.6,0.6,59.8,0.6,77.2,2.0,35.5,2.1,49.2,1.9,43.3,2.5,63.7,3.3,67.8,2.4,-888888888,-888888888,42.2,0.5,39.4,0.6,40.2,0.6,22.8,2.0,64.5,2.1,50.8,1.9,56.7,2.5,36.3,3.3,32.2,2.4,-888888888,-888888888,40901,263,40046,471,39107,698,60918,1399,44189,2653,43693,1530,42305,821,60354,2364,31523,1429,-888888888,-888888888,44534,1070,42403,853,41794,492,62485,3623,50268,2578,49079,1755,47218,1796,65024,4327,33312,3574,-888888888,-888888888,36941,371,35335,520,35128,593,50874,1951,41537,1487,40850,709,40297,1050,51573,1702,29057,3685,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),04
0400000US05,905507,12141,641973,12054,614006,12174,27967,2570,63337,3929,47442,3908,83324,5731,22265,2389,47166,3267,7.8,-888888888.0,57.4,0.6,61.6,0.8,60.8,0.9,77.7,3.3,38.1,3.2,45.4,3.4,36.9,2.7,63.8,5.5,72.2,3.4,-888888888,-888888888,42.6,0.6,38.4,0.8,39.2,0.9,22.3,3.3,61.9,3.2,54.6,3.4,63.1,2.7,36.2,5.5,27.8,3.4,-888888888,-888888888,35835,441,35140,672,34774,1040,43188,7677,40454,1691,35878,1283,37492,1390,55847,2958,28447,4158,-888888888,-888888888,40014,671,39838,990,39298,1281,50370,6734,47387,4019,36932,1884,39656,2557,56642,3192,31031,1340,-888888888,-888888888,31202,467,28949,1415,28819,1438,31538,6878,36560,2608,34650,2419,36839,1076,53435,6370,25187,4415,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),05
0400000US06,11739967,44774,8650945,44067,8236260,42486,414685,10626,744949,13821,851040,16257,475673,10449,279803,9165,737557,14634,9.9,-888888888.0,59.0,0.2,61.9,0.2,61.3,0.2,74.1,1.2,40.4,0.8,47.3,0.9,45.5,0.9,61.0,1.3,66.0,0.7,-888888888,-888888888,41.0,0.2,38.1,0.2,38.7,0.2,25.9,1.2,59.6,0.8,52.7,0.9,54.5,0.9,39.0,1.3,34.0,0.7,-888888888,-888888888,47338,185,44898,452,43247,522,70848,1264,52111,386,61308,362,61287,538,60652,730,36449,537,-888888888,-888888888,50748,156,48363,533,46976,306,76391,1736,56296,1213,70682,589,70516,716,61959,975,40381,633,-888888888,-888888888,42704,470,40387,205,40154,209,52507,5240,50922,472,53876,1427,54283,1797,57087,923,30650,557,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),06
0400000US08,1861100,15385,1366894,14162,1279236,14991,87658,4664,146215,6901,127193,5415,75922,4632,62482,3164,82394,5519,11.0,-888888888.0,58.4,0.4,61.9,0.5,61.1,0.5,73.2,2.2,37.2,1.8,47.6,2.2,45.7,2.7,61.9,3.2,65.1,2.5,-888888888,-888888888,41.6,0.4,38.1,0.5,38.9,0.5,26.8,2.2,62.8,1.8,52.4,2.2,54.3,2.7,38.1,3.2,34.9,2.5,-888888888,-888888888,46787,382,45956,516,45329,560,56506,5130,48291,1837,49252,1336,48687,1518,65506,3174,35451,1793,-888888888,-888888888,51107,351,50638,445,50129,612,61249,1225,55147,4814,53214,2385,52216,3507,70230,5254,36982,1477,-888888888,-888888888,41727,384,40388,458,40232,481,48155,3759,45412,1347,46204,942,46219,1139,60343,5302,30558,2798,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),08
0400000US09,1198821,11926,870868,11328,826431,11190,44437,3627,108995,4193,83353,4791,54193,3750,18537,2005,62875,4958,8.4,-888888888.0,57.2,0.5,60.1,0.7,59.1,0.7,79.1,3.1,37.4,2.1,47.7,3.0,48.8,3.0,60.6,5.5,69.7,3.4,-888888888,-888888888,42.8,0.5,39.9,0.7,40.9,0.7,20.9,3.1,62.6,2.1,52.3,3.0,51.2,3.0,39.4,5.5,30.3,3.4,-888888888,-888888888,56466,724,54425,1445,53215,1577,72565,6024,55977,2301,63758,3058,67100,2564,62382,4060,50723,1134,-888888888,-888888888,61616,536,61156,635,60689,671,80123,7974,61314,2107,68588,3702,71689,3294,63362,4399,52183,3626,-888888888,-888888888,50737,599,47197,1178,47024,1119,59375,13981,52357,2382,60120,2547,64539,3192,61744,6255,41563,2213,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),09
0400000US10,310870,5921,222221,6178,211728,6635,10493,1955,26937,2861,9755,1383,30944,2793,11089,1840,9924,1574,10.9,-888888888.0,53.5,1.1,57.0,1.4,55.9,1.4,79.8,5.3,40.0,4.8,53.9,7.4,37.4,4.2,48.6,7.1,66.3,6.0,-888888888,-888888888,46.5,1.1,43.0,1.4,44.1,1.4,20.2,5.3,60.0,4.8,46.1,7.4,62.6,4.2,51.4,7.1,33.7,6.0,-888888888,-888888888,46652,1017,45554,1400,44873,2291,58882,4420,49306,2993,51915,3918,48220,3228,58600,6874,33521,5105,-888888888,-888888888,51118,763,50521,1197,50049,2448,61286,9739,52914,9174,55983,4621,55385,7857,61304,7102,36738,11970,-888888888,-888888888,41473,1144,40116,1434,39928,1454,50957,2069,46216,2619,45522,5849,45210,3138,52089,14830,26424,6157,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),10
0400000US11,257943,6112,129816,5533,121746,5284,8070,1469,50124,3929,14289,1872,5946,1260,51255,3002,6513,1277,11.6,-888888888.0,50.1,0.9,53.8,1.9,52.9,1.9,68.0,8.1,44.6,3.2,45.0,7.3,36.8,9.1,48.2,2.9,54.4,10.0,-888888888,-888888888,49.9,0.9,46.2,1.9,47.1,1.9,32.0,8.1,55.4,3.2,55.0,7.3,63.2,9.1,51.8,2.9,45.6,10.0,-888888888,-888888888,65595,2525,59045,3859,57263,3514,90190,19416,63246,3773,55247,3732,51672,4576,91473,2440,51275,5728,-888888888,-888888888,70634,3047,61318,2125,60240,5647,101256,25006,65675,7796,65184,14446,52494,5396,98598,5687,56087,23311,-888888888,-888888888,61930,1484,56197,2853,56226,2726,51281,36468,62015,3687,50441,7334,50521,6642,86406,7289,51078,8000,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),11
0400000US12,6087897,34738,4623381,33426,4273951,31820,349430,10852,368609,9065,456565,13140,206835,7402,160040,6418,272467,10796,11.1,-888888888.0,55.6,0.2,57.5,0.3,56.2,0.4,73.1,1.1,37.7,1.2,47.1,1.0,44.3,1.8,64.9,2.0,65.4,1.6,-888888888,-888888888,44.4,0.2,42.5,0.3,43.8,0.4,26.9,1.1,62.3,1.2,52.9,1.0,55.7,1.8,35.1,2.0,34.6,1.6,-888888888,-888888888,37434,249,36339,251,35842,259,47439,2249,40823,535,42480,630,41393,546,57948,1925,26816,569,-888888888,-888888888,40993,231,40166,282,38795,789,50762,640,44044,3240,49667,1196,44249,1929,60887,1266,30840,861,-888888888,-888888888,34830,459,32164,203,32062,203,37263,3120,39474,1199,40269,442,39222,1232,52905,2235,22720,1692,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),12
