GEO_ID,C17001_001E,C17001_001M,C17001_002E,C17001_002M,C17001_003E,C17001_003M,C17001_004E,C17001_004M,C17001_005E,C17001_005M,C17001_006E,C17001_006M,C17001_007E,C17001_007M,C17001_008E,C17001_008M,C17001_009E,C17001_009M,C17001_010E,C17001_010M,C17001_011E,C17001_011M,C17001_012E,C17001_012M,C17001_013E,C17001_013M,C17001_014E,C17001_014M,C17001_015E,C17001_015M,C17001_016E,C17001_016M,C17001_017E,C17001_017M,C17001_018E,C17001_018M,C17001_019E,C17001_019M,NAME,C17001_001EA,C17001_001MA,C17001_002MA,C17001_002EA,C17001_003MA,C17001_003EA,C17001_004EA,C17001_004MA,C17001_005EA,C17001_005MA,C17001_006EA,C17001_006MA,C17001_007MA,C17001_007EA,C17001_008MA,C17001_008EA,C17001_009MA,C17001_009EA,C17001_010EA,C17001_010MA,C17001_011EA,C17001_011MA,C17001_012EA,C17001_012MA,C17001_013MA,C17001_013EA,C17001_014EA,C17001_014MA,C17001_015EA,C17001_015MA,C17001_016EA,C17001_016MA,C17001_017EA,C17001_017MA,C17001_018MA,C17001_018EA,C17001_019MA,C17001_019EA,state
0400000US01,4727549,2783,910175,25515,396012,13166,153574,7237,215154,8118,27284,2255,514163,15608,149162,8134,311092,9704,53909,2969,3817374,25803,1883219,13187,405094,7921,1188329,8874,289796,2704,1934155,16650,384707,8845,1195268,9941,354180,3402,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,717723,893,80627,6821,37392,3342,13483,2139,22814,2339,1095,453,43235,4232,15368,2548,25979,2411,1888,561,637096,6751,334231,4016,79435,2627,221991,2657,32805,1063,302865,3843,74212,2541,195423,2519,33230,1006,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6573369,3679,1199061,26607,558163,15531,211445,8557,308729,10060,37989,2560,640898,14875,196250,7582,382688,10563,61960,3400,5374308,26069,2674105,15892,601028,8627,1624126,10182,448951,2884,2700203,15029,583055,7522,1608042,11065,509106,3590,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2882856,1835,543882,15436,240527,9385,94162,5380,131437,6097,14928,1526,303355,9382,89668,5057,181202,6300,32485,2814,2338974,15627,1168599,10001,262125,6039,719706,6680,186768,1973,1170375,9206,249756,5427,706470,6416,214149,2908,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38060228,7073,6259098,64461,2883050,33172,1044186,20380,1649565,21553,189299,6886,3376048,39214,1003073,18839,2043142,25012,329833,8370,31801130,63863,15905148,34012,3552776,21269,10372229,21935,1980143,7099,15895982,38583,3414514,17927,10082928,25778,2398540,9280,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5237149,2559,630786,21138,293198,12054,95809,5757,179005,8468,18384,1833,337588,12850,94236,6757,214723,7458,28629,2605,4606363,20810,2323749,12288,537216,6135,1501584,8625,284949,2212,2282614,13460,503478,6788,1446818,7819,332318,2996,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3485629,1870,374772,16369,164880,8101,59997,4946,91187,5158,13696,1719,209892,10360,53715,4856,128499,5561,27678,2507,3110857,16327,1530756,8175,329788,5080,981720,5311,219248,2462,1580101,10566,320920,4829,986278,5928,272903,2610,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,909611,1367,113508,7940,49496,4030,19040,2561,26560,2700,3896,888,64012,4842,16451,2671,40274,2893,7287,1482,796103,7616,389949,4569,83330,2713,243082,3091,63537,1130,406154,4334,81553,2427,249595,3010,75006,1567,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,624327,573,110666,7793,47584,4312,14312,2197,30214,3247,3058,930,63082,5555,15092,2601,40578,3666,7412,1103,513661,7611,248370,4082,42899,2104,179450,3142,26021,1059,265291,5677,40820,2651,188982,3682,35489,1221,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19470210,6164,3211615,59681,1451114,35311,482759,18002,825125,21118,143230,5589,1760501,31474,465706,13653,1048219,21231,246576,7873,16258595,61305,7999203,35417,1551530,19161,4913642,21128,1534031,6386,8259392,32721,1486316,14734,4973414,21464,1799662,7072,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9823859,5286,1797969,39080,795388,21778,329731,13127,426173,12070,39484,2871,1002581,22396,316124,10788,599231,13862,87226,4032,8025890,39505,3946233,21222,923263,12734,2535243,12670,487727,3591,4079657,24596,886783,12747,2589461,14151,603413,4521,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1379804,1532,156729,10340,71319,5799,22245,2796,42172,3792,6902,1275,85410,5569,22118,2667,51854,3162,11438,1726,1223075,10578,620155,6357,131985,3269,394632,3882,93538,1312,602920,5593,124455,2765,366660,3360,111805,1859,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1603083,1505,237981,11550,107009,6136,38794,3530,59308,4095,8907,1544,130972,7666,41231,4322,76746,4597,12995,1682,1365102,11925,689585,6312,178821,4367,410791,3964,99973,1782,675517,7811,165804,4437,400255,4597,109458,2028,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12571848,5001,1804535,31908,792846,18147,295575,10077,446287,11687,50984,3036,1011689,18517,297611,11221,612839,11529,101239,4303,10767313,32224,5351412,18046,1200122,9874,3453099,12497,698191,3662,5415901,19786,1141885,12185,3401308,11530,872708,4692,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391460,3622,974218,25464,427710,14011,168064,8615,240006,8571,19640,2184,546508,14405,165284,6992,337695,8687,43529,2789,5417242,25443,2701349,14949,622169,9387,1700328,9811,378852,2696,2715893,14419,591630,6905,1660744,9418,463519,3142,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004857,1994,367816,14237,163465,7449,54951,4231,97857,5025,10657,1008,204351,8431,53937,4396,126626,5244,23788,1503,2637041,14316,1329405,9158,311060,5012,821735,6127,196610,1439,1307636,8633,290613,4630,780670,5519,236353,2189,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821431,1822,382712,13369,175534,7267,65100,4442,100672,4970,9762,1007,207178,8656,60963,4285,124406,5689,21809,1871,2438719,13498,1220725,7650,298635,4535,755060,5625,167030,1744,1217994,8812,286623,4709,730630,5459,200741,2274,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4275359,3071,817542,22333,370766,11335,130583,5618,213287,8137,26896,2091,446776,13783,129168,7071,273433,8373,44175,2703,3457817,22653,1723960,12000,380141,5967,1090691,8240,253128,2890,1733857,14289,351438,7546,1075535,8828,306884,3247,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,896524,23296,388006,12981,157606,6875,203298,8718,27102,2748,508518,14182,148592,7192,308620,8353,51306,2935,3622001,23979,1795895,13473,401586,7302,1154383,9046,239926,3131,1826106,14896,390584,8094,1143554,9403,291968,3386,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,182791,8933,79771,4214,23817,2430,48959,2964,6995,930,103020,5926,24190,2715,64911,3923,13919,1348,1111218,8874,549072,4760,102764,2628,346356,3306,99952,1352,562146,5950,100358,2758,346877,3942,114911,1544,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,589818,21635,255434,11408,81949,6004,153349,7375,20136,2008,334384,12845,91356,6865,204041,8305,38987,2609,5245559,21844,2560200,12110,599140,6943,1635083,7879,325977,2649,2685359,13453,559023,7590,1712790,7902,413546,3041,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,757235,20233,327326,11011,100926,6271,195439,8544,30961,2548,429909,12574,106747,6300,263691,8715,59471,3264,5752437,20269,2829356,11011,597523,6693,1840059,8537,391774,2695,2923081,12901,565064,6526,1863194,9012,494823,3569,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,1568844,28256,714862,14119,250668,7322,423572,10714,40622,2751,853982,19046,242185,7959,530916,13614,80881,3421,8117943,28619,4017455,14118,862907,7575,2535668,10934,618880,2734,4100488,19917,825470,8462,2523986,13867,751032,3684,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,611354,19609,278568,10972,93420,5773,167126,6912,18022,1654,332786,10923,95297,5903,199655,6338,37834,1847,4721198,19298,2370111,11725,552506,6007,1500220,7645,317385,2353,2351087,10639,521210,5758,1455710,6177,374167,2224,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,623113,18212,270536,9769,107575,6766,145349,6152,17612,1679,352577,12084,104151,6330,211274,7992,37152,2525,2272357,17597,1124204,9760,263930,6993,699096,6145,161178,2193,1148153,11892,245081,5443,703872,7822,199200,2981,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,908628,22347,401848,12986,143329,8169,230801,8507,27718,2614,506780,12525,143752,6556,309913,8779,53115,2822,4970030,22523,2463405,12979,549790,7734,1545737,9836,367878,3175,2506625,13551,522539,6437,1539191,9804,444895,3692,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,153954,7951,70703,4683,20093,2151,45176,3273,5434,1013,83251,4868,20526,2276,54446,3780,8279,1281,843998,7992,427513,4986,91835,2370,261769,3503,73909,1162,416485,5297,86853,2605,251740,4021,77892,1365,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1828121,1343,227310,9475,97520,4530,37263,2991,54581,3032,5676,866,129790,6418,37151,3668,77832,3887,14807,1528,1600811,9277,811763,5115,199559,3428,502467,3615,109737,1281,789048,6306,186317,3767,473660,4158,129071,1630,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2800768,2077,426730,18737,200900,10864,74628,6471,112213,6538,14059,1590,225830,10675,68993,6014,138215,6345,18622,2280,2374038,18462,1198435,11022,259841,6537,765325,6691,173269,1628,1175603,10656,250362,6049,735176,6425,190065,2492,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1287504,829,117983,7687,54165,3839,18523,2753,32257,2736,3385,781,63818,4769,15940,2629,40944,2952,6934,1110,1169521,7413,580568,4515,115724,2789,376728,3453,88116,1019,588953,4574,113945,2667,371899,2854,103109,1340,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8762159,3378,972903,23646,424554,13175,161678,7580,227210,8426,35666,2574,548349,14272,153885,7419,320891,9319,73573,3687,7789256,23739,3835865,14321,851845,8173,2475118,8820,508902,3214,3953391,14626,819669,7682,2479754,9224,653968,4196,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045525,1124,436153,17466,196919,9189,71533,5195,110223,5366,15163,1953,239234,10537,74433,5292,138638,6512,26163,2361,1609372,17570,807848,10166,180183,5682,500785,5902,126880,2125,801524,10365,167996,5552,488571,6564,144957,2432,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19228524,4824,3062938,48945,1360616,25263,478265,13895,767696,15153,114655,5202,1702322,29618,458673,13504,1030942,18667,212707,6691,16165586,49469,7935326,26943,1639056,14378,5217278,16212,1078992,6280,8230260,28967,1573974,13102,5265840,18965,1390446,7344,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9691794,3044,1668686,32408,736773,18406,277721,10340,414105,11582,44947,3336,931913,18579,270821,10888,568928,10684,92164,4192,8023108,32440,3956239,19075,878322,11484,2502618,11863,575299,4044,4066869,19212,832936,10322,2526068,11953,707865,5052,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,712548,1044,82264,6353,35007,2926,10543,1547,21671,2365,2793,595,47257,4347,13589,2305,27868,2705,5800,871,630284,6389,326689,3444,72017,1995,211992,2799,42680,834,303595,4580,67256,2313,188720,3009,47619,889,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11276403,3595,1785780,29476,792764,15465,305249,10320,442184,10012,45331,2833,993016,18329,288582,8841,610000,11220,94434,4190,9490623,29809,4708891,15329,1021203,10858,2974761,9716,712927,3710,4781732,19475,975230,9463,2931003,11768,875499,5512,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3759517,2366,623840,14892,274577,8086,105199,4280,153810,6426,15568,1352,349263,8910,103111,4367,215521,5615,30631,1876,3135677,15164,1570847,8878,373548,4910,972085,6855,225214,2095,1564830,8981,348907,4841,944537,5770,271386,2246,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893475,2646,644450,21249,301552,12006,91622,5281,191260,9119,18670,1725,342898,12837,90092,6047,216305,8692,36501,3228,3249025,21619,1617650,12168,337483,5691,1014809,9435,265358,2193,1631375,12462,321008,6212,1006301,8360,304066,3564,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12371337,3870,1682212,31577,746833,18600,257589,10098,434254,11431,54990,3103,935379,18182,256703,9383,567892,12262,110784,4629,10689125,31767,5268488,18278,1096554,9928,3335030,11620,836904,3623,5420637,18604,1044471,9559,3322962,12063,1053204,5043,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1015655,599,145596,9132,61980,4954,23363,2833,34311,2956,4306,755,83616,5739,18266,2496,54146,3922,11204,1606,870059,9216,429766,4772,84754,3142,281535,2917,63477,1051,440293,6134,83997,2717,275320,4094,80976,1620,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4691589,2682,843860,23093,368610,11817,147052,7603,199001,8271,22557,2133,475250,14516,141512,7453,287393,8714,46345,2757,3847729,23323,1894058,12436,396955,8105,1188365,9387,308738,2821,1953671,15369,381228,8751,1205756,8530,366687,3281,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824373,1078,116843,6179,53442,3719,18191,1921,30179,2668,5072,794,63401,3912,18936,2051,36525,3002,7940,967,707530,6247,358605,3997,86903,2090,220268,2834,51434,1038,348925,4511,82304,2290,208412,2735,58209,1389,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6386663,3638,1171307,27981,521616,15699,200663,7919,288150,11275,32803,2730,649691,15990,183402,9641,402207,9798,64082,3735,5215356,28495,2576506,17240,549062,9256,1636302,10896,391142,2991,2638850,16360,533356,8799,1635441,10514,470053,4014,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26340247,5422,4523708,59686,2020844,31069,880317,18382,1021527,18143,119000,5673,2502864,36497,848665,20062,1443803,22127,210396,7995,21816539,59763,10944943,30792,2712981,18779,7012302,18075,1219660,6091,10871596,36598,2592388,21240,6816147,23327,1463061,9124,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2897762,1930,339900,16334,156974,8853,61633,5848,88614,5021,6727,1177,182926,9557,57156,5473,113110,5564,12660,1515,2557862,16258,1294300,9217,398588,6235,768088,5645,127624,1438,1263562,10038,377350,5517,742046,5879,144166,1679,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601819,882,73149,4724,31891,2521,9417,1554,19464,1879,3010,664,41258,3065,9402,1292,27564,2526,4292,699,528670,4727,263119,2665,52071,1786,166289,1893,44759,1012,265551,3396,48181,1542,166300,2814,51070,962,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8080300,3250,953395,25894,411485,13889,144268,7618,238229,9054,28988,2905,541910,16146,146992,7739,336094,10219,58824,3424,7126905,26890,3527214,14514,795475,8134,2266913,10258,464826,3439,3599691,17789,755476,10151,2276355,10339,567860,3373,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6927889,3758,913619,25464,422812,14457,141151,7850,251658,9393,30003,2633,490807,15730,134893,7074,303990,10401,51924,3157,6014270,25841,3030444,15011,664678,7688,1953188,10275,412578,2957,2983826,16761,633836,8228,1873181,10825,476809,3647,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792949,2707,327764,12083,148294,7013,47836,3604,90118,4742,10340,1336,179470,6865,43697,3600,116304,4704,19469,1646,1465185,12524,734517,6956,143222,3929,456889,4682,134406,1682,730668,7652,135508,4379,439442,5117,155718,1772,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5603486,2812,738270,19830,330926,10373,117964,5042,193253,6919,19709,1658,407344,11803,116972,5864,249474,7150,40898,2609,4865216,20454,2440699,11618,532333,5934,1547357,7696,361009,2032,2424517,12020,506177,5791,1493495,7979,424845,3003,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570149,749,63774,5334,27357,2974,8269,1814,17818,2312,1270,523,36417,3158,9063,1544,23796,2250,3558,885,506375,5335,262371,3538,61196,2095,165641,2671,35534,776,244004,3777,56906,2111,149420,2660,37678,1197,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515261,1181,1624453,25674,746798,14034,230386,5649,416178,10782,100234,3711,877655,14326,218516,6084,512630,9647,146509,4230,1890808,25838,934743,14000,170223,5591,600611,10700,163909,3564,956065,14199,148924,5679,607408,9750,199733,4298,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
