GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001EA,B17004_001MA,B17004_002EA,B17004_002MA,B17004_003MA,B17004_003EA,B17004_004EA,B17004_004MA,B17004_005EA,B17004_005MA,B17004_006EA,B17004_006MA,B17004_007EA,B17004_007MA,B17004_008MA,B17004_008EA,B17004_009MA,B17004_009EA,B17004_010EA,B17004_010MA,B17004_011EA,B17004_011MA,B17004_012EA,B17004_012MA,B17004_013MA,B17004_013EA,B17004_014MA,B17004_014EA,B17004_015EA,B17004_015MA,B17004_016EA,B17004_016MA,B17004_017EA,B17004_017MA,B17004_018MA,B17004_018EA,B17004_019MA,B17004_019EA,state
0400000US17,9978418,4792,1270467,20257,524807,12171,55727,3885,177941,8290,291139,8947,745660,12551,50245,3467,237928,7716,457487,9715,8707951,19732,4295897,12479,2386285,15433,898169,12021,1011443,12249,4412054,12404,1781219,15502,1124948,15049,1505887,14206,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5020984,4761,672465,16226,274617,9451,32694,3431,108859,5178,133064,6389,397848,9826,32133,3326,149076,5517,216639,7819,4348519,16889,2153366,10839,1192425,12053,434754,9656,526187,9336,2195153,9960,867327,11246,568359,8710,759467,8493,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2374936,3341,270204,10077,114116,5552,13855,1879,47731,3525,52530,3940,156088,5926,15164,2305,65285,4115,75639,3356,2104732,10221,1054014,6965,625729,6543,213218,5315,215067,5486,1050718,6452,460375,6705,279527,6297,310816,5223,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2187452,3534,267049,9044,116005,5402,14406,1738,51823,4074,49776,2965,151044,6079,15126,2114,54353,4063,81565,4094,1920403,9777,955800,6401,567229,6162,184439,4901,204132,5307,964603,6571,403324,6633,248908,6838,312371,6272,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3393282,4222,581684,16466,252290,9012,24875,2671,73915,3790,153500,7193,329394,9852,22773,2534,98374,5298,208247,8051,2811598,17000,1389809,9220,741841,8557,264604,8058,383364,7383,1421789,10643,548558,7912,330647,6998,542584,8280,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3539575,4848,618805,16567,243884,9611,29978,3369,64822,4770,149084,6723,374921,10090,41299,3568,101782,5177,231840,8989,2920770,16167,1440787,9864,799705,10989,258633,8390,382449,8370,1479983,10499,608978,9271,313743,8203,557262,8914,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1072587,1641,137988,5935,57647,3028,5373,1232,21238,2226,31036,2545,80341,4222,4226,870,29424,2569,46691,3052,934599,6244,459830,3916,233948,5065,110144,4205,115738,4000,474769,4523,182255,4786,133684,5023,158830,4243,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4651886,3910,435379,14371,181738,8054,20582,2758,59471,5100,101685,5901,253641,8937,16578,2155,81610,5394,155453,7075,4216507,14240,2026805,9116,1177285,10747,399000,8927,450520,8101,2189702,8940,974666,11155,539927,8082,675109,8985,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5302394,3549,570575,14078,236375,8761,13221,1852,77982,4575,145172,6855,334200,9239,15887,1892,108199,5314,210114,8228,4731819,13785,2304478,9104,1291697,12517,509567,9858,503214,8180,2427341,9064,990842,11169,709813,11151,726686,9078,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7774351,4931,1127309,21633,490074,11573,39474,3244,178629,6312,271971,8742,637235,14120,44648,3411,225743,7734,366844,10776,6647042,21988,3265961,11355,1638617,13300,690387,11190,936957,10922,3381081,14971,1207030,13162,896993,10797,1277058,11826,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4212912,3205,440151,12044,194310,7301,20291,1942,83205,4906,90814,4955,245841,7174,17407,2107,106173,5379,122261,4834,3772761,12830,1882789,8590,1093043,8449,417077,7465,372669,6314,1889972,7530,806188,8140,562763,8620,521021,6856,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2250667,3669,431697,12390,172216,6678,16425,2189,42387,3632,113404,5870,259481,8393,25301,3034,63075,4632,171105,7078,1818970,12874,888541,7362,468288,7970,155115,6698,265138,6564,930429,8863,368721,7684,190448,7031,371260,8362,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4673218,4279,647270,15530,270950,8938,24737,2725,94526,5839,151687,6863,376320,9087,30088,2703,127529,5755,218703,7743,4025948,16434,1978656,10820,1059592,11066,406105,9106,512959,9537,2047292,10677,849760,11859,489967,9401,707565,9299,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,802322,1791,116655,6025,52247,3625,8409,1446,21400,2200,22438,2477,64408,4009,4261,1130,28187,2409,31960,3093,685667,6064,345883,4023,184087,4160,79319,3885,82477,2968,339784,4143,128211,4326,97366,3424,114207,3138,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1416100,2485,159232,5845,63320,3149,9058,1440,28535,2166,25727,2219,95912,4361,10163,1706,38955,2430,46794,3136,1256868,6433,634280,3995,401936,4231,117272,3323,115072,3196,622588,4540,287801,4516,164988,4874,169799,3898,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2221126,2431,294258,11269,131411,6777,16244,2128,45075,3979,70092,4493,162847,6684,11437,1890,50234,3804,101176,5244,1926868,11559,971713,7061,502991,7586,205415,6400,263307,5693,955155,7169,375459,8475,228637,7323,351059,7160,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1057629,1941,87948,5229,38367,3036,4014,1134,14924,2166,19429,2537,49581,3241,3014,894,20169,2154,26398,2359,969681,5329,479453,3972,270802,4398,105026,4047,103625,2915,490228,3273,202606,5331,134605,5061,153017,4633,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7012235,4794,689987,15909,281148,9108,34152,3444,81632,5479,165364,6880,408839,10362,29005,2610,116744,6221,263090,6928,6322248,16121,3088078,10146,1741578,11813,629879,10981,716621,9163,3234170,10795,1293713,12610,822089,13175,1118368,14370,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1604256,2950,302576,11243,131087,6248,17091,2338,41598,3560,72398,4678,171489,7457,16019,2396,49175,4545,106295,5408,1301680,12043,648823,7068,333419,7369,124234,6068,191170,5649,652857,7542,245480,6572,150331,6146,257046,6288,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15551817,7401,2221464,32062,930838,17310,105421,5220,257684,9070,567733,13098,1290626,19804,87793,4902,359281,9020,843552,17240,13330353,34091,6491133,19896,3531784,20375,1326922,16588,1632427,17294,6839220,20322,2816026,21087,1651552,17668,2371642,17270,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7675983,6957,1167060,19885,482229,12690,58089,4057,166649,7020,257491,10326,684831,12010,56805,4728,224293,7184,403733,10488,6508923,22091,3177681,14064,1711701,15122,615487,11775,850493,10112,3331242,13212,1323021,13378,784987,12739,1223234,14350,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,566315,1369,60366,4353,25772,2370,3777,1033,11449,1709,10546,1382,34594,3052,2274,867,15160,2252,17160,1914,505949,4487,262448,2884,164662,4017,55263,3307,42523,2201,243501,3364,108036,3121,72300,3566,63165,2484,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8986881,5627,1244438,19314,514099,10665,46540,3252,183268,5959,284291,8564,730339,12717,57366,3730,256225,7399,416748,10344,7742443,19988,3815895,11246,2077065,12887,774741,12869,964089,11876,3926548,13354,1563409,15408,1000465,14067,1362674,12178,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2930392,2516,434514,10370,179730,6786,25422,2205,60424,4336,93884,4418,254784,6490,24335,1924,79306,4205,151143,5715,2495878,10507,1240525,7095,715070,6657,215970,6541,309485,5265,1255353,6673,513736,7519,280999,6131,460618,6819,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3151088,3894,480443,15502,218429,9486,23092,2734,90351,6036,104986,5731,262014,9356,16172,2294,99711,5310,146131,6271,2670645,16382,1323318,10219,657401,8925,301564,9229,364353,7319,1347327,9579,462583,7493,394691,7773,490053,7819,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10029228,4688,1218824,20888,514815,13372,39803,2794,160581,6861,314431,10415,704009,12713,44345,3296,223017,8421,436647,10632,8810404,21955,4306779,13371,2329631,13693,864869,12385,1112279,11724,4503625,13506,1772256,14922,1134350,13788,1597019,12636,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,830523,1488,107932,6014,41025,3271,3943,1113,13942,1692,23140,2641,66907,4286,3174,1071,22155,2451,41578,3433,722591,6231,356026,3124,185608,4180,81794,3881,88624,3319,366565,4641,144982,3740,100732,4212,120851,4007,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3746022,4413,581546,14405,234661,8404,27790,3181,70612,4892,136259,6632,346885,10041,30292,2819,110971,5470,205622,8409,3164476,14380,1546812,9296,814101,11766,292668,9758,440043,8416,1617664,9933,634214,11055,359989,8650,623461,9130,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,640529,1726,83684,4599,37324,2921,6555,1443,13744,1774,17025,1884,46360,3185,4674,983,17502,2310,24184,1982,556845,4674,281616,3019,174996,3677,58226,3350,48394,1996,275229,3432,130536,3374,73732,3000,70961,2872,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5083198,4337,821412,19170,338674,11921,39710,3532,108307,7140,190657,9266,482738,10699,40612,3427,149975,7643,292151,7761,4261786,20028,2093625,12256,1122747,12150,402502,11056,568376,8704,2168161,12207,857596,13443,503043,9946,807522,10625,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20064467,8584,2952164,39547,1219595,20452,232417,7546,404530,14048,582648,13238,1732569,25307,176944,7033,539953,14092,1015672,20792,17112303,39331,8535723,20425,5099121,20532,1580545,22329,1856057,16835,8576580,25707,3571521,23619,1954311,23493,3050748,24880,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2093497,2964,230250,9036,100235,5595,13607,1847,43854,3605,42774,3644,130015,5725,11208,1852,56797,3719,62010,3744,1863247,9721,937782,6060,557359,6855,207116,6309,173307,4852,925465,6662,313851,6422,289815,6007,321799,6800,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,497880,1064,56183,3730,23513,2094,2179,630,8451,1158,12883,1577,32670,2597,2351,770,12393,1530,17926,1723,441697,3755,217481,2229,119525,3063,50441,2742,47515,1959,224216,2929,90347,3003,67979,3024,65890,2662,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6442221,5025,687355,16724,278679,9860,24906,2585,104133,6144,149640,7914,408676,10915,31471,3136,138312,6007,238893,7941,5754866,17614,2823820,11384,1660294,11643,531620,10307,631906,10302,2931046,10817,1244935,15013,727546,10360,958565,10208,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5529070,3815,665394,17896,297260,10899,27717,2981,106377,5512,163166,8217,368134,11724,24636,3227,132412,6704,211086,7601,4863676,18644,2440642,11585,1342026,11234,510727,9954,587889,8896,2423034,13109,891113,12491,672522,12544,859399,10947,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1465538,2396,244678,8648,105171,5095,7871,1257,27098,2713,70202,4367,139507,4929,8483,1627,36925,3251,94099,4226,1220860,8869,609031,5074,293361,5943,103652,4850,212018,5342,611829,5834,215510,5773,127990,5413,268329,5945,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4477686,3936,524928,13299,223438,7724,25432,2560,94264,4526,103742,5052,301490,8066,23666,2091,127313,5470,150511,6030,3952758,13935,1971263,8525,1100939,7191,420679,8256,449645,5374,1981495,8971,808556,9239,570234,7962,602705,7438,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,450083,1577,48386,3960,19953,2297,3196,1234,9140,1552,7617,1214,28433,2391,3713,865,12263,2062,12457,1470,401697,3961,207905,2914,122598,3349,44148,2454,41159,2794,193792,2789,80565,2915,55836,3166,57391,2918,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2849269,2604,1227771,22052,542660,12726,52494,4065,97262,6060,392904,10758,685111,11649,29899,3196,95114,5162,560098,11057,1621498,22577,791190,12891,340325,8292,118492,5508,332373,10148,830308,11801,289733,7296,114412,4793,426163,9133,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
