GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007EA,C08113_007MA,C08113_008EA,C08113_008MA,C08113_009EA,C08113_009MA,C08113_010MA,C08113_010EA,C08113_011MA,C08113_011EA,C08113_012EA,C08113_012MA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015MA,C08113_015EA,C08113_016MA,C08113_016EA,C08113_017EA,C08113_017MA,C08113_018EA,C08113_018MA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021MA,C08113_021EA,C08113_022MA,C08113_022EA,C08113_023EA,C08113_023MA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026MA,C08113_026EA,C08113_027MA,C08113_027EA,C08113_028EA,C08113_028MA,C08113_029EA,C08113_029MA,C08113_030EA,C08113_030MA,state
0400000US13,4421064,22975,3760532,22920,660532,12796,365395,11529,295137,8048,3518258,22220,3069654,20914,448604,11996,276946,10076,171658,7363,448491,11971,314610,10205,133881,7956,49055,5180,84826,5855,93277,7020,75599,6160,17678,2724,7659,1614,10019,2070,141822,6327,107182,5669,34640,4131,13050,2232,21590,3185,219216,7808,193487,7454,25729,2946,18685,2557,7044,1585,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,685447,7710,509198,9161,176249,6519,92074,4717,84175,5132,454798,8532,358028,9010,96770,5093,56331,3831,40439,3445,92733,4904,62568,3189,30165,3439,15071,1852,15094,2425,49272,3830,24834,2657,24438,2764,8214,1450,16224,2129,58139,3848,39596,3555,18543,2209,8391,1516,10152,1815,30505,3393,24172,2846,6333,1361,4067,1165,2266,774,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714398,8872,636650,9564,77748,5026,44159,3669,33589,3225,563872,9532,505883,9521,57989,4280,34244,3146,23745,2720,69747,4986,58002,4622,11745,2278,5212,1072,6533,1836,5741,1104,4754,1030,987,553,396,297,591,453,30686,3669,27844,3403,2842,819,1421,563,1421,607,44352,4520,40167,3847,4185,1748,2886,1227,1299,930,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6043111,22829,4645495,21721,1397616,16648,827856,14917,569760,12987,4438464,24862,3488577,22812,949887,14719,574380,12321,375507,9501,482137,11118,303164,8290,178973,7690,84497,4881,94476,5656,568138,10993,421401,10804,146737,6223,96124,4965,50613,4804,289989,7511,208925,6193,81064,5132,44872,3050,36192,3493,264383,8659,223428,8239,40955,3476,27983,3113,12972,2027,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3031672,15356,2788629,17888,243043,8659,144426,6871,98617,5525,2520928,15769,2351525,17878,169403,7689,105001,6485,64402,4786,273249,8293,227276,7393,45973,4482,21570,2856,24403,2659,32567,3263,27658,2985,4909,1141,2299,673,2610,976,102679,5008,88340,4375,14339,2293,9343,1878,4996,1415,102249,3955,93830,4012,8419,1619,6213,1345,2206,766,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1565334,9879,1457405,10348,107929,4763,59969,3972,47960,3408,1264875,11837,1189581,11868,75294,4749,43328,3506,31966,2705,134837,5596,116285,4897,18552,2019,8213,1304,10339,1559,16335,2059,13882,1964,2453,927,1657,807,796,463,74840,3873,67150,3627,7690,1515,4418,1007,3272,1049,74447,3958,70507,3898,3940,1253,2353,765,1587,860,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388575,10089,1234792,10162,153783,6321,87437,5234,66346,4309,1140610,12904,1029562,12569,111048,5010,66167,4101,44881,3274,131934,6456,100490,5691,31444,3367,14175,2266,17269,2460,6746,1543,5179,1144,1567,928,1438,912,129,136,53345,3281,46546,3144,6799,1240,3957,881,2842,809,55940,3146,53015,3042,2925,741,1700,580,1225,541,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1879141,13562,1769634,13469,109507,5160,58504,3966,51003,3916,1538152,13453,1466274,12878,71878,4171,42247,3114,29631,2911,187060,8259,162680,7732,24380,3251,9795,1873,14585,2695,21516,2154,17899,2076,3617,1152,793,354,2824,1104,72113,4819,65865,4705,6248,1206,3497,871,2751,842,60300,4078,56916,4171,3384,951,2172,771,1212,556,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1987108,13668,1814865,14457,172243,7272,101728,6226,70515,4521,1634035,17722,1514096,16452,119939,7118,80033,5433,39906,3886,194386,8333,159382,7626,35004,4227,11843,1878,23161,3831,28810,3121,26117,2982,2693,806,1302,633,1391,631,77517,4452,66232,4093,11285,1950,5937,1168,5348,1453,52360,3737,49038,3670,3322,838,2613,716,709,357,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,638497,7135,598527,7627,39970,3137,29282,2469,10688,1863,493656,8394,465380,8225,28276,2400,21851,2098,6425,1280,68589,4889,63638,4678,4951,1286,2813,951,2138,876,5210,871,4568,810,642,362,185,153,457,345,36499,3091,32115,2707,4384,1339,2913,812,1471,835,34543,2478,32826,2403,1717,613,1520,599,197,124,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2960073,14341,2422094,17622,537979,11117,331491,9590,206488,7442,2187057,15405,1838482,14990,348575,8850,233566,7749,115009,6329,274626,10125,192270,7636,82356,6434,33773,3565,48583,4854,267211,8098,200042,7528,67169,4586,38802,3289,28367,3649,108381,5980,86819,5403,21562,2878,12004,1837,9558,2246,122798,5355,104481,4964,18317,2232,13346,1756,4971,1256,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3396137,20118,2658702,19740,737435,14051,462982,12196,274453,9395,2418818,20407,1980485,18207,438333,10515,293876,9283,144457,7176,251628,8104,160510,6283,91118,5538,44790,3790,46328,3776,332765,9229,217298,6597,115467,6264,66353,4684,49114,4136,229398,7294,167964,6059,61434,4152,37792,2911,23642,2553,163528,7042,132445,5514,31083,3335,20171,2482,10912,1699,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4356081,21962,3962667,21734,393414,8390,256766,6724,136648,6939,3585455,21528,3295885,21440,289570,7506,197353,5864,92217,5438,389166,10629,328979,9036,60187,4273,32059,2991,28128,2701,66746,4101,57770,3821,8976,1574,5005,1256,3971,1266,155487,6081,136754,5548,18733,2591,11419,1837,7314,1661,159227,5552,143279,5171,15948,1700,10930,1521,5018,1001,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2811291,12563,2517909,13928,293382,8004,173356,7094,120026,5782,2184366,14299,1990374,14451,193992,7035,122644,5727,71348,4462,247813,8166,196979,6920,50834,4171,23803,2558,27031,3216,102754,4666,83222,4429,19532,2513,9647,1599,9885,2094,132336,4763,114138,4551,18198,2085,9840,1626,8358,1614,144022,5360,133196,4635,10826,1769,7422,1331,3404,888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196527,11156,1147571,11266,48956,4142,27756,3061,21200,2845,1023357,12841,988902,12648,34455,3833,20202,2801,14253,2290,104514,6314,93157,5858,11357,2264,5752,1235,5605,1843,3180,1067,3149,1059,31,44,31,44,0,206,37510,3543,34982,3376,2528,1023,1420,748,1108,577,27966,3305,27381,3298,585,361,351,250,234,243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2769496,15926,2608927,16653,160569,6421,110478,5603,50091,4432,2264508,17539,2152084,17452,112424,5295,82111,4875,30313,3500,245614,9709,220374,9252,25240,2924,13308,1717,11932,2315,43256,4577,39122,4239,4134,1102,2771,965,1363,530,94224,5257,83556,5214,10668,2017,5852,1473,4816,1613,121894,5852,113791,5707,8103,1483,6436,1452,1667,693,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,488297,5336,470856,5520,17441,2018,14060,1696,3381,948,364793,7136,352903,7088,11890,1561,9654,1307,2236,808,50849,3837,48821,3676,2028,801,1536,663,492,377,5243,1654,4911,1551,332,354,256,337,76,120,32537,2809,31000,2747,1537,577,1268,513,269,247,34875,3086,33221,2946,1654,531,1346,518,308,220,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,967636,7198,873604,7471,94032,4773,45723,3942,48309,3223,791009,8707,725056,8348,65953,4549,34882,3683,31071,2897,92268,4476,71342,4301,20926,2144,7015,1424,13911,1775,6375,1323,5066,1152,1309,582,730,483,579,383,38878,2849,34214,2571,4664,1007,2296,657,2368,758,39106,2415,37926,2324,1180,465,800,352,380,259,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1279533,11630,855965,9458,423568,10893,235369,9626,188199,7621,992409,12264,677534,10192,314875,10452,179810,8459,135065,6830,133593,6254,72665,4309,60928,4912,30017,3179,30911,3416,54406,4712,34351,3492,20055,2959,10012,2039,10043,1927,58010,3465,37125,2696,20885,2748,10749,1945,10136,1670,41115,3659,34290,3395,6825,1778,4781,1375,2044,1098,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685701,7315,636424,7252,49277,3303,32755,2841,16522,2022,558119,7945,520576,7331,37543,2966,25804,2333,11739,1959,53572,4100,49151,3878,4421,1016,2524,716,1897,748,5109,1038,4727,1056,382,244,216,177,166,152,27641,2472,24216,2347,3425,952,2031,621,1394,565,41260,2617,37754,2822,3506,1070,2180,790,1326,716,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4281288,18792,2896193,21224,1385095,16335,818550,18279,566545,12462,3071511,19482,2233771,18558,837740,16645,546878,12443,290862,10144,339529,10558,174969,7063,164560,7743,72386,4927,92174,6745,470791,9609,258688,7424,212103,7474,125749,6212,86354,4655,219439,9583,92041,4758,127398,7291,43352,3524,84046,6355,180018,7732,136724,6047,43294,4207,30185,3874,13109,1923,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872554,9902,558469,9168,314085,7364,238874,7228,75211,4600,700770,9978,450461,8544,250309,7553,193451,7033,56858,3837,83086,4749,46093,3700,36993,3533,26338,2845,10655,1960,10934,2065,7223,1513,3711,1204,2554,965,1157,587,36197,2745,26761,2647,9436,1561,7389,1394,2047,671,41567,3446,27931,3126,13636,1912,9142,1712,4494,1112,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9169233,25906,6426824,27071,2742409,22501,1515512,18058,1226897,19961,4869602,27024,3920986,23390,948616,15319,593841,11590,354775,9837,599205,13672,384594,9004,214611,9063,95366,5242,119245,6443,2593733,20861,1413768,17752,1179965,18657,616466,12987,563499,15433,745525,16694,444000,12122,301525,11941,151752,6709,149773,8221,361168,10446,263476,7976,97692,5181,58087,4095,39605,3082,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431005,19374,3898839,20520,532166,9509,280945,10151,251221,8774,3605043,22261,3230941,21607,374102,9017,217199,8266,156903,8047,429299,10729,321007,9937,108292,6375,35283,3834,73009,5911,50467,3630,40660,3616,9807,1866,4208,1046,5599,1523,137111,5614,115227,4489,21884,3039,10744,1730,11140,2158,209085,8535,191004,7686,18081,2850,13511,2572,4570,1141,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,388595,5049,368339,5483,20256,2868,14535,2294,5721,1261,315753,4716,300625,5091,15128,2733,11433,2149,3695,1017,32441,2574,30975,2547,1466,579,983,481,483,286,2588,837,1321,412,1267,758,447,386,820,606,17355,1440,15891,1428,1464,434,1002,442,462,217,20458,1557,19527,1550,931,334,670,307,261,154,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5330410,21237,4981815,22546,348595,8917,235850,7938,112745,5393,4454047,21935,4200287,22847,253760,8511,179316,7242,74444,4989,417190,10510,364774,9803,52416,4203,29303,3360,23113,3183,90734,4518,82145,4220,8589,1762,4649,1078,3940,1362,174517,6148,156012,6050,18505,2010,11710,1625,6795,1227,193922,5919,178597,5721,15325,1871,10872,1552,4453,1189,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1723902,9202,1541889,8936,182013,4516,99439,4650,82574,4174,1419280,9514,1285440,8951,133840,4624,76861,4184,56979,3740,180336,5406,144955,4870,35381,2514,14739,1930,20642,2496,7405,1157,6516,1073,889,457,506,342,383,281,54954,3693,47230,3372,7724,1333,4357,982,3367,749,61927,4350,57748,3893,4179,1469,2976,1154,1203,522,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1779891,13638,1497107,13096,282784,9110,161999,7520,120785,6074,1254586,12908,1077320,12169,177266,7109,106466,5622,70800,4529,191874,8619,141238,6688,50636,4751,22368,2710,28268,3760,82817,4392,62461,4120,20356,2565,10581,1603,9775,2173,137546,6817,117461,5431,20085,2898,13091,2147,6994,1521,113068,5768,98627,5410,14441,2328,9493,1783,4948,1585,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5930486,23224,5301020,22912,629466,13088,389984,10968,239482,9756,4530736,27625,4147126,24464,383610,10942,255684,8905,127926,6320,505921,13606,403554,10768,102367,7633,47209,4585,55158,5459,340499,11144,281233,9904,59266,4691,36436,3404,22830,2865,309877,10427,254933,9412,54944,4410,30372,2418,24572,3364,243453,7418,214174,7113,29279,2650,20283,2193,8996,1640,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
