GEO_ID,B11010_001E,B11010_001M,B11010_002E,B11010_002M,B11010_003E,B11010_003M,B11010_004E,B11010_004M,B11010_005E,B11010_005M,B11010_006E,B11010_006M,B11010_007E,B11010_007M,B11010_008E,B11010_008M,B11010_009E,B11010_009M,B11010_010E,B11010_010M,B11010_011E,B11010_011M,B11010_012E,B11010_012M,B11010_013E,B11010_013M,B11010_014E,B11010_014M,B11010_015E,B11010_015M,NAME,B11010_001MA,B11010_001EA,B11010_002MA,B11010_002EA,B11010_003EA,B11010_003MA,B11010_004MA,B11010_004EA,B11010_005MA,B11010_005EA,B11010_006MA,B11010_006EA,B11010_007EA,B11010_007MA,B11010_008EA,B11010_008MA,B11010_009EA,B11010_009MA,B11010_010MA,B11010_010EA,B11010_011MA,B11010_011EA,B11010_012EA,B11010_012MA,B11010_013EA,B11010_013MA,B11010_014EA,B11010_014MA,B11010_015MA,B11010_015EA,state
0400000US01,608702,10930,276144,7333,233085,6954,171969,5791,61116,2961,43059,3044,39193,2960,3866,757,332558,7256,297831,6904,155821,5756,142010,4082,34727,2691,31787,2470,2940,732,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,84644,3784,48430,2518,35151,2375,28119,2176,7032,1137,13279,1494,12150,1515,1129,361,36214,2532,28822,2166,19640,1895,9182,1092,7392,1163,6473,1126,919,367,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,849262,12195,411154,9563,311985,7799,224235,6910,87750,4319,99169,5286,88429,5049,10740,1293,438108,9084,357642,8227,186817,6466,170825,5190,80466,4408,69344,4087,11122,1502,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,379076,9260,183520,7510,149790,6408,111586,5727,38204,2641,33730,3210,30876,3076,2854,742,195556,6452,173630,6320,88428,4899,85202,3620,21926,2053,19321,1960,2605,730,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,3996589,24576,1892159,17659,1370174,16568,1010808,15144,359366,7836,521985,10129,466808,10327,55177,3331,2104430,19502,1692326,17137,913801,12404,778525,10322,412104,11219,353806,10600,58298,3768,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,724309,7586,355980,6747,264044,6843,206576,6973,57468,2945,91936,4916,87401,4768,4535,961,368329,6699,295868,6391,177225,5967,118643,3918,72461,4250,67089,4085,5372,977,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,468554,8539,203107,6392,160931,5470,117222,4852,43709,2433,42176,3065,38688,3018,3488,752,265447,6567,231378,6597,120053,5347,111325,4170,34069,2685,28907,2538,5162,857,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,116743,4375,52897,3908,41921,3404,29534,2975,12387,1450,10976,1840,9607,1757,1369,442,63846,3533,54381,3243,30397,2795,23984,1865,9465,1669,8357,1667,1108,436,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,159514,3865,70508,3088,51424,3028,42329,2859,9095,1127,19084,1553,18155,1645,929,362,89006,3235,72319,2972,53077,2590,19242,1441,16687,1790,15862,1766,825,370,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2634635,21591,1191748,16386,911809,12795,621637,12236,290172,6334,279939,9570,234585,8579,45354,3251,1442887,14663,1223546,15036,602212,11293,621334,11131,219341,7763,180582,6964,38759,2973,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
