GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001EA,B08011_001MA,B08011_002EA,B08011_002MA,B08011_003EA,B08011_003MA,B08011_004EA,B08011_004MA,B08011_005EA,B08011_005MA,B08011_006MA,B08011_006EA,B08011_007EA,B08011_007MA,B08011_008EA,B08011_008MA,B08011_009EA,B08011_009MA,B08011_010EA,B08011_010MA,B08011_011MA,B08011_011EA,B08011_012EA,B08011_012MA,B08011_013EA,B08011_013MA,B08011_014EA,B08011_014MA,B08011_015EA,B08011_015MA,B08011_016MA,B08011_016EA,B08011_017EA,B08011_017MA,B08011_018EA,B08011_018MA,B08011_019EA,B08011_019MA,B08011_020EA,B08011_020MA,B08011_021MA,B08011_021EA,B08011_022MA,B08011_022EA,B08011_023EA,B08011_023MA,B08011_024EA,B08011_024MA,B08011_025EA,B08011_025MA,B08011_026MA,B08011_026EA,B08011_027MA,B08011_027EA,B08011_028EA,B08011_028MA,B08011_029EA,B08011_029MA,B08011_030EA,B08011_030MA,B08011_031MA,B08011_031EA,B08011_032MA,B08011_032EA,B08011_033MA,B08011_033EA,B08011_034EA,B08011_034MA,B08011_035EA,B08011_035MA,B08011_036EA,B08011_036MA,B08011_037MA,B08011_037EA,B08011_038MA,B08011_038EA,B08011_039EA,B08011_039MA,B08011_040EA,B08011_040MA,B08011_041EA,B08011_041MA,B08011_042MA,B08011_042EA,B08011_043MA,B08011_043EA,B08011_044MA,B08011_044EA,B08011_045EA,B08011_045MA,state
0400000US13,4201848,22836,172547,7944,158561,7243,199271,9189,391935,11900,428248,12109,667302,17158,504063,13965,470395,12639,202514,8624,265931,9948,124607,6362,55671,5343,265069,9613,295734,9596,2208621,17558,114899,7056,110707,6169,130549,7626,235944,8723,227200,8867,341638,10818,232862,9503,224392,10033,92418,5448,124761,6184,53776,3583,24167,3197,136002,6522,159306,7330,1993227,16166,57648,4520,47854,4094,68722,4675,155991,7176,201048,8316,325664,10721,271201,9026,246003,8474,110096,6227,141170,6592,70831,4431,31504,3925,129067,6386,136428,6522,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,654942,7845,47881,3449,41382,3140,50057,3435,72162,4623,64297,3819,99051,4549,57783,4562,58367,3799,19197,2314,35462,3109,16651,1777,7050,1342,45557,3372,40045,3237,355455,4816,31583,2656,28156,2505,31324,2465,41953,3394,35088,2494,47791,3446,26996,3202,28346,2448,8423,1473,16974,2469,7655,1163,3983,1139,25091,2298,22092,2519,299487,6078,16298,2208,13226,1800,18733,2222,30209,2568,29209,2563,51260,3127,30787,2525,30021,2829,10774,1666,18488,1966,8996,1477,3067,737,20466,2381,17953,2294,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,670046,10145,27569,2990,19160,2172,36395,3384,48129,3848,68251,5252,98424,5264,110658,5832,69096,4486,34912,3812,36580,3174,19853,2622,11531,1835,42327,3843,47161,4090,366823,6223,19181,2487,14757,1755,23385,2441,33648,2898,43621,3820,53922,4117,55908,3939,34833,3265,12944,1711,17425,2374,8241,1492,5283,1375,18582,2140,25093,2741,303223,6585,8388,1483,4403,1124,13010,2098,14481,1942,24630,3242,44502,3247,54750,3837,34263,3233,21968,3145,19155,2233,11612,2020,6248,1355,23745,2746,22068,2760,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5778728,24381,276144,7247,251055,7395,295400,7937,547389,12260,559648,11151,847775,14947,671741,11095,623343,12090,285938,8193,319242,9013,163296,6168,74223,4110,447064,11112,416470,9556,3047926,15881,188273,5537,177238,5817,189414,5720,336942,9805,309221,7481,421254,8667,294779,7768,286670,8760,123870,5696,142324,6489,79554,4549,37108,2820,233577,8068,227702,7890,2730802,17911,87871,4644,73817,4515,105986,4955,210447,6398,250427,7681,426521,11550,376962,7665,336673,8440,162068,5758,176918,5830,83742,4251,37115,2849,213487,7273,188768,6679,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2929423,16075,171791,6815,120520,5093,159998,6557,249282,7367,290422,7784,421286,11533,355341,9642,263593,7676,120043,5293,145246,7114,78979,4490,33390,2822,250287,7799,269245,7696,1545035,12211,117878,5811,80091,4200,105282,5287,154519,5373,163610,5613,209084,7966,157098,5988,123860,5091,48068,2920,60116,3878,33356,2700,15966,2036,126984,6614,149123,5805,1384388,11803,53913,3562,40429,3130,54716,3815,94763,4410,126812,5582,212202,6342,198243,6511,139733,5501,71975,4059,85130,4931,45623,3453,17424,1916,123303,4881,120122,5241,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1490887,10075,66729,3375,56778,3496,86885,3967,126990,5578,173368,5457,227108,6027,234956,7237,128237,4896,51650,3349,64297,4284,28286,2437,15619,2082,118352,4862,111632,5101,781761,7539,46595,3298,37474,2845,55328,2974,84243,4298,104364,4070,112746,4052,100742,4308,60543,3218,21329,1983,27214,2890,10919,1689,7099,1145,56139,3615,57026,3232,709126,7182,20134,1770,19304,1902,31557,2399,42747,2900,69004,3145,114362,4621,134214,4973,67694,3189,30321,2532,37083,3126,17367,1554,8520,1519,62213,2713,54606,3537,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1332635,10425,56042,3680,45907,3341,64196,2985,101967,5049,136510,5342,204627,6298,231731,7118,135133,6226,60113,3729,64494,3439,31617,2759,12647,1814,91170,4738,96481,4869,718049,7058,39643,3089,32320,2829,41676,2492,64928,3923,85000,4059,109166,4606,110960,5474,63755,3781,24635,2306,29708,2979,12981,1769,6150,1373,46293,3587,50834,3998,614586,7058,16399,2152,13587,1707,22520,1857,37039,2876,51510,3159,95461,3688,120771,4352,71378,4097,35478,2738,34786,2375,18636,2199,6497,1358,44877,3364,45647,3523,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1818841,13406,86958,4899,71695,4411,98717,4379,162845,6781,184659,6105,268566,7928,240612,6905,161063,6177,74586,3815,90105,4940,41488,2996,20317,2217,146061,6141,171169,5060,968221,8889,60950,3802,50028,3874,64670,3719,96644,4750,104052,4509,131943,5761,108465,4038,75697,4276,30737,2696,40539,3406,17992,2382,8882,1571,81096,4410,96526,4083,850620,8667,26008,2429,21667,2462,34047,2706,66201,4181,80607,4441,136623,5491,132147,5464,85366,4258,43849,2963,49566,3540,23496,2161,11435,1446,64965,4306,74643,3897,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1934748,14680,126616,6220,91079,5427,104916,6019,193739,7769,207058,7746,308622,10319,232612,7671,190871,8634,68976,5363,95030,4600,49657,3835,20995,2674,117666,5837,126911,7309,1014784,10525,99250,5421,72852,4610,69438,4864,123528,6354,110211,5415,146903,6493,93957,5117,87339,5140,26291,3071,36586,3205,21063,2272,8297,1716,55289,4265,63780,4603,919964,10221,27366,3249,18227,2600,35478,2695,70211,4999,96847,5556,161719,6683,138655,5829,103532,6115,42685,4019,58444,3939,28594,2753,12698,1969,62377,3933,63131,4431,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,603954,7229,32320,2782,26558,2278,31568,2514,59148,3899,65829,3430,94039,4735,82888,4367,57723,4206,29026,2875,25892,2372,14197,1686,7084,1136,43366,2788,34316,2991,310165,4963,24082,2252,18356,2048,21051,2034,36170,2919,33857,2342,44137,2894,35681,2795,25289,2744,11056,1524,11248,1670,7220,1196,3036,648,21291,2183,17691,1979,293789,4769,8238,1285,8202,1240,10517,1378,22978,2354,31972,2454,49902,3370,47207,3033,32434,2594,17970,2071,14644,1635,6977,1176,4048,1050,22075,1798,16625,2088,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2837275,13757,129047,6311,124343,6050,149929,6920,273762,9334,283710,8505,404042,9919,319546,9756,333953,9003,175583,6221,191536,6913,80978,4497,35820,2990,166028,6610,168998,6985,1455123,11145,91733,5808,85632,4730,98283,6237,160149,6521,146593,6315,194730,6574,140565,6920,149642,6068,76397,4186,87976,4484,35890,2928,19138,2023,83026,4893,85369,4946,1382152,10252,37314,3246,38711,3274,51646,3634,113613,5374,137117,4724,209312,6990,178981,5957,184311,6104,99186,4627,103560,5242,45088,3396,16682,2009,83002,4376,83629,5013,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3232609,20461,90626,5242,95895,5290,132560,6429,263604,8966,323548,8555,454166,10234,399546,9316,433723,10089,231636,7208,232981,9395,97251,5329,44438,3552,243332,7397,189303,6852,1646469,13825,65573,4482,69415,4088,88664,4667,159212,6601,175816,6285,231283,7239,177956,6420,196349,6984,96887,5316,110428,6616,44874,3729,19872,2082,113488,5330,96652,4468,1586140,12033,25053,2753,26480,2652,43896,3326,104392,5377,147732,5866,222883,6850,221590,6405,237374,6359,134749,5498,122553,6219,52377,3321,24566,2651,129844,5625,92651,4856,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4196854,21335,180963,6358,150006,5109,208253,6197,339560,7492,391986,8004,574425,10021,532547,10743,431225,9588,229483,6902,255947,6260,119243,5361,59785,3729,368477,10008,354954,10414,2186001,14573,125370,5195,102913,3681,136452,5274,213368,6046,218028,6006,282886,7835,247423,7206,200913,6533,98647,4263,115117,4545,50953,3168,23078,2176,189487,6442,181366,6108,2010853,14391,55593,3842,47093,3170,71801,3524,126192,5283,173958,5864,291539,7299,285124,7261,230312,7226,130836,5412,140830,5301,68290,3563,36707,2733,178990,6956,173588,7225,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2667269,13500,109291,4887,104633,4725,135637,4380,237184,6716,288670,6720,412217,9415,371010,7421,258559,6352,125233,4478,133857,5331,65660,4094,32899,2465,207333,7053,185086,6645,1388543,9023,74838,3711,72280,3661,86267,4011,141740,4827,153222,4190,205654,6453,167889,5598,125756,5121,55991,3080,60226,3636,30446,2763,14841,1821,103755,5193,95638,4687,1278726,8700,34453,2259,32353,2894,49370,2770,95444,4209,135448,5146,206563,6070,203121,5610,132803,4476,69242,3367,73631,3686,35214,2985,18058,1686,103578,4559,89448,4172,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
