GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001EA,C05003_001MA,C05003_002MA,C05003_002EA,C05003_003MA,C05003_003EA,C05003_004MA,C05003_004EA,C05003_005EA,C05003_005MA,C05003_006EA,C05003_006MA,C05003_007EA,C05003_007MA,C05003_008MA,C05003_008EA,C05003_009MA,C05003_009EA,C05003_010EA,C05003_010MA,C05003_011EA,C05003_011MA,C05003_012EA,C05003_012MA,C05003_013MA,C05003_013EA,C05003_014MA,C05003_014EA,C05003_015EA,C05003_015MA,state
0400000US21,4413457,-555555555,2174158,3527,522882,3324,513579,3777,9303,2010,1651276,3508,1574541,5461,76735,4138,2239299,3527,492421,2972,482828,3245,9593,1721,1746878,2675,1680469,4115,66409,3512,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4649676,-555555555,2272116,3972,568204,3697,561478,3896,6726,1727,1703912,2891,1607923,4976,95989,4469,2377560,3972,546580,3799,539176,3879,7404,1613,1830980,2424,1746822,3570,84158,3348,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1330089,-555555555,647622,1797,130469,1111,128520,1181,1949,708,517153,1489,497554,2454,19599,2044,682467,1797,127503,1241,125054,1577,2449,954,554964,1358,529275,2311,25689,2085,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5976407,-555555555,2896033,2845,690418,2777,660212,4028,30206,2997,2205615,1653,1804462,8876,401153,8892,3080374,2845,660757,2692,631546,3953,29211,2973,2419617,1370,1989748,7191,429869,7104,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6745408,-555555555,3269679,2194,709888,1864,677345,3991,32543,3247,2559791,1771,2075952,9290,483839,9194,3475729,2194,680797,2064,647038,3291,33759,3168,2794932,1894,2284792,9837,510140,9406,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9909877,-555555555,4865257,3056,1137648,2655,1113279,3664,24369,2858,3727609,2588,3441867,7128,285742,6858,5044620,3056,1085988,2396,1058458,3447,27530,2470,3958632,1834,3659704,6749,298928,6814,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5457173,-555555555,2712823,3068,657020,2548,637275,3427,19745,2668,2055803,2078,1867565,6173,188238,6222,2744350,3068,626088,2493,603168,3340,22920,2921,2118262,1849,1921108,6000,197154,5715,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2994079,-555555555,1457828,3775,377794,3680,375764,3828,2030,969,1080034,2026,1047742,2955,32292,3193,1536251,3775,354759,3590,352560,3592,2199,718,1181492,2004,1152863,2478,28629,2398,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6063589,-555555555,2970513,3838,711288,3528,701808,4174,9480,1930,2259225,3263,2159818,5448,99407,4321,3093076,3838,681214,3363,671688,3740,9526,1826,2411862,2454,2305153,5127,106709,4760,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1023579,-555555555,513409,1733,115260,1335,114373,1354,887,424,398149,1561,388909,1952,9240,1360,510170,1733,109362,1482,108449,1430,913,419,400808,1191,387966,2016,12842,1628,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1881503,-555555555,936197,2174,240777,1752,234391,2395,6386,1544,695420,1879,637433,3009,57987,2894,945306,2174,227100,1647,220737,1634,6363,1245,718206,1366,663542,3134,54664,2922,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2839099,-555555555,1426744,2030,339682,1655,326260,2547,13422,1925,1087062,1332,841763,6253,245299,6293,1412355,2030,322849,1726,309889,2850,12960,2174,1089506,1244,809465,6010,280041,5943,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1326813,-555555555,654814,1601,136257,1236,132818,1378,3439,1014,518557,1530,486145,2514,32412,2395,671999,1601,131029,1152,127837,1372,3192,982,540970,1074,500481,2944,40489,3008,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8938175,-555555555,4363391,2659,1027925,2259,974205,4084,53720,3852,3335466,1553,2432133,11563,903333,11405,4574784,2659,984272,2237,934654,4777,49618,3974,3590512,1295,2636449,13079,954063,12824,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085572,-555555555,1032779,2949,254635,2614,247567,3561,7068,1885,778144,2121,688035,5471,90109,5583,1052793,2949,245443,2420,237741,2797,7702,1763,807350,1253,706576,5045,100774,5006,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19746227,-555555555,9574309,3968,2156326,2772,2048010,6751,108316,6182,7417983,3150,5422782,16535,1995201,16223,10171918,3968,2068947,3441,1960085,5972,108862,5334,8102971,2825,5849881,19751,2253090,19143,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9943964,-555555555,4842403,6467,1171945,5955,1143263,6258,28682,2958,3670458,3888,3313685,7876,356773,7484,5101561,6467,1118623,5691,1087692,6203,30931,3433,3982938,3213,3635740,8157,347198,8096,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,739482,-555555555,376324,2104,84491,1611,83339,1404,1152,615,291833,1488,281274,1911,10559,1429,363158,2104,83035,1737,81958,1763,1077,519,280123,1244,268757,2021,11366,1809,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11594163,-555555555,5676586,4591,1351418,3546,1332233,4123,19185,2492,4325168,3550,4106410,7881,218758,6543,5917577,4591,1284222,3543,1263390,4669,20832,2714,4633355,2877,4410016,7447,223339,6649,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3878051,-555555555,1920562,2531,490320,2229,481174,2856,9146,1542,1430242,1713,1324004,3840,106238,3376,1957489,2531,461973,2420,452342,2696,9631,1388,1495516,1825,1393866,3830,101650,3333,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3970239,-555555555,1964293,3573,439294,2840,425240,3497,14054,2498,1524999,2557,1342486,6022,182513,5413,2005946,3573,419421,2907,405696,3065,13725,2113,1586525,2176,1403165,5960,183360,5910,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12787209,-555555555,6253250,3783,1380587,3156,1349751,4230,30836,2936,4872663,2663,4501890,9042,370773,9018,6533959,3783,1319591,3040,1286886,4826,32705,3371,5214368,2388,4826982,8782,387386,8799,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1055173,-555555555,511650,1387,109169,1188,105064,1681,4105,1145,402481,1279,337653,3317,64828,3325,543523,1387,103386,1163,99030,1328,4356,1002,440137,1071,372193,3667,67944,3281,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4832482,-555555555,2351359,4607,553332,4249,546151,4265,7181,1508,1798027,2253,1687131,4849,110896,4536,2481123,4607,530352,4543,520784,4852,9568,2005,1950771,1875,1849863,4643,100908,4586,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,853175,-555555555,427381,2338,107789,1406,105798,1491,1991,667,319592,1780,309423,1870,10169,1744,425794,2338,103104,1745,100674,1877,2430,748,322690,1907,312653,1948,10037,1419,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6549352,-555555555,3190199,4846,761918,4069,746734,4494,15184,2011,2428281,2998,2277434,6331,150847,5911,3359153,4846,730419,4363,715616,4806,14803,2311,2628734,2940,2488310,4621,140424,4699,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26956958,-555555555,13384317,8322,3636214,8117,3479376,9388,156838,7022,9748103,4885,7631797,19151,2116306,18732,13572641,8322,3479622,7369,3329978,10645,149644,8043,10093019,4369,7993379,19896,2099640,18636,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2942902,-555555555,1479527,2281,466440,1773,457180,2650,9260,1704,1013087,1429,899543,4886,113544,4921,1463375,2281,439109,1857,429961,2159,9148,1974,1024266,1331,906301,3677,117965,3890,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626562,-555555555,308516,1131,63115,966,61884,825,1231,571,245401,975,235174,1650,10227,1454,318046,1131,58695,996,57717,1063,978,383,259351,989,246209,1508,13142,1058,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8326289,-555555555,4092671,5531,952622,4091,913522,4842,39100,3274,3140049,4115,2696211,8734,443838,7651,4233618,5531,914915,4714,879546,5951,35369,3067,3318703,3851,2831390,9600,487313,9637,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7061530,-555555555,3529597,3659,820236,3237,787659,4332,32577,3191,2709361,2202,2283712,9155,425649,8919,3531933,3659,782417,2896,748931,4039,33486,3495,2749516,2009,2296482,8622,453034,8625,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1850326,-555555555,914686,2605,196722,2356,195729,2407,993,723,717964,2164,706529,2667,11435,2046,935640,2605,186478,2417,185395,2374,1083,582,749162,1683,737266,2059,11896,1435,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5757564,-555555555,2857982,2972,663967,2439,653187,2713,10780,1442,2194015,2584,2062288,4640,131727,4440,2899582,2972,635535,2390,622724,2623,12811,1655,2264047,2242,2139208,3842,124839,3776,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,584153,-555555555,297181,2369,70507,1857,69927,1815,580,303,226674,1666,216259,2090,10415,1709,286972,2369,67257,1567,66634,1635,623,364,219715,1756,208855,2115,10860,1517,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3548397,-555555555,1704416,3135,403040,3132,400906,3325,2134,848,1301376,-555555555,1256396,3574,44980,3574,1843981,3135,369705,3136,367758,3183,1947,736,1474276,-555555555,1430182,3257,44094,3256,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,72
