GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,NAME,B08124_001EA,B08124_001MA,B08124_002MA,B08124_002EA,B08124_003EA,B08124_003MA,B08124_004EA,B08124_004MA,B08124_005MA,B08124_005EA,B08124_006MA,B08124_006EA,B08124_007EA,B08124_007MA,B08124_008MA,B08124_008EA,B08124_009EA,B08124_009MA,B08124_010MA,B08124_010EA,B08124_011EA,B08124_011MA,B08124_012EA,B08124_012MA,B08124_013MA,B08124_013EA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016MA,B08124_016EA,B08124_017EA,B08124_017MA,B08124_018EA,B08124_018MA,B08124_019MA,B08124_019EA,B08124_020EA,B08124_020MA,B08124_021MA,B08124_021EA,B08124_022MA,B08124_022EA,B08124_023MA,B08124_023EA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026EA,B08124_026MA,B08124_027MA,B08124_027EA,B08124_028MA,B08124_028EA,B08124_029EA,B08124_029MA,B08124_030EA,B08124_030MA,B08124_031MA,B08124_031EA,B08124_032MA,B08124_032EA,B08124_033MA,B08124_033EA,B08124_034MA,B08124_034EA,B08124_035EA,B08124_035MA,B08124_036MA,B08124_036EA,B08124_037EA,B08124_037MA,B08124_038MA,B08124_038EA,B08124_039MA,B08124_039EA,B08124_040EA,B08124_040MA,B08124_041MA,B08124_041EA,B08124_042EA,B08124_042MA,B08124_043MA,B08124_043EA,B08124_044MA,B08124_044EA,B08124_045MA,B08124_045EA,B08124_046MA,B08124_046EA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049MA,B08124_049EA,state
0400000US17,6043111,22829,2242635,20509,1044867,15150,1468323,15264,434259,9732,840434,13955,12593,1111,4438464,24862,1604701,18331,734459,12623,1099206,14279,345810,8913,651695,12882,2593,792,482137,11118,138902,5094,96779,4686,99366,5078,50855,4099,96043,5252,192,216,568138,10993,261232,8410,105260,4996,141853,5079,14346,2324,45303,3152,144,171,186414,5699,67692,4120,45621,3514,43639,3538,5536,1107,15994,2094,7932,983,103575,5248,34222,2872,22227,2278,21076,2760,6268,1195,19572,2663,210,285,264383,8659,135886,6592,40521,2763,63183,3671,11444,1763,11827,1567,1522,824,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3031672,15356,997495,15069,513169,10980,694514,12878,261448,8678,563881,10057,1165,390,2520928,15769,837799,14518,413406,10401,587219,12544,214488,7091,467326,8641,690,330,273249,8293,69573,4440,52181,4154,54755,4022,30808,3386,65925,3981,7,12,32567,3263,8593,1600,7215,1359,8916,1623,1025,444,6818,1712,0,187,60227,4056,18407,2433,16924,2004,13396,1957,4234,1106,6875,1159,391,194,42452,2847,11312,1580,9443,1761,6210,1245,3243,812,12167,1774,77,102,102249,3955,51811,3519,14000,2202,24018,1931,7650,1623,4770,997,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1565334,9879,550935,10231,253322,6095,362179,7705,146454,4869,251326,6113,1118,887,1264875,11837,446866,9198,194005,5500,302647,6953,117718,4613,202568,6218,1071,896,134837,5596,38567,3378,22809,2361,27129,2428,17086,1782,29246,2545,0,155,16335,2059,5796,1107,3147,831,3321,923,965,581,3106,806,0,155,52660,3547,17152,1873,13386,1674,12016,1405,3376,718,6730,1497,0,155,22180,2159,7090,1166,4483,1251,2814,763,2359,650,5434,969,0,155,74447,3958,35464,2888,15492,2034,14252,1761,4950,1107,4242,842,47,64,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388575,10089,511219,8989,229121,7228,309389,7669,137814,5261,190982,5317,10050,1730,1140610,12904,427550,8769,176678,6064,262942,7184,110834,4871,154076,4369,8530,1584,131934,6456,37958,3165,26535,3290,22601,2129,19824,1830,24513,2681,503,357,6746,1543,2467,1025,1478,815,1089,494,465,220,1247,686,0,168,34196,3030,11303,1657,9647,1487,6338,1325,2801,745,3822,1005,285,255,19149,1913,5345,1004,3941,1111,3823,920,1910,807,3685,812,445,277,55940,3146,26596,1966,10842,1561,12596,1604,1980,526,3639,724,287,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1879141,13562,618057,11010,319901,8153,434297,8973,173206,6024,324853,9017,8827,991,1538152,13453,517851,10748,246264,7771,364324,8312,133111,5472,270747,7248,5855,920,187060,8259,50180,3102,33475,2729,37679,3440,28154,2900,37156,3618,416,377,21516,2154,4651,1141,7010,1647,5371,1020,1087,707,3397,881,0,185,45495,3534,10431,1585,15973,1939,8273,1384,4571,1035,3831,1033,2416,723,26618,3173,7412,1976,6055,1103,3689,961,2852,852,6470,1236,140,195,60300,4078,27532,2624,11124,1623,14961,2034,3431,899,3252,729,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1987108,13668,640850,13216,386080,10559,470399,12548,227487,7575,255689,8233,6603,1190,1634035,17722,547422,12652,296283,10243,396265,10795,179921,6979,209076,7387,5068,1134,194386,8333,46275,3832,45680,4237,39604,3748,33572,3151,28869,3390,386,283,28810,3121,3940,938,12917,1896,5476,1486,1786,640,4691,1150,0,201,36868,3479,9395,1535,12463,2269,8907,1585,3013,1049,2813,723,277,203,40649,3510,10904,1669,9923,1605,5723,1240,6188,1333,7846,1430,65,102,52360,3737,22914,2122,8814,1716,14424,2285,3007,766,2394,706,807,685,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,638497,7135,229366,5331,118430,5656,150680,5702,66067,3353,73267,3983,687,371,493656,8394,181753,4968,87923,4424,118037,5202,48509,3055,56763,3686,671,373,68589,4889,19474,2275,13535,2165,14437,2048,11395,1746,9748,1746,0,159,5210,871,1343,546,1410,566,1359,447,340,334,758,397,0,159,25193,2584,6825,1179,7207,1285,7115,1407,1505,427,2530,829,11,20,11306,1993,2895,1092,3565,1202,2542,776,720,354,1584,579,0,159,34543,2478,17076,1797,4790,909,7190,1075,3598,889,1884,542,5,15,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2960073,14341,1321310,14888,505769,12417,641279,11443,236298,7993,239441,7508,15976,1714,2187057,15405,1002170,12851,346729,10441,474754,10354,170169,6833,185417,6807,7818,1639,274626,10125,90035,5234,57562,5283,58008,3905,44692,3784,23843,2593,486,361,267211,8098,119122,5455,60944,4943,60349,3059,10220,2237,16183,2101,393,233,69084,4780,23072,2325,16868,2075,17016,2156,3485,1176,4892,1225,3751,621,39297,3619,16831,2030,7723,1435,5730,1327,3248,1219,5569,1330,196,213,122798,5355,70080,4284,15943,2239,25422,2405,4484,933,3537,920,3332,593,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3396137,20118,1522395,16491,599755,12748,741283,14336,234636,6770,295731,8802,2337,787,2418818,20407,1077985,12726,404392,11092,534354,13152,177270,6183,223185,7557,1632,772,251628,8104,80467,4505,59140,4071,51988,3577,29600,2738,30433,2924,0,198,332765,9229,173397,6018,58758,3846,71736,4949,11678,2118,17013,2232,183,130,165363,6626,69952,3751,39364,3544,40142,3421,5133,977,10322,1589,450,305,64035,3969,27850,2794,14138,2223,9481,1158,3278,1137,9288,1722,0,198,163528,7042,92744,4746,23963,2604,33582,2967,7677,1785,5490,1138,72,125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4356081,21962,1537660,18022,775951,11945,1006425,15843,340976,7992,693364,12671,1705,448,3585455,21528,1295582,16314,602849,11456,841164,14447,273429,7388,571109,10580,1322,400,389166,10629,106822,5135,80544,4665,80908,4314,42504,3008,78194,4139,194,151,66746,4101,15438,2024,21510,2355,16173,2350,3043,974,10582,1773,0,165,97167,4791,28716,2258,29939,2855,23020,2670,5616,1143,9764,1760,112,97,58320,3538,14790,1929,13348,1775,8860,1247,6104,1360,15172,2068,46,77,159227,5552,76312,4017,27761,2062,36300,2695,10280,1382,8543,1216,31,86,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2811291,12563,1139375,10288,458260,11335,633292,9787,219146,5562,360184,8597,1034,618,2184366,14299,890806,9575,329476,9290,500021,9092,175438,5076,287678,7562,947,577,247813,8166,82280,4185,51491,4710,48048,3058,26067,2348,39863,3050,64,106,102754,4666,46022,2562,20072,2504,25805,2582,2318,627,8537,1369,0,141,81889,4537,29409,2154,20342,2087,19476,2241,4498,963,8164,1461,0,141,50447,3134,17610,1873,11707,1489,7863,1241,3682,915,9562,1428,23,40,144022,5360,73248,3350,25172,2297,32079,2412,7143,983,6380,1136,0,141,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196527,11156,371301,10109,208797,6532,281805,7912,134858,6616,193990,7584,5776,966,1023357,12841,322934,9932,177177,6575,249777,7905,108685,5315,162777,7190,2007,903,104514,6314,26943,3231,18424,2489,20162,2331,18107,2671,20800,2965,78,89,3180,1067,541,356,753,400,448,378,345,350,1093,716,0,206,16865,2052,4156,966,3461,1031,2469,887,1367,596,1721,716,3691,387,20645,2620,3557,829,3706,1154,2873,811,4683,1331,5826,1749,0,206,27966,3305,13170,1861,5276,1328,6076,1653,1671,594,1773,692,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2769496,15926,995895,15940,491678,10364,686989,12498,238738,7720,352081,9391,4115,1220,2264508,17539,832394,14195,378028,9486,572965,12438,192323,7193,286066,7835,2732,847,245614,9709,72124,4375,50693,4045,55483,3827,28987,2740,38208,3395,119,193,43256,4577,9191,1811,15330,2746,10790,1959,1865,790,6080,1330,0,181,57578,4177,19233,2326,18762,2392,12111,1799,2649,749,4771,1030,52,82,36646,3386,8628,1242,9895,1765,7507,1498,3646,1017,6903,1309,67,87,121894,5852,54325,3767,18970,2789,28133,2520,9268,1785,10053,2119,1145,922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,488297,5336,176095,6150,91551,4191,108256,4394,62845,3256,47717,3035,1833,468,364793,7136,126629,4861,67762,3598,84918,4188,46759,2979,37662,2532,1063,522,50849,3837,15783,1805,10770,1709,9959,1214,8628,1864,5044,1253,665,364,5243,1654,1451,662,1151,613,1345,893,923,579,268,171,105,177,22471,2237,9521,1447,5876,1097,4095,946,1366,413,1613,631,0,161,10066,1617,4139,943,1654,535,2146,620,1512,570,615,382,0,161,34875,3086,18572,2080,4338,903,5793,977,3657,943,2515,887,0,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,967636,7198,347831,6942,164024,6153,227204,6110,98779,4354,127947,4176,1851,571,791009,8707,286762,6445,129054,5054,192944,5741,79350,3720,101221,3607,1678,566,92268,4476,26660,2087,16932,1889,17156,1707,12973,1655,18393,2000,154,156,6375,1323,1925,730,2026,704,1470,576,414,286,540,315,0,153,27652,2322,9485,1257,7247,1315,6118,904,2127,534,2675,771,0,153,11226,1723,3486,752,2254,790,1726,629,1215,443,2545,627,0,153,39106,2415,19513,1653,6511,937,7790,1194,2700,701,2573,676,19,28,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1279533,11630,354194,8697,350569,9521,342021,8167,106545,5873,122888,5696,3316,977,992409,12264,283724,7997,269684,8611,262514,7373,80651,4726,93129,5386,2707,807,133593,6254,29366,2717,40646,3966,35448,3148,13616,1780,14122,1778,395,332,54406,4712,5489,1409,18728,2821,17480,2463,5711,1661,6943,1589,55,96,26530,2621,6916,1366,7682,1319,7272,1810,2225,694,2426,708,9,19,31480,3021,6756,1369,9428,1479,7548,1507,2602,858,4996,1158,150,148,41115,3659,21943,2606,4401,1288,11759,1837,1740,718,1272,546,0,203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685701,7315,270702,6569,108839,5902,168005,5580,64391,3298,73301,4276,463,172,558119,7945,222553,6154,87149,4957,138034,5433,50555,2977,59592,4058,236,172,53572,4100,16075,1938,9274,1469,12056,1624,8984,1766,7183,1306,0,182,5109,1038,2414,776,905,503,983,441,150,175,657,368,0,182,17754,1905,5287,1250,5071,1123,4205,906,1262,579,1702,599,227,182,9887,1959,2753,853,2059,1025,1701,616,982,549,2392,760,0,182,41260,2617,21620,2219,4381,906,11026,1452,2458,891,1775,703,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4281288,18792,1762817,16683,719649,15832,1038616,16081,305674,9833,450988,11343,3544,830,3071511,19482,1291531,13117,480189,12123,761558,14216,222084,7393,313407,9569,2742,840,339529,10558,101337,4639,69187,4824,78504,4749,37177,3729,53302,4816,22,45,470791,9609,224863,6068,81800,4310,104871,5653,19968,2396,39289,3852,0,195,133018,6860,32124,3121,43350,3745,32635,2857,8070,1630,16109,2539,730,479,86421,6603,15023,1996,24585,3435,15261,2261,9393,2250,22109,3063,50,59,180018,7732,97939,6185,20538,2317,45787,3220,8982,1888,6772,1482,0,195,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872554,9902,305372,8949,182714,7405,200343,7285,99988,6063,80869,5514,3268,1030,700770,9978,243056,8229,145445,7001,166853,6571,79535,5422,63113,4552,2768,982,83086,4749,27620,2656,15207,1937,17594,1966,14258,1995,8271,1665,136,161,10934,2065,3720,886,2858,1032,2224,872,423,306,1709,716,0,190,17945,1992,5813,1041,6331,1347,2735,716,1230,557,1687,772,149,122,18252,2286,7273,1713,2877,801,3477,1111,2012,729,2420,665,193,220,41567,3446,17890,1874,9996,1807,7460,1612,2530,909,3669,1061,22,42,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9169233,25906,3627172,26642,1861089,22475,2132449,21480,663045,13103,873145,15207,12333,1600,4869602,27024,1921613,21088,852961,13967,1148623,14824,395953,9983,543965,12252,6487,1442,599205,13672,185221,6003,133946,7114,139270,6016,66302,3858,73981,4809,485,342,2593733,20861,1035938,16408,634392,14632,598735,12169,147838,7096,176588,7054,242,215,576752,14583,225002,9384,143860,7377,139246,6863,22406,3077,42986,3471,3252,730,168773,8047,69656,4920,36060,3242,34978,3506,9707,1715,18116,2045,256,171,361168,10446,189742,7391,59870,4350,71597,3762,20839,2460,17509,2224,1611,765,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431005,19374,1585894,17951,768706,13445,1036698,15298,404732,10912,589899,12452,45076,3583,3605043,22261,1309888,16805,609185,12125,866318,13612,297469,9602,486072,11150,36111,3246,429299,10729,111200,6078,88119,4942,77125,5505,78162,5291,71858,5006,2835,790,50467,3630,16190,1833,14343,2526,12636,1887,1997,661,5263,1092,38,64,79919,4858,24619,2346,20971,2971,17945,2839,6089,1339,6227,1322,4068,1058,57192,3933,13928,1936,12910,2208,11969,1659,6938,1542,10794,1878,653,504,209085,8535,110069,5686,23178,3135,50705,3554,14077,2446,9685,1363,1371,674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,388595,5049,139179,4633,66563,3961,82975,3893,49176,2670,48803,2892,1899,597,315753,4716,111039,4761,51657,4085,70602,3701,40460,2387,40635,2959,1360,633,32441,2574,10510,1255,5135,1092,6344,1295,5163,1038,5118,1176,171,237,2588,837,779,390,1051,647,206,212,142,134,410,209,0,147,13553,1376,5429,812,3856,893,2006,488,1187,276,1075,352,0,147,3802,813,1116,395,859,443,588,347,779,408,379,189,81,125,20458,1557,10306,1214,4005,801,3229,667,1445,467,1186,405,287,436,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5330410,21237,1902950,17136,913289,13356,1258397,15507,410895,10414,842335,12705,2544,874,4454047,21935,1631848,16128,728053,12152,1059321,14044,337152,9677,695359,13044,2314,832,417190,10510,106944,5279,84139,5638,86601,4410,49928,3963,89358,4476,220,193,90734,4518,19350,2651,28813,2539,21337,2339,3171,888,18063,2247,0,185,116550,4904,35257,2487,34542,2915,29083,2288,4439,808,13229,2075,0,185,57967,3735,14382,1547,10885,1548,12479,2050,4355,936,15856,1627,10,16,193922,5919,95169,4560,26857,2579,49576,3527,11850,1818,10470,1623,0,185,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1723902,9202,585190,8781,290330,7165,408021,6966,196679,5674,234293,6237,9389,2326,1419280,9514,492787,8069,227718,6584,342971,6891,156432,4748,194007,5567,5365,1100,180336,5406,49612,3232,36721,3102,36489,2429,29152,2600,28102,2062,260,193,7405,1157,1737,559,1687,527,1868,587,509,280,1604,519,0,153,29971,2612,7292,1055,9327,1219,6714,1074,3193,701,2961,674,484,438,24983,2198,6775,1176,6211,1304,4635,1057,2911,711,4365,815,86,97,61927,4350,26987,2808,8666,1124,15344,1951,4482,791,3254,795,3194,2249,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1779891,13638,659163,9184,336051,9550,409478,9260,158010,6471,216015,7458,1174,459,1254586,12908,470493,8126,216046,7584,302952,8351,110044,5507,154291,6162,760,389,191874,8619,60302,4721,37030,4010,35126,3138,28844,3175,30460,2898,112,144,82817,4392,28054,2808,22744,2940,20660,2394,4810,1183,6549,1236,0,197,70615,4820,20226,2132,22587,2926,15806,2185,3881,928,8057,2015,58,100,66931,4579,26020,2550,14471,2236,10924,2358,4677,1250,10839,1720,0,197,113068,5768,54068,3646,23173,2568,24010,2411,5754,1115,5819,1383,244,303,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
