GEO_ID,C17013_001E,C17013_001M,C17013_002E,C17013_002M,C17013_003E,C17013_003M,C17013_004E,C17013_004M,C17013_005E,C17013_005M,C17013_006E,C17013_006M,C17013_007E,C17013_007M,C17013_008E,C17013_008M,C17013_009E,C17013_009M,C17013_010E,C17013_010M,C17013_011E,C17013_011M,NAME,C17013_001EA,C17013_001MA,C17013_002EA,C17013_002MA,C17013_003EA,C17013_003MA,C17013_004MA,C17013_004EA,C17013_005MA,C17013_005EA,C17013_006EA,C17013_006MA,C17013_007EA,C17013_007MA,C17013_008EA,C17013_008MA,C17013_009MA,C17013_009EA,C17013_010MA,C17013_010EA,C17013_011MA,C17013_011EA,state
0400000US34,2203675,15024,183122,6306,66082,4492,80963,4235,28640,2683,7437,1406,2020553,14123,835184,11439,925039,11767,230454,7813,29876,2748,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,29044,2731,33567,3323,14798,2177,3374,1008,408749,7109,207531,6747,152438,5712,41912,3194,6868,1463,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,203955,6768,238156,7727,93813,5253,28653,2718,4057377,19572,1809284,14376,1715304,17626,453564,8648,79225,4301,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,319298,9025,123462,6567,136336,6229,49501,4099,9999,1614,2172750,16961,1107655,13503,853518,12191,193067,7390,18510,1944,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,5704,1172,6265,1348,1481,516,373,241,173977,3963,91484,3011,60933,2867,18501,1872,3059,862,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,133348,5839,144762,5423,48970,3007,12690,1898,2583753,14984,1319449,11907,999506,12140,236750,7696,28048,2626,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,43551,2645,50380,2476,19802,1600,3856,820,848927,6916,430991,5197,316035,5224,91054,3175,10847,1199,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,40540,3625,43198,3486,18777,2355,3608,1008,860127,10332,450517,7526,319988,7134,77851,4903,11771,1916,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,121603,5095,127375,5299,41165,3766,10259,1579,2884652,16930,1439617,14219,1142164,11706,269583,7510,33288,2491,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,9991,1661,12024,1939,3099,909,561,369,231490,5299,111085,3792,96931,4023,21218,2076,2256,744,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,60592,4971,68736,4869,24842,2513,4410,1482,1043036,10411,553474,9092,397795,9030,83546,4762,8221,1426,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,7904,1101,7205,1152,3625,627,1064,364,191437,4014,105028,3483,63489,3362,20478,1805,2442,623,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,84673,5001,97675,5173,37173,3640,8378,1592,1432445,15401,722759,11881,564554,9906,129709,5007,15423,2098,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,256218,9225,370752,11239,186950,5468,45426,3830,5547819,27507,2407554,20609,2307768,21100,717623,14653,114874,5706,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,18905,1937,22489,2798,13418,1923,3696,995,632987,6369,244819,5393,233859,5867,125996,4749,28313,2189,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,7166,1179,5900,1164,808,343,147,121,147996,3267,81824,2756,54651,2506,10020,1130,1501,481,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,64961,4256,75634,4839,26113,2878,4774,1170,1887338,15435,884378,12845,777454,12042,199340,5526,26166,2640,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,58479,4075,59678,3924,25552,2638,7586,1572,1573804,13718,776753,10683,619261,11315,153377,5573,24413,2478,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,27459,2791,25874,2426,7373,1452,1051,483,411112,6988,226521,6058,151726,4611,29618,2726,3247,764,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,53214,3511,55761,3751,19201,1795,5268,1003,1352433,10596,719264,7618,493604,7915,125119,4786,14446,1661,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,4229,931,5667,1199,1030,471,53,52,138053,3888,74052,3080,47360,3153,14537,1959,2104,782,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,150270,5356,178509,5877,34128,2991,4167,856,500431,9420,227213,6724,234959,6647,35767,2557,2492,644,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
