GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001EA,C17022_001MA,C17022_002EA,C17022_002MA,C17022_003EA,C17022_003MA,C17022_004EA,C17022_004MA,C17022_005MA,C17022_005EA,C17022_006EA,C17022_006MA,C17022_007EA,C17022_007MA,C17022_008EA,C17022_008MA,C17022_009EA,C17022_009MA,C17022_010MA,C17022_010EA,C17022_011MA,C17022_011EA,C17022_012MA,C17022_012EA,C17022_013EA,C17022_013MA,C17022_014EA,C17022_014MA,C17022_015EA,C17022_015MA,C17022_016MA,C17022_016EA,C17022_017MA,C17022_017EA,C17022_018EA,C17022_018MA,C17022_019EA,C17022_019MA,C17022_020EA,C17022_020MA,C17022_021MA,C17022_021EA,state
0400000US13,2426392,15122,468624,10334,177111,6882,291513,8394,49806,3542,241707,8347,86650,5114,48608,3630,38042,4137,6635,1535,31407,4014,157868,6101,92046,4816,65822,4460,15517,2396,50305,4030,1713250,15756,1374268,14941,338982,9924,100446,6205,238536,8592,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,35220,2828,17984,1903,17236,2076,3341,806,13895,1779,7427,1318,4159,1024,3268,785,817,409,2451,656,14200,1946,9084,1702,5116,1042,1283,521,3833,889,257304,6153,200822,5245,56482,3239,20758,2470,35724,2287,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,66060,3992,35822,2742,30238,2845,7951,1780,22287,2158,15838,2157,10277,1364,5561,1433,1389,624,4172,1152,29217,3142,19994,2389,9223,1901,3892,1210,5331,1347,296384,6101,258526,5609,37858,3249,14343,2111,23515,2474,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,458105,9965,173636,5895,284469,7080,48859,3545,235610,6469,91776,4501,51078,3151,40698,3421,11289,1629,29409,3190,150542,5393,92685,4543,57857,3720,16285,1840,41572,3180,2398761,18727,1951899,17126,446862,9830,151095,6336,295767,7785,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,260395,7606,96198,4807,164197,6007,29891,3053,134306,5394,49895,3192,26339,2381,23556,2174,5081,988,18475,1931,101640,4684,60994,2845,40646,3635,11258,1880,29388,3138,1245293,11229,1035864,12541,209429,6556,74334,4198,135095,5082,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,95714,4130,39034,2381,56680,3446,11126,1634,45554,3257,22966,2234,13513,1614,9453,1326,3007,808,6446,1140,38514,2295,25567,1751,12947,1406,4416,952,8531,1106,644368,7460,558633,7405,85735,4693,35892,2951,49843,3334,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,99234,4168,40515,3137,58719,3269,12420,1904,46299,2935,20338,1928,11914,1729,8424,1233,1976,618,6448,1275,41924,3237,25259,2266,16665,2055,5183,1323,11482,1637,567106,7579,487183,7333,79923,4528,31561,2511,48362,3893,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,228312,7498,96974,4452,131338,6309,26063,2442,105275,5720,39663,3192,22561,1930,17102,2242,3166,767,13936,1984,74231,3946,47076,3453,27155,2387,7245,1062,19910,2300,782380,10263,662315,9613,120065,4996,42767,3020,77298,3806,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,229848,5842,73544,4467,156304,5271,23018,2311,133286,5366,42538,3892,20357,2516,22181,2462,5036,1474,17145,2004,72961,3826,40557,3110,32404,3000,7159,1560,25245,2521,767312,10475,607441,9857,159871,7068,57430,3943,102441,5088,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,47895,3301,18727,1632,29168,2984,6654,1386,22514,2775,9854,1646,6052,1094,3802,1008,1139,616,2663,783,19302,2095,12104,1479,7198,1354,3180,986,4018,945,267534,4842,226821,4741,40713,2840,15008,1900,25705,2361,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,148324,6426,50283,3340,98041,5414,18094,2181,79947,5004,33812,3164,14094,1814,19718,2413,4482,1412,15236,2012,59418,3999,29731,2453,29687,2931,6722,1372,22965,2698,1204418,12753,927950,12427,276468,8291,76807,4872,199661,7016,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,188271,6234,62872,3958,125399,5420,18175,2323,107224,4918,33490,3008,16492,1961,16998,2046,2260,765,14738,1874,62714,3806,32470,2601,30244,2859,6620,1310,23624,2504,1326106,11226,1071690,11593,254416,7464,80646,4629,173770,5909,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,404009,8360,149052,5316,254957,6869,46421,3102,208536,6710,75241,3969,42857,2975,32384,2675,6480,1052,25904,2351,139397,5303,80823,3724,58574,3596,17987,2106,40587,2847,1866512,14904,1542229,13831,324283,7463,111424,4489,212859,5814,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,143816,5440,57104,2982,86712,4120,16047,1583,70665,3878,32002,2369,16659,1533,15343,1673,4578,1071,10765,1407,62460,3110,36928,2311,25532,2190,7476,1325,18056,1820,1131316,10778,965265,10214,166051,5930,61700,3514,104351,3733,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,170689,5645,56140,3549,114549,4513,15621,2103,98928,4247,28573,2547,15706,1883,12867,1756,2163,811,10704,1710,58209,3070,30051,2519,28158,2294,6490,1354,21668,2294,480992,8566,380324,8483,100668,5271,31355,2854,69313,4030,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,234290,7853,92939,4601,141351,5798,27967,2303,113384,5588,50057,3568,28257,2190,21800,2455,5796,1326,16004,2245,92151,4200,55937,3184,36214,2646,8513,1650,27701,2407,1132318,12866,947582,11741,184736,6885,61024,4531,123712,5051,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,35946,2564,16378,1766,19568,2080,4104,991,15464,1699,8452,1389,5587,1134,2865,745,786,427,2079,581,15929,1782,11565,1708,4364,960,1583,531,2781,768,190849,4989,165965,4679,24884,2431,11346,1684,13538,1539,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,61504,3269,25341,2324,36163,2586,5570,1002,30593,2599,14599,1800,8862,1519,5737,1116,886,409,4851,1140,27036,2322,17419,1638,9617,1543,2310,714,7307,1392,377178,5586,320074,5427,57104,3147,21824,2079,35280,2395,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,105658,4951,45532,3315,60126,4020,15312,2389,44814,3032,20575,2446,12352,1967,8223,1390,2848,831,5375,1237,42929,3463,25574,2733,17355,2128,5275,1213,12080,1706,473299,8265,363704,6338,109595,5105,43970,3176,65625,3829,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,29488,2953,10539,1596,18949,2543,3519,1037,15430,2350,7523,1576,3405,893,4118,1206,941,504,3177,1157,13273,1768,8450,1378,4823,1085,1683,572,3140,873,295617,4723,248584,4559,47033,3197,18078,2379,28955,2732,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,256674,6814,99607,4584,157067,5205,26773,2626,130294,4925,48543,3474,24311,2580,24232,2405,4614,1015,19618,2268,92045,4385,48001,3458,44044,3763,10694,1957,33350,3069,1806413,14143,1435961,11167,370452,8837,112347,5406,258105,7023,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,111625,5425,48463,3487,63162,4337,12417,1723,50745,4025,17937,1775,9694,1416,8243,1244,1938,697,6305,1203,32456,2871,20402,2211,12054,1831,3610,934,8444,1677,327514,6462,262174,5442,65340,3338,24111,2357,41229,2756,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,774890,13298,304940,8427,469950,9955,78654,4720,391296,8607,140389,5021,71971,3564,68418,4971,15145,1904,53273,4429,243488,8029,134379,5777,109109,5277,26250,2595,82859,4404,3463187,19293,2665089,17579,798098,13132,246706,7268,551392,10609,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,452262,9518,180676,6374,271586,8294,51758,4294,219828,7278,91516,5041,51832,3210,39684,3684,10005,1634,29679,3347,168012,6832,102091,4826,65921,4473,17541,2436,48380,3150,1780258,14997,1469275,14717,310983,7856,92141,4067,218842,7034,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,19390,2058,6171,1069,13219,1943,2908,977,10311,1628,4153,836,2616,570,1537,559,179,139,1358,546,7239,986,5006,852,2233,513,727,383,1506,472,157018,3950,135223,3316,21795,2434,10294,1594,11501,1811,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,465070,9505,149566,5280,315504,8405,50554,3894,264950,7260,86664,4174,45462,3515,41202,3350,9437,1406,31765,2893,161152,5815,91302,4009,69850,4396,18176,1946,51674,3935,2210637,14049,1818389,13488,392248,9510,136174,5513,256074,8118,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,170452,4488,71025,3075,99427,3637,18570,1861,80857,2996,37031,2460,22240,2060,14791,1717,4185,915,10606,1549,64859,2734,41813,2430,23046,1658,6534,923,16512,1537,694174,6483,575695,5559,118479,4975,43859,2895,74620,3452,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,152516,6200,68694,4195,83822,5169,17898,2574,65924,4831,31365,2943,18290,2093,13075,2034,4311,1231,8764,1464,58182,3628,39389,2778,18793,2135,6063,1383,12730,1694,724187,9313,604242,8606,119945,5264,43194,3196,76751,4325,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,424484,8898,153956,5668,270528,7554,48222,3657,222306,6803,89541,4041,49120,2868,40421,2920,10600,1646,29821,2713,165153,5620,93741,4132,71412,4392,18564,2049,52848,3519,2505876,15457,2067625,14658,438251,9913,147494,5484,290757,8559,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,35565,2831,9757,1446,25808,2480,4645,1116,21163,2324,7449,1348,4035,945,3414,997,1134,637,2280,755,13400,2038,7091,1408,6309,1379,1313,531,4996,1288,200751,5202,158332,4773,42419,2910,13161,1986,29258,2279,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,223249,8705,78270,4535,144979,7075,22137,2343,122842,6808,43573,3397,22192,2306,21381,2509,4103,1024,17278,2309,79567,4216,45955,3354,33612,2953,7376,1644,26236,2847,855227,10138,700912,10271,154315,5916,49764,3997,104551,5332,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,27654,1746,11017,1319,16637,1719,3298,775,13339,1434,5840,1028,2848,639,2992,946,406,250,2586,915,11389,1179,7164,860,4225,856,1194,520,3031,738,166352,3586,144700,3735,21652,2101,9352,1387,12300,1523,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,319961,8512,128303,5586,191658,7067,32811,3302,158847,5891,64036,4548,37336,3083,26700,2863,6438,1248,20262,2357,115230,5249,74607,4275,40623,2967,10885,1825,29738,2663,1161117,14591,962792,12971,198325,6974,64801,4204,133524,6319,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,1217122,17137,543942,13112,673180,14321,114961,5333,558219,12708,231435,8984,135933,6430,95502,5574,22195,2675,73307,4753,412799,10242,251405,9053,161394,6926,43242,3706,118152,6170,4545809,26748,3671954,23215,873855,18490,296806,10535,577049,13745,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,87991,4254,49586,3251,38405,3663,7271,1551,31134,3428,21626,1912,15137,1681,6489,1298,1614,674,4875,1144,45311,3062,33597,2838,11714,1737,4138,1257,7576,1255,536567,6876,468561,6039,68006,4045,24780,2640,43226,3158,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,19539,1804,6894,1099,12645,1567,1958,498,10687,1622,3598,608,2213,518,1385,489,395,299,990,360,9428,1279,5633,891,3795,973,1347,598,2448,696,129452,3454,111001,3323,18451,1512,7769,1261,10682,1229,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,247090,8689,90838,5285,156252,7014,23249,2551,133003,6343,52705,3663,29924,2730,22781,2608,5686,1289,17095,2127,101448,5670,60038,4353,41410,3269,10692,1711,30718,2888,1657577,16274,1363639,14377,293938,8100,93720,5304,200218,5888,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,218143,7548,94287,5099,123856,5910,25355,2554,98501,5160,46348,3501,26689,2542,19659,2754,5545,1265,14114,2181,79833,4974,50755,3552,29078,2920,8494,1789,20584,2240,1380775,13466,1157545,13030,223230,7272,81133,4810,142097,6099,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,88762,5135,38728,3417,50034,3522,11063,1579,38971,3105,15850,1933,9604,1516,6246,1167,1680,768,4566,932,34557,2865,23951,2353,10606,1569,2339,759,8267,1243,333700,6553,283407,6378,50293,3217,18198,1870,32095,2526,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,189083,5206,67183,3255,121900,4525,25181,2256,96719,4126,41347,2894,21366,1831,19981,2399,5421,1352,14560,2023,79958,3973,49679,2687,30279,2530,10405,1642,19874,1970,1175489,9624,994965,9612,180524,5474,72953,3529,107571,4311,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,18112,2216,8013,1648,10099,1556,1752,647,8347,1412,4539,1105,2719,857,1820,669,808,540,1012,485,7883,1415,4844,835,3039,1033,1359,868,1680,582,118498,3691,101464,3618,17034,2131,8228,1256,8806,1509,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,457002,9766,204907,6337,252095,7965,50856,4095,201239,6436,51169,3603,29240,2567,21929,2559,5635,1201,16294,2255,77162,4026,49003,3341,28159,2194,6106,1023,22053,2046,282172,7619,206610,6509,75562,5081,20410,2538,55152,3933,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
