GEO_ID,C27006_001E,C27006_001M,C27006_002E,C27006_002M,C27006_003E,C27006_003M,C27006_004E,C27006_004M,C27006_005E,C27006_005M,C27006_006E,C27006_006M,C27006_007E,C27006_007M,C27006_008E,C27006_008M,C27006_009E,C27006_009M,C27006_010E,C27006_010M,C27006_011E,C27006_011M,C27006_012E,C27006_012M,C27006_013E,C27006_013M,C27006_014E,C27006_014M,C27006_015E,C27006_015M,C27006_016E,C27006_016M,C27006_017E,C27006_017M,C27006_018E,C27006_018M,C27006_019E,C27006_019M,C27006_020E,C27006_020M,C27006_021E,C27006_021M,NAME,C27006_001MA,C27006_001EA,C27006_002MA,C27006_002EA,C27006_003EA,C27006_003MA,C27006_004MA,C27006_004EA,C27006_005EA,C27006_005MA,C27006_006MA,C27006_006EA,C27006_007MA,C27006_007EA,C27006_008EA,C27006_008MA,C27006_009MA,C27006_009EA,C27006_010EA,C27006_010MA,C27006_011MA,C27006_011EA,C27006_012MA,C27006_012EA,C27006_013MA,C27006_013EA,C27006_014MA,C27006_014EA,C27006_015EA,C27006_015MA,C27006_016EA,C27006_016MA,C27006_017MA,C27006_017EA,C27006_018MA,C27006_018EA,C27006_019MA,C27006_019EA,C27006_020MA,C27006_020EA,C27006_021EA,C27006_021MA,state
0400000US13,9906878,3443,4767586,7391,1269254,6034,10162,2216,1259092,6561,2971121,5651,123159,5495,2847962,8375,527211,2183,507472,3113,19739,2355,5139292,6335,1218993,5608,7665,1670,1211328,6028,3229524,3776,133843,5831,3095681,7147,690775,2678,667701,3472,23074,2838,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,157871,1291,1857,872,156014,1583,416392,2404,11647,1719,404745,3043,100440,625,93153,1226,7287,1037,693067,2062,150147,1290,972,545,149175,1376,419677,1472,9404,1464,410273,2072,123243,962,116680,1581,6563,1275,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,221162,2306,1000,598,220162,2349,470688,2425,15848,2195,454840,3228,108880,1238,105835,1402,3045,847,812159,3009,209500,2248,693,474,208807,2325,480206,2129,17182,2182,463024,2850,122453,1225,119290,1817,3163,1344,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,1518519,3215,6080,1427,1512439,3755,3937112,3632,121215,5490,3815897,6413,749175,2161,713769,3855,35406,3152,6497587,5037,1462383,3594,7368,1601,1455015,3531,4061257,3444,127951,5144,3933306,5901,973947,2722,936082,3836,37865,2655,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,807294,4065,4411,1275,802883,4280,1974813,3143,84578,3740,1890235,4823,398492,1718,386582,2323,11910,1330,3317430,5123,772698,4228,4199,1310,768499,4520,2037684,3166,91028,4590,1946656,5431,507048,2033,496290,2467,10758,1491,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,372279,2995,1490,509,370789,2997,940881,2826,32698,2648,908183,3729,207267,1212,202324,1403,4943,970,1542473,3534,351072,2561,1392,582,349680,2712,931260,2277,29169,2029,902091,3176,260141,1428,255796,1434,4345,716,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,368295,2734,1499,588,366796,2728,857425,3023,32252,2593,825173,3872,176792,1440,171599,1442,5193,933,1442902,3711,352613,3031,2213,801,350400,3178,867739,2613,33463,2783,834276,3400,222550,1713,216506,2092,6044,1194,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,521131,3271,2974,875,518157,3450,1312942,3557,89387,4372,1223555,4830,280024,1718,273384,1812,6640,1151,2214427,4026,491640,2963,2745,750,488895,2945,1371728,2838,89087,4803,1282641,5417,351059,1868,344085,2019,6974,1031,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,566215,3830,3353,940,562862,3815,1359287,3489,75471,4111,1283816,5277,267028,1635,256050,2024,10978,1597,2355042,4246,546403,3799,3670,1311,542733,4055,1465365,3005,69076,4428,1396289,5533,343274,1925,330001,2251,13273,1640,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,129921,1107,767,419,129154,1088,401838,1536,23840,2252,377998,2782,106947,923,103791,1075,3156,699,677290,1903,127469,1236,876,360,126593,1288,420991,1561,23057,2212,397934,2588,128830,1046,125803,1331,3027,822,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,689300,2849,5919,1716,683381,3462,1796563,2440,54556,4053,1742007,4623,346113,1566,324092,2972,22021,2237,3053871,3348,660467,2728,4302,1145,656165,2736,1940871,2385,58856,3472,1882015,4225,452533,1907,428026,2791,24507,2168,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,707534,1873,3622,1685,703912,2607,2094170,2328,72748,3457,2021422,3967,422735,1747,399751,3281,22984,2371,3443909,2587,679864,2051,2616,880,677248,2206,2209751,2094,75190,4408,2134561,4857,554294,1867,528873,3010,25421,2276,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,1134854,2770,4390,904,1130464,2710,2994165,2607,153930,5180,2840235,5599,659502,1732,643175,2557,16327,1653,5010100,3364,1085086,2441,6100,1338,1078986,2847,3093101,2331,162160,6007,2930941,6370,831913,1901,815034,2763,16879,1810,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,655128,2555,1960,667,653168,2556,1687188,2285,49335,2620,1637853,3161,335407,1721,324992,2039,10415,1090,2720488,3565,625663,2517,1606,693,624057,2596,1682824,2184,47990,2551,1634834,3247,412001,1848,401762,2269,10239,1218,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,375934,3670,2759,796,373175,3618,851164,2849,56148,3330,795016,4562,178790,1599,174774,1826,4016,1021,1521200,4278,353868,3638,1974,822,351894,3790,930980,2761,62007,3539,868973,4338,236352,1580,232295,1980,4057,1004,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,708049,3536,3730,1135,704319,3818,1792812,3836,97593,4752,1695219,6128,395596,1886,385241,2043,10355,1249,3054149,4191,679512,3402,3769,910,675743,3376,1876627,3576,98110,5346,1778517,5555,498010,2401,486690,2606,11320,1238,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,114739,1366,515,402,114224,1408,308665,1943,12637,1376,296028,2390,79343,691,77419,993,1924,611,505369,1886,109312,1479,342,219,108970,1491,309886,1372,13633,1952,296253,2274,86171,745,84753,979,1418,567,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,240307,1769,921,497,239386,1797,563910,2002,15838,1799,548072,2874,115413,852,111392,1017,4021,718,934054,2210,226283,1646,394,274,225889,1656,563893,1492,18951,1743,544942,2412,143878,991,140492,1125,3386,755,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,339019,1684,2296,827,336723,1755,873435,2052,25610,2713,847825,3291,187328,868,178075,2039,9253,1797,1405750,2245,322615,1745,1997,882,320618,1878,874448,1707,30549,2961,843899,3317,208687,1036,198899,1751,9788,1375,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,135849,1264,586,369,135263,1358,417858,1648,15101,1922,402757,2636,91501,773,87301,1146,4200,844,666713,1844,130984,1158,949,747,130035,1320,425686,1339,16952,2078,408734,2533,110043,890,107338,1071,2705,833,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,1024044,2309,4958,1217,1019086,2432,2722701,2401,81637,4390,2641064,5054,544568,1636,512419,3044,32149,2767,4539656,3088,983318,2180,4682,1535,978636,2822,2828797,1773,81487,4286,2747310,4294,727541,1580,694112,3016,33429,2617,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1005401,3267,253955,2606,1644,741,252311,2795,609403,2600,30418,3072,578985,3960,142043,1125,135730,1552,6313,1276,1044968,2969,244725,2426,1683,829,243042,2519,629123,1945,31441,2633,597682,3524,171120,1200,163848,1651,7272,1308,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,2150018,2766,14644,2808,2135374,4035,6072759,4101,204004,7018,5868755,8298,1193647,2645,1134557,4608,59090,3557,10083124,4395,2067060,3412,15851,2600,2051209,3965,6412911,3688,231895,6791,6181016,7474,1603153,2622,1537289,4423,65864,3492,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,1169105,5992,5081,1312,1164024,5793,2906020,5759,133475,4390,2772545,7988,620246,2087,605143,2979,15103,1947,5056777,6442,1117560,5641,5607,1256,1111953,5794,3139188,3671,144855,5942,2994333,7486,800029,2574,783186,3412,16843,1885,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,84298,1608,351,221,83947,1624,237245,1849,6085,984,231160,2096,45473,650,44243,759,1230,413,357435,2171,82893,1743,404,358,82489,1658,221123,1320,5860,985,215263,1648,53419,449,52201,648,1218,430,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,1348228,3482,10982,2770,1337246,4620,3463646,4066,148676,5617,3314970,6901,758258,2246,730471,3013,27787,2134,5850677,5119,1283253,3571,9107,2156,1274146,4053,3597491,3589,155255,6947,3442236,7371,969933,3063,941195,3613,28738,2559,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,489000,2179,7571,1492,481429,2401,1132000,2291,51788,2955,1080212,3781,240782,1512,232941,1814,7841,930,1936184,3039,461123,2408,5436,1127,455687,2687,1173044,2185,55445,2512,1117599,3265,302017,1541,293954,1983,8063,1119,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,437888,2873,1679,780,436209,2978,1214060,2825,46236,3170,1167824,3941,284028,1631,274547,2010,9481,1233,1995330,3943,419196,2907,1787,731,417409,2977,1235567,2740,47985,2967,1187582,3986,340567,1667,331853,2165,8714,1454,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,1374804,3208,6192,1244,1368612,3478,3849848,3141,159464,5227,3690384,6114,891894,2485,860567,3497,31327,2572,6466269,4310,1318270,3015,5360,1203,1312910,3151,3984011,2568,161023,5372,3822988,5493,1163988,2509,1136173,3358,27815,2384,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,109085,1203,680,424,108405,1245,324722,1422,12779,1703,311943,2294,67783,859,65086,1149,2697,754,538199,1619,103186,1179,152,172,103034,1227,342833,1383,17759,2335,325074,2806,92180,983,88439,1255,3741,966,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,551156,4216,2887,1220,548269,4275,1393273,3746,72432,4145,1320841,5719,331295,1847,322410,2296,8885,1312,2458018,5175,529623,4526,2352,802,527271,4633,1515363,2914,80431,3984,1434932,4303,413032,1651,406064,2100,6968,1086,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,107114,1413,282,168,106832,1439,252921,2094,9024,1209,243897,2206,56506,724,54054,993,2452,649,418862,2625,102472,1731,774,431,101698,1794,250241,1975,7468,1167,242773,2276,66149,882,65273,889,876,281,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,760619,4096,4697,1412,755922,4537,1935605,4067,102179,4800,1833426,5693,423945,1757,412169,2432,11776,1754,3328568,5438,729001,4392,2942,949,726059,4651,2065432,3436,105553,4461,1959879,5478,534135,2265,521591,2885,12544,1814,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,3629052,8207,19647,3278,3609405,8801,8047859,8144,255971,8655,7791888,11026,1338660,3709,1263194,5654,75466,4649,13470267,9186,3477675,7325,19912,3204,3457763,8627,8319135,5890,267233,8821,8051902,10829,1673457,4126,1593056,5975,80401,4588,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,464369,1862,1786,875,462583,2073,860622,2378,21595,2326,839027,3429,134351,1005,128643,1385,5708,1100,1456961,2518,437942,1965,1107,647,436835,1945,862193,1748,20873,2163,841320,2509,156826,1079,151368,1429,5458,910,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,62920,964,156,123,62764,950,194330,838,8983,1257,185347,1476,47769,731,46624,739,1145,361,315434,1217,58552,954,859,538,57693,1124,201520,995,10864,1296,190656,1686,55362,503,54469,555,893,285,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,950309,4099,6501,1620,943808,4325,2481593,5291,86105,4935,2395488,7338,493814,2629,469112,3396,24702,2252,4189168,5708,914429,4729,5422,1242,909007,4758,2648055,4554,87787,4412,2560268,6087,626684,2377,598616,3117,28068,2151,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,818842,3252,3404,916,815438,3391,2187766,4545,74102,4597,2113664,5819,442581,1831,423014,2737,19567,2485,3505617,3843,782187,2930,2973,867,779214,3136,2194697,2625,81292,5413,2113405,6228,528733,1971,511330,2470,17403,1942,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,196202,2376,1609,726,194593,2480,555089,2214,44857,2837,510232,3207,144746,966,142086,1188,2660,760,924799,2865,186023,2430,768,437,185255,2510,563589,2059,36406,2705,527183,3635,175187,951,172535,1108,2652,584,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,662366,2466,3930,891,658436,2526,1766015,2397,66110,3362,1699905,4175,380718,1397,370375,1860,10343,1394,2875626,3189,635426,2391,3626,1101,631800,2680,1774457,2535,65584,3508,1708873,4284,465743,1766,457320,1999,8423,1050,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,70138,1861,113,108,70025,1845,184024,1835,6303,1485,177721,1894,36804,644,34904,819,1900,668,283832,2423,67158,1563,235,184,66923,1586,175438,1689,4796,1178,170642,1858,41236,794,39749,1008,1487,675,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,402669,3108,5855,1525,396814,3285,1016500,1443,90000,5452,926500,5547,264143,1004,255462,1632,8681,1369,1838041,3476,369415,3157,5410,1386,364005,3507,1122384,1096,78206,4271,1044178,4499,346242,1385,334660,1916,11582,1360,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
