GEO_ID,B12501_001E,B12501_001M,B12501_002E,B12501_002M,B12501_003E,B12501_003M,B12501_004E,B12501_004M,B12501_005E,B12501_005M,B12501_006E,B12501_006M,B12501_007E,B12501_007M,B12501_008E,B12501_008M,B12501_009E,B12501_009M,B12501_010E,B12501_010M,B12501_011E,B12501_011M,NAME,B12501_001EA,B12501_001MA,B12501_002MA,B12501_002EA,B12501_003MA,B12501_003EA,B12501_004EA,B12501_004MA,B12501_005EA,B12501_005MA,B12501_006EA,B12501_006MA,B12501_007MA,B12501_007EA,B12501_008MA,B12501_008EA,B12501_009EA,B12501_009MA,B12501_010EA,B12501_010MA,B12501_011EA,B12501_011MA,state
0400000US01,3931966,3565,1878536,4030,621776,9121,1256760,8852,36382,2823,1220378,8460,2053430,3383,566426,9085,1487004,9191,35000,3030,1452004,8390,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,579778,1194,305440,1713,117205,4109,188235,4021,8966,1936,179269,3910,274338,1697,83733,3142,190605,2860,7860,1518,182745,2819,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5381925,2298,2655529,2772,986840,12574,1668689,12213,47133,3357,1621556,12039,2726396,1795,810874,11697,1915522,11739,47087,3691,1868435,11882,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2381476,2931,1157713,3880,367542,7265,790171,7179,22806,2544,767365,7130,1223763,3540,305010,6538,918753,5755,25070,2818,893683,5933,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31206124,3092,15387827,3823,6217072,25440,9170755,24946,281222,8475,8889533,24419,15818297,3340,5280301,26401,10537996,26605,270045,8117,10267951,25532,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4309301,2682,2153568,3483,760603,10349,1392965,9162,47678,3346,1345287,8861,2155733,2503,601891,9295,1553842,8897,45169,3731,1508673,8576,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2967896,1050,1433554,1802,539976,7792,893578,7659,20254,2209,873324,7741,1534342,1569,485371,6290,1048971,6429,20639,2387,1028332,6714,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,765491,834,366631,834,132545,3166,234086,3213,6481,1500,227605,3245,398860,760,123172,3801,275688,3678,7733,1614,267955,3563,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,559363,238,262074,505,150865,3712,111209,3764,7958,1488,103251,3591,297289,534,165425,3553,131864,3613,7013,1296,124851,3431,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16544829,3434,8013533,5072,2819903,23429,5193630,23038,123325,6761,5070305,22965,8531296,4298,2409539,17158,6121757,17967,116815,5332,6004942,18611,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,8019982,4605,3862111,5494,1444653,15660,2417458,15738,75491,4684,2341967,16242,4157871,5202,1315258,14143,2842613,13985,76995,4230,2765618,13849,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,583110,1258,220895,5091,362215,5099,12179,1876,350036,5211,575642,1221,166862,4500,408780,4460,10580,1554,398200,4537,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,632611,2589,194809,5703,437802,5552,14337,1992,423465,5429,641812,2452,148957,4888,492855,5039,14310,1870,478545,4785,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,5061711,3343,1930523,15981,3131188,15919,83564,4825,3047624,15309,5350450,3393,1730603,14253,3619847,13637,80913,5085,3538934,13258,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,2572431,3530,865086,10398,1707345,10538,51224,3110,1656121,9969,2712380,3223,751182,10670,1961198,9917,52230,2893,1908968,10083,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,1232864,3156,394855,6798,838009,6516,23271,2065,814738,6151,1270445,2591,330276,6659,940169,6388,22335,1936,917834,5864,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,1136728,3508,370573,5976,766155,6429,23581,2714,742574,6087,1162418,3370,299323,7231,863095,6525,22583,2402,840512,6444,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,1740854,3716,555037,9569,1185817,9367,31707,2229,1154110,9517,1828336,3332,457294,7848,1371042,7563,31624,2544,1339418,7503,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,1797076,3531,694903,8037,1102173,7333,33118,3475,1069055,7581,1919664,3748,625735,8952,1293929,9176,34601,3228,1259328,9396,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,541803,1527,170892,4135,370911,4339,8119,1418,362792,4288,577887,1431,150136,3391,427751,3532,9452,1626,418299,3487,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,2322878,2355,884012,8706,1438866,8722,37268,2819,1401598,8377,2531872,2090,834587,9619,1697285,9472,37313,3143,1659972,8889,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,2687387,2085,1074332,10622,1613055,10937,39328,2953,1573727,10440,2917473,2098,1004940,9931,1912533,9586,41865,2978,1870668,9887,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,3933762,2830,1424877,10948,2508885,11204,58783,3311,2450102,10896,4155392,2445,1258179,11393,2897213,11114,58777,3756,2838436,10813,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,2166462,2506,766344,8844,1400118,8320,38760,2886,1361358,8167,2220472,2151,636833,7297,1583639,7155,37565,2434,1546074,7361,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,1141338,2572,415131,7241,726207,7387,23634,2894,702573,7423,1242269,2938,385898,6893,856371,6178,23904,2838,832467,6744,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,2378868,3878,794587,8263,1584281,8820,40879,3407,1543402,8730,2530326,3067,703820,9188,1826506,9475,42345,3266,1784161,9335,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,417444,1722,131905,3999,285539,3966,6874,1248,278665,4038,417978,1477,107164,3490,310814,3310,6920,1188,303894,3310,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,733769,2148,242745,4454,491024,4607,13186,1527,477838,4477,754961,1948,200086,4497,554875,4451,12600,1521,542275,4228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,1144209,1832,429417,6863,714792,6698,24387,2721,690405,6475,1143775,1728,342521,6903,801254,6600,24277,2925,776977,6843,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,545435,1515,177905,4668,367530,4827,10085,1336,357445,4559,565753,1385,151360,4502,414393,4463,10549,1306,403844,4342,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,3518889,2286,1328240,11568,2190649,11503,56111,3958,2134538,11347,3763157,2085,1196420,12976,2566737,13087,51523,3273,2515214,13006,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1667854,2014,820542,2649,308918,5918,511624,5919,14629,2011,496995,5962,847312,1929,265986,6326,581326,6060,14310,1900,567016,6283,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16248072,3243,7787815,3443,3207375,20040,4580440,19406,130009,6000,4450431,19083,8460257,3464,3045518,16757,5414739,16693,122086,5209,5292653,16964,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8029973,4767,3863351,5186,1332169,13008,2531182,13434,72682,4009,2458500,13358,4166622,4788,1188823,13693,2977799,13545,71350,4169,2906449,13161,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,598037,1279,305227,1714,112831,4082,192396,3944,5724,1332,186672,3759,292810,1368,78241,3178,214569,3142,5406,1078,209163,3132,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9422595,3652,4562386,4494,1610302,13244,2952084,13198,73606,3878,2878478,12913,4860209,3572,1417330,11935,3442879,11575,73853,3983,3369026,11645,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3080740,1721,1510864,2322,480122,5802,1030742,5779,35447,2468,995295,5894,1569876,2075,389663,5377,1180213,5113,35415,2379,1144798,5362,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3258094,2359,1601320,3180,547721,8159,1053599,7768,29489,2789,1024110,7991,1656774,2865,452271,6993,1204503,6793,30256,2774,1174247,7062,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10562571,2771,5117508,3096,1878338,14749,3239170,14645,82673,4901,3156497,13560,5445063,3018,1675810,12099,3769253,12742,81673,4600,3687580,12771,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882072,653,422664,1263,165692,3302,256972,3309,7021,1391,249951,3204,459408,1118,152890,3886,306518,3872,6394,1317,300124,4094,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3929135,3151,1889452,3490,667180,8789,1222272,8394,36933,2958,1185339,8626,2039683,3042,605264,8401,1434419,8676,34266,2930,1400153,9023,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,675764,1415,337200,2015,115307,3744,221893,3681,7666,1253,214227,3591,338564,1951,91746,2810,246818,2671,7159,1122,239659,2763,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5309334,2891,2556919,3865,832587,11503,1724332,10905,50754,3611,1673578,10865,2752415,3393,751194,9159,2001221,10020,51188,3911,1950033,10270,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21001527,4851,10339954,6221,3693020,22115,6646934,22962,218175,8833,6428759,23298,10661573,5811,3117291,21975,7544282,21700,207999,7575,7336283,23183,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
