GEO_ID,B12005_001E,B12005_001M,B12005_002E,B12005_002M,B12005_003E,B12005_003M,B12005_004E,B12005_004M,B12005_005E,B12005_005M,B12005_006E,B12005_006M,B12005_007E,B12005_007M,B12005_008E,B12005_008M,B12005_009E,B12005_009M,B12005_010E,B12005_010M,B12005_011E,B12005_011M,B12005_012E,B12005_012M,B12005_013E,B12005_013M,B12005_014E,B12005_014M,B12005_015E,B12005_015M,B12005_016E,B12005_016M,NAME,B12005_001EA,B12005_001MA,B12005_002EA,B12005_002MA,B12005_003EA,B12005_003MA,B12005_004EA,B12005_004MA,B12005_005EA,B12005_005MA,B12005_006EA,B12005_006MA,B12005_007EA,B12005_007MA,B12005_008EA,B12005_008MA,B12005_009EA,B12005_009MA,B12005_010EA,B12005_010MA,B12005_011MA,B12005_011EA,B12005_012EA,B12005_012MA,B12005_013EA,B12005_013MA,B12005_014EA,B12005_014MA,B12005_015EA,B12005_015MA,B12005_016EA,B12005_016MA,state
0400000US13,8019982,4605,2759911,24562,2505362,23639,254549,12636,3709729,31318,3147485,29626,562244,12819,195750,7515,167129,7263,28621,4059,449078,9973,411113,9289,37965,3536,905514,16656,834751,15352,70763,5532,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,387757,7913,342192,7641,45565,3857,571000,8919,420704,9731,150296,6062,13402,1894,9395,1491,4007,975,74783,3256,52755,2915,22028,2509,111810,5678,94639,5275,17171,2266,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,343766,7996,322530,8201,21236,3121,696177,12284,637964,11450,58213,4664,17437,2607,15418,2470,2019,986,66376,3297,61790,3090,4586,1123,150667,7434,144826,6930,5841,1442,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,3661126,23761,3259084,22509,402042,12043,4936980,32329,3848659,31861,1088321,15734,173692,6694,133129,5625,40563,3085,604084,10735,515972,10564,88112,3996,1036279,16134,925563,15330,110716,6335,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,1616268,16546,1536009,16926,80259,5738,2597405,25037,2418319,24024,179086,6705,78626,4603,72518,4250,6108,1674,310649,7751,299322,7745,11327,1569,681863,13626,660891,13379,20972,2685,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,725131,10490,686440,10662,38691,3305,1327851,14150,1242633,13411,85218,3772,28635,2907,25321,2595,3314,1178,155787,4270,151096,4168,4691,1039,265905,7283,257443,7025,8462,1559,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,669896,9879,618290,9614,51606,3974,1198473,15278,1087292,15245,111181,4549,30594,2835,25679,2537,4915,1210,134355,4731,127446,4655,6909,1213,265828,6923,250710,6413,15118,1940,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,1012331,14914,965151,14060,47180,3831,1771124,21064,1691429,19878,79695,5170,80871,4619,77584,4371,3287,1019,238668,6409,233277,6485,5391,982,466196,10560,453995,10512,12201,1722,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,1320638,12828,1262171,12490,58467,4616,1607644,20381,1510746,18749,96898,5644,98730,5255,93459,5552,5271,1398,244693,6487,235613,6287,9080,1313,445035,13353,430927,13039,14108,2092,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,321028,5671,309820,5706,11208,1796,555318,9808,528984,9422,26334,2502,11337,1604,10653,1524,684,475,68935,2951,65751,2811,3184,681,163072,5985,158479,5992,4593,809,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,1718599,15104,1485497,16270,233102,8942,2257524,23364,1765920,21301,491604,11824,119778,5247,94989,4982,24789,2792,275447,6741,237118,6795,38329,2959,483402,11106,421453,10258,61949,4366,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,2079272,15766,1792857,15308,286415,8723,2567554,22007,2007670,20989,559884,12329,105084,5609,71495,4922,33589,3417,318576,7216,265614,6661,52962,3174,534374,11495,452625,10772,81749,4880,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,2683056,17755,2546716,17759,136340,5706,3852751,24496,3475809,21889,376942,9203,109280,5130,101016,4868,8264,1476,492468,7637,454615,7332,37853,2710,951599,14109,910882,13963,40717,3771,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,1403177,13252,1287714,12950,115463,6542,2265927,19185,2046472,16889,219455,7876,49252,3464,36664,2679,12588,2079,222867,6176,207165,5668,15702,2027,445711,8741,411846,8734,33865,2621,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,801029,11079,781388,11265,19641,2793,1048095,16498,1014167,16653,33928,3405,75699,4787,73817,4861,1882,555,171235,5640,167522,5604,3713,1009,287549,9459,284076,9417,3473,1236,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,1498407,13846,1440636,14225,57771,4491,2397640,20652,2275317,20519,122323,5891,96528,4817,91156,4550,5372,1408,306996,5405,297077,5248,9919,1535,609623,11875,592297,11453,17326,2508,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,239069,5956,233531,6008,5538,1166,426079,9049,413090,9075,12989,1607,13163,1835,12781,1828,382,328,51199,2975,49137,3014,2062,673,105912,5518,104288,5481,1624,489,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,442831,6964,410682,6999,32149,3063,782285,9937,713154,9523,69131,3708,18685,2321,16168,2256,2517,908,85670,2873,81495,2818,4175,711,159259,5444,150838,5429,8421,1485,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,771938,11316,639642,10148,132296,7628,1023034,13697,726101,12282,296933,7633,50866,4064,34761,3533,16105,2458,116492,5352,91933,4729,24559,2512,325654,8576,260705,7387,64949,4236,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,329265,7420,315494,7188,13771,1852,572179,8532,524920,8394,47259,3071,12525,1653,11104,1617,1421,628,61620,2852,56436,2737,5184,1505,135599,5820,127918,5801,7681,1415,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,2524660,18895,2061478,19815,463182,12947,3542580,23230,2411403,19392,1131177,18476,147597,7011,90114,5052,57483,4657,446093,8090,344530,7762,101563,4951,621116,12953,485000,10490,136116,6255,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1667854,2014,574904,9777,529075,10357,45829,4281,755110,13456,637825,10710,117285,7638,32037,3280,26141,2858,5896,1576,100787,4506,88444,4507,12343,1892,205016,6832,189312,6390,15704,2294,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16248072,3243,6252893,28491,5045559,26248,1207334,22701,7200320,33606,4868968,26170,2331352,28617,405823,8116,251983,6998,153840,5723,982835,13193,712649,10388,270186,7488,1406201,16875,1052856,15287,353345,9696,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8029973,4767,2520992,21688,2312657,21705,208335,7802,3884918,28581,3468672,25514,416246,11319,244865,8464,222078,8051,22787,2697,502816,9370,476571,9118,26245,2655,876382,14699,828368,14461,48014,4368,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,598037,1279,191072,6046,184731,6099,6341,1636,311821,6831,298358,6515,13463,2088,4614,1156,4468,1146,146,123,34022,1970,33148,1955,874,434,56508,3416,54735,3247,1773,752,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9422595,3652,3027632,20703,2913790,21663,113842,6396,4466616,30615,4190010,29466,276606,8094,162699,6414,154861,6194,7838,1597,606810,8913,580358,8614,26452,2550,1158838,18233,1129593,18575,29245,2466,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3080740,1721,869785,8110,809089,7848,60696,3784,1542113,11440,1418846,11876,123267,5261,65869,3768,59309,3399,6560,1203,193446,4970,186010,4772,7436,950,409527,7111,392935,6982,16592,2022,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3258094,2359,999992,11627,909520,12599,90472,6486,1581162,16885,1356187,16819,224975,7400,57269,4443,46484,3585,10785,2168,179969,6207,161609,6124,18360,2030,439702,11517,409331,11154,30371,3535,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10562571,2771,3554148,22168,3344709,23674,209439,7833,5038727,29128,4585923,29610,452804,11008,235988,6608,212108,5729,23880,2800,715898,9773,673902,9659,41996,3127,1017810,14966,969743,14366,48067,3545,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882072,653,318582,5817,283421,6304,35161,3408,391319,9105,318273,7922,73046,4271,15636,1981,10263,1808,5373,1030,56164,4047,47617,3423,8547,1641,100371,5900,87125,5583,13246,2178,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3929135,3151,1272444,13228,1217822,13442,54622,5002,1830183,19764,1699259,19986,130924,7018,125345,7042,118844,6470,6501,1691,263333,7248,254554,7333,8779,1371,437830,9468,422258,9296,15572,2518,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,675764,1415,207053,4984,200039,4912,7014,1246,347394,7855,335849,7663,11545,1462,7512,1247,6515,1110,997,600,43682,2346,42923,2451,759,396,70123,4459,69092,4386,1031,569,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5309334,2891,1583781,16598,1497201,16790,86580,5755,2588120,28663,2413870,28003,174250,7494,128661,5681,121041,5262,7620,1547,340403,9036,327992,8589,12411,1817,668369,13096,649304,13179,19065,2422,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21001527,4851,6810311,37766,5804891,33229,1005420,22582,10283035,51767,7627049,45363,2655986,28624,544755,13762,382589,10989,162166,7677,1067707,14000,866259,13023,201448,7153,2295719,29263,2004358,27944,291361,10021,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2178253,1767,640933,9556,584527,9179,56406,4153,1225560,12573,1075346,13236,150214,6339,33489,3336,25334,2749,8155,1915,80312,3835,73645,3826,6667,1303,197959,7047,180097,6864,17862,2290,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,528064,685,162117,4385,155510,4195,6607,1373,264310,6319,250286,5975,14024,1556,6542,1012,6325,1023,217,225,29890,1895,28507,1828,1383,527,65205,3717,63143,3627,2062,592,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6772134,3689,2164806,18442,1920501,16768,244305,10695,3379317,26970,2804844,24659,574473,12308,162367,7095,135451,6695,26916,3311,382397,7767,339179,7534,43218,3074,683247,13095,619356,11668,63891,4317,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5722255,2266,1767439,17060,1551436,16074,216003,9715,2892460,24884,2342787,22382,549673,13101,92546,4781,74237,4018,18309,2715,281202,7529,238280,6183,42922,3537,688608,13639,616134,12941,72474,4655,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1532355,1817,425090,8757,418186,9008,6904,1580,756310,13747,743551,13707,12759,1828,25433,2728,24497,2743,936,634,121002,3826,119889,3780,1113,517,204520,6991,202286,6904,2234,710,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4682400,2811,1483053,13547,1414450,13777,68603,4233,2369380,19651,2208092,19289,161288,5399,50292,3805,44665,3507,5627,1311,263516,6160,251757,5757,11759,1516,516159,11021,499455,10743,16704,2055,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,469219,1355,126645,4823,120586,4685,6059,1652,246263,7387,234611,7384,11652,1889,6092,1342,5772,1341,320,246,24645,2160,22944,2079,1701,671,65574,4056,63616,3985,1958,880,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2921604,1170,1144691,12447,1121557,12193,23134,2796,1088788,17214,1044910,16494,43878,3977,80231,4247,76571,4081,3660,990,201447,6052,195693,5917,5754,1146,406447,10987,392340,10763,14107,1868,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
