GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001MA,B19049_001EA,B19049_002MA,B19049_002EA,B19049_003EA,B19049_003MA,B19049_004EA,B19049_004MA,B19049_005EA,B19049_005MA,state
0400000US01,42830,598,23485,1808,46542,928,51117,731,33375,799,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,71583,1784,41542,4726,75947,3419,81990,2162,58311,4072,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,50068,483,27168,1452,54097,1165,59103,1374,40195,630,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,41262,653,22998,2032,46814,1485,47426,1363,32897,1001,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,61933,238,29759,1024,65279,497,74074,583,45732,541,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,61303,487,30444,1113,65913,1086,74234,1361,45093,841,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,70048,828,28838,3120,73982,2615,86666,1853,46216,909,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,59716,1674,22138,7225,65037,3178,71504,2672,45510,2030,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,71648,1996,31854,6909,84872,4478,71558,4752,47906,4081,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,47463,329,26315,849,50523,501,55546,500,38425,460,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,49321,543,24751,1488,50875,568,59349,1159,36859,606,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,69592,1456,41660,7227,70761,2269,80106,1634,58150,2867,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,47861,1275,23234,2103,51693,1515,60034,2601,36048,1440,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,57444,429,25901,1528,61967,529,70473,562,39898,572,Illinois,null,null,null,null,null,null,null,null,null,null,17
