GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001EA,C08524_001MA,C08524_002EA,C08524_002MA,C08524_003EA,C08524_003MA,C08524_004MA,C08524_004EA,C08524_005MA,C08524_005EA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008EA,C08524_008MA,C08524_009EA,C08524_009MA,C08524_010MA,C08524_010EA,C08524_011MA,C08524_011EA,C08524_012EA,C08524_012MA,C08524_013EA,C08524_013MA,C08524_014EA,C08524_014MA,C08524_015MA,C08524_015EA,C08524_016MA,C08524_016EA,C08524_017EA,C08524_017MA,C08524_018EA,C08524_018MA,C08524_019EA,C08524_019MA,C08524_020EA,C08524_020MA,C08524_021MA,C08524_021EA,C08524_022MA,C08524_022EA,C08524_023EA,C08524_023MA,C08524_024EA,C08524_024MA,C08524_025EA,C08524_025MA,C08524_026MA,C08524_026EA,C08524_027MA,C08524_027EA,C08524_028EA,C08524_028MA,C08524_029EA,C08524_029MA,C08524_030MA,C08524_030EA,C08524_031EA,C08524_031MA,C08524_032EA,C08524_032MA,C08524_033MA,C08524_033EA,C08524_034EA,C08524_034MA,C08524_035EA,C08524_035MA,C08524_036MA,C08524_036EA,C08524_037EA,C08524_037MA,C08524_038MA,C08524_038EA,C08524_039EA,C08524_039MA,C08524_040EA,C08524_040MA,C08524_041MA,C08524_041EA,C08524_042EA,C08524_042MA,state
0400000US13,4417396,21376,1593702,22417,743876,15033,1079656,15151,398364,9867,575975,11909,25823,2645,3520840,22401,1296028,21331,571456,13315,885016,14863,289068,9412,461955,11349,17317,2570,444548,11382,120129,6258,82873,6313,91307,5457,78555,5104,70980,5540,704,640,93619,6864,27546,2942,27487,3305,21545,2515,6244,1266,10331,1712,466,372,139173,5694,34288,3014,39138,3607,28558,2994,14001,2643,21903,2275,1285,520,219216,7808,115711,6234,22922,3146,53230,4113,10496,2015,10806,2016,6051,833,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,228536,6979,150395,5880,163158,6350,66128,4255,57511,3792,20530,2130,455110,8625,156352,5965,92554,5135,108831,5460,47115,3406,39016,3101,11242,1518,93490,4964,29681,2496,20965,2818,23520,2309,9063,1385,7900,1277,2361,716,49050,3820,10569,1535,18019,1984,13918,1741,2440,811,4004,1276,100,159,58103,3735,18073,2093,13818,2134,10641,1672,5049,1668,5552,1323,4970,1174,30505,3393,13861,2068,5039,1130,6248,1435,2461,890,1039,408,1857,939,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,230895,7086,127522,5053,163345,6833,81651,5746,86901,4931,959,430,546680,9395,178640,6481,97956,4773,133240,6225,63363,4689,72817,4537,664,323,66711,4753,20620,2599,13930,2195,13627,2313,10607,2065,7632,1474,295,257,4862,1061,1747,669,1297,579,836,428,193,169,789,373,0,187,28668,3475,9569,1758,7044,1138,6245,1537,2555,871,3255,1000,0,187,44352,4520,20319,2990,7295,1117,9397,1734,4933,2017,2408,869,0,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,2232670,21799,1038944,15401,1461793,15445,433571,9792,845153,14198,12751,1068,4414595,25861,1590910,18578,729759,13011,1093679,14470,345010,8361,652425,12508,2812,830,482759,10820,138745,5153,95778,4731,98752,5046,51531,4189,97761,5657,192,216,569211,11332,262765,8398,105016,5046,142073,5097,14041,2300,45172,3155,144,171,293934,8208,104364,5340,67870,4200,64106,4282,11545,1478,37968,3873,8081,1021,264383,8659,135886,6592,40521,2763,63183,3671,11444,1763,11827,1567,1522,824,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,978496,15162,506656,10995,679331,13003,251730,8806,557070,10616,1102,381,2473657,16358,824307,14627,408252,10154,574729,12357,207222,7352,458322,8772,825,374,267952,8814,67361,4443,51692,4189,53323,3933,28273,3355,67296,4173,7,12,27747,3089,6233,1464,6657,1244,7387,1422,906,401,6564,1765,0,187,102780,5337,28784,2588,26055,2646,19874,2444,7679,1394,20118,2149,270,79,102249,3955,51811,3519,14000,2202,24018,1931,7650,1623,4770,997,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,546340,10318,257732,5905,361899,7935,148434,5256,255709,6091,1096,882,1269578,11961,442840,9025,197867,5282,302388,7162,118995,4865,206439,6231,1049,891,135130,5353,37999,3321,23143,2250,26937,2324,17743,1902,29308,2574,0,187,16410,1997,6007,1068,3113,802,3336,926,965,581,2989,801,0,187,75645,3835,24030,2178,18117,1971,14986,1628,5781,951,12731,1792,0,187,74447,3958,35464,2888,15492,2034,14252,1761,4950,1107,4242,842,47,64,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,508649,9815,231883,6997,319106,8242,140228,5412,202033,5662,10233,1726,1159658,14622,424614,9268,180112,5867,269159,8006,112929,5013,164143,4759,8701,1579,136437,6267,38825,3109,26014,3249,25585,2305,19818,1888,25680,2810,515,357,6202,1528,2067,983,1436,815,1033,481,465,220,1201,638,0,187,53895,3352,16547,1823,13479,1705,10733,1821,5036,1060,7370,1264,730,374,55940,3146,26596,1966,10842,1561,12596,1604,1980,526,3639,724,287,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,616917,11122,327148,8023,437649,9341,175038,6307,332718,9434,14150,1586,1563583,14821,517227,10845,253601,7983,368300,8388,135975,5711,277843,7704,10637,1547,185543,8119,49433,2952,33501,2676,37538,3492,27481,2790,37174,3556,416,377,21647,2191,3885,1114,6816,1532,5436,1071,1340,764,4170,1068,0,187,72547,4702,18840,2822,22106,2310,11414,1573,6811,1269,10279,1516,3097,912,60300,4078,27532,2624,11124,1623,14961,2034,3431,899,3252,729,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,640315,13171,388802,10410,471521,12649,230749,8195,259103,8167,6546,1182,1642839,17640,547710,12262,298896,10071,397369,10814,181121,7544,212799,7410,4944,1107,196757,8586,46388,3787,45773,4218,39316,3775,35800,3334,29027,3355,453,310,28663,3157,4193,1055,12888,1871,5562,1441,1433,534,4587,1139,0,187,76417,4332,19110,2311,22431,2523,14850,1974,9388,1895,10296,1692,342,206,52360,3737,22914,2122,8814,1716,14424,2285,3007,766,2394,706,807,685,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,223511,5342,117455,5544,146141,5604,64910,3378,70498,3957,826,428,480155,8373,176683,4915,86734,4346,113573,5038,47419,2848,55075,3761,671,367,66876,4803,18676,2204,13495,2167,14349,2040,10809,1700,9408,1607,139,238,4938,799,1061,464,1471,574,1395,460,431,364,580,262,0,187,36829,3135,10015,1694,10965,1844,9634,1721,2653,692,3551,973,11,20,34543,2478,17076,1797,4790,909,7190,1075,3598,889,1884,542,5,15,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,1174933,15042,456343,11829,596120,11434,218485,7211,226927,7760,16148,1747,2056101,15414,934615,13176,318211,9321,454997,10341,160424,6206,179304,7282,8550,1662,251924,9774,82565,5625,53304,5035,54001,3825,39730,3475,21909,2423,415,348,152911,7142,50682,4029,44397,4367,38826,3100,7026,1889,11833,1913,147,123,105222,6040,36991,3010,24488,2639,22874,2367,6821,1582,10344,1739,3704,613,122798,5355,70080,4284,15943,2239,25422,2405,4484,933,3537,920,3332,593,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3464607,21921,1550891,17930,605348,13058,754947,13988,244474,7627,307070,9186,1877,637,2471862,20732,1100452,14092,409464,11247,544649,12688,183705,6755,232256,7644,1336,592,258995,8486,81103,4468,58892,3961,54152,3685,32160,2975,32688,2938,0,187,338359,9300,177083,6328,58953,3841,72710,5090,12204,2228,17226,2270,183,130,231863,7360,99509,4910,54076,3801,49854,3433,8728,1482,19410,2327,286,197,163528,7042,92744,4746,23963,2604,33582,2967,7677,1785,5490,1138,72,125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4322641,22774,1528264,18328,772921,12291,1001026,15861,336497,7942,682361,12571,1572,494,3557899,22096,1287341,16251,600569,11800,836478,14467,270130,7334,562192,10672,1189,421,385449,10363,106507,5180,80317,4606,80403,4143,41710,3187,76318,4059,194,151,65771,4088,14887,2062,21404,2363,15964,2312,3008,978,10508,1753,0,187,154295,5760,43217,2784,42870,3643,31881,2798,11369,1739,24800,2859,158,133,159227,5552,76312,4017,27761,2062,36300,2695,10280,1382,8543,1216,31,86,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2820532,13276,1145845,11007,459426,11297,636365,10284,217136,5662,360927,8397,833,437,2195019,15069,898300,9880,330730,9263,502542,9606,174543,5331,288158,7534,746,427,249079,8361,83014,4246,51706,4714,48726,3030,25042,2325,40527,3223,64,106,102389,4602,45510,2564,19995,2523,25793,2594,2299,620,8792,1423,0,187,130023,4916,45773,2446,31823,2497,27225,2417,8109,1469,17070,1963,23,40,144022,5360,73248,3350,25172,2297,32079,2412,7143,983,6380,1136,0,187,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1142866,12323,356848,10093,204342,6207,274396,7301,118878,6241,182781,7006,5621,942,978154,12944,310766,9865,173150,6359,242332,7261,96643,4937,153307,6875,1956,896,99623,6555,25792,3198,18294,2557,19979,2339,15600,2336,19880,2807,78,89,3117,1052,541,356,859,462,399,373,120,109,1198,727,0,187,34006,3274,6579,1248,6763,1486,5610,1118,4844,1394,6623,1817,3587,353,27966,3305,13170,1861,5276,1328,6076,1653,1671,594,1773,692,0,187,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2802314,15163,1025942,15783,494274,10441,692401,11180,237871,7158,348104,9432,3722,1239,2292118,17033,859164,13535,377962,9389,579113,11589,191024,6912,282473,7724,2382,832,246404,10107,73433,4598,52135,4307,53723,3967,29205,2928,37801,3358,107,200,48377,4730,10860,1855,16453,2867,12650,2069,2154,892,6260,1320,0,187,93521,5147,28160,2822,28754,2995,18782,2233,6220,1203,11517,1734,88,94,121894,5852,54325,3767,18970,2789,28133,2520,9268,1785,10053,2119,1145,922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,486143,5583,174915,6248,91918,4257,107995,4448,62483,3305,47043,2989,1789,474,362943,7326,126098,5074,67813,3614,84548,4216,46518,2975,36947,2530,1019,525,50686,3786,15395,1664,10874,1729,9840,1141,8921,1909,4991,1261,665,364,5400,1626,1533,655,1204,623,1387,904,867,580,304,183,105,177,32239,2787,13317,1736,7689,1348,6427,1187,2520,712,2286,758,0,187,34875,3086,18572,2080,4338,903,5793,977,3657,943,2515,887,0,187,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
