GEO_ID,B12006_001E,B12006_001M,B12006_002E,B12006_002M,B12006_003E,B12006_003M,B12006_004E,B12006_004M,B12006_005E,B12006_005M,B12006_006E,B12006_006M,B12006_007E,B12006_007M,B12006_008E,B12006_008M,B12006_009E,B12006_009M,B12006_010E,B12006_010M,B12006_011E,B12006_011M,B12006_012E,B12006_012M,B12006_013E,B12006_013M,B12006_014E,B12006_014M,B12006_015E,B12006_015M,B12006_016E,B12006_016M,B12006_017E,B12006_017M,B12006_018E,B12006_018M,B12006_019E,B12006_019M,B12006_020E,B12006_020M,B12006_021E,B12006_021M,B12006_022E,B12006_022M,B12006_023E,B12006_023M,B12006_024E,B12006_024M,B12006_025E,B12006_025M,B12006_026E,B12006_026M,B12006_027E,B12006_027M,B12006_028E,B12006_028M,B12006_029E,B12006_029M,B12006_030E,B12006_030M,B12006_031E,B12006_031M,B12006_032E,B12006_032M,B12006_033E,B12006_033M,B12006_034E,B12006_034M,B12006_035E,B12006_035M,B12006_036E,B12006_036M,B12006_037E,B12006_037M,B12006_038E,B12006_038M,B12006_039E,B12006_039M,B12006_040E,B12006_040M,B12006_041E,B12006_041M,B12006_042E,B12006_042M,B12006_043E,B12006_043M,B12006_044E,B12006_044M,B12006_045E,B12006_045M,B12006_046E,B12006_046M,B12006_047E,B12006_047M,B12006_048E,B12006_048M,B12006_049E,B12006_049M,B12006_050E,B12006_050M,B12006_051E,B12006_051M,B12006_052E,B12006_052M,B12006_053E,B12006_053M,B12006_054E,B12006_054M,B12006_055E,B12006_055M,B12006_056E,B12006_056M,NAME,B12006_001MA,B12006_001EA,B12006_002MA,B12006_002EA,B12006_003MA,B12006_003EA,B12006_004EA,B12006_004MA,B12006_005EA,B12006_005MA,B12006_006MA,B12006_006EA,B12006_007MA,B12006_007EA,B12006_008MA,B12006_008EA,B12006_009EA,B12006_009MA,B12006_010EA,B12006_010MA,B12006_011EA,B12006_011MA,B12006_012MA,B12006_012EA,B12006_013MA,B12006_013EA,B12006_014MA,B12006_014EA,B12006_015MA,B12006_015EA,B12006_016EA,B12006_016MA,B12006_017MA,B12006_017EA,B12006_018MA,B12006_018EA,B12006_019MA,B12006_019EA,B12006_020EA,B12006_020MA,B12006_021EA,B12006_021MA,B12006_022EA,B12006_022MA,B12006_023MA,B12006_023EA,B12006_024MA,B12006_024EA,B12006_025EA,B12006_025MA,B12006_026EA,B12006_026MA,B12006_027EA,B12006_027MA,B12006_028MA,B12006_028EA,B12006_029MA,B12006_029EA,B12006_030EA,B12006_030MA,B12006_031EA,B12006_031MA,B12006_032EA,B12006_032MA,B12006_033EA,B12006_033MA,B12006_034MA,B12006_034EA,B12006_035MA,B12006_035EA,B12006_036EA,B12006_036MA,B12006_037EA,B12006_037MA,B12006_038EA,B12006_038MA,B12006_039MA,B12006_039EA,B12006_040EA,B12006_040MA,B12006_041EA,B12006_041MA,B12006_042EA,B12006_042MA,B12006_043EA,B12006_043MA,B12006_044EA,B12006_044MA,B12006_045EA,B12006_045MA,B12006_046EA,B12006_046MA,B12006_047EA,B12006_047MA,B12006_048EA,B12006_048MA,B12006_049EA,B12006_049MA,B12006_050MA,B12006_050EA,B12006_051MA,B12006_051EA,B12006_052MA,B12006_052EA,B12006_053EA,B12006_053MA,B12006_054EA,B12006_054MA,B12006_055EA,B12006_055MA,B12006_056MA,B12006_056EA,state
0400000US13,7881211,6136,2621615,24498,1370922,15014,858965,15622,735269,14841,123696,6305,511957,13008,1250693,14318,798907,12486,689952,12357,108955,6384,451786,11407,3709382,31302,1877018,16875,1394565,16495,1345921,16471,48644,3971,482453,8740,1832364,18424,1077402,12915,1021736,12453,55666,3964,754962,12264,195710,7519,78097,4964,51059,4304,44938,4062,6121,1455,27038,2422,117613,5702,76396,4829,66556,4431,9840,1646,41217,3535,448990,9953,88953,4588,20866,2841,18912,2840,1954,784,68087,3677,360037,9366,66887,4739,62141,4391,4746,1171,293150,8006,905514,16656,372976,10229,238127,8414,216718,8143,21409,2786,134849,5556,532538,12018,334314,9823,311947,9596,22367,2583,198224,8292,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1143931,1584,372979,7927,213357,5136,151383,4863,138000,4822,13383,1652,61974,3371,159622,4589,107045,4569,100337,4393,6708,1370,52577,2714,571000,8919,293067,5721,214048,5272,207938,5394,6110,1265,79019,3807,277933,4819,171795,4859,165699,5169,6096,1293,106138,4238,13359,1891,5871,1095,3712,909,3599,906,113,132,2159,693,7488,1417,4944,1063,4868,1056,76,99,2544,944,74783,3256,14881,1558,3701,890,3593,872,108,121,11180,1339,59902,2865,11636,1562,10978,1518,658,334,48266,2712,111810,5678,48396,3441,30798,2802,28486,2816,2312,699,17598,1871,63414,3959,42499,3151,40178,3075,2321,804,20915,2366,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1250127,3046,319610,8261,182006,5567,118272,4989,106223,5145,12049,1858,63734,4181,137604,5288,88286,4242,81352,4183,6934,1559,49318,4062,696037,12276,347175,6736,250302,6126,242365,6076,7937,1316,96873,3511,348862,7650,194855,5911,187537,5925,7318,1415,154007,6005,17437,2607,7791,1738,5837,1602,5137,1355,700,545,1954,861,9646,1846,6312,1514,6007,1485,305,259,3334,965,66376,3297,17131,2054,5389,1572,4938,1535,451,344,11742,1542,49245,2763,7770,1290,7270,1283,500,314,41475,2604,150667,7434,65626,4185,41522,3401,37729,3305,3793,953,24104,2155,85041,4912,54917,4033,52335,3893,2582,879,30124,3294,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10240928,4678,3490752,24226,1842601,15781,1260203,15634,1086037,16292,174166,6579,582398,10169,1648151,14888,1124285,12313,988113,11942,136172,5485,523866,9973,4936642,32301,2490501,17642,1884117,17656,1808893,16625,75224,4615,606384,8016,2446141,18227,1500787,14995,1428290,14348,72497,3962,945354,12531,173192,6754,72572,4173,52069,3578,46221,3398,5848,1228,20503,1890,100620,4898,69892,4259,61661,4136,8231,1491,30728,2322,604063,10727,127438,4753,27093,2730,25004,2714,2089,538,100345,3903,476625,9240,87380,5303,82362,5177,5018,1143,389245,6877,1036279,16134,440423,10048,301116,8936,270464,7993,30652,2991,139307,5416,595856,10221,392493,8319,363953,8076,28540,2677,203363,5364,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5192037,4727,1523851,17452,817538,10764,546734,11458,472160,11338,74574,4853,270804,8984,706313,10919,467374,8756,414508,9118,52866,3899,238939,7743,2597048,25003,1305132,13459,962767,13168,932426,12845,30341,2670,342365,5704,1291916,14009,789713,12522,758332,12132,31381,2477,502203,8926,78626,4603,31886,2506,22655,2536,19695,2388,2960,926,9231,1186,46740,3812,30827,2791,26568,2509,4259,1307,15913,2300,310649,7751,64720,3271,13905,1686,12879,1603,1026,452,50815,2737,245929,6698,47481,3404,45286,3328,2195,669,198448,5374,681863,13626,305250,7184,198715,5426,181409,5486,17306,2340,106535,4561,376613,10018,243473,7936,225806,7020,17667,2242,133140,6100,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2463632,3335,685599,10395,375183,6738,267649,5948,241582,6127,26067,2377,107534,4365,310416,6740,227561,6445,210911,6677,16650,1924,82855,3891,1327777,14157,664967,8071,501943,7450,491282,7502,10661,1374,163024,3854,662810,7627,438616,7356,428987,7350,9629,1237,224194,5241,28564,2913,11950,1755,9222,1626,8576,1529,646,422,2728,620,16614,2174,11984,1871,11012,1764,972,470,4630,934,155787,4270,33786,2132,7995,1212,7655,1148,340,228,25791,1976,122001,3419,21022,1820,19876,1737,1146,572,100979,3136,265905,7283,127215,4598,88570,3773,84948,3597,3622,701,38645,2470,138690,4866,94602,4109,90673,4010,3929,917,44088,2882,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2259733,3545,630648,10257,349337,6231,239646,6376,215850,6770,23796,2205,109691,4830,281311,7154,196693,6155,179539,6009,17154,2127,84618,4429,1198321,15292,601544,8147,458054,7477,447131,7436,10923,1539,143490,4006,596777,9304,370427,7655,359207,7726,11220,1574,226350,5693,30594,2835,13825,1820,9963,1600,8689,1430,1274,571,3862,793,16769,2110,11340,1734,10064,1563,1276,628,5429,1025,134342,4728,30536,2225,7831,1121,7428,1086,403,256,22705,1980,103806,3697,20211,1862,19927,1835,284,200,83595,3292,265828,6923,120109,4594,82194,4234,75952,4036,6242,1235,37915,2323,145719,4955,95058,4641,90888,4666,4170,856,50661,2945,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3509151,4192,952432,15002,525018,9805,340598,8090,291849,7499,48749,3552,184420,6806,427414,7905,278317,6885,243843,6936,34474,3240,149097,5405,1770984,21097,890189,11917,613237,10601,591619,10504,21618,2254,276952,6154,880795,11225,503400,9397,480757,9396,22643,2366,377395,6939,80871,4619,32843,3022,19134,2471,16786,2304,2348,812,13709,2013,48028,3297,26421,2828,22190,2564,4231,1207,21607,2151,238668,6409,53471,3626,9625,1635,8980,1597,645,362,43846,3035,185197,4704,29608,2518,27240,2231,2368,879,155589,4109,466196,10560,209241,6429,118048,4879,106697,4373,11351,1627,91193,3912,256955,7059,143646,5431,133965,5242,9681,1597,113309,5359,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3655824,4859,1260012,13645,663226,8539,405798,7618,346016,8347,59782,4887,257428,7432,596786,9438,375221,8994,330449,8294,44772,3941,221565,7984,1607442,20362,811800,10709,580800,10176,567594,9951,13206,1668,231000,6102,795642,12222,444859,7516,428773,7410,16086,1912,350783,9351,98656,5252,42068,3455,27522,3112,25682,3100,1840,532,14546,2034,56588,3721,33556,2961,28858,2639,4698,1224,23032,2641,244679,6490,52159,3077,12042,1682,11081,1555,961,565,40117,2646,192520,5729,38916,3248,36562,3273,2354,751,153604,4677,445035,13353,196027,7471,119018,5969,110076,5746,8942,1876,77009,4322,249008,8805,156749,6572,146788,6240,9961,1947,92259,5226,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1102244,1635,303676,5811,161901,4303,112537,3647,99600,3827,12937,1781,49364,3254,141775,3352,96334,3413,87560,3199,8774,1387,45441,3091,555224,9812,277106,5231,195649,4763,188921,4557,6728,1244,81457,2597,278118,5728,170945,4910,165605,4571,5340,1003,107173,3478,11337,1604,3879,765,2172,654,2043,654,129,148,1707,444,7458,1363,5271,1273,4884,1238,387,243,2187,801,68935,2951,16581,1498,3205,801,3047,777,158,217,13376,1318,52354,2544,7831,1013,7720,1001,111,118,44523,2384,163072,5985,73251,3546,45664,2912,41988,2720,3676,939,27587,2448,89821,4152,55924,3643,53505,3451,2419,732,33897,2647,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4775143,3954,1639465,15217,842369,8635,588377,8716,514895,8736,73482,4421,253992,7232,797096,9406,558771,7993,499282,8256,59489,4766,238325,6875,2257051,23409,1135864,12337,878578,10861,846606,10990,31972,2673,257286,6013,1121187,13674,737396,12088,703995,11952,33401,2713,383791,8386,119778,5247,51936,3400,37914,3182,34326,3115,3588,899,14022,2072,67842,4329,52722,3739,49237,3681,3485,918,15120,1759,275447,6741,57991,3370,13936,1813,13297,1804,639,440,44055,2635,217456,5638,45242,2743,42692,2758,2550,793,172214,5168,483402,11106,192793,6828,136204,6166,125942,5921,10262,1536,56589,3816,290609,8049,200617,6826,188217,6533,12400,1883,89992,4567,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5520206,3641,1995063,16232,1030833,10879,717777,10979,638621,10415,79156,4852,313056,9685,964230,10338,681541,8821,621297,8906,60244,4311,282689,7485,2567160,22013,1286664,13017,987747,12473,948161,12215,39586,3367,298917,6280,1280496,13190,849489,11667,816187,11503,33302,2972,431007,8665,105033,5594,45331,3749,31303,3196,28292,2938,3011,1238,14028,2176,59702,4102,39376,3398,36162,3259,3214,917,20326,2399,318576,7216,64082,3179,13391,1721,12903,1702,488,291,50691,3026,254494,6764,51922,3383,47679,3367,4243,1291,202572,5817,534374,11495,216795,7209,144916,6292,131558,6000,13358,1931,71879,4388,317579,8462,207326,6809,194137,6768,13189,2043,110253,5309,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7957568,4941,2552247,18193,1357929,11491,892018,11291,756521,11127,135497,5552,465911,10567,1194318,11646,804728,11229,703083,10716,101645,4315,389590,8376,3852041,24455,1930169,14708,1324690,14333,1272156,14383,52534,3427,605479,7190,1921872,12967,1105737,13326,1057395,12946,48342,2909,816135,9600,109213,5109,47863,2734,29642,2608,25558,2419,4084,996,18221,1708,61350,3686,38797,2727,33934,2538,4863,1235,22553,2327,492468,7637,109575,4377,20991,2302,19526,2256,1465,504,88584,3735,382893,5290,59105,2905,55026,2941,4079,879,323788,4815,951599,14109,420840,8239,258639,7273,234900,6587,23739,2280,162201,4948,530759,9835,317874,7510,293325,7363,24549,2607,212885,6536,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4318075,3243,1334643,13146,731271,8807,543461,8891,494775,8832,48686,3464,187810,5730,603372,7457,458949,6720,429904,6550,29045,2256,144423,5114,2265789,19200,1135903,10511,860028,10017,837602,9945,22426,1813,275875,4664,1129886,11009,762953,8395,743200,8103,19753,1769,366933,7522,49065,3459,20639,2319,15169,1907,14260,1825,909,498,5470,1162,28426,2479,20606,2070,19092,2006,1514,640,7820,1175,222867,6176,46105,2588,9606,1199,9118,1154,488,409,36499,2272,176762,4589,30689,2325,28661,2215,2028,677,146073,3793,445711,8741,197262,4928,136798,4461,127514,4422,9284,1498,60464,2918,248449,6257,170111,5516,163056,5508,7055,1262,78338,3452,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2338899,3586,756486,11102,392620,7223,225288,6230,183125,6470,42163,3138,167332,6128,363866,6743,216781,6322,178684,5707,38097,3053,147085,5369,1047930,16476,528689,10369,365626,9889,352324,9512,13302,1852,163063,4894,519241,8971,295499,8023,281966,7890,13533,1768,223742,6237,75699,4787,32533,3419,18586,2727,15640,2413,2946,1059,13947,1776,43166,3336,24316,2507,20497,2108,3819,1342,18850,2207,171235,5640,35602,2879,6979,1244,6066,1132,913,476,28623,2639,135633,4413,24153,2682,22770,2656,1383,585,111480,3801,287549,9459,129312,7167,80527,5977,72911,5531,7616,1640,48785,3801,158237,5908,92110,4744,84947,4582,7163,1409,66127,3990,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4827523,4262,1417092,14142,753997,8288,508262,8289,439947,7466,68315,4727,245735,7300,663095,9080,451501,8669,405324,8464,46177,4138,211594,6394,2397408,20636,1204232,11301,848312,11770,820921,11858,27391,2504,355920,6990,1193176,11757,722527,9555,697133,9355,25394,2509,470649,8382,96404,4845,41308,3108,26137,2775,23074,2716,3063,793,15171,1992,55096,3613,34110,3097,29907,3079,4203,1017,20986,2312,306996,5405,66051,3149,15788,2093,14966,2128,822,417,50263,2347,240945,4958,41476,2707,39741,2533,1735,796,199469,4952,609623,11875,272516,8451,171964,6892,157221,6326,14743,2134,100552,4759,337107,7712,208406,6718,196038,6666,12368,1792,128701,5490,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,822974,1799,226776,6106,124759,3955,84979,3892,77782,3782,7197,1715,39780,2463,102017,3580,71275,3236,65994,3143,5281,1314,30742,2457,425984,9046,214878,5210,153931,4173,150253,3931,3678,828,60947,2253,211106,5268,127463,4485,123812,4464,3651,948,83643,3165,13103,1836,5869,1131,3844,942,3457,895,387,286,2025,751,7234,1448,5497,1102,4815,1021,682,307,1737,716,51199,2975,12853,1586,2572,839,2332,784,240,290,10281,1421,38346,2254,6912,1221,6486,1192,426,338,31434,1787,105912,5518,51879,3684,33642,2791,31003,2621,2639,873,18237,2132,54033,3591,33697,2804,32182,2726,1515,500,20336,2309,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1462485,2455,416609,6920,229642,4405,170989,4350,156412,4747,14577,2027,58653,3136,186967,4505,137722,4320,127520,3741,10202,1735,49245,3049,782262,9929,394584,5191,308793,4761,304335,4779,4458,897,85791,2296,387678,6112,261092,5996,255162,5987,5930,912,126586,3396,18685,2321,7254,1301,5858,1185,5446,1151,412,313,1396,444,11431,1812,9073,1593,8014,1490,1059,591,2358,594,85670,2873,18215,1605,4583,929,4362,860,221,249,13632,1218,67455,2092,14545,1385,13761,1348,784,352,52910,1912,159259,5444,70948,3317,52976,3085,50406,2963,2570,859,17972,1567,88311,3632,62828,3337,60289,3298,2539,645,25483,2219,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2251404,2432,735549,11372,411010,7145,288776,7516,249872,7236,38904,3355,122234,4308,324539,6638,218639,6663,193617,6679,25022,2624,105900,4854,1022876,13711,516700,7829,366256,7669,345546,7862,20710,2345,150444,4502,506176,8317,285717,7296,268052,6940,17665,2389,220459,7287,50833,4060,21483,2523,15390,2286,13480,1997,1910,976,6093,1315,29350,3198,19857,2623,17286,2472,2571,853,9493,1454,116492,5352,25950,2569,7070,1331,6589,1282,481,312,18880,2150,90542,4369,20444,2400,17955,2326,2489,986,70098,3395,325654,8576,150626,5873,97466,5215,88777,5214,8689,1389,53160,3150,175028,5826,113726,4845,105013,4660,8713,1635,61302,4074,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1094383,1948,312486,7521,168719,4474,121314,4393,108369,4311,12945,1754,47405,2973,143767,4803,102430,4658,95091,4583,7339,1227,41337,3100,572153,8535,287306,4843,218531,4963,211969,4997,6562,1065,68775,2673,284847,5075,185199,4676,179983,4351,5216,1050,99648,4302,12525,1653,5220,1131,3450,917,3273,880,177,202,1770,716,7305,1346,4438,1124,4188,1122,250,220,2867,896,61620,2852,13329,1590,3212,944,3194,942,18,31,10117,1269,48291,2475,10096,1495,9951,1497,145,140,38195,2222,135599,5820,61675,3829,44677,3359,41753,3280,2924,922,16998,1969,73924,3701,50749,3143,48462,3109,2287,766,23175,2000,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7166696,4786,2410255,18602,1270628,11482,855073,10774,748884,9721,106189,6100,415555,8478,1139627,13248,757643,12187,675750,11965,81893,4980,381984,9329,3541769,23201,1807368,13834,1401276,14178,1340526,13802,60750,3499,406092,7498,1734401,13628,1089552,12189,1030656,12046,58896,3822,644849,10061,147463,7011,56792,4741,41966,4188,38085,4064,3881,1021,14826,2019,90671,5246,62241,3858,56741,3503,5500,1177,28430,2753,446093,8090,87915,4261,22041,2663,20493,2539,1548,633,65874,3040,358178,6462,69724,3789,65429,3593,4295,987,288454,5451,621116,12953,238094,7401,171176,6798,156830,6460,14346,1847,66918,3678,383022,9209,263602,7531,245035,7555,18567,2266,119420,5148,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
