GEO_ID,B10058_001E,B10058_001M,B10058_002E,B10058_002M,B10058_003E,B10058_003M,B10058_004E,B10058_004M,B10058_005E,B10058_005M,B10058_006E,B10058_006M,B10058_007E,B10058_007M,B10058_008E,B10058_008M,B10058_009E,B10058_009M,B10058_010E,B10058_010M,B10058_011E,B10058_011M,NAME,B10058_001MA,B10058_001EA,B10058_002EA,B10058_002MA,B10058_003EA,B10058_003MA,B10058_004EA,B10058_004MA,B10058_005EA,B10058_005MA,B10058_006MA,B10058_006EA,B10058_007MA,B10058_007EA,B10058_008EA,B10058_008MA,B10058_009EA,B10058_009MA,B10058_010MA,B10058_010EA,B10058_011MA,B10058_011EA,state
0400000US22,116573,6678,58939,4448,31403,2932,23987,2787,7416,1421,27536,2817,57634,4354,25237,2198,12153,1746,13084,1821,32397,3096,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19701,2279,9727,1693,4080,1203,3225,1100,855,392,5647,1174,9974,1517,3503,1116,1446,903,2057,677,6471,1238,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,144589,7250,73784,4431,28352,2684,20972,2573,7380,1428,45432,3566,70805,4494,18562,2256,6419,1399,12143,1842,52243,4357,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,123183,7063,58987,4782,21820,2601,16306,2460,5514,931,37167,3552,64196,4393,14331,2253,6637,1506,7694,1540,49865,3952,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,175039,7737,81363,4795,34541,3047,26642,2522,7899,1307,46822,3452,93676,5286,27942,2976,11320,1965,16622,1950,65734,4397,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65875,4343,35678,3423,15341,2047,12049,1783,3292,761,20337,2420,30197,2663,6318,1093,2832,746,3486,702,23879,2246,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89392,5698,44647,4067,26296,2788,19958,2469,6338,1291,18351,2429,44745,3207,22190,2463,11002,1806,11188,1874,22555,2000,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,115647,6569,59662,4762,29867,3159,22098,2824,7769,1271,29795,3029,55985,4133,21727,2300,8789,1468,12938,1467,34258,3162,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16065,2162,8582,1291,4945,1037,3632,921,1313,578,3637,901,7483,1443,3505,898,1552,548,1953,704,3978,989,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24793,2675,15721,2098,8243,1578,6458,1263,1785,606,7478,1159,9072,1432,3191,836,1372,500,1819,654,5881,1075,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,68379,5015,33526,3509,14566,2020,10967,1662,3599,975,18960,2999,34853,3439,11214,2046,4694,1156,6520,1444,23639,3073,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24703,2885,11773,1863,4438,1286,3347,1226,1091,423,7335,1389,12930,2268,3764,1294,2018,936,1746,798,9166,1994,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,195030,7702,86840,6602,30477,3249,20247,2839,10230,1550,56363,4510,108190,6055,19213,2477,5779,1183,13434,2105,88977,5774,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,53575,4803,29276,3757,16511,2804,12416,2339,4095,1177,12765,2020,24299,2658,9109,1427,3496,788,5613,1148,15190,2076,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,431647,11601,188860,7802,69759,4392,49318,3695,20441,2338,119101,5811,242787,8027,57162,4239,21082,2243,36080,3622,185625,6877,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,212883,7396,108318,5361,57718,4355,45563,3868,12155,1724,50600,3629,104565,5341,41181,3616,16491,2180,24690,2444,63384,4177,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8038,1458,5632,1201,2083,720,1640,703,443,224,3549,1010,2406,694,802,279,326,179,476,208,1604,557,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,223261,7901,113763,5659,55905,4421,43111,3929,12794,1619,57858,4101,109498,5554,44676,3451,22369,2428,22307,2279,64822,4197,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90243,4265,46666,2683,26323,2178,19029,1901,7294,1030,20343,1540,43577,2589,20521,1673,8721,932,11800,1279,23056,2114,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,72283,5529,34792,3878,15219,2592,11378,2416,3841,952,19573,2739,37491,3743,9275,1674,2403,827,6872,1487,28216,3089,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242419,7174,122867,5116,54231,3638,41486,3465,12745,1546,68636,4474,119552,5960,37300,2856,19004,1853,18296,1897,82252,5403,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20302,2541,9889,1799,3501,989,2621,959,880,449,6388,1501,10413,1697,2486,864,639,362,1847,765,7927,1510,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,116121,5688,55827,4071,28855,3352,19461,2627,9394,1791,26972,2758,60294,4148,26853,2717,10121,1649,16732,2438,33441,3010,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13307,1855,7719,1455,4840,1056,3571,928,1269,400,2879,855,5588,1064,3085,725,1204,438,1881,660,2503,777,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,165382,7646,84040,5803,43184,4333,32070,3658,11114,1872,40856,3830,81342,5138,33833,2840,17294,2409,16539,1653,47509,4086,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,763473,19978,403711,14069,189762,9654,148137,8237,41625,3848,213949,9978,359762,12446,111897,6237,51248,4317,60649,3686,247865,9972,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,64330,4339,35998,3389,10814,1756,7578,1567,3236,833,25184,2819,28332,2828,5989,1350,1422,553,4567,1197,22343,2487,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11234,1713,5472,1007,1839,655,1489,569,350,196,3633,865,5762,1238,1641,667,932,496,709,443,4121,1178,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,187210,8609,93550,5324,37905,3272,26498,2911,11407,1658,55645,5017,93660,5765,25872,3030,10213,1902,15659,2130,67788,4532,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,136567,6438,67055,5003,24204,2592,17558,2183,6646,1111,42851,4298,69512,4323,17026,2098,6967,1354,10059,1582,52486,3949,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41641,3388,19278,2329,9394,1539,6445,1256,2949,913,9884,1658,22363,2417,11554,1747,4698,1055,6856,1349,10809,1515,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71853,4556,41512,3091,17201,1887,13685,1561,3516,753,24311,2606,30341,2580,10524,1737,4826,1128,5698,1195,19817,1936,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8269,1768,5038,1170,2338,750,1563,535,775,521,2700,890,3231,1042,1661,763,838,513,823,478,1570,518,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,93731,5215,24618,2301,13149,1875,10033,1530,3116,737,11469,1549,69113,4693,30030,3168,12869,2019,17161,2233,39083,3352,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
