GEO_ID,B23026_001E,B23026_001M,B23026_002E,B23026_002M,B23026_003E,B23026_003M,B23026_004E,B23026_004M,B23026_005E,B23026_005M,B23026_006E,B23026_006M,B23026_007E,B23026_007M,B23026_008E,B23026_008M,B23026_009E,B23026_009M,B23026_010E,B23026_010M,B23026_011E,B23026_011M,B23026_012E,B23026_012M,B23026_013E,B23026_013M,B23026_014E,B23026_014M,B23026_015E,B23026_015M,B23026_016E,B23026_016M,B23026_017E,B23026_017M,B23026_018E,B23026_018M,B23026_019E,B23026_019M,B23026_020E,B23026_020M,B23026_021E,B23026_021M,B23026_022E,B23026_022M,B23026_023E,B23026_023M,B23026_024E,B23026_024M,B23026_025E,B23026_025M,B23026_026E,B23026_026M,B23026_027E,B23026_027M,B23026_028E,B23026_028M,B23026_029E,B23026_029M,B23026_030E,B23026_030M,B23026_031E,B23026_031M,B23026_032E,B23026_032M,B23026_033E,B23026_033M,B23026_034E,B23026_034M,B23026_035E,B23026_035M,B23026_036E,B23026_036M,B23026_037E,B23026_037M,B23026_038E,B23026_038M,B23026_039E,B23026_039M,B23026_040E,B23026_040M,B23026_041E,B23026_041M,B23026_042E,B23026_042M,B23026_043E,B23026_043M,B23026_044E,B23026_044M,B23026_045E,B23026_045M,B23026_046E,B23026_046M,B23026_047E,B23026_047M,B23026_048E,B23026_048M,B23026_049E,B23026_049M,NAME,B23026_001EA,B23026_001MA,B23026_002EA,B23026_002MA,B23026_003EA,B23026_003MA,B23026_004MA,B23026_004EA,B23026_005MA,B23026_005EA,B23026_006MA,B23026_006EA,B23026_007MA,B23026_007EA,B23026_008MA,B23026_008EA,B23026_009EA,B23026_009MA,B23026_010MA,B23026_010EA,B23026_011MA,B23026_011EA,B23026_012MA,B23026_012EA,B23026_013MA,B23026_013EA,B23026_014MA,B23026_014EA,B23026_015MA,B23026_015EA,B23026_016MA,B23026_016EA,B23026_017MA,B23026_017EA,B23026_018MA,B23026_018EA,B23026_019MA,B23026_019EA,B23026_020EA,B23026_020MA,B23026_021MA,B23026_021EA,B23026_022MA,B23026_022EA,B23026_023MA,B23026_023EA,B23026_024EA,B23026_024MA,B23026_025EA,B23026_025MA,B23026_026MA,B23026_026EA,B23026_027MA,B23026_027EA,B23026_028MA,B23026_028EA,B23026_029MA,B23026_029EA,B23026_030EA,B23026_030MA,B23026_031EA,B23026_031MA,B23026_032MA,B23026_032EA,B23026_033MA,B23026_033EA,B23026_034MA,B23026_034EA,B23026_035EA,B23026_035MA,B23026_036EA,B23026_036MA,B23026_037MA,B23026_037EA,B23026_038MA,B23026_038EA,B23026_039MA,B23026_039EA,B23026_040EA,B23026_040MA,B23026_041EA,B23026_041MA,B23026_042EA,B23026_042MA,B23026_043MA,B23026_043EA,B23026_044EA,B23026_044MA,B23026_045EA,B23026_045MA,B23026_046EA,B23026_046MA,B23026_047EA,B23026_047MA,B23026_048MA,B23026_048EA,B23026_049MA,B23026_049EA,state
0400000US13,1248870,3267,538933,2219,128110,4473,79223,4051,63539,3521,1120,401,3224,783,4223,1038,2388,663,4729,929,33901,2422,16308,1776,1413,473,3398,818,5465,1062,3167,650,4150,922,14986,1626,2986,694,384,235,1221,458,2290,764,2772,832,5333,1022,410823,4695,709937,2220,104161,4291,49946,3083,40807,2809,1361,555,2030,570,1632,575,1283,447,2833,728,38354,2855,20899,2141,2175,895,3769,863,3751,812,2997,660,4763,891,15861,1887,4685,1120,848,482,1749,543,1329,455,2088,647,5162,907,605776,4546,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,228061,859,101561,444,26664,1935,17542,1481,14934,1462,590,332,591,334,315,188,461,292,651,243,7058,1143,4272,896,173,136,460,254,713,332,918,404,522,298,2064,467,809,317,255,172,65,91,154,120,335,190,446,275,74897,1960,126500,729,22888,1500,12607,1227,10633,1182,69,80,789,299,257,179,276,205,583,300,7262,1248,4385,1038,319,217,1188,467,612,276,556,296,202,133,3019,611,771,250,0,181,392,252,5,8,464,265,1387,528,103612,1649,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,234979,1379,110434,1182,25206,1896,12893,1603,8831,1362,47,61,913,470,1061,428,904,364,1137,435,6747,1089,2328,650,262,224,779,326,849,362,807,356,1722,630,5566,1197,1335,485,269,217,82,84,639,420,635,403,2606,995,85228,2149,124545,1134,20292,1648,7293,1057,5045,972,121,138,280,211,507,326,543,307,797,471,7549,1126,3998,888,281,227,669,380,711,399,416,368,1474,672,5450,1089,1503,675,36,60,360,234,609,349,527,405,2415,790,104253,1836,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1787854,2583,769310,1598,199826,4601,113997,3909,88016,3842,2805,650,5468,950,5316,896,4338,874,8054,1133,58991,3205,28910,2125,2450,773,7435,1206,7567,1044,5312,1064,7317,1164,26838,1908,7301,1010,846,390,2518,593,3638,675,4424,736,8111,1114,569484,4965,1018544,1540,159925,4888,73632,3223,57367,3024,1528,491,3077,644,3009,635,3816,990,4835,848,55719,3178,31886,2513,1830,641,5600,934,6468,1076,4729,714,5206,897,30574,2198,9849,1321,975,354,2467,556,3513,780,3633,727,10137,1437,858619,4973,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,941494,2436,409209,1398,107639,3623,58242,2684,44099,2548,1418,476,3051,704,3198,742,2957,761,3519,667,34943,2587,16821,1586,613,332,4474,959,5102,899,3868,913,4065,770,14454,1454,4123,877,423,287,1148,436,2043,639,2185,624,4532,748,301570,3798,532285,1717,88808,3509,38672,2363,28398,2040,821,403,2670,1023,2997,716,1865,698,1921,546,33494,2094,17525,1557,1341,508,4075,851,4230,745,2341,662,3982,931,16642,1559,5694,865,835,424,1979,593,2396,666,2038,590,3700,803,443477,3609,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,490628,1523,214736,869,64993,2666,35312,1952,24705,1826,769,378,2060,579,2216,538,1799,476,3763,677,19946,1562,9169,1142,699,367,2466,544,2485,526,2105,560,3022,622,9735,1097,3174,629,300,187,827,331,727,282,1192,349,3515,762,149743,2741,275892,1140,52315,2221,18232,1354,14048,1224,374,228,412,212,882,372,1128,407,1388,433,19415,1490,10085,1203,881,287,1382,400,2466,592,1774,511,2827,575,14668,1414,4605,728,569,253,1435,498,1648,567,1835,437,4576,739,223577,2547,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,417533,1926,183644,1130,56098,2161,31367,1937,24945,1973,603,243,1259,380,1776,519,1153,428,1631,434,16744,1546,8080,1067,857,369,1425,398,2070,609,1399,532,2913,704,7987,1072,2189,476,395,296,399,195,746,321,1164,405,3094,707,127546,2201,233889,1350,43512,2377,19889,1435,14902,1306,326,242,1006,370,1202,457,917,414,1536,686,15402,1610,8529,1061,657,354,1524,467,1958,738,1066,356,1668,564,8221,977,2813,588,464,245,641,319,1001,368,653,259,2649,571,190377,2701,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,653022,2137,286408,1329,65989,3119,36807,2199,28851,1953,522,281,1415,460,2042,596,1576,570,2401,654,20382,2163,10510,1427,547,282,1876,441,2080,594,2669,769,2700,674,8800,1180,2524,646,209,182,366,246,707,334,1243,488,3751,733,220419,3002,366614,1468,52008,2207,21866,2071,16582,1662,318,216,860,359,860,452,1945,669,1301,453,21125,1575,11180,1042,1153,399,2020,539,2567,600,1434,594,2771,721,9017,1322,2813,594,148,97,513,326,1256,474,1326,613,2961,672,314606,2757,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,631170,1970,273926,1459,70528,3305,45552,2914,36408,2534,298,194,2330,703,2357,800,1923,665,2236,571,16764,1871,9804,1362,310,192,1431,497,1816,652,1003,352,2400,578,8212,1301,3617,854,144,132,481,293,502,253,1196,517,2272,532,203398,3302,357244,1508,54433,2347,27790,2176,22427,1951,512,311,1179,425,1024,366,1316,441,1332,533,18712,1645,9744,1127,547,436,1385,444,1921,566,2063,613,3052,862,7931,1128,2958,707,227,188,907,404,937,372,434,297,2468,696,302811,2315,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,242564,850,109804,614,30711,1760,14856,1383,9651,1090,413,236,935,357,1427,456,939,446,1491,454,11561,1292,5475,987,159,156,858,340,1604,426,2018,553,1447,516,4294,846,1027,402,76,90,493,267,458,301,364,239,1876,648,79093,1742,132760,626,23857,1568,8958,1047,6259,857,268,195,515,291,796,296,653,402,467,215,9674,1037,5349,790,332,241,903,314,1086,318,1002,331,1002,377,5225,977,1584,471,133,111,542,247,461,232,738,332,1767,635,108903,1646,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,822171,1837,353543,1290,108711,3786,67994,2970,54618,2877,1091,381,2983,914,3320,858,3080,889,2902,722,29517,2236,13984,1595,1150,349,4166,856,3966,917,2420,690,3831,793,11200,1232,2467,521,270,191,1451,365,829,309,1332,453,4851,768,244832,3766,468628,1518,94166,2550,48641,2570,37847,2201,1206,457,2897,809,2597,789,1564,411,2530,691,30461,2104,17227,1645,1274,456,3067,656,3386,850,2519,665,2988,649,15064,1349,4466,828,673,299,2210,634,1584,437,1891,496,4240,694,374462,3194,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1015577,1477,434098,962,128704,4256,71703,3849,58352,3373,1487,500,2948,731,2957,673,2699,655,3260,823,39097,2831,17054,1682,2453,735,5099,894,4913,991,4187,1032,5391,868,17904,1702,4758,988,421,200,1997,536,1789,576,2538,668,6401,1185,305394,4424,581479,1056,113809,3757,52143,2604,42125,2623,745,426,3314,741,1770,609,2606,732,1583,437,40621,2544,21357,1853,2411,531,5471,1023,4796,912,3113,729,3473,787,21045,1448,5781,910,706,344,3115,671,2596,569,2456,620,6391,936,467670,3730,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1531067,2143,673803,1288,134137,3505,68920,3241,51505,2893,1809,560,3336,729,4501,725,3572,789,4197,657,43897,2682,20884,1915,891,345,5817,983,6295,1009,4320,888,5690,822,21320,1438,5217,679,360,211,1523,449,2746,615,3255,559,8219,911,539666,3676,857264,1432,113883,3245,44405,2522,34815,2204,797,269,1918,519,2497,577,2067,525,2311,465,42236,2395,22517,1656,1815,595,4113,715,4671,821,3607,582,5513,844,27242,1882,7587,962,662,324,3137,692,3622,669,3471,624,8763,1062,743381,3332,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
