GEO_ID,B17001I_001E,B17001I_001M,B17001I_002E,B17001I_002M,B17001I_003E,B17001I_003M,B17001I_004E,B17001I_004M,B17001I_005E,B17001I_005M,B17001I_006E,B17001I_006M,B17001I_007E,B17001I_007M,B17001I_008E,B17001I_008M,B17001I_009E,B17001I_009M,B17001I_010E,B17001I_010M,B17001I_011E,B17001I_011M,B17001I_012E,B17001I_012M,B17001I_013E,B17001I_013M,B17001I_014E,B17001I_014M,B17001I_015E,B17001I_015M,B17001I_016E,B17001I_016M,B17001I_017E,B17001I_017M,B17001I_018E,B17001I_018M,B17001I_019E,B17001I_019M,B17001I_020E,B17001I_020M,B17001I_021E,B17001I_021M,B17001I_022E,B17001I_022M,B17001I_023E,B17001I_023M,B17001I_024E,B17001I_024M,B17001I_025E,B17001I_025M,B17001I_026E,B17001I_026M,B17001I_027E,B17001I_027M,B17001I_028E,B17001I_028M,B17001I_029E,B17001I_029M,B17001I_030E,B17001I_030M,B17001I_031E,B17001I_031M,B17001I_032E,B17001I_032M,B17001I_033E,B17001I_033M,B17001I_034E,B17001I_034M,B17001I_035E,B17001I_035M,B17001I_036E,B17001I_036M,B17001I_037E,B17001I_037M,B17001I_038E,B17001I_038M,B17001I_039E,B17001I_039M,B17001I_040E,B17001I_040M,B17001I_041E,B17001I_041M,B17001I_042E,B17001I_042M,B17001I_043E,B17001I_043M,B17001I_044E,B17001I_044M,B17001I_045E,B17001I_045M,B17001I_046E,B17001I_046M,B17001I_047E,B17001I_047M,B17001I_048E,B17001I_048M,B17001I_049E,B17001I_049M,B17001I_050E,B17001I_050M,B17001I_051E,B17001I_051M,B17001I_052E,B17001I_052M,B17001I_053E,B17001I_053M,B17001I_054E,B17001I_054M,B17001I_055E,B17001I_055M,B17001I_056E,B17001I_056M,B17001I_057E,B17001I_057M,B17001I_058E,B17001I_058M,B17001I_059E,B17001I_059M,NAME,B17001I_001MA,B17001I_001EA,B17001I_002MA,B17001I_002EA,B17001I_003MA,B17001I_003EA,B17001I_004MA,B17001I_004EA,B17001I_005MA,B17001I_005EA,B17001I_006MA,B17001I_006EA,B17001I_007MA,B17001I_007EA,B17001I_008MA,B17001I_008EA,B17001I_009EA,B17001I_009MA,B17001I_010MA,B17001I_010EA,B17001I_011EA,B17001I_011MA,B17001I_012MA,B17001I_012EA,B17001I_013MA,B17001I_013EA,B17001I_014MA,B17001I_014EA,B17001I_015MA,B17001I_015EA,B17001I_016MA,B17001I_016EA,B17001I_017MA,B17001I_017EA,B17001I_018EA,B17001I_018MA,B17001I_019MA,B17001I_019EA,B17001I_020EA,B17001I_020MA,B17001I_021MA,B17001I_021EA,B17001I_022EA,B17001I_022MA,B17001I_023EA,B17001I_023MA,B17001I_024MA,B17001I_024EA,B17001I_025MA,B17001I_025EA,B17001I_026MA,B17001I_026EA,B17001I_027EA,B17001I_027MA,B17001I_028EA,B17001I_028MA,B17001I_029EA,B17001I_029MA,B17001I_030MA,B17001I_030EA,B17001I_031EA,B17001I_031MA,B17001I_032MA,B17001I_032EA,B17001I_033EA,B17001I_033MA,B17001I_034EA,B17001I_034MA,B17001I_035MA,B17001I_035EA,B17001I_036MA,B17001I_036EA,B17001I_037MA,B17001I_037EA,B17001I_038EA,B17001I_038MA,B17001I_039EA,B17001I_039MA,B17001I_040EA,B17001I_040MA,B17001I_041MA,B17001I_041EA,B17001I_042EA,B17001I_042MA,B17001I_043MA,B17001I_043EA,B17001I_044EA,B17001I_044MA,B17001I_045EA,B17001I_045MA,B17001I_046MA,B17001I_046EA,B17001I_047MA,B17001I_047EA,B17001I_048MA,B17001I_048EA,B17001I_049MA,B17001I_049EA,B17001I_050MA,B17001I_050EA,B17001I_051MA,B17001I_051EA,B17001I_052MA,B17001I_052EA,B17001I_053EA,B17001I_053MA,B17001I_054MA,B17001I_054EA,B17001I_055EA,B17001I_055MA,B17001I_056MA,B17001I_056EA,B17001I_057MA,B17001I_057EA,B17001I_058MA,B17001I_058EA,B17001I_059MA,B17001I_059EA,state
0400000US13,898680,3125,264948,17895,125239,9879,20172,2406,5183,1309,28084,3291,10386,1934,2438,871,3927,1138,10595,1775,16063,2479,18619,2969,6346,1424,2422,840,681,420,323,220,139709,9231,21126,2250,3748,1017,23442,2911,10668,1817,2879,893,4270,1241,12117,1917,25953,2960,22469,2939,7880,1618,2840,889,1510,632,807,405,633732,18083,339511,10810,28889,2904,4435,1154,35164,3082,17767,3047,4759,1134,10594,1369,43299,3104,65166,4070,58587,3376,42844,2511,18247,1535,7021,1329,2739,867,294221,9664,28248,2905,4935,1329,32376,3439,15695,2190,4620,1353,11181,1731,34756,3028,46852,3172,48784,3407,34935,2507,19054,1850,7206,1199,5579,1091,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,137637,1485,18292,3029,9595,1874,743,354,295,246,699,365,966,619,110,117,698,387,1250,491,1525,627,655,595,903,498,1224,387,448,267,79,133,8697,1759,912,484,181,197,1533,618,346,235,108,129,448,269,1093,450,1666,486,1060,573,793,359,341,308,91,78,125,105,119345,3283,60668,2084,9391,600,1553,597,6209,1013,3666,1119,929,423,1317,335,6801,1198,11765,1292,8009,869,5480,856,3128,432,1711,374,709,132,58677,1991,8233,599,955,428,6578,829,3025,695,1118,485,1704,610,6775,695,10058,696,6962,827,5278,475,4587,461,2112,340,1292,313,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,192570,1218,48720,5806,22383,3143,2627,913,440,304,5481,1382,1931,668,1229,650,1046,412,3018,962,1877,803,2145,931,1379,736,442,301,533,335,235,257,26337,3529,4384,1023,677,486,3613,1143,1942,895,444,297,995,376,4177,1233,3886,1201,2850,696,2083,832,465,321,604,440,217,267,143850,6134,75544,3786,7695,1325,1525,662,8546,1559,4797,1215,968,631,3473,919,9804,1452,11401,1400,10841,1464,8650,1287,4464,1048,2828,746,552,323,68306,3595,6193,1038,1950,900,8498,1582,4781,1180,1131,572,2701,772,7124,1119,10492,1601,11011,1333,6027,1197,5023,751,2218,746,1157,461,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2116667,3631,422138,18460,191319,9887,27748,3061,5668,1262,34898,3282,16735,2471,5126,1007,7127,1318,19259,2103,24892,2855,25631,2763,11361,1796,7252,1133,4177,1029,1445,539,230819,10910,29975,3174,4314,1127,35426,3214,13687,1803,4844,1302,8361,1432,27951,3275,38576,3185,33528,2258,14345,1750,10988,1695,5732,1408,3092,930,1694529,18595,889201,9992,70286,3083,14190,1849,90570,4245,46187,3785,14944,1899,30687,1941,104061,2510,152799,2980,144626,3311,111981,2588,66057,1536,28063,1279,14750,1076,805328,11455,65544,3163,16565,2138,85954,4416,44101,3295,15530,1683,27041,2280,92239,3227,123930,3634,126117,2670,98295,2281,60006,1993,30856,1508,19150,1058,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,414011,2168,118770,9883,55696,5310,9957,1594,1726,871,11253,1725,4573,1084,1109,517,1635,626,6083,1284,6233,1293,8276,1857,3111,872,1206,633,120,178,414,327,63074,6104,7479,1228,1353,574,10507,1808,4337,1124,1430,612,2459,773,8530,1641,10254,1772,10219,1675,3030,895,1944,771,1078,539,454,309,295241,9836,155200,5780,13450,1651,3635,1060,18700,2215,8568,1467,2661,848,5395,960,19122,1865,25674,2053,25143,2546,17134,1565,9222,921,3701,606,2795,564,140041,6452,12566,1614,3534,1182,17630,2001,8654,1541,2699,781,5432,1059,15796,1907,19857,2015,21083,2297,14587,1757,10518,1204,4093,764,3592,735,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,165937,1423,35352,4839,17017,2802,2563,740,550,335,3406,1070,1192,505,452,279,523,335,1966,595,2981,980,2189,783,666,472,402,251,49,74,78,113,18335,2478,2141,567,400,381,3683,902,1158,546,672,432,453,318,3162,957,2049,696,2481,916,1034,480,807,448,119,102,176,122,130585,4912,69909,3361,5627,1001,2390,745,9521,1360,5471,1062,1626,680,2126,632,8339,1170,11019,1380,7952,1112,9615,1234,4085,804,1339,460,799,359,60676,3007,6971,1161,2203,823,6892,1222,3520,807,1843,636,1787,617,6730,972,10440,1684,7585,1201,6669,1052,3316,663,1495,565,1225,532,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,322293,1319,83151,6994,39211,4068,6526,1347,2051,745,6799,1274,3663,955,574,317,1422,673,4437,1311,4464,1097,4501,1192,2675,895,1177,524,656,288,266,185,43940,4254,6116,1395,1503,719,8324,1161,2482,812,538,424,1735,689,6791,1403,7309,1333,4664,942,1697,564,1227,520,973,624,581,277,239142,7307,124676,4395,11926,1487,3164,890,15616,1668,6007,1074,2486,569,5172,736,15625,1492,20845,1640,18994,1657,12153,1143,8005,1025,3170,743,1513,536,114466,4392,12102,1240,2651,1035,13799,1485,8034,1299,2021,643,4459,793,12231,1453,16731,1757,16297,1443,13171,1059,6368,896,4282,825,2320,602,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,139957,2336,43734,4698,21944,2785,4339,1023,1037,482,4063,858,1410,715,577,347,815,504,2370,988,2572,784,2265,733,1788,783,470,376,153,156,85,139,21790,2482,3225,991,380,346,4504,1085,1165,441,632,242,579,406,2718,731,3814,823,2988,809,862,525,489,385,283,245,151,181,96223,4837,53697,3335,4900,1123,1067,465,5262,1185,3386,881,301,236,1900,562,5957,1152,12854,1721,7957,1130,5958,860,2774,606,1079,368,302,283,42526,2830,4926,983,841,419,5817,1107,2891,774,493,316,1388,520,4485,947,6165,1100,6624,987,4393,655,2169,615,1743,660,591,311,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,215920,1846,49656,6043,24257,3392,4578,1578,881,409,2470,803,1539,670,284,281,776,501,4957,1403,3625,1061,2538,996,994,753,1063,462,376,269,176,131,25399,3530,4320,1544,171,251,3656,1082,1259,550,449,312,615,330,2681,939,5360,1372,3311,924,1244,633,1298,646,189,183,846,465,166264,6353,92152,4669,7340,1449,2280,1059,8082,1289,2726,854,1307,672,1803,564,9429,1482,21393,1890,14123,1768,11060,1368,7166,643,3099,535,2344,521,74112,3268,7761,1596,1107,525,7213,1072,2220,701,836,516,1380,549,9149,1612,12200,1617,10816,1669,8746,1470,6589,816,3698,611,2397,511,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18809,768,3348,989,1435,690,144,153,65,81,66,52,140,180,0,159,40,68,295,258,399,294,151,187,62,110,55,65,18,38,0,159,1913,709,125,185,0,159,314,243,20,33,38,45,19,33,168,163,599,396,230,185,46,75,229,297,26,50,99,124,15461,1204,7633,959,304,200,52,48,784,274,199,152,140,145,475,250,576,314,1452,506,1164,500,1441,469,571,243,424,279,51,68,7828,1225,329,257,10,21,1400,540,322,224,222,192,425,290,604,361,1372,594,563,324,1160,583,1087,615,66,77,268,228,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,546126,2118,77651,8710,34415,4949,4072,1072,1112,763,3990,1100,1553,524,1270,516,1144,594,5135,1325,5682,1641,4891,1562,2931,1032,1769,959,448,268,418,307,43236,4923,3648,1148,1462,710,5237,1691,2482,825,1317,670,1136,480,5402,1201,8976,1556,6134,1301,3725,801,2070,858,799,363,848,474,468475,9417,249701,5321,25475,1447,4834,1223,25354,2583,12287,1968,3530,902,6575,866,25869,2193,50152,2005,44136,1966,28499,1437,13956,1022,5831,752,3203,516,218774,5361,23617,2199,4145,1067,22672,2018,10564,1659,2869,729,5977,1026,22240,1413,36046,1662,37473,1941,25530,1218,15115,984,7807,732,4719,801,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,705226,2297,215763,10910,95541,5223,14506,1851,2699,863,13877,1934,5734,1449,2044,594,3113,930,11035,1844,11859,1604,10554,1557,9338,1346,6192,1130,3210,842,1380,602,120222,7056,12890,1525,3128,863,15892,2080,6424,1347,2242,672,4236,1109,12528,2009,22373,2409,13281,1724,9648,1260,8610,1378,5458,1096,3512,798,489463,11211,251215,5882,21173,1939,3865,931,23730,2318,12505,1987,4629,1076,8497,1307,35074,2179,49995,2295,37762,2009,27746,1584,15791,1229,7135,916,3313,782,238248,7269,20182,1485,3506,1168,20602,2077,11085,1580,4192,924,7150,1319,29018,2097,39964,2308,39089,1842,32124,1309,18429,1387,8479,1158,4428,766,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,463489,1516,115309,8588,55957,4637,8654,1219,2361,842,9833,1539,3987,898,964,422,2472,863,7922,1540,6856,1232,4327,962,5041,1178,1805,475,1367,507,368,277,59352,5148,7424,1332,2286,685,9460,1391,4717,1087,971,485,2496,889,8033,1610,9740,1242,6212,1275,5325,996,1637,396,565,290,486,245,348180,8425,177942,4568,15436,1465,3473,1075,19800,1923,10448,1670,3181,829,7088,980,21661,1585,28196,2058,26734,1495,19728,1526,13105,854,5897,815,3195,533,170238,5189,16045,1164,3501,1127,20127,1920,9603,1536,2753,745,6085,1026,20625,1639,21483,1544,24540,1619,19769,1699,13458,959,7823,894,4426,633,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,268978,1319,62401,6596,27400,3325,4046,969,1281,694,5284,1099,2059,683,615,290,1093,446,3585,1018,4157,929,3329,783,933,421,626,350,180,191,212,189,35001,4058,6181,1201,864,485,5367,1177,2407,808,881,411,565,275,5424,1123,5513,1239,4861,927,1370,635,774,478,263,237,531,268,206577,6934,112996,3876,11572,1339,2839,792,14876,1658,5882,1190,2282,629,4977,853,12840,1432,19774,1390,17448,1253,12320,1213,5313,634,1962,552,911,345,93581,4051,8786,1175,2322,756,13129,1468,5030,905,1639,537,3101,605,10397,1373,15278,1417,14553,1471,10334,1066,5496,848,2019,537,1497,628,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,72706,2327,18791,2440,9125,1601,1098,613,150,136,1588,664,372,275,209,202,339,261,1717,822,1332,588,1098,583,583,302,220,162,287,291,132,187,9666,1744,1253,598,629,339,1104,439,128,125,0,206,175,227,1577,732,2325,686,1266,557,513,377,523,401,101,173,72,185,53915,2817,30193,2308,3433,992,379,295,2943,772,1986,673,461,254,1511,665,2523,666,6684,1486,5630,1010,2360,858,1266,437,806,441,211,182,23722,2182,2487,544,223,182,4160,1068,935,506,548,391,930,577,1932,567,3177,775,4009,1028,2701,745,1431,599,527,406,662,498,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,225770,2387,54979,6758,24162,3567,4029,1231,1104,548,4439,1170,1521,629,409,397,613,325,3159,886,3701,1057,1841,704,1792,778,1102,549,382,258,70,130,30817,4160,5379,1231,313,336,5765,1311,1272,527,800,405,927,429,3176,898,5542,1367,3594,843,2094,860,967,520,373,266,615,450,170791,6821,90825,4322,8710,1487,1669,687,11044,1536,6094,1156,1978,618,2390,623,11013,1604,13910,1530,14264,1439,9890,1624,6110,967,2421,633,1332,484,79966,3567,6453,1227,1875,887,10121,1586,4980,1189,1292,462,2752,778,9267,1340,12436,1755,9506,1292,10683,1219,5513,691,2545,682,2543,783,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33795,673,9864,1707,4463,1225,492,492,0,161,257,199,627,232,350,384,391,213,1087,653,333,296,309,307,193,181,311,224,68,90,45,80,5401,991,242,217,18,35,1498,469,204,252,122,179,103,118,1484,715,593,268,430,301,126,112,417,374,102,174,62,102,23931,1684,12220,1249,1291,572,573,348,2031,705,460,358,107,160,173,142,1564,567,1487,563,1534,510,1519,576,921,472,353,336,207,176,11711,1488,875,620,577,270,1206,416,1019,483,188,230,278,241,1951,752,1773,605,1080,425,1348,530,821,324,253,235,342,243,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,185203,1211,45203,5195,21838,2497,4297,1000,689,251,3726,969,1594,563,482,252,1058,455,1804,577,3514,1027,2553,743,1040,592,575,354,280,242,226,207,23365,3098,3245,639,844,458,3320,875,1827,815,516,345,413,263,3628,1058,4293,920,2824,828,1066,517,729,412,323,356,337,294,140000,5176,74569,2895,7931,1030,1326,520,9535,1175,4133,973,1408,448,2896,724,9652,1134,11788,1431,11821,996,7637,909,4164,600,1620,432,658,257,65431,3131,6849,821,1318,591,9627,1084,3967,890,850,329,2841,531,5674,900,10140,1186,9992,1129,6991,910,4199,564,1491,508,1492,491,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,781529,1302,162563,12410,76336,7035,13750,1974,1674,779,14297,2633,6715,1349,2158,797,2463,833,6546,1226,7847,1562,9558,1439,6323,1327,2748,1004,1281,499,976,545,86227,7068,11232,1717,2234,778,13714,2164,5525,1340,1143,526,3440,969,10453,1481,13959,1910,11514,1553,5746,1200,4085,1138,2131,728,1051,533,618966,12303,319301,6952,22377,1965,5202,1254,32475,2623,17466,2040,4420,1164,13342,1391,40744,1337,56578,1873,48774,1613,40070,1514,22084,952,10768,692,5001,670,299665,6930,23730,1747,4251,988,32040,2967,16068,1988,5345,1111,10818,1138,35774,1499,46396,2072,45681,1666,37812,1430,22443,1175,11705,849,7602,581,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40876,884,8268,2321,3632,1099,991,512,63,105,736,384,368,305,0,182,99,97,146,124,495,403,271,348,252,186,145,201,66,127,0,182,4636,1447,233,232,82,139,636,427,581,426,0,182,149,234,795,612,1029,599,490,361,279,279,302,273,60,102,0,182,32608,2374,16547,1451,1416,579,578,358,1692,653,439,318,230,187,545,359,2382,464,3090,676,2401,694,2258,707,1259,282,169,178,88,147,16061,1426,1915,436,326,258,1739,614,763,401,193,162,601,284,1626,637,2465,687,2428,465,1757,478,1196,533,668,385,384,343,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1703142,2413,361085,16853,157465,8948,24022,2256,5119,1217,25022,3066,10408,1724,2371,918,7522,1441,16598,2284,20921,2790,17769,2642,11710,2184,7937,1444,5169,1111,2897,843,203620,10592,22208,2331,4121,1012,23811,2720,13115,2384,4004,1049,5453,1181,19969,2401,34857,2742,28897,2628,17752,2005,13332,1725,8768,1473,7333,1379,1342057,16307,697716,8795,54063,2686,10324,1671,58627,3575,27615,2735,9588,1432,20654,1860,79213,2420,124010,2717,116311,2814,96981,2462,58750,1514,27293,1424,14287,1192,644341,10592,50492,2586,8901,1739,53328,3400,28980,3256,8592,1307,18161,1707,66862,2540,98452,2771,101715,2922,95538,2183,61435,1785,31711,1628,20174,1492,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
