GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002EA,B08012_002MA,B08012_003MA,B08012_003EA,B08012_004MA,B08012_004EA,B08012_005EA,B08012_005MA,B08012_006EA,B08012_006MA,B08012_007EA,B08012_007MA,B08012_008EA,B08012_008MA,B08012_009EA,B08012_009MA,B08012_010EA,B08012_010MA,B08012_011MA,B08012_011EA,B08012_012EA,B08012_012MA,B08012_013EA,B08012_013MA,B08012_014EA,B08012_014MA,B08012_015EA,B08012_015MA,B08012_016MA,B08012_016EA,B08012_017EA,B08012_017MA,B08012_018EA,B08012_018MA,B08012_019EA,B08012_019MA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024EA,B08012_024MA,B08012_025EA,B08012_025MA,B08012_026MA,B08012_026EA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029EA,B08012_029MA,B08012_030EA,B08012_030MA,B08012_031MA,B08012_031EA,B08012_032MA,B08012_032EA,B08012_033EA,B08012_033MA,B08012_034EA,B08012_034MA,B08012_035EA,B08012_035MA,B08012_036MA,B08012_036EA,B08012_037MA,B08012_037EA,B08012_038EA,B08012_038MA,B08012_039EA,B08012_039MA,state
0400000US13,4201848,22836,90954,5720,334850,9285,559746,14151,654763,14983,606739,13659,258340,8770,584268,12331,130866,7038,161374,7037,407847,11263,298111,9019,113990,6267,2208621,17558,47640,4163,160900,7449,274187,9201,324543,9291,311732,10017,134683,6084,322174,10045,72197,4602,89220,5434,221473,8206,179002,7290,70870,5718,1993227,16166,43314,3770,173950,6824,285559,10115,330220,10346,295007,9665,123657,5813,262094,8841,58669,4609,72154,4603,186374,6689,119109,6878,43120,3413,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,654942,7845,19632,2136,53910,3255,83870,4180,87365,4718,90225,5476,32241,2682,112223,4925,17349,2402,25436,2282,63725,3996,48983,3805,19983,2291,355455,4816,12251,1513,28363,2385,43358,2768,48833,3082,50211,3694,18228,1953,63047,3514,10734,1830,13650,1823,32632,2712,24179,2438,9969,1600,299487,6078,7381,1677,25547,2209,40512,2909,38532,2889,40014,3678,14013,1779,49176,3214,6615,1064,11786,1504,31093,2643,24804,2539,10014,1596,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,670046,10145,39701,3885,104976,5695,114659,5388,114863,6481,96812,5192,37738,3326,72752,4463,15304,2879,13922,2097,29728,2900,19853,2191,9738,1456,366823,6223,20642,2559,54499,3588,59697,3823,61022,4611,51238,3783,21428,2402,42587,3179,9117,2017,7663,1351,18706,1954,13067,1633,7157,1126,303223,6585,19059,2401,50477,3732,54962,3474,53841,3783,45574,3697,16310,2310,30165,3148,6187,1506,6259,1484,11022,1848,6786,1274,2581,888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5778728,24381,159716,6092,539766,11020,702496,13650,750056,14829,749176,12780,339585,9113,804820,12598,185855,6557,276896,8485,601172,12619,502823,11401,166367,6407,3047926,15881,82748,4072,263147,6600,338788,8514,371696,8528,391689,9719,179110,6757,443542,9404,95354,4535,151781,6218,341664,8633,292055,8555,96352,5448,2730802,17911,76968,4230,276619,8504,363708,9647,378360,10309,357487,7960,160475,5944,361278,9457,90501,4624,125115,5035,259508,8339,210768,6372,70015,4517,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2929423,16075,104120,5073,353788,10054,457812,11087,488586,9636,426738,12012,196512,7583,353657,8529,87171,4706,105941,5637,189213,6771,114159,5044,51726,3606,1545035,12211,55315,3344,167355,5824,227978,7645,246532,6698,219632,8558,103498,4718,198383,7134,50355,3768,57766,3974,110357,5289,73795,4078,34069,2617,1384388,11803,48805,3379,186433,7414,229834,6558,242054,7373,207106,7180,93014,4939,155274,4727,36816,3142,48175,3408,78856,4197,40364,2960,17657,2240,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1490887,10075,102822,4635,275239,8274,264959,6654,260433,8025,201732,5516,83793,3932,131263,4749,30889,2069,32844,2221,58273,3219,30216,2385,18424,1943,781761,7539,55420,3080,135501,5078,134001,4757,134326,5196,105397,4819,44416,2688,72449,3818,17141,1675,17724,1881,32848,2271,19897,1930,12641,1636,709126,7182,47402,3158,139738,5604,130958,4481,126107,4752,96335,3921,39377,2520,58814,2924,13748,1495,15120,1468,25425,2035,10319,1214,5783,907,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1332635,10425,83468,3606,212875,7456,240992,7304,232378,6547,199210,7061,83683,4233,129941,5607,26779,2148,28928,2363,52780,3028,25794,2446,15807,1703,718049,7058,43343,2795,109130,5691,122781,5678,121909,5052,105129,5020,46415,3149,75304,3589,16461,1722,15983,1651,32785,2337,17540,2035,11269,1392,614586,7058,40125,2122,103745,4098,118211,4264,110469,4781,94081,4115,37268,2481,54637,3318,10318,1167,12945,1694,19995,1869,8254,1116,4538,894,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1818841,13406,71139,4986,212336,6991,277044,8645,315699,8848,278968,8428,120359,5352,226138,7837,49518,3647,56931,3601,111291,5455,67170,3976,32248,3118,968221,8889,39673,3463,103272,5130,133417,6517,162063,5808,145175,5519,66520,3837,126523,5774,29019,2654,30914,2561,66360,4057,44530,3171,20755,2214,850620,8667,31466,2918,109064,5195,143627,5162,153636,5812,133793,5874,53839,3619,99615,4625,20499,2253,26017,2488,44931,2866,22640,2228,11493,1683,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1934748,14680,64762,4692,209414,7515,294596,9152,312482,8848,301905,9631,104622,5972,273418,11183,44498,3990,49074,4232,123650,6199,91980,5933,64347,4400,1014784,10525,32142,3313,95180,5305,137976,6313,155576,5764,155297,6782,53961,4144,148756,7183,22258,2747,27235,3206,72971,4647,61922,4488,51510,3950,919964,10221,32620,3126,114234,5247,156620,6905,156906,6189,146608,5872,50661,3542,124662,7225,22240,2689,21839,2430,50679,3459,30058,3040,12837,1897,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,603954,7229,29457,2755,75486,4117,91785,4963,97769,4901,87171,4570,37765,3302,65379,4080,18453,2106,20618,1986,42600,3309,24751,2504,12720,1573,310165,4963,15598,1716,35080,3295,43494,2751,48716,3630,42806,3051,18714,2184,36825,3044,9254,1368,11932,1652,23266,2514,15406,1748,9074,1262,293789,4769,13859,1742,40406,2816,48291,3480,49053,3502,44365,3089,19051,2189,28554,2334,9199,1511,8686,1205,19334,2039,9345,1547,3646,797,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2837275,13757,44361,3239,166902,6164,275982,7987,346359,8256,372927,10654,173771,7238,428700,9677,112899,5497,153938,6490,334304,9171,310564,7339,116568,5631,1455123,11145,20605,2477,76117,4258,126944,6048,163246,6567,184905,7473,88419,4999,229568,6702,62286,4154,81231,4306,179600,6343,177690,6230,64512,4492,1382152,10252,23756,2032,90785,4479,149038,5745,183113,5808,188022,6485,85352,5057,199132,6585,50613,3661,72707,4317,154704,5559,132874,5100,52056,2999,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3232609,20461,77700,4828,279575,8410,396962,9876,441691,10345,423606,11193,191414,6905,447659,9436,103459,3929,152548,6358,335453,8572,285564,7952,96978,4014,1646469,13825,37781,3334,131499,5360,184842,7170,213757,6642,210022,7842,100299,4499,231966,7578,55574,3315,79693,4775,180858,6647,165110,6184,55068,3365,1586140,12033,39919,3386,148076,5999,212120,7159,227934,7437,213584,7065,91115,5219,215693,7589,47885,3380,72855,4175,154595,5906,120454,5219,41910,2742,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4196854,21335,136111,5689,462272,10854,605797,10629,674138,10807,647433,10290,292253,7786,508006,10571,134535,4530,162568,5144,308240,8307,187307,5736,78194,3742,2186001,14573,67224,3951,220405,6600,284850,6449,340295,7803,329349,7794,150013,4953,275745,7507,75248,3174,91524,4053,179895,6569,120062,4521,51391,2853,2010853,14391,68887,3937,241867,7500,320947,8048,333843,9053,318084,7448,142240,5115,232261,7280,59287,3461,71044,3365,128345,4515,67245,3793,26803,2434,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2667269,13500,105054,4811,319996,7839,395365,6819,419993,9353,392461,8807,192049,6538,332963,8250,82694,3809,99214,4217,180995,6021,104673,4410,41812,2619,1388543,9023,58890,3383,154067,5487,192536,4608,210236,5681,201534,5509,103042,4836,181062,6520,45798,3074,49639,2553,101944,4173,61656,3269,28139,1945,1278726,8700,46164,2741,165929,5255,202829,5346,209757,6006,190927,6241,89007,3829,151901,4839,36896,2608,49575,3363,79051,3270,43017,2505,13673,1520,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1168561,11399,41778,3483,136958,6218,190991,7301,197451,7071,167064,7039,68382,4615,150902,7671,28726,3256,35860,3596,73657,4361,47115,3587,29677,3128,607635,8024,22903,2618,67999,5162,91891,4784,97613,4955,84775,5473,34993,3048,78851,4824,15565,2337,20479,2307,39259,3643,30695,2821,22612,2676,560926,8460,18875,2283,68959,3674,99100,4855,99838,5076,82289,5345,33389,3159,72051,5216,13161,2073,15381,2273,34398,2582,16420,2135,7065,1336,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2647602,15807,100361,5423,310254,8407,391000,11298,429938,10049,416097,9388,180834,6893,343411,9109,78436,4328,89188,4996,180379,6926,86869,4241,40835,2839,1368537,9422,53760,3840,147774,5346,189367,7710,213439,6514,213887,6962,93520,4994,183695,6208,42066,3267,49778,3693,101736,5302,54007,2897,25508,2085,1279065,11889,46601,3182,162480,6431,201633,6712,216499,7558,202210,7080,87314,4720,159716,5979,36370,2363,39410,2797,78643,4057,32862,2557,15327,1943,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,453422,5317,32539,2658,85845,3672,97246,4707,90911,4834,52837,3564,17227,1639,32906,2677,4750,996,7370,1064,14185,1666,9748,1369,7858,1375,240725,3362,17810,1763,42867,2877,49298,3683,46596,3496,29596,2409,9331,1276,18288,1943,2621,752,3980,744,7886,1102,6686,1181,5766,1161,212697,4177,14729,1636,42978,2286,47948,2683,44315,3376,23241,2268,7896,1213,14618,1453,2129,582,3390,770,6299,996,3062,706,2092,559,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,928530,7417,61525,3438,162093,5640,174052,6451,167830,6043,135426,5148,52798,2898,83396,4026,14904,1362,17429,1643,31232,2131,17363,1866,10482,1301,492869,4999,32977,2222,80652,3878,90856,4364,88247,4222,74867,3840,27159,1873,46838,3091,8089,1030,9631,1184,16282,1354,10236,1501,7035,1044,435661,5328,28548,2085,81441,3457,83196,3774,79583,3826,60559,3209,25639,2014,36558,2174,6815,910,7798,1047,14950,1537,7127,960,3447,714,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
