GEO_ID,B17009_001E,B17009_001M,B17009_002E,B17009_002M,B17009_003E,B17009_003M,B17009_004E,B17009_004M,B17009_005E,B17009_005M,B17009_006E,B17009_006M,B17009_007E,B17009_007M,B17009_008E,B17009_008M,B17009_009E,B17009_009M,B17009_010E,B17009_010M,B17009_011E,B17009_011M,B17009_012E,B17009_012M,B17009_013E,B17009_013M,B17009_014E,B17009_014M,B17009_015E,B17009_015M,B17009_016E,B17009_016M,B17009_017E,B17009_017M,B17009_018E,B17009_018M,B17009_019E,B17009_019M,B17009_020E,B17009_020M,B17009_021E,B17009_021M,NAME,B17009_001MA,B17009_001EA,B17009_002MA,B17009_002EA,B17009_003EA,B17009_003MA,B17009_004EA,B17009_004MA,B17009_005EA,B17009_005MA,B17009_006MA,B17009_006EA,B17009_007MA,B17009_007EA,B17009_008EA,B17009_008MA,B17009_009EA,B17009_009MA,B17009_010EA,B17009_010MA,B17009_011MA,B17009_011EA,B17009_012MA,B17009_012EA,B17009_013MA,B17009_013EA,B17009_014EA,B17009_014MA,B17009_015EA,B17009_015MA,B17009_016EA,B17009_016MA,B17009_017MA,B17009_017EA,B17009_018MA,B17009_018EA,B17009_019EA,B17009_019MA,B17009_020EA,B17009_020MA,B17009_021EA,B17009_021MA,state
0400000US13,1687863,20641,495965,12744,31695,3525,17838,2423,13857,2249,167616,8804,69982,4640,97634,6631,296654,9868,171003,6767,125651,6568,1191898,19073,712271,15552,506798,11248,205473,9072,188250,8372,127639,6208,60611,4848,291377,8075,267869,7500,23508,3014,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,244757,8872,59292,3887,2166,695,1349,518,817,419,20717,2277,7008,1179,13709,2002,36409,3017,16892,1878,19517,2113,185465,7904,106993,6351,57636,4040,49357,3999,31268,2969,17232,1722,14036,2142,47204,3075,36501,2229,10703,2186,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,271347,9824,84581,5921,5794,1492,3017,928,2777,1052,37502,3930,14160,2283,23342,2811,41285,3680,26626,2874,14659,2018,186766,7496,94140,6125,65960,4461,28180,3237,39258,3376,25189,2539,14069,2065,53368,3177,49136,3003,4232,1418,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2378255,23417,597585,12419,29126,3058,14344,2124,14782,1863,213697,8731,92258,4585,121439,6283,354762,10170,213494,7206,141268,5633,1780670,21294,1008404,15294,707155,11234,301249,9147,320653,9115,223883,6797,96770,5239,451613,8591,422103,7779,29510,2457,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1209489,14833,340932,9586,20331,2687,9801,1438,10530,2030,140507,6340,61244,4044,79263,4675,180094,6842,105131,4853,74963,4778,868557,11021,472386,9489,334941,7905,137445,5900,151651,6317,110066,5411,41585,2949,244520,6520,224333,6039,20187,2367,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,615305,10547,160396,6357,11399,1956,5515,1347,5884,1373,72178,4301,34133,3202,38045,3134,76819,3925,44516,2522,32303,3002,454909,8395,246999,7141,178337,5428,68662,4361,82519,4334,58567,3252,23952,2287,125391,3462,118841,3465,6550,1259,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,531915,10982,147015,6687,11435,1897,5789,1098,5646,1440,64577,4548,26979,2412,37598,3675,71003,4014,46595,3025,24408,2510,384900,8511,215626,7960,156397,5642,59229,4116,64051,3581,46233,2899,17818,2020,105223,4191,98685,3999,6538,1196,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,818742,14492,272281,8367,15038,1870,9001,1560,6037,1110,87623,4579,41954,3800,45669,3671,169620,7139,111433,4553,58187,4216,546461,11769,285973,9264,201235,6540,84738,5119,91942,4720,65718,3476,26224,2562,168546,5212,158167,4996,10379,1609,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,851929,16941,282158,11352,22307,2971,10856,1648,11451,2245,85193,5915,42628,3473,42565,3841,174658,8424,114426,5064,60232,5999,569771,13684,336272,10034,240080,6741,96192,6564,90923,4995,63980,3370,26943,3603,142576,5663,133565,5263,9011,1395,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,300306,8442,81509,4309,4482,1239,1801,623,2681,975,29419,3095,12761,1654,16658,2412,47608,3049,28837,2164,18771,2189,218797,7050,108265,5729,72090,4063,36175,3017,44076,3365,29569,2381,14507,1917,66456,3574,60198,3032,6258,1501,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1079756,14197,228115,7700,12762,1933,5255,1066,7507,1390,78941,5529,28720,3049,50221,4298,136412,6532,73001,4214,63411,4382,851641,13522,517977,10737,346272,7180,171705,6892,140320,6106,90546,4346,49774,3874,193344,5813,175672,5539,17672,1551,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1401337,18778,324700,9913,9605,1567,4560,1162,5045,999,103730,5910,44141,3416,59589,4520,211365,7672,128061,5002,83304,5015,1076637,16832,600849,14078,386921,9475,213928,7879,215333,8057,139169,5491,76164,4983,260455,6921,235903,6440,24552,2830,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1929461,20311,568905,13445,27430,2727,12626,1794,14804,1903,220612,7852,93783,4747,126829,5973,320863,10303,185664,6681,135199,6579,1360556,16749,662474,12436,475141,10089,187333,6398,249202,7518,173352,6022,75850,4709,448880,8013,408849,7001,40031,2716,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1112262,14885,256708,7695,14845,1737,8551,1266,6294,1015,117983,5657,47224,2841,70759,4594,123880,5177,75997,3566,47883,3655,855554,13278,480399,10770,326453,7758,153946,5907,173069,6027,114547,4840,58522,3989,202086,5042,186829,4480,15257,1769,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,484464,10444,173673,6878,11803,1715,5884,1064,5919,1609,43320,4226,21022,2721,22298,3016,118550,5546,79575,4386,38975,3964,310791,8651,164586,6850,122826,5825,41760,3956,43196,3747,32293,2832,10903,1835,103009,3961,95760,3722,7249,1420,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1183613,15435,344682,9275,19603,2305,10532,1680,9071,1929,123458,5838,55494,3090,67964,4902,201621,8106,126643,5551,74978,5568,838931,13232,451716,9381,328914,7651,122802,4655,144341,6416,100772,4939,43569,3688,242874,5994,223638,5750,19236,1822,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,235584,8324,71429,4827,6867,1624,2994,1136,3873,1254,33291,3076,14820,1785,18471,2321,31271,3444,19217,2530,12054,1956,164155,6755,82476,4671,56161,3064,26315,3259,36225,3194,25133,2556,11092,1943,45454,3140,41461,2945,3993,990,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,364693,8995,84392,4560,5881,1092,3199,768,2682,775,39626,3017,17585,1615,22041,2465,38885,3080,27193,2196,11692,1839,280301,7498,170496,6580,119838,4382,50658,3565,44571,3044,30716,2192,13855,1784,65234,2830,61917,2679,3317,825,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,596308,12290,148294,6493,9424,1808,3319,830,6105,1713,48426,3763,20745,2113,27681,3089,90444,4844,43287,3166,47157,3775,448014,10108,252269,8372,165150,5830,87119,5142,87546,5246,53528,3701,34018,3247,108199,4394,93029,4062,15170,2035,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,259796,7345,50733,3755,2557,713,1035,422,1522,543,20319,2242,8406,1461,11913,1741,27857,3174,15224,1962,12633,2339,209063,6363,113701,5721,72873,4047,40828,3083,41317,3055,26905,2338,14412,1926,54045,3729,49412,3645,4633,986,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1440508,20768,308372,8041,16399,2147,6776,1279,9623,1942,87994,4852,33325,3123,54669,3879,203979,6882,117670,4674,86309,5050,1132136,17769,632625,11887,421487,9106,211138,8178,196385,7505,135187,5784,61198,4647,303126,8104,276724,6855,26402,2646,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,392922,10178,127136,6082,9907,1831,5055,1173,4852,1279,38023,3802,17044,2085,20979,2694,79206,4892,48282,3391,30924,3179,265786,8916,139435,6894,96343,5606,43092,3589,48190,3393,33284,2892,14906,1546,78161,4139,71376,3778,6785,1302,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3933100,28290,1009346,15189,54300,4257,25121,2748,29179,3302,283910,8247,122779,5414,161131,6872,671136,13121,394892,10214,276244,8398,2923754,24755,1649720,23534,1094685,19065,555035,13213,532773,10834,358137,7500,174636,6994,741261,12584,664830,11189,76431,4983,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1841655,26314,527671,12559,30411,2495,14963,1793,15448,1818,192224,6897,89062,4423,103162,5733,305036,10134,181488,5959,123548,7189,1313984,21867,722499,15687,522070,10753,200429,9272,230394,8939,160114,6507,70280,5436,361091,10143,330875,9091,30216,4106,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,163566,6189,38469,3273,3072,920,1916,813,1156,567,17979,2491,8867,1578,9112,1583,17418,1932,11214,1555,6204,1132,125097,5232,73050,4829,53087,3509,19963,2453,28555,2595,19575,2156,8980,1396,23492,1772,22972,1753,520,244,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2305695,23433,631102,11574,37224,3434,18671,2127,18553,2183,226562,7229,104168,5060,122394,5173,367316,9684,228866,7109,138450,6057,1674593,21039,886003,15504,643872,12406,242131,7410,284741,9534,203199,6957,81542,5700,503849,10086,470873,9572,32976,2372,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,699118,11644,205823,6109,15221,1760,7748,1151,7473,1289,70933,4648,32332,2367,38601,3508,119669,4803,74534,2866,45135,3445,493295,10395,277199,7714,195202,5792,81997,3890,80653,4157,57767,3580,22886,2386,135443,4404,125660,4309,9783,1660,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,912956,13915,275846,9753,14051,2244,6505,1231,7546,1685,117792,6041,46192,3599,71600,4815,144003,6514,72507,4316,71496,4587,637110,12153,307605,8817,194902,6045,112703,5853,146002,5780,90026,4067,55976,4209,183503,6354,159129,5662,24374,2511,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2461705,25569,629241,12051,26849,2604,15567,1972,11282,1804,206252,6942,88093,4648,118159,5556,396140,8496,241221,6364,154919,6461,1832464,21803,955560,18966,673925,11862,281635,11023,322975,9056,230805,6687,92170,4973,553929,8833,511307,8414,42622,3520,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218136,8101,60936,4396,2474,876,1297,699,1177,589,19936,2586,9097,1529,10839,1842,38526,3610,25309,2677,13217,2201,157200,7363,84778,5356,57780,3818,26998,3062,31011,3203,20991,2371,10020,1700,41411,2679,38015,2498,3396,805,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,877460,14543,259145,8219,16055,2345,8201,1469,7854,1645,90888,5415,41676,3106,49212,3963,152202,6239,95959,4490,56243,4133,618315,12855,328318,9783,235353,6796,92965,6882,106533,6422,73380,4813,33153,3517,183464,6426,170729,5826,12735,2179,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,171751,5843,45209,3049,4670,1250,2227,793,2443,1037,19612,2298,8647,1395,10965,1609,20927,2189,13607,1676,7320,1317,126542,5491,72440,4368,53279,3381,19161,2050,25105,2172,18115,1650,6990,1493,28997,1939,27365,1881,1632,549,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1188412,22318,366286,11902,21737,2680,12750,1862,8987,1870,121297,7810,55182,4292,66115,5581,223252,8171,141079,5608,82173,5851,822126,18480,449711,14446,324205,9817,125506,7450,138160,6440,98195,5271,39965,4301,234255,6196,217910,5993,16345,2021,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4207506,38835,1127188,20812,88431,5340,43405,3096,45026,4382,412832,13355,188819,8516,224013,8741,625925,13856,362092,8588,263833,11169,3080318,32208,1925817,26646,1328913,20232,596904,16052,525772,12944,361490,9685,164282,7729,628729,12265,585313,11249,43416,3654,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,376888,9962,114117,6188,7478,1495,2474,703,5004,1304,55718,3951,16279,1641,39439,3567,50921,3813,25040,1971,25881,3071,262771,8415,157310,6723,97973,4638,59337,4301,50182,3723,32114,2835,18068,2288,55279,3116,52995,2898,2284,745,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,141152,5022,33392,3135,1941,660,1129,531,812,424,13689,1741,5907,916,7782,1638,17762,1833,10494,1522,7268,1248,107760,4985,54749,3858,34435,2305,20314,2485,24574,2113,17915,1507,6659,1245,28437,1931,25332,1633,3105,928,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1512864,18721,360139,9223,20052,2215,9453,1532,10599,1676,133364,6546,50224,2731,83140,5851,206723,7550,118713,4915,88010,5373,1152725,15218,686472,11533,469144,8484,217328,7994,193537,7074,125836,4863,67701,5234,272716,7240,251630,7284,21086,2745,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1470709,21133,372541,11373,19752,3118,8538,1867,11214,2112,139598,6831,54117,3973,85481,5641,213191,8259,111812,5296,101379,6296,1098168,16932,597932,14418,394410,10098,203522,8495,227905,8310,146499,5464,81406,5285,272331,8466,239126,7625,33205,3317,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,359863,8718,124873,5254,5742,1141,2935,701,2807,921,33643,3385,16637,2183,17006,2281,85488,4442,51951,3246,33537,3262,234990,7452,107401,5548,79747,3865,27654,3113,35365,2992,25175,2244,10190,1828,92224,4259,86061,3843,6163,1162,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1169736,14152,294437,8551,17187,1742,8995,1264,8192,1387,136277,5368,58596,3475,77681,4761,140973,5719,85239,4025,55734,3527,875299,13450,462545,10698,325158,7819,137387,5900,172804,6224,122145,4885,50659,3575,239950,5355,221675,4996,18275,1674,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,119783,5487,28409,2741,3306,1169,1761,855,1545,835,13163,2023,6611,1430,6552,1256,11940,1830,6803,1297,5137,1044,91374,4905,50986,3974,35376,2868,15610,2364,20951,2355,14607,2024,6344,1456,19437,2081,18404,1984,1033,428,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,517634,11636,299730,8817,12069,1797,6322,1272,5747,1394,51701,3518,25963,2477,25738,2622,235960,7137,168301,5211,67659,4736,217904,8599,117811,6530,78725,4909,39086,2918,24874,2472,18283,2056,6591,1398,75219,3587,68391,3481,6828,1091,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
