GEO_ID,B19215_001E,B19215_001M,B19215_002E,B19215_002M,B19215_003E,B19215_003M,B19215_004E,B19215_004M,B19215_005E,B19215_005M,B19215_006E,B19215_006M,B19215_007E,B19215_007M,B19215_008E,B19215_008M,B19215_009E,B19215_009M,B19215_010E,B19215_010M,B19215_011E,B19215_011M,B19215_012E,B19215_012M,B19215_013E,B19215_013M,B19215_014E,B19215_014M,B19215_015E,B19215_015M,NAME,B19215_001MA,B19215_001EA,B19215_002EA,B19215_002MA,B19215_003EA,B19215_003MA,B19215_004MA,B19215_004EA,B19215_005MA,B19215_005EA,B19215_006EA,B19215_006MA,B19215_007MA,B19215_007EA,B19215_008EA,B19215_008MA,B19215_009MA,B19215_009EA,B19215_010MA,B19215_010EA,B19215_011EA,B19215_011MA,B19215_012MA,B19215_012EA,B19215_013EA,B19215_013MA,B19215_014EA,B19215_014MA,B19215_015MA,B19215_015EA,state
0400000US16,26708,1149,31118,1134,28264,2964,31533,1450,19584,1730,46406,3700,46013,4176,47651,14944,23342,1321,21403,928,24005,1335,19041,1104,40729,5190,41139,5255,33320,15952,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,34681,572,40769,609,35915,685,39832,1428,26991,838,63310,2622,64468,2670,54358,4195,30142,408,26668,486,33536,1392,21871,390,59822,2759,61161,2162,47988,5076,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29469,659,34694,931,31197,585,32340,866,26460,1057,51367,2194,51235,2250,56949,13957,25257,553,22680,719,26852,962,20514,498,43411,2603,43859,2881,39846,6773,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30280,622,36160,985,32104,930,35321,1219,24817,1677,54771,3016,55371,2716,46328,10384,25527,868,23504,702,27838,1877,21246,732,43525,4627,41909,4771,62783,15587,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30376,503,34631,1535,31557,799,32341,1353,28271,1207,53412,3358,53012,3595,61114,15350,26593,681,24377,858,28754,1901,21365,834,45930,3090,45531,3651,52237,18759,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,24612,620,28172,1472,24591,1066,26181,1108,21164,1415,42675,2495,43534,3529,40328,3302,21941,590,19914,595,22118,1279,18473,506,43095,3839,43570,4045,40455,4545,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26239,632,32130,787,30069,1238,31839,741,21732,1202,51433,2916,52372,4087,35862,11984,21611,531,19995,587,21941,677,17883,719,42204,3918,42220,4185,42143,12835,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28732,1798,33848,2417,26699,1549,29517,2746,22689,2168,57611,5052,58912,4966,48983,5402,25185,1317,21413,972,26186,2151,18329,929,54101,4897,55745,7652,47307,4061,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46684,831,52958,2180,47110,1476,51574,1179,31627,2274,82577,2906,84506,3946,64285,6921,41480,791,36694,837,46308,1210,25758,944,73104,2873,74215,3142,64491,8989,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,40329,834,48510,2214,37035,1276,44877,2205,25328,1400,85290,4495,88806,4912,65039,5077,34168,1243,28449,998,41161,1190,21454,613,78332,2959,79116,3081,66212,11999,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,29855,458,34174,854,31009,434,31873,527,27666,1037,52223,2242,52185,2435,52873,6472,26048,437,24014,479,26785,615,22006,369,45423,2421,44470,2460,52075,4618,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36076,476,41590,800,35735,814,38742,1426,27455,1487,67838,3244,68139,3512,62174,10944,31085,532,26692,589,35026,1521,21686,424,60525,2424,60980,2678,55413,10083,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,22407,810,26597,1028,25082,1270,27186,1543,17967,1255,34020,7241,34435,7925,30932,12230,19249,1029,17700,934,19638,1629,16723,643,38559,5241,39723,5905,26155,11940,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,28375,556,32155,686,29132,1183,30807,776,24551,1304,48725,2910,49283,3385,43991,7073,25097,507,22943,553,26820,911,20223,490,46644,2392,46719,2522,45925,6574,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27970,1542,34265,2237,30313,1772,31710,1684,23709,2891,57128,8496,57636,8497,41538,20403,23870,1357,21215,1036,21991,1759,20233,1300,39374,2760,38860,2730,53203,19186,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30980,636,37289,1332,31922,929,35124,2106,25898,1503,58928,3802,58879,3853,60668,23905,25433,915,22929,797,26421,1321,20479,827,52387,3615,52177,3519,55231,14218,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,33861,1483,38894,2324,33577,2255,36768,1524,25106,1555,58613,3467,60656,3346,48070,9430,30089,1244,25649,1051,30561,1289,21208,960,51624,5059,55143,7328,43860,6261,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37522,1794,45513,2843,37508,3034,41074,2890,29151,3781,70686,7133,72821,9059,62111,19048,31963,1283,26646,1288,34002,2662,22246,1236,66504,6800,67167,8537,59167,17230,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,40828,629,49703,1729,41674,1114,47449,2369,29187,1497,85774,2049,86825,2021,58711,6516,33905,1169,29865,899,43585,2284,22469,554,73502,3821,75248,6101,64517,6811,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,27160,1324,31081,1247,26788,1509,29831,2469,22053,1956,47045,5384,46053,4219,74545,35370,24496,1398,22157,1237,25990,2687,19748,1395,44537,4080,42997,4267,54804,18140,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,37063,451,42743,934,36173,630,41199,675,26136,908,74250,2453,76086,3136,57448,6128,32089,484,27340,521,38512,1196,20913,398,73951,2361,76896,2750,55755,4374,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28820,561,32245,655,29099,982,31020,638,23723,977,49947,2188,50273,2464,47957,2997,25588,580,23118,611,28853,1237,19541,491,46319,2078,46708,2091,41080,7324,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33528,1881,41355,2163,34550,3865,37624,4471,27693,3394,68790,7749,70035,5956,39595,24625,28144,1448,25573,1474,30303,2788,21816,1619,54315,9469,54492,9930,46630,4545,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28786,501,32652,811,29108,815,31060,584,24849,613,55174,2055,56166,2200,48989,4195,25565,428,23322,460,27320,896,21016,325,49860,2389,50877,2578,43181,3303,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,27680,692,32035,747,29094,1193,30748,778,24768,1362,52893,3163,53619,3236,39911,5554,24111,739,22163,634,24450,1602,20595,892,47195,3620,48199,3373,38812,7733,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31361,533,35390,1140,28399,2003,30713,1161,24252,1555,53887,3770,55023,4606,50690,6610,28860,923,25314,818,30306,1820,21784,732,47795,3694,49098,4504,44785,4987,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30685,288,36627,542,31922,422,35797,713,25414,686,61204,1557,62197,2014,49483,3687,26160,373,23657,393,30855,594,19965,326,55810,1441,56327,1897,53616,4208,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31674,1165,40292,2375,32299,3745,36717,3290,22512,2541,72217,9271,71547,8740,84065,34028,26887,1998,22813,1783,29911,4209,20003,1536,55235,5836,53799,6087,82386,46834,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26822,469,31306,679,28281,1236,30309,991,24677,1800,47163,3637,48392,4043,42660,13481,23102,879,21583,552,24572,1529,19559,670,43669,3155,43493,3955,44316,13188,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30059,1188,36067,1796,32129,1482,35000,2370,23600,4656,55716,2037,55738,2028,50865,46112,25214,1265,23005,1193,25845,1700,19516,1588,49528,5500,49141,5991,67784,37915,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26400,553,30995,686,27475,1140,30240,1272,23110,1203,47798,4044,48457,4815,45340,8929,23056,706,21299,542,25203,1110,18794,547,41651,2435,42186,2959,35668,5815,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,33210,661,38866,942,34317,1183,36950,594,24478,964,59672,1668,60334,1597,51922,7466,28608,620,25406,428,31510,445,19977,429,51988,1751,52239,2058,50242,3685,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,33380,1507,38018,2234,34569,2407,36796,2420,27602,2557,52874,7281,52372,7111,59853,17322,29089,1636,25014,1234,30491,2346,21783,1032,46821,6637,45353,6591,53499,4580,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,32301,1282,36849,2980,31792,1651,34952,3777,25413,3558,57479,4367,57373,4332,58173,15253,29580,2402,23943,1940,30190,3491,21298,915,58750,4771,60000,4199,34554,11328,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,40107,616,47063,1139,41135,872,45044,1891,30516,1873,74473,3954,75069,3517,64971,22459,34630,1111,30576,659,40292,926,22611,786,65646,2805,66819,3408,57083,6601,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,38127,974,45245,1214,38431,1818,42369,1785,29894,1421,65337,2221,66062,2451,56933,7221,32557,975,28404,908,33878,2194,23762,835,59470,2434,59319,2538,61587,8233,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,23272,832,27024,1513,24029,1415,25065,1837,22829,1582,40994,5572,42543,6517,36708,5442,21043,705,19683,724,21448,1342,18885,660,35179,5437,35162,5642,35515,12244,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31547,481,37170,773,32253,732,35761,838,26275,893,57643,3663,58514,3900,50989,4720,27151,625,24218,591,29115,1326,21473,427,50081,2512,50348,2658,47707,7231,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,33690,2196,40127,3119,36332,1977,40416,2717,29946,4420,56246,8040,56471,7795,50357,20241,29237,2045,24969,2930,29185,3282,22077,1791,60209,12580,60925,13862,34147,6375,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,11385,381,12542,658,11445,585,13264,936,9588,464,21002,3053,23106,2989,17199,3317,10556,448,9836,348,11603,589,9078,308,22545,3131,23669,3703,18862,4041,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
