GEO_ID,C17019_001E,C17019_001M,C17019_002E,C17019_002M,C17019_003E,C17019_003M,C17019_004E,C17019_004M,C17019_005E,C17019_005M,C17019_006E,C17019_006M,C17019_007E,C17019_007M,NAME,C17019_001MA,C17019_001EA,C17019_002EA,C17019_002MA,C17019_003EA,C17019_003MA,C17019_004EA,C17019_004MA,C17019_005MA,C17019_005EA,C17019_006MA,C17019_006EA,C17019_007EA,C17019_007MA,state
0400000US30,251176,5144,23975,2068,8975,1242,15000,1799,227201,5088,179464,4556,47737,3178,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,14046,1444,27818,2500,438453,5413,347847,4967,90606,3801,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,18978,2062,51557,3502,571926,7912,363663,5910,208263,6216,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,6462,1138,14407,2052,325032,5115,267382,4953,57650,3440,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,44901,3025,138221,6269,2020553,14123,1494722,11736,525831,9897,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,34977,2769,45806,4284,408749,7109,319512,6920,89237,4519,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,112869,4962,451708,11729,4057377,19572,2709300,17309,1348077,18684,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,319298,9025,108182,5272,211116,7514,2172750,16961,1666519,15094,506231,11599,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,4537,961,9286,1668,173977,3963,140702,3233,33275,2751,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,101045,4272,238725,7357,2583753,14984,2056810,14232,526943,11915,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,42011,2302,75578,2892,848927,6916,654382,6156,194545,5867,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,29292,2729,76831,4690,860127,10332,638434,9529,221693,6347,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,107245,4537,193157,7146,2884652,16930,2369916,15516,514736,10361,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,4150,968,21525,2347,231490,5299,171490,4813,60000,3889,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,62929,3722,95651,6314,1043036,10411,826792,10694,216244,7705,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,7062,931,12736,1474,191437,4014,158133,3575,33304,2561,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,75525,4279,152374,6435,1432445,15401,1137083,13146,295362,7870,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,309851,8840,549495,12181,5547819,27507,4081458,23817,1466361,18692,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,19472,2251,39036,3168,632987,6369,494964,6486,138023,5616,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,5275,948,8746,1344,147996,3267,122454,3116,25542,2135,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,52319,3730,119163,5616,1887338,15435,1433659,13202,453679,12054,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,45068,3041,106227,6419,1573804,13718,1164668,11813,409136,9051,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,28819,2734,32938,2820,411112,6988,345468,7037,65644,4154,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,39681,2439,93763,4587,1352433,10596,1096894,10256,255539,6652,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,4241,847,6738,1186,138053,3888,109458,3600,28595,2651,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,197758,7143,169316,6823,500431,9420,417472,9139,82959,4580,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
