GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001EA,B21001A_001MA,B21001A_002EA,B21001A_002MA,B21001A_003EA,B21001A_003MA,B21001A_004MA,B21001A_004EA,B21001A_005EA,B21001A_005MA,B21001A_006EA,B21001A_006MA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009MA,B21001A_009EA,B21001A_010MA,B21001A_010EA,B21001A_011EA,B21001A_011MA,B21001A_012EA,B21001A_012MA,B21001A_013EA,B21001A_013MA,B21001A_014MA,B21001A_014EA,B21001A_015MA,B21001A_015EA,B21001A_016EA,B21001A_016MA,B21001A_017EA,B21001A_017MA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020MA,B21001A_020EA,B21001A_021MA,B21001A_021EA,B21001A_022EA,B21001A_022MA,B21001A_023EA,B21001A_023MA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026MA,B21001A_026EA,B21001A_027EA,B21001A_027MA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030MA,B21001A_030EA,B21001A_031MA,B21001A_031EA,B21001A_032MA,B21001A_032EA,B21001A_033EA,B21001A_033MA,state
0400000US13,4678982,10511,2283535,6707,660314,5436,30609,3027,629705,6511,831559,4822,90002,4774,741557,7194,378945,1617,74028,3751,304917,3867,265234,1434,117159,3828,148075,3876,147483,1026,92865,2535,54618,2879,2395447,5915,644621,4574,6133,1413,638488,4635,830801,4830,13754,2075,817047,5238,404055,1650,5468,960,398587,1941,295290,1285,2598,794,292692,1479,220680,1044,3856,1078,216824,1695,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,280572,2844,146380,2146,40319,1832,8544,1598,31775,1914,46547,1428,9320,1351,37227,1798,28323,467,6717,934,21606,1039,21030,302,8326,853,12704,892,10161,175,6497,623,3664,623,134192,1683,39114,1454,1785,647,37329,1670,38384,895,1984,693,36400,1023,26519,533,836,288,25683,623,18359,240,396,271,17963,338,11816,375,71,82,11745,385,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1113377,3628,550268,2463,167187,1789,6108,1288,161079,2172,184914,1819,20275,2342,164639,2937,91881,1091,21325,2385,70556,2347,66599,805,31149,1732,35450,1914,39687,362,23916,1524,15771,1617,563109,2031,163465,1692,1816,701,161649,1892,183647,1651,2669,944,180978,1851,96635,855,1573,492,95062,1036,68004,779,953,377,67051,784,51358,415,569,282,50789,507,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7303687,15016,3561955,8407,1046933,6052,34962,3043,1011971,7052,1255698,4571,93819,4969,1161879,6745,621454,2050,84025,4089,537429,4602,379643,1136,144604,3058,235039,3198,258227,1196,145577,2871,112650,3251,3741732,8400,1021515,5295,5860,1133,1015655,5473,1246570,4281,12461,1700,1234109,4525,643879,2055,5780,889,638099,2350,426644,1562,2606,716,424038,1629,403124,1297,3929,806,399195,1549,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4301699,6942,2092327,4324,614409,2918,24912,2872,589497,3688,731707,2746,71977,4292,659730,5327,367555,957,64015,3237,303540,3268,229815,621,97070,3398,132745,3341,148841,643,85798,2166,63043,2323,2209372,3851,606345,2442,3870,905,602475,2468,731464,2396,8627,1351,722837,2906,384168,1274,4848,964,379320,1573,259378,573,1945,616,257433,862,228017,866,2278,492,225739,987,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2204384,2877,1076595,1971,318173,1422,12168,1443,306005,2074,355152,1679,35473,2226,319679,2719,193855,708,31627,1781,162228,1909,119952,440,49860,2268,70092,2328,89463,355,49550,1720,39913,1682,1127789,1764,308770,1472,1986,505,306784,1557,353706,1557,4679,947,349027,1967,196314,636,2414,488,193900,753,131675,504,1310,435,130365,679,137324,541,1330,352,135994,651,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1872907,4215,912750,3240,281493,2242,11880,1592,269613,2879,301965,2207,32033,2683,269932,2969,159520,1013,28368,2051,131152,2345,98622,706,40274,1884,58348,1955,71150,535,43010,1348,28140,1325,960157,2275,273512,1933,2267,835,271245,2054,306195,1535,4016,786,302179,1699,165501,1021,2794,767,162707,1312,107825,777,1403,542,106422,985,107124,652,1403,417,105721,793,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3006312,3553,1453510,2575,417821,2021,17029,1961,400792,2950,513491,1804,55333,4013,458158,4410,253572,630,45868,2748,207704,2809,168658,321,60520,2617,108138,2577,99968,347,53973,2134,45995,2167,1552802,2092,417668,1427,2246,716,415422,1661,521657,1464,5668,1196,515989,1883,271359,610,3749,863,267610,943,190638,725,1621,571,189017,917,151480,375,1681,562,149799,655,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2284408,4826,1114010,3700,334808,3014,16203,2087,318605,3319,378097,2486,40552,3267,337545,4200,193784,737,25585,2311,168199,2421,127240,684,48733,2218,78507,2129,80081,723,45215,1940,34866,1917,1170398,3136,329136,2560,2384,732,326752,2789,379491,1840,5160,1278,374331,2167,201856,1057,2112,590,199744,1129,141203,499,962,390,140241,658,118712,605,1382,398,117330,751,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1025025,1434,494044,1411,122276,1043,5707,1106,116569,1522,166832,704,22537,2071,144295,2090,97074,234,18116,1398,78958,1460,66508,301,30936,1596,35572,1627,41354,136,24979,1413,16375,1428,530981,828,123039,689,484,253,122555,697,172971,625,3978,1093,168993,1253,104390,669,1462,435,102928,847,70767,122,592,326,70175,343,59814,254,853,299,58961,396,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2725186,8867,1319874,5445,373457,3488,18243,2445,355214,3930,454481,3278,52376,3342,402105,4840,238544,1294,38399,2485,200145,2484,152585,814,57613,2709,94972,2673,100807,599,61583,2174,39224,2241,1405312,4831,364099,2842,4749,1316,359350,3075,468866,2549,9999,1351,458867,2952,250070,1209,5778,1264,244292,1852,169838,1093,1873,531,167965,1143,152439,938,3019,920,149420,1344,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4338429,9272,2072755,5413,600673,3964,15313,1786,585360,4039,709019,3297,54689,3810,654330,4778,370243,1278,47210,2631,323033,2878,233668,1007,85168,3287,148500,3387,159152,695,94509,3140,64643,3129,2265674,5480,603501,3483,2876,951,600625,3627,742475,3373,6496,1208,735979,3642,397488,1471,3141,738,394347,1738,268337,1062,1482,590,266855,1237,253873,1079,3349,763,250524,1340,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6196673,5872,3030056,3305,842943,2205,25762,2633,817181,3259,1030120,2367,98354,3948,931766,4426,564408,989,93545,4000,470863,4185,358754,762,144495,3044,214259,3062,233831,533,129682,2790,104149,2770,3166617,3603,811434,2460,4520,1094,806914,2606,1029610,2147,12008,1295,1017602,2324,586631,996,6728,1121,579903,1325,392573,921,3541,760,389032,1098,346369,744,3650,667,342719,1021,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3628813,4844,1782265,3135,507570,2135,18407,2094,489163,2805,617716,2096,49322,2362,568394,2944,326039,729,53273,1992,272766,2156,194815,592,82673,2679,112142,2764,136125,343,82532,1842,53593,1798,1846548,2630,493996,2254,3129,768,490867,2399,611903,2020,6571,1095,605332,2419,330912,965,4218,902,326694,1198,210948,486,1927,488,209021,575,198789,346,2752,643,196037,703,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1374268,3124,667080,2504,185671,2386,6585,1323,179086,2553,227957,2429,23675,2689,204282,3028,115070,604,21420,2349,93650,2482,85158,465,34276,1889,50882,2003,53224,336,32229,1597,20995,1520,707188,1775,181330,1520,1554,782,179776,1682,228154,1694,3817,1112,224337,1970,122325,729,2122,491,120203,785,94028,500,630,328,93398,600,81351,583,1071,527,80280,699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3904758,4190,1894578,2894,545111,2234,23119,2538,521992,3171,645127,1954,76304,4009,568823,4185,334055,906,71221,2888,262834,2976,221716,585,100060,3214,121656,3228,148569,667,88817,2658,59752,2649,2010180,2545,542817,2312,3879,1017,538938,2534,646918,1615,11325,1802,635593,2505,352188,802,5949,1131,346239,1284,247106,667,1693,545,245413,856,221151,797,1874,555,219277,1034,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,724463,1292,360757,1196,101228,924,4561,998,96667,1282,112246,947,13924,1655,98322,1950,69534,406,16116,1502,53418,1467,47902,334,20705,1541,27197,1593,29847,135,18516,895,11331,890,363706,990,96787,882,1041,502,95746,940,110335,780,2780,778,107555,1047,71223,548,900,347,70323,638,46656,272,377,191,46279,324,38705,201,358,253,38347,311,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1270122,3213,623068,2153,191990,1740,9732,1544,182258,2310,208777,1356,24562,2097,184215,2158,107575,650,16104,1446,91471,1393,66154,428,29698,1599,36456,1643,48572,320,30075,1125,18497,1100,647054,1877,187303,1619,1933,604,185370,1787,205213,1108,4182,823,201031,1391,110331,575,1325,455,109006,617,71303,611,1010,309,70293,655,72904,461,594,277,72310,543,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1520317,8690,771501,5431,212512,3496,9896,1590,202616,3785,271345,3204,33430,2776,237915,4338,129628,1486,28073,2137,101555,2212,100814,840,49493,2198,51321,2292,57202,604,34832,1981,22370,1993,748816,4727,199351,3107,1218,471,198133,3176,250251,2650,6000,1176,244251,2800,130942,1633,3848,922,127094,1985,100955,1048,1910,722,99045,1350,67317,823,876,330,66441,877,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,998555,1918,487107,1526,129898,925,5031,1149,124867,1368,170168,799,18727,2077,151441,2065,94378,396,17647,1560,76731,1629,58070,188,26073,1635,31997,1654,34593,197,23704,1163,10889,1119,511448,1143,127150,918,737,524,126413,1090,174426,664,2537,620,171889,860,97110,544,911,293,96199,642,62263,372,505,210,61758,465,50499,345,934,377,49565,524,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4796993,15943,2317807,8951,615342,5653,12149,1724,603193,6039,828304,5288,38054,2786,790250,5886,423524,2156,40235,2515,383289,2786,262059,1446,88761,2790,173298,2929,188578,1229,104962,2836,83616,3065,2479186,8722,586129,4864,2322,725,583807,4897,842475,4349,4845,1141,837630,4665,446745,2515,2443,689,444302,2716,304980,1659,1408,397,303572,1761,298857,1400,2957,686,295900,1446,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1180582,9419,577259,5763,169588,4034,8842,1647,160746,4051,181863,3150,23660,2398,158203,3553,102907,1710,23635,1872,79272,2365,74759,1257,34553,2096,40206,2128,48142,1131,28268,1694,19874,1621,603323,5212,159256,3867,913,419,158343,3796,186442,2668,3741,984,182701,2897,112174,1631,3117,906,109057,1927,80733,1802,972,432,79761,1911,64718,1732,708,329,64010,1777,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10165799,21928,4912815,12758,1427354,7484,30899,2994,1396455,7678,1676820,7042,105761,4584,1571059,8365,858959,3737,96331,4440,762628,5897,552725,2477,181002,4240,371723,5164,396957,1978,201831,3960,195126,4097,5252984,11828,1411941,6642,5384,1035,1406557,6689,1681175,6410,13679,1934,1667496,6303,908745,3047,6665,1020,902080,3284,633543,2782,4248,764,629295,2858,617580,2596,5347,1026,612233,2810,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5389579,8501,2587334,6860,701113,5647,35687,3869,665426,6089,920440,4406,99087,4500,821353,6666,444894,1731,87893,3657,357001,4032,325332,1300,135072,3691,190260,3808,195555,672,113558,3035,81997,3045,2802245,4417,723211,3302,8846,1567,714365,3752,938972,3452,16725,2150,922247,3984,479921,1402,8217,1374,471704,2187,367065,1131,3797,889,363268,1480,293076,917,2684,706,290392,1143,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,512205,1996,260218,1724,90186,1378,5417,1251,84769,1738,79771,831,9198,1401,70573,1567,44701,352,8272,978,36429,1009,26111,348,10812,963,15299,1024,19449,230,9606,740,9843,745,251987,981,79016,815,1181,997,77835,1179,74582,532,1495,647,73087,894,42573,211,398,197,42175,286,26038,44,154,95,25884,104,29778,46,175,152,29603,163,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
