GEO_ID,B13002A_001E,B13002A_001M,B13002A_002E,B13002A_002M,B13002A_003E,B13002A_003M,B13002A_004E,B13002A_004M,B13002A_005E,B13002A_005M,B13002A_006E,B13002A_006M,B13002A_007E,B13002A_007M,NAME,B13002A_001EA,B13002A_001MA,B13002A_002EA,B13002A_002MA,B13002A_003EA,B13002A_003MA,B13002A_004MA,B13002A_004EA,B13002A_005MA,B13002A_005EA,B13002A_006EA,B13002A_006MA,B13002A_007EA,B13002A_007MA,state
0400000US27,1041021,3193,59545,3574,45474,3148,14071,1655,981476,4818,462099,5772,519377,6650,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,390633,3156,19956,2311,14487,2101,5469,1183,370677,3887,185973,5685,184704,5308,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1135368,4022,56069,3003,38259,3040,17810,2120,1079299,5232,514543,7646,564756,7877,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,195061,1379,10083,1454,7890,1365,2193,709,184978,2191,85311,2977,99667,3093,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,374947,2582,23447,2295,17168,1944,6279,1150,351500,3208,168208,4203,183292,4939,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,429964,4672,20157,1983,14495,1620,5662,1143,409807,4790,182463,5118,227344,5612,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,279950,1811,13439,1573,9048,1409,4391,941,266511,2439,117735,3955,148776,3982,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1342772,8578,59459,4234,44429,3285,15030,2293,1283313,8383,579944,7969,703369,9978,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,330352,4997,19232,2062,11907,1901,7325,1494,311120,5476,135019,5316,176101,5897,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2928861,12297,132326,5002,99812,4863,32514,2690,2796535,12655,1170311,11130,1626224,12074,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1579837,5715,76728,5165,56443,4348,20285,2689,1503109,6882,759500,9978,743609,10728,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147562,1226,9938,1752,7582,1698,2356,775,137624,2241,67321,2972,70303,2920,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2148809,4811,104086,4881,66786,3949,37300,3451,2044723,6378,924964,10003,1119759,10919,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,638064,2954,35739,2602,23709,2149,12030,1452,602325,3805,306650,4939,295675,4945,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,755380,4488,35554,3292,23706,2718,11848,1844,719826,5145,317641,6907,402185,7021,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2301247,5518,108220,4712,76438,3772,31782,2463,2193027,6061,989462,9624,1203565,9808,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,198462,2123,7722,1288,4207,864,3515,881,190740,2515,71860,3086,118880,3571,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,733237,3463,31814,3403,22664,2764,9150,1730,701423,4747,338950,7169,362473,7036,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,155282,1407,8710,1130,6637,1120,2073,665,146572,1787,71392,2312,75180,2328,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1179115,4664,58720,3421,39473,2716,19247,2397,1120395,5399,558913,9387,561482,8332,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4895618,14544,283992,8588,189706,7673,94286,5696,4611626,17708,2215214,21688,2396412,20110,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,631303,3483,44875,3356,38996,2754,5879,1485,586428,4439,311906,6413,274522,5793,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,133253,863,6332,1082,4400,827,1932,765,126921,1368,54188,2128,72733,2386,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1347573,7159,71077,4097,56004,3241,15073,1976,1276496,8034,618279,7988,658217,9984,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1251810,5590,63208,4173,44767,3152,18441,2661,1188602,7126,558974,8580,629628,9440,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,381748,2377,17573,2087,10685,1571,6888,1305,364175,3223,163849,4978,200326,5394,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1107318,3550,55006,3020,38967,2658,16039,1736,1052312,4399,483687,6541,568625,6985,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,119740,2269,7039,1252,5207,1152,1832,677,112701,2530,55562,3087,57139,3232,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,601523,8640,26340,3249,11124,1987,15216,2621,575183,8882,185167,5741,390016,9174,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
